>,16-S-34:0.042504
2.386570e+04,9.33871344e-04
2.386700e+04,9.56185425e-04
2.386840e+04,9.79646436e-04
2.386970e+04,1.00432475e-03
2.387100e+04,1.03030070e-03
2.387230e+04,1.05765604e-03
2.387360e+04,1.08647852e-03
2.387490e+04,1.11686716e-03
2.387620e+04,1.14892096e-03
2.387750e+04,1.18273744e-03
2.387880e+04,1.21845161e-03
2.388010e+04,1.25616098e-03
2.388150e+04,1.29601638e-03
2.388280e+04,1.33813619e-03
2.388410e+04,1.38266375e-03
2.388540e+04,1.42974906e-03
2.388670e+04,1.47954213e-03
2.388800e+04,1.53220800e-03
2.388930e+04,1.58790417e-03
2.389060e+04,1.64679566e-03
2.389190e+04,1.70903248e-03
2.389320e+04,1.77477966e-03
2.389460e+04,1.84418801e-03
2.389590e+04,1.91739093e-03
2.389720e+04,1.99450924e-03
2.389850e+04,2.07564045e-03
2.389980e+04,2.16083707e-03
2.390110e+04,2.25012160e-03
2.390240e+04,2.34127382e-03
2.390370e+04,2.43621391e-03
2.390490e+04,2.53476105e-03
2.390620e+04,2.63669184e-03
2.390750e+04,2.74167544e-03
2.390880e+04,2.84925430e-03
2.391130e+04,3.06993925e-03
2.391650e+04,3.51032068e-03
2.391900e+04,3.71274881e-03
2.392160e+04,3.88900013e-03
2.392370e+04,4.00819668e-03
2.392580e+04,4.09751773e-03
2.392690e+04,4.12971992e-03
2.392790e+04,4.15269537e-03
2.392900e+04,4.16650572e-03
2.393000e+04,4.17097682e-03
2.393170e+04,4.15846443e-03
2.393340e+04,4.12206965e-03
2.393480e+04,4.07541890e-03
2.393610e+04,4.01509347e-03
2.393750e+04,3.94201008e-03
2.393890e+04,3.85758555e-03
2.394020e+04,3.76337923e-03
2.394160e+04,3.66102041e-03
2.394300e+04,3.55217344e-03
2.394440e+04,3.43844348e-03
2.394710e+04,3.20158431e-03
2.394980e+04,2.96308997e-03
2.395260e+04,2.73061205e-03
2.395530e+04,2.51014952e-03
2.395750e+04,2.34436338e-03
2.395970e+04,2.18971585e-03
2.396190e+04,2.04658948e-03
2.396410e+04,1.91547180e-03
2.396630e+04,1.79478767e-03
2.396850e+04,1.68455209e-03
2.397070e+04,1.58406748e-03
2.397290e+04,1.49296630e-03
2.397510e+04,1.41001095e-03
2.397730e+04,1.33447383e-03
2.397950e+04,1.26564238e-03
2.398170e+04,1.20315657e-03
2.398380e+04,1.14584546e-03
2.398600e+04,1.09369569e-03
2.398820e+04,1.04574408e-03
2.399040e+04,1.00198689e-03
2.399300e+04,9.54622853e-04
2.399560e+04,9.11891279e-04
2.399810e+04,8.73100534e-04
2.400070e+04,8.37813454e-04
2.400330e+04,8.05523674e-04
2.400590e+04,7.76138184e-04
2.400850e+04,7.49224192e-04
2.401110e+04,7.24519170e-04
2.401540e+04,6.87005479e-04
2.401980e+04,6.54355339e-04
2.402420e+04,6.25728602e-04
2.402850e+04,6.00511640e-04
2.403290e+04,5.78150279e-04
2.403730e+04,5.58326421e-04
2.404170e+04,5.40636528e-04
2.404600e+04,5.24791753e-04
2.405040e+04,5.10516951e-04
2.405480e+04,4.97673292e-04
2.405920e+04,4.86051505e-04
2.406350e+04,4.75503009e-04
2.406790e+04,4.65902675e-04
2.407230e+04,4.57141674e-04
2.408100e+04,4.41773822e-04
2.408780e+04,4.31552493e-04
2.409450e+04,4.22555972e-04
2.410130e+04,4.14575867e-04
2.410800e+04,4.07468034e-04
2.411480e+04,4.01096841e-04
2.412150e+04,3.95384898e-04
2.413500e+04,3.85584764e-04
2.414380e+04,3.80199201e-04
2.415250e+04,3.75439060e-04
2.416130e+04,3.71204562e-04
2.417000e+04,3.67429569e-04
2.418750e+04,3.61005212e-04
2.420500e+04,3.55784050e-04
2.422250e+04,3.51485031e-04
2.424000e+04,3.47912834e-04
2.425740e+04,3.44914829e-04
2.427490e+04,3.42385762e-04
2.429240e+04,3.40230381e-04
2.430990e+04,3.38378932e-04
2.434490e+04,3.35402630e-04
2.437980e+04,3.33154210e-04
2.441480e+04,3.31433759e-04
2.444980e+04,3.30103946e-04
2.448470e+04,3.29068698e-04
2.451970e+04,3.28261838e-04
2.452710e+04,3.28128925e-04
2.455470e+04,3.27813412e-04
2.460870e+04,3.27461838e-04
2.466280e+04,3.27358124e-04
2.471680e+04,3.27428759e-04
2.477090e+04,3.27636011e-04
2.484080e+04,3.28052773e-04
2.491070e+04,3.28595323e-04
2.498070e+04,3.29232552e-04
2.505060e+04,3.29939338e-04
2.513330e+04,3.30845771e-04
2.517390e+04,3.31318881e-04
2.521590e+04,3.32127870e-04
2.538120e+04,3.35434572e-04
2.552110e+04,3.38321233e-04
2.562500e+04,3.40505065e-04
2.566100e+04,3.41262146e-04
2.580090e+04,3.44242506e-04
2.582060e+04,3.44666159e-04
2.594080e+04,3.48477419e-04
2.610610e+04,3.53745690e-04
2.626520e+04,3.58836963e-04
2.627140e+04,3.59116246e-04
2.660200e+04,3.74052351e-04
2.670990e+04,3.78939033e-04
2.688180e+04,3.90244028e-04
2.715450e+04,4.08195710e-04
2.716150e+04,4.08895846e-04
2.744130e+04,4.36893870e-04
2.750000e+04,4.42769552e-04
2.759910e+04,4.52690375e-04
2.772100e+04,4.72705145e-04
2.804370e+04,5.25698747e-04
2.815340e+04,5.52808810e-04
2.826610e+04,5.80663004e-04
2.848840e+04,6.56065286e-04
2.858580e+04,7.05150921e-04
2.875110e+04,7.88458033e-04
2.888250e+04,8.82307635e-04
2.901380e+04,1.00455640e-03
2.901810e+04,1.00972587e-03
2.911490e+04,1.12610030e-03
2.921590e+04,1.28005810e-03
2.931700e+04,1.48106914e-03
2.941800e+04,1.74693634e-03
2.945050e+04,1.85585090e-03
2.947360e+04,1.93326427e-03
2.952920e+04,2.15734536e-03
2.958480e+04,2.42999969e-03
2.964030e+04,2.76635120e-03
2.969340e+04,3.16686553e-03
2.971990e+04,3.40410600e-03
2.974650e+04,3.67188880e-03
2.977300e+04,3.97560043e-03
2.979950e+04,4.32153933e-03
2.982600e+04,4.71861646e-03
2.985260e+04,5.17420378e-03
2.988040e+04,5.73375846e-03
2.990810e+04,6.39483913e-03
2.992200e+04,6.77136871e-03
2.993590e+04,7.18335211e-03
2.994980e+04,7.63569130e-03
2.996370e+04,8.13382974e-03
2.997760e+04,8.68455991e-03
2.999150e+04,9.29464576e-03
3.000540e+04,9.97389126e-03
3.001930e+04,1.07319863e-02
3.003320e+04,1.15829909e-02
3.004710e+04,1.25410599e-02
3.006100e+04,1.36265233e-02
3.007490e+04,1.48611359e-02
3.008370e+04,1.57389307e-02
3.009260e+04,1.66965250e-02
3.010140e+04,1.77434189e-02
3.011020e+04,1.88912023e-02
3.011910e+04,2.01582100e-02
3.012790e+04,2.15603070e-02
3.013680e+04,2.31152583e-02
3.014560e+04,2.48459586e-02
3.015260e+04,2.63476152e-02
3.015950e+04,2.79902511e-02
3.016650e+04,2.97919161e-02
3.017340e+04,3.17706602e-02
3.018030e+04,3.39567883e-02
3.018730e+04,3.63765201e-02
3.019420e+04,3.90641505e-02
3.020120e+04,4.20554942e-02
3.020780e+04,4.52498520e-02
3.021340e+04,4.82294329e-02
3.021450e+04,4.88147078e-02
3.022110e+04,5.28150413e-02
3.022440e+04,5.50041146e-02
3.022770e+04,5.73236222e-02
3.023100e+04,5.97992140e-02
3.023440e+04,6.24368749e-02
3.023770e+04,6.52503799e-02
3.024100e+04,6.82457140e-02
3.024430e+04,7.14576469e-02
3.024760e+04,7.48855136e-02
3.025090e+04,7.85720640e-02
3.025420e+04,8.25205281e-02
3.025770e+04,8.69972843e-02
3.026120e+04,9.18291487e-02
3.026470e+04,9.70684659e-02
3.026810e+04,1.02759886e-01
3.027160e+04,1.08972853e-01
3.027510e+04,1.15730167e-01
3.027860e+04,1.23117328e-01
3.028200e+04,1.31210335e-01
3.028550e+04,1.40125088e-01
3.028900e+04,1.49913836e-01
3.029250e+04,1.60752329e-01
3.029590e+04,1.72714666e-01
3.029940e+04,1.86032646e-01
3.030290e+04,2.00813618e-01
3.030460e+04,2.08856275e-01
3.030630e+04,2.17309331e-01
3.030810e+04,2.26304833e-01
3.030980e+04,2.35772483e-01
3.031160e+04,2.45860480e-01
3.031330e+04,2.56555524e-01
3.031500e+04,2.67903214e-01
3.031680e+04,2.79877901e-01
3.031850e+04,2.92669583e-01
3.032020e+04,3.06265912e-01
3.032200e+04,3.20721985e-01
3.032370e+04,3.36010255e-01
3.032550e+04,3.52371069e-01
3.032720e+04,3.69787327e-01
3.032890e+04,3.88329329e-01
3.033070e+04,4.07953376e-01
3.033240e+04,4.28961565e-01
3.033410e+04,4.51186698e-01
3.033590e+04,4.74959373e-01
3.033760e+04,5.00077240e-01
3.033940e+04,5.27373447e-01
3.034110e+04,5.56346394e-01
3.034290e+04,5.87042632e-01
3.034470e+04,6.19304462e-01
3.034640e+04,6.53505232e-01
3.034820e+04,6.89439743e-01
3.035000e+04,7.27045295e-01
3.035170e+04,7.65983690e-01
3.035530e+04,8.48244707e-01
3.035880e+04,9.33643557e-01
3.036230e+04,1.01913646e+00
3.036590e+04,1.10029453e+00
3.036760e+04,1.13771483e+00
3.036940e+04,1.17199065e+00
3.037120e+04,1.20242849e+00
3.037290e+04,1.22821136e+00
3.037470e+04,1.24904475e+00
3.037650e+04,1.26416867e+00
3.037820e+04,1.27338362e+00
3.038000e+04,1.27636660e+00
3.038170e+04,1.27346912e+00
3.038330e+04,1.26521366e+00
3.038490e+04,1.25178073e+00
3.038660e+04,1.23345533e+00
3.038820e+04,1.21062695e+00
3.038990e+04,1.18376109e+00
3.039150e+04,1.15337075e+00
3.039310e+04,1.12002592e+00
3.039640e+04,1.04672431e+00
3.039970e+04,9.68254722e-01
3.040630e+04,8.10341803e-01
3.040860e+04,7.57554381e-01
3.041090e+04,7.07197996e-01
3.041320e+04,6.59599446e-01
3.041550e+04,6.15123530e-01
3.041780e+04,5.73446300e-01
3.042010e+04,5.34900252e-01
3.042240e+04,4.99060741e-01
3.042470e+04,4.66105414e-01
3.042680e+04,4.37879163e-01
3.042900e+04,4.11719150e-01
3.043110e+04,3.87486678e-01
3.043320e+04,3.65044946e-01
3.043540e+04,3.44259055e-01
3.043750e+04,3.25002656e-01
3.043960e+04,3.07155100e-01
3.044170e+04,2.90601437e-01
3.044360e+04,2.77262557e-01
3.044540e+04,2.64747323e-01
3.044730e+04,2.52996835e-01
3.044910e+04,2.41954093e-01
3.045090e+04,2.31569697e-01
3.045280e+04,2.21796148e-01
3.045460e+04,2.12588797e-01
3.045650e+04,2.03909642e-01
3.045830e+04,1.95720685e-01
3.046010e+04,1.87988676e-01
3.046200e+04,1.80684164e-01
3.046380e+04,1.73776751e-01
3.046750e+04,1.61050617e-01
3.047120e+04,1.49621227e-01
3.047330e+04,1.43533659e-01
3.047540e+04,1.37797589e-01
3.047760e+04,1.32388318e-01
3.047970e+04,1.27282094e-01
3.048400e+04,1.17893294e-01
3.048820e+04,1.09482988e-01
3.049250e+04,1.01921977e-01
3.049670e+04,9.51019628e-02
3.050100e+04,8.89332650e-02
3.050530e+04,8.33361793e-02
3.050950e+04,7.82437308e-02
3.051380e+04,7.35982550e-02
3.051800e+04,6.93496871e-02
3.052230e+04,6.54548974e-02
3.052660e+04,6.18764560e-02
3.053080e+04,5.85817781e-02
3.053510e+04,5.55431238e-02
3.053930e+04,5.27355084e-02
3.054340e+04,5.02478512e-02
3.054750e+04,4.79310982e-02
3.055160e+04,4.57690043e-02
3.055560e+04,4.37527347e-02
3.055970e+04,4.18610094e-02
3.056370e+04,4.00930685e-02
3.056780e+04,3.84305770e-02
3.057190e+04,3.68731550e-02
3.058000e+04,3.40229795e-02
3.058810e+04,3.14944724e-02
3.059630e+04,2.92384238e-02
3.060440e+04,2.72174039e-02
3.061290e+04,2.53175084e-02
3.062140e+04,2.36109369e-02
3.063000e+04,2.20726095e-02
3.063850e+04,2.06810564e-02
3.064700e+04,1.94184175e-02
3.065550e+04,1.82691131e-02
3.066400e+04,1.72202231e-02
3.067260e+04,1.62602527e-02
3.068500e+04,1.50023636e-02
3.069740e+04,1.38882087e-02
3.070970e+04,1.28985982e-02
3.072210e+04,1.20132021e-02
3.073450e+04,1.12147306e-02
3.074690e+04,1.04954887e-02
3.075930e+04,9.84502641e-03
3.077170e+04,9.25475580e-03
3.078870e+04,8.52833164e-03
3.080580e+04,7.88675153e-03
3.082280e+04,7.31731404e-03
3.083990e+04,6.80960722e-03
3.085690e+04,6.35502413e-03
3.087390e+04,5.94641130e-03
3.089100e+04,5.57776475e-03
3.090800e+04,5.24423953e-03
3.092660e+04,4.91498918e-03
3.094520e+04,4.61753517e-03
3.097640e+04,4.18578761e-03
3.098240e+04,4.10275927e-03
3.101960e+04,3.67480359e-03
3.105670e+04,3.31646355e-03
3.109080e+04,3.03503526e-03
3.112490e+04,2.79080877e-03
3.115900e+04,2.57780862e-03
3.119300e+04,2.39128484e-03
3.125000e+04,2.13145852e-03
3.126120e+04,2.08040506e-03
3.132940e+04,1.83392610e-03
3.140990e+04,1.60333055e-03
3.149050e+04,1.42094724e-03
3.157100e+04,1.27501525e-03
3.165160e+04,1.15456212e-03
3.173940e+04,1.05288824e-03
3.178790e+04,9.96724635e-04
3.192420e+04,8.78641973e-04
3.206050e+04,7.87917266e-04
3.219680e+04,7.16858405e-04
3.241990e+04,6.30322884e-04
3.250240e+04,6.07229781e-04
3.264300e+04,5.67874067e-04
3.286600e+04,5.21384532e-04
3.308910e+04,4.85965284e-04
3.351040e+04,4.39038021e-04
3.351970e+04,4.38358368e-04
3.393180e+04,4.08242964e-04
3.453700e+04,3.82013655e-04
3.477450e+04,3.71721133e-04
3.500000e+04,3.66766178e-04
3.565600e+04,3.52356721e-04
3.566680e+04,3.52119523e-04
3.655900e+04,3.41727563e-04
3.677510e+04,3.40840361e-04
3.789410e+04,3.36249625e-04
3.834350e+04,3.34407498e-04
3.875000e+04,3.35170591e-04
3.901310e+04,3.35665859e-04
4.003040e+04,3.37585209e-04
4.054940e+04,3.38566988e-04
4.104770e+04,3.42839297e-04
4.165230e+04,3.48027415e-04
4.206500e+04,3.60615454e-04
4.220380e+04,3.64850423e-04
4.247950e+04,3.88256737e-04
4.250000e+04,3.92603096e-04
4.261740e+04,4.17494391e-04
4.268630e+04,4.44989012e-04
4.275530e+04,4.87464107e-04
4.280480e+04,5.39276203e-04
4.282960e+04,5.76202194e-04
4.285440e+04,6.25319471e-04
4.287920e+04,6.91879606e-04
4.290400e+04,7.85215350e-04
4.292880e+04,9.19469279e-04
4.294120e+04,1.01043067e-03
4.295360e+04,1.12697637e-03
4.296600e+04,1.27751290e-03
4.297830e+04,1.47617617e-03
4.299070e+04,1.74559507e-03
4.300310e+04,2.12039691e-03
4.301050e+04,2.41982603e-03
4.301780e+04,2.80579968e-03
4.302520e+04,3.31391420e-03
4.303260e+04,4.00085577e-03
4.303990e+04,4.96168090e-03
4.304360e+04,5.59304767e-03
4.304730e+04,6.36646719e-03
4.305100e+04,7.33107321e-03
4.305460e+04,8.56145933e-03
4.305830e+04,1.01773629e-02
4.306200e+04,1.23850564e-02
4.306510e+04,1.50430475e-02
4.306660e+04,1.68381581e-02
4.306820e+04,1.91394260e-02
4.306970e+04,2.22127549e-02
4.307130e+04,2.64916274e-02
4.307210e+04,2.93069376e-02
4.307280e+04,3.26720099e-02
4.307360e+04,3.68253880e-02
4.307440e+04,4.18431667e-02
4.307520e+04,4.80829238e-02
4.307590e+04,5.56548590e-02
4.307670e+04,6.50843194e-02
4.307750e+04,7.65116192e-02
4.307830e+04,9.06877296e-02
4.307900e+04,1.07763320e-01
4.307980e+04,1.28777209e-01
4.308060e+04,1.53843777e-01
4.308140e+04,1.84346217e-01
4.308210e+04,2.20278828e-01
4.308230e+04,2.31061271e-01
4.308290e+04,2.63408601e-01
4.308370e+04,3.13475237e-01
4.308450e+04,3.72640926e-01
4.308520e+04,4.40206470e-01
4.308600e+04,5.17617763e-01
4.308680e+04,6.05516050e-01
4.308740e+04,6.82925443e-01
4.308800e+04,7.65949306e-01
4.308860e+04,8.57423374e-01
4.308920e+04,9.54318114e-01
4.309040e+04,1.16990048e+00
4.309160e+04,1.40997372e+00
4.309280e+04,1.66960735e+00
4.309400e+04,1.94155292e+00
4.309530e+04,2.21645297e+00
4.309650e+04,2.48324007e+00
4.309740e+04,2.67521506e+00
4.309830e+04,2.84791465e+00
4.309920e+04,2.99828936e+00
4.310020e+04,3.12160821e+00
4.310090e+04,3.20107529e+00
4.310170e+04,3.25689699e+00
4.310220e+04,3.28053287e+00
4.310270e+04,3.29251231e+00
4.310300e+04,3.29407980e+00
4.310370e+04,3.28209086e+00
4.310430e+04,3.26004148e+00
4.310480e+04,3.22775115e+00
4.310520e+04,3.18711036e+00
4.310570e+04,3.13739712e+00
4.310670e+04,3.01412577e+00
4.310730e+04,2.91255231e+00
4.310800e+04,2.79881891e+00
4.310860e+04,2.67468306e+00
4.310930e+04,2.54409675e+00
4.311050e+04,2.26312623e+00
4.311180e+04,1.97065127e+00
4.311350e+04,1.59250576e+00
4.311440e+04,1.41174071e+00
4.311520e+04,1.24260360e+00
4.311610e+04,1.08288094e+00
4.311690e+04,9.37588703e-01
4.311770e+04,8.05506149e-01
4.311860e+04,6.86911623e-01
4.311940e+04,5.80513133e-01
4.312030e+04,4.88359818e-01
4.312110e+04,4.07535194e-01
4.312200e+04,3.39040554e-01
4.312280e+04,2.80203564e-01
4.312370e+04,2.31324421e-01
4.312450e+04,1.90562036e-01
4.312530e+04,1.56856213e-01
4.312600e+04,1.34046833e-01
4.312670e+04,1.14967134e-01
4.312740e+04,9.85939700e-02
4.312800e+04,8.50039116e-02
4.312870e+04,7.34204326e-02
4.312940e+04,6.38594929e-02
4.313010e+04,5.57439707e-02
4.313070e+04,4.90634159e-02
4.313140e+04,4.33987857e-02
4.313210e+04,3.87319353e-02
4.313340e+04,3.14793885e-02
4.313480e+04,2.63189208e-02
4.313610e+04,2.25674856e-02
4.313750e+04,1.97633854e-02
4.313880e+04,1.76005318e-02
4.314150e+04,1.44669734e-02
4.314420e+04,1.22649801e-02
4.314690e+04,1.06019190e-02
4.315100e+04,8.73315552e-03
4.315500e+04,7.35426644e-03
4.315910e+04,6.30125416e-03
4.316310e+04,5.47605067e-03
4.316720e+04,4.81510132e-03
4.317120e+04,4.27577032e-03
4.317930e+04,3.45467099e-03
4.318740e+04,2.86765042e-03
4.319550e+04,2.43384504e-03
4.320360e+04,2.10414961e-03
4.321170e+04,1.84849680e-03
4.322340e+04,1.56999676e-03
4.323510e+04,1.36174884e-03
4.324680e+04,1.20152318e-03
4.325850e+04,1.07667532e-03
4.328190e+04,8.97290650e-04
4.330530e+04,7.78150858e-04
4.333410e+04,6.78400691e-04
4.336290e+04,6.09063664e-04
4.339170e+04,5.60167679e-04
4.346010e+04,4.87883528e-04
4.352840e+04,4.47494504e-04
4.366520e+04,4.06946854e-04
4.380200e+04,3.87652492e-04
4.393870e+04,3.79024670e-04
4.420140e+04,3.72664993e-04
4.448580e+04,3.65785270e-04
4.476090e+04,3.67959234e-04
4.532040e+04,3.72390577e-04
4.552230e+04,3.73994305e-04
4.580360e+04,3.85417983e-04
4.604060e+04,3.95049113e-04
4.617020e+04,4.08455014e-04
4.625000e+04,4.24627066e-04
4.628690e+04,4.32105222e-04
4.629970e+04,4.34699757e-04
4.636450e+04,4.55977320e-04
4.642930e+04,4.91208409e-04
4.649410e+04,5.51584916e-04
4.652650e+04,5.98652206e-04
4.655880e+04,6.68816707e-04
4.658760e+04,7.62092094e-04
4.660380e+04,8.35530401e-04
4.662000e+04,9.25923269e-04
4.663620e+04,1.05030601e-03
4.665240e+04,1.22347384e-03
4.666860e+04,1.47069378e-03
4.667670e+04,1.63512029e-03
4.668480e+04,1.84076708e-03
4.669290e+04,2.10372707e-03
4.670100e+04,2.44566014e-03
4.670910e+04,2.90133611e-03
4.671720e+04,3.52650069e-03
4.672280e+04,4.11014057e-03
4.672850e+04,4.87315852e-03
4.673410e+04,5.90564253e-03
4.673690e+04,6.56760902e-03
4.673970e+04,7.36349631e-03
4.674250e+04,8.33927464e-03
4.674530e+04,9.55134524e-03
4.674810e+04,1.11093375e-02
4.675100e+04,1.32165219e-02
4.675240e+04,1.46025649e-02
4.675380e+04,1.63125561e-02
4.675520e+04,1.85181597e-02
4.675660e+04,2.14106097e-02
4.675800e+04,2.53695241e-02
4.675940e+04,3.08351306e-02
4.676080e+04,3.86109349e-02
4.676150e+04,4.36215886e-02
4.676220e+04,4.96000023e-02
4.676320e+04,6.04307055e-02
4.676420e+04,7.42348930e-02
4.676520e+04,9.18926402e-02
4.676620e+04,1.14326202e-01
4.676730e+04,1.42901102e-01
4.676830e+04,1.78238066e-01
4.676930e+04,2.21850437e-01
4.677010e+04,2.64406413e-01
4.677030e+04,2.75045407e-01
4.677130e+04,3.39810366e-01
4.677230e+04,4.16082615e-01
4.677330e+04,5.05452445e-01
4.677430e+04,6.08633302e-01
4.677540e+04,7.27159428e-01
4.677640e+04,8.58485787e-01
4.677740e+04,1.00286318e+00
4.677840e+04,1.15874786e+00
4.678010e+04,1.43872088e+00
4.678180e+04,1.72897286e+00
4.678350e+04,2.00950638e+00
4.678430e+04,2.13831620e+00
4.678510e+04,2.25624858e+00
4.678590e+04,2.34542461e+00
4.678660e+04,2.42233621e+00
4.678730e+04,2.48780986e+00
4.678800e+04,2.53887209e+00
4.678860e+04,2.57171342e+00
4.678920e+04,2.59324031e+00
4.679000e+04,2.60382325e+00
4.679090e+04,2.59070382e+00
4.679160e+04,2.56600395e+00
4.679220e+04,2.52891615e+00
4.679290e+04,2.47135595e+00
4.679370e+04,2.40020133e+00
4.679440e+04,2.31491078e+00
4.679510e+04,2.21935078e+00
4.679610e+04,2.08390999e+00
4.679700e+04,1.93665127e+00
4.679890e+04,1.62214592e+00
4.680070e+04,1.30525609e+00
4.680160e+04,1.15376989e+00
4.680260e+04,1.01017814e+00
4.680380e+04,8.35356265e-01
4.680500e+04,6.81300326e-01
4.680630e+04,5.46684135e-01
4.680750e+04,4.33626181e-01
4.680870e+04,3.39212828e-01
4.680990e+04,2.63243628e-01
4.681120e+04,2.02306199e-01
4.681240e+04,1.55084798e-01
4.681360e+04,1.18498591e-01
4.681480e+04,9.10181806e-02
4.681610e+04,7.02958449e-02
4.681730e+04,5.50717003e-02
4.681850e+04,4.37726501e-02
4.681970e+04,3.55416087e-02
4.682090e+04,2.94734209e-02
4.682220e+04,2.49655999e-02
4.682330e+04,2.16708275e-02
4.682450e+04,1.91272161e-02
4.682570e+04,1.71245319e-02
4.682690e+04,1.55257856e-02
4.682920e+04,1.30947489e-02
4.683160e+04,1.13216788e-02
4.683390e+04,9.95150152e-03
4.683630e+04,8.85086635e-03
4.684100e+04,7.18393017e-03
4.684570e+04,5.98346053e-03
4.685040e+04,5.08255282e-03
4.685510e+04,4.38582753e-03
4.685980e+04,3.83467948e-03
4.686640e+04,3.23108262e-03
4.687310e+04,2.77435502e-03
4.687980e+04,2.42053087e-03
4.688640e+04,2.14129081e-03
4.689310e+04,1.91710298e-03
4.689970e+04,1.73329941e-03
4.691310e+04,1.45046038e-03
4.692640e+04,1.24709791e-03
4.693970e+04,1.09657416e-03
4.695300e+04,9.82112218e-04
4.696630e+04,8.94197889e-04
4.698870e+04,7.84359698e-04
4.701100e+04,7.04893775e-04
4.703330e+04,6.46704891e-04
4.705560e+04,6.05209318e-04
4.710030e+04,5.42413189e-04
4.714500e+04,5.02510040e-04
4.718960e+04,4.75773798e-04
4.723430e+04,4.59022977e-04
4.725330e+04,4.53483476e-04
4.732360e+04,4.32993395e-04
4.750220e+04,4.10426308e-04
4.768090e+04,4.00035337e-04
4.781280e+04,3.98234641e-04
4.809260e+04,3.94442508e-04
4.837230e+04,3.90677694e-04
4.839540e+04,3.90369673e-04
4.865210e+04,3.92083703e-04
4.893180e+04,3.93998694e-04
4.921160e+04,3.95979973e-04
4.935150e+04,3.97004508e-04
4.949140e+04,3.98055972e-04
4.961850e+04,3.99043350e-04
4.974570e+04,4.00066631e-04
4.987280e+04,4.01134364e-04
5.000000e+04,4.02257165e-04
5.014620e+04,4.04207297e-04
5.029250e+04,4.06280925e-04
5.036560e+04,4.07379952e-04
5.043870e+04,4.08529497e-04
5.051180e+04,4.09737247e-04
5.058490e+04,4.11015437e-04
5.066530e+04,4.12527582e-04
5.074580e+04,4.14175105e-04
5.082620e+04,4.15992335e-04
5.090660e+04,4.18030613e-04
5.100170e+04,4.20922223e-04
5.109670e+04,4.24198302e-04
5.114420e+04,4.26182577e-04
5.119180e+04,4.28429321e-04
5.121550e+04,4.29669349e-04
5.123930e+04,4.30999629e-04
5.126300e+04,4.32420800e-04
5.128680e+04,4.33964177e-04
5.130140e+04,4.34978381e-04
5.131610e+04,4.36046085e-04
5.133070e+04,4.37170101e-04
5.134530e+04,4.38356297e-04
5.136080e+04,4.39691177e-04
5.137640e+04,4.41110609e-04
5.139190e+04,4.42620557e-04
5.140740e+04,4.44230114e-04
5.142300e+04,4.45951226e-04
5.143080e+04,4.46855099e-04
5.143850e+04,4.47789481e-04
5.144630e+04,4.48759436e-04
5.145410e+04,4.49765844e-04
5.146180e+04,4.50808837e-04
5.146960e+04,4.51890853e-04
5.147970e+04,4.53355312e-04
5.148970e+04,4.54891684e-04
5.149980e+04,4.56508783e-04
5.150980e+04,4.58210397e-04
5.151990e+04,4.60006839e-04
5.152990e+04,4.61899647e-04
5.154000e+04,4.63900184e-04
5.155000e+04,4.66014939e-04
5.156010e+04,4.68257376e-04
5.157010e+04,4.70631432e-04
5.158020e+04,4.73152296e-04
5.159020e+04,4.75830358e-04
5.160030e+04,4.78684105e-04
5.161030e+04,4.81721078e-04
5.161540e+04,4.83317365e-04
5.162040e+04,4.84962614e-04
5.162540e+04,4.86666594e-04
5.163040e+04,4.88425179e-04
5.163550e+04,4.90249115e-04
5.164050e+04,4.92134987e-04
5.164550e+04,4.94087617e-04
5.165050e+04,4.96105503e-04
5.165560e+04,4.98201641e-04
5.166060e+04,5.00371792e-04
5.166560e+04,5.02622951e-04
5.167070e+04,5.04953113e-04
5.167570e+04,5.07375289e-04
5.168070e+04,5.09888975e-04
5.168570e+04,5.12499420e-04
5.169080e+04,5.15206119e-04
5.169580e+04,5.18023585e-04
5.170080e+04,5.20946811e-04
5.170580e+04,5.23993050e-04
5.171090e+04,5.27156545e-04
5.171590e+04,5.30454809e-04
5.172090e+04,5.33889587e-04
5.172600e+04,5.37467873e-04
