Fe-57(n,g) ENDFB-8.0
Energy(eV) XS(b)
150688 0.0162061
150689 0.0185452
150690 0.0218519
150691 0.0261475
150692 0.0318685
150692 0.0387120
150693 0.0441828
150693 0.0494456
150694 0.0574663
150694 0.0653815
150695 0.0778093
150695 0.0904927
150695 0.106543
150696 0.127256
150696 0.147002
150696 0.162815
150697 0.203080
150697 0.243807
150697 0.278046
150697 0.319885
150698 0.371687
150698 0.475724
150698 0.570356
150698 0.694766
150699 0.861911
150699 1.09176
150699 1.23932
150699 1.41531
150699 1.62616
150699 1.87949
150699 2.18390
150699 2.79808
150700 3.47496
150700 4.58703
150700 5.09635
150700 5.45961
150700 5.59160
150700 5.45709
150700 5.09197
150700 4.58171
150701 3.46988
150701 2.79387
150701 2.18069
150701 1.87682
150701 1.62393
150701 1.41346
150701 1.23777
150701 1.09046
150701 0.966279
150702 0.860977
150702 0.694079
150702 0.569840
150702 0.519481
150702 0.436428
150703 0.344113
150703 0.297687
150703 0.243659
150703 0.202967
150704 0.171600
150704 0.154534
150704 0.133314
150704 0.121496
150705 0.0979911
150705 0.0870152
150705 0.0777832
150706 0.0653616
150706 0.0556970
150707 0.0480323
150708 0.0407610
150708 0.0358984
150709 0.0318619
150709 0.0284747
150710 0.0227047
150711 0.0188704
150712 0.0156894
150713 0.0134579
150714 0.0115222
150715 0.0101114
150716 0.00895174
150717 0.00798689
150719 0.00642382
150722 0.00529539
150724 0.00445425
150726 0.00381056
150728 0.00330704
150730 0.00290576
150732 0.00258080
150734 0.00232557
150738 0.00191404
150742 0.00161857
150747 0.00139927
150751 0.00123556
150755 0.00110439
150759 0.00100016
150767 0.000848449
150776 0.000742732
150784 0.000667764
150793 0.000611450
150801 0.000569013
150818 0.000509158
150834 0.000470306
150868 0.000423956
150901 0.000398542
150968 0.000372662
151101 0.000352985
151234 0.000345066
151368 0.000340653
151501 0.000337686
151768 0.000333651
152035 0.000330822
152168 0.000329671
152302 0.000328655
152435 0.000327754
152568 0.000326957
152702 0.000326257
152835 0.000325649
152969 0.000325128
153102 0.000324694
153235 0.000324345
153369 0.000324084
153502 0.000323914
153636 0.000323840
153769 0.000323872
153902 0.000324030
154036 0.000324344
154169 0.000324877
154303 0.000325760
154436 0.000327302
154569 0.000330413
154703 0.000338765
154769 0.000350113
154803 0.000361424
154836 0.000382050
154853 0.000399566
154870 0.000426492
154886 0.000471036
154895 0.000504926
154903 0.000552121
154911 0.000621638
154920 0.000727128
154924 0.000803366
154928 0.000903535
154932 0.00103881
154936 0.00122241
154938 0.00134519
154940 0.00149502
154943 0.00168045
154945 0.00191373
154947 0.00221285
154949 0.00260514
154951 0.00313372
154953 0.00382858
154954 0.00432642
154955 0.00487715
154956 0.00562526
154957 0.00647769
154958 0.00767634
154959 0.00909801
154960 0.0109754
154961 0.0135262
154962 0.0155223
154962 0.0175525
154963 0.0200178
154963 0.0230518
154964 0.0277149
154964 0.0327887
154965 0.0394102
154965 0.0482765
154966 0.0551194
154966 0.0635310
154966 0.0740274
154967 0.0825381
154967 0.0983359
154967 0.111517
154967 0.136834
154968 0.158775
154968 0.202924
154968 0.243247
154968 0.296597
154968 0.329933
154969 0.415317
154969 0.470506
154969 0.536948
154969 0.617731
154969 0.716985
154969 0.840270
154969 0.995097
154969 1.19156
154969 1.44294
154969 1.82155
154970 2.32171
154970 2.77873
154970 3.29897
154970 3.93083
154970 4.44093
154970 4.58963
154970 4.64116
154970 4.58883
154970 4.43942
154970 3.92847
154970 3.29648
154970 2.77647
154970 2.31978
154971 1.82007
154971 1.44183
154971 1.19070
154971 0.994420
154971 0.839734
154971 0.716556
154971 0.617384
154971 0.536664
154971 0.470271
154972 0.415121
154972 0.329794
154972 0.267877
154972 0.221661
154972 0.186320
154973 0.158728
154973 0.136797
154973 0.119088
154973 0.104593
154973 0.0925814
154974 0.0740130
154974 0.0635198
154974 0.0577175
154975 0.0482693
154975 0.0409699
154975 0.0352153
154976 0.0305994
154976 0.0268408
154977 0.0237400
154977 0.0211523
154978 0.0184785
154978 0.0166932
154979 0.0138299
154980 0.0116566
154980 0.00996832
154981 0.00863088
154982 0.00755344
154983 0.00667274
154984 0.00594367
154985 0.00475841
154987 0.00395491
154988 0.00335156
154990 0.00288704
154992 0.00250161
154993 0.00221314
154995 0.00197845
154997 0.00178495
155000 0.00147972
155003 0.00126680
155006 0.00110349
155010 0.000982590
155013 0.000885213
155016 0.000810088
155023 0.000697594
155029 0.000620193
155036 0.000564676
155049 0.000492148
155062 0.000448293
155075 0.000419783
155101 0.000386223
155127 0.000368008
155179 0.000349991
155231 0.000341775
155257 0.000339300
155283 0.000337452
155309 0.000336048
155335 0.000334966
155361 0.000334125
155387 0.000333466
155400 0.000333190
155413 0.000332947
155426 0.000332732
155439 0.000332542
155445 0.000332456
155452 0.000332374
155458 0.000332298
155465 0.000332227
155471 0.000332160
155478 0.000332097
155481 0.000332067
155484 0.000332039
155488 0.000332010
155491 0.000331984
155492 0.000331970
155494 0.000331958
155496 0.000331945
155497 0.000331933
155499 0.000331920
155501 0.000331908
155501 0.000331903
155502 0.000331897
155503 0.000331891
155504 0.000331886
155504 0.000331882
155505 0.000331879
155505 0.000331877
155505 0.000331874
155506 0.000331871
155506 0.000331868
155507 0.000331866
155507 0.000331864
155507 0.000331863
155507 0.000331861
155507 0.000331860
155508 0.000331859
155508 0.000331857
155508 0.000331856
155508 0.000331855
155508 0.000331853
155509 0.000331852
155509 0.000331851
155509 0.000331849
155509 0.000331848
155509 0.000331847
155510 0.000331845
155510 0.000331844
155510 0.000331843
155510 0.000331842
155511 0.000331840
155511 0.000331838
155511 0.000331836
155512 0.000331833
155512 0.000331831
155513 0.000331825
155514 0.000331820
155514 0.000331815
155515 0.000331811
155516 0.000331806
155517 0.000331801
155518 0.000331791
155520 0.000331781
155522 0.000331772
155523 0.000331763
155527 0.000331745
155530 0.000331728
155533 0.000331712
155536 0.000331696
155540 0.000331681
155543 0.000331667
155549 0.000331641
155556 0.000331616
155562 0.000331595
155569 0.000331575
155582 0.000331543
155595 0.000331519
155608 0.000331502
155621 0.000331492
155634 0.000331489
155647 0.000331492
155673 0.000331515
155699 0.000331557
155725 0.000331618
155751 0.000331694
155803 0.000331887
155855 0.000332127
155907 0.000332406
155959 0.000332718
156011 0.000333060
156115 0.000333821
156219 0.000334669
156323 0.000335596
156427 0.000336592
156531 0.000337655
156635 0.000338781
156739 0.000339972
156843 0.000341223
156947 0.000342539
157051 0.000343918
157155 0.000345364
157259 0.000346880
157363 0.000348471
157467 0.000350147
157572 0.000351926
157676 0.000353833
157780 0.000355930
157884 0.000358357
157988 0.000361522
158092 0.000367056
158144 0.000373025
158196 0.000388153
158222 0.000408323
158235 0.000428275
158248 0.000464640
158254 0.000495350
158261 0.000542411
158267 0.000619960
158270 0.000680221
158274 0.000761504
158277 0.000883119
158279 0.000963203
158280 0.00106336
158282 0.00119999
158283 0.00136876
158285 0.00159432
158287 0.00190532
158288 0.00213499
158288 0.00238514
158289 0.00269228
158290 0.00307513
158291 0.00356078
158292 0.00418956
158292 0.00502377
158293 0.00616359
158294 0.00710202
158294 0.00802686
158294 0.00915577
158295 0.0105534
158295 0.0123121
158296 0.0145676
158296 0.0175256
158296 0.0215101
158297 0.0240418
158297 0.0270548
158297 0.0306785
158297 0.0350888
158297 0.0405293
158298 0.0473448
158298 0.0560358
158298 0.0673502
158298 0.0824426
158298 0.103167
158299 0.116539
158299 0.132635
158299 0.152223
158299 0.176356
158299 0.206491
158299 0.244691
158299 0.293909
158299 0.358449
158299 0.444638
158299 0.561741
158299 0.650476
158300 0.757821
158300 0.887390
158300 1.03954
158300 1.30184
158300 1.59877
158300 1.93349
158300 2.04025
158300 2.07846
158300 2.04011
158300 1.93324
158300 1.59843
158300 1.29808
158300 1.03928
158300 0.863501
158301 0.722711
158301 0.635679
158301 0.561616
158301 0.444548
158301 0.358382
158301 0.293858
158301 0.244652
158301 0.206461
158301 0.176332
158301 0.152204
158301 0.132619
158302 0.116526
158302 0.103156
158302 0.0919362
158302 0.0743231
158302 0.0613004
158302 0.0514129
158303 0.0437357
158303 0.0376595
158303 0.0327704
158303 0.0287793
158303 0.0254800
158304 0.0227217
158304 0.0184088
158304 0.0152309
158305 0.0128227
158305 0.0109548
158306 0.00947704
158306 0.00828797
158307 0.00670136
158307 0.00540858
158308 0.00447437
158309 0.00377747
158310 0.00330343
158311 0.00287328
158311 0.00253110
158313 0.00205363
158314 0.00169953
158316 0.00144618
158318 0.00125870
158319 0.00112397
158321 0.00101130
158322 0.000927012
158325 0.000797910
158329 0.000706335
158332 0.000642824
158338 0.000559482
158344 0.000508218
158350 0.000475423
158363 0.000436470
158375 0.000415369
158400 0.000394608
158450 0.000380453
158500 0.000376236
158600 0.000374742
158700 0.000375850
158800 0.000377810
158900 0.000380210
159000 0.000382947
159100 0.000386025
159200 0.000389545
159300 0.000393718
159400 0.000399027
159500 0.000406634
159600 0.000419947
159650 0.000431913
159700 0.000452659
159750 0.000495761
159775 0.000538264
159787 0.000570638
159799 0.000615251
159812 0.000680441
159824 0.000780373
159831 0.000852340
159837 0.000945171
159843 0.00107226
159849 0.00124639
159856 0.00150331
159859 0.00167506
159862 0.00189039
159865 0.00217548
159868 0.00253766
159871 0.00302332
159874 0.00369573
159876 0.00414896
159878 0.00470262
159879 0.00538874
159881 0.00619279
159882 0.00728522
159884 0.00861642
159885 0.0105114
159887 0.0129527
159888 0.0146336
159889 0.0166759
159889 0.0191911
159890 0.0219023
159891 0.0257850
159892 0.0308206
159892 0.0375139
159893 0.0453582
159894 0.0510068
159894 0.0577866
159894 0.0660196
159895 0.0761506
159895 0.0888073
159896 0.104898
159896 0.125775
159896 0.145786
159897 0.180770
159897 0.203129
159897 0.229848
159897 0.262115
159897 0.301544
159898 0.350362
159898 0.411702
159898 0.490066
159898 0.592053
159898 0.727561
159899 0.911721
159899 1.02894
159899 1.16799
159899 1.33383
159899 1.53252
159899 1.77125
159899 2.05811
159899 2.63688
159900 3.27475
159900 4.32282
159900 4.80290
159900 5.14539
159900 5.26996
159900 5.14337
159900 4.79938
159900 4.31855
159901 3.27067
159901 2.63349
159901 2.05553
159901 1.76910
159901 1.53073
159901 1.33234
159901 1.16674
159901 1.02789
159901 0.910839
159902 0.811584
159902 0.654272
159902 0.537169
159902 0.489703
159902 0.411422
159902 0.378976
159903 0.301367
159903 0.261971
159903 0.215770
159903 0.180688
159904 0.153456
159904 0.138564
159904 0.119965
159905 0.104862
159905 0.0853369
159906 0.0683356
159906 0.0577729
159907 0.0480475
159907 0.0417108
159908 0.0356417
159908 0.0315488
159909 0.0275124
159909 0.0247185
159911 0.0199093
159912 0.0163965
159913 0.0137533
159914 0.0117147
159915 0.0101096
159916 0.00882329
159917 0.00777669
159918 0.00691375
159920 0.00558718
159923 0.00462839
159925 0.00391303
159927 0.00336519
159929 0.00293638
159931 0.00259446
159934 0.00231747
159936 0.00208994
159940 0.00174179
159945 0.00149152
159949 0.00130560
159953 0.00116375
159958 0.00105306
159962 0.000965049
159971 0.000836834
159980 0.000747544
159989 0.000683619
160006 0.000600351
160024 0.000550249
160041 0.000518027
160076 0.000480299
160112 0.000460362
160182 0.000441684
160322 0.000431540
160463 0.000431400
160604 0.000434313
160744 0.000438572
160885 0.000443597
161025 0.000449153
161166 0.000455143
161307 0.000461520
161447 0.000468267
161588 0.000475383
161728 0.000482881
161869 0.000490778
162150 0.000507872
162316 0.000518846
162481 0.000530579
162647 0.000543158
162812 0.000556691
162978 0.000571306
163144 0.000587157
163309 0.000604434
163475 0.000623366
163640 0.000644241
163806 0.000667413
163972 0.000693339
164137 0.000722613
164303 0.000756075
164386 0.000774779
164468 0.000795190
164551 0.000818017
164634 0.000845663
164717 0.000896281
164738 0.000929482
164748 0.000959703
164758 0.00101183
164763 0.00105520
164769 0.00112096
164774 0.00122856
164776 0.00131044
164779 0.00141907
164782 0.00158155
164784 0.00182960
164785 0.00200593
164787 0.00223628
164788 0.00254525
164789 0.00297322
164791 0.00359025
164791 0.00404246
164792 0.00452668
164793 0.00524657
164793 0.00604795
164794 0.00729641
164795 0.00876507
164795 0.0100431
164795 0.0112168
164796 0.0126311
164796 0.0143561
164796 0.0173143
164797 0.0202202
164797 0.0239675
164797 0.0289132
164797 0.0331434
164798 0.0384013
164798 0.0450455
164798 0.0490436
164798 0.0588374
164798 0.0648799
164798 0.0801351
164798 0.0898559
164799 0.101443
164799 0.115394
164799 0.132378
164799 0.153313
164799 0.179470
164799 0.212649
164799 0.255439
164799 0.311617
164799 0.386757
164799 0.489068
164799 0.553924
164800 0.630268
164800 0.760252
164800 0.919266
164800 1.14772
164800 1.40626
164800 1.70665
164800 1.80293
164800 1.83744
164800 1.80282
164800 1.70646
164800 1.40599
164800 1.14439
164800 0.919061
164800 0.778991
164800 0.662562
164801 0.566646
164801 0.488972
164801 0.386688
164801 0.311566
164801 0.255401
164801 0.212620
164801 0.179447
164801 0.153295
164801 0.132365
164801 0.115383
164802 0.101434
164802 0.0898489
164802 0.0801295
164802 0.0719008
164802 0.0588346
164802 0.0536022
164802 0.0450444
164802 0.0415213
164803 0.0331436
164803 0.0271030
164803 0.0226076
164804 0.0191735
164804 0.0164919
164804 0.0143586
164805 0.0126339
164805 0.0104143
164806 0.00849105
164806 0.00709613
164807 0.00605255
164807 0.00525160
164808 0.00462356
164809 0.00412206
164810 0.00343227
164811 0.00290474
164812 0.00252615
164813 0.00224534
164814 0.00204717
164817 0.00174210
164819 0.00155112
164822 0.00141374
164824 0.00131935
164829 0.00119316
164833 0.00111730
164838 0.00106930
164847 0.00101256
164857 0.000983206
164875 0.000957505
164950 0.000954601
165025 0.000979978
165100 0.00101206
165175 0.00104853
165250 0.00108920
165325 0.00113439
165400 0.00118463
165475 0.00124080
165550 0.00130382
165625 0.00137488
165700 0.00145536
165738 0.00149978
165775 0.00154732
165813 0.00159829
165850 0.00165303
165888 0.00171195
165925 0.00177549
165963 0.00184416
166000 0.00191836
166033 0.00198931
166066 0.00206577
166132 0.00223777
166199 0.00244038
166265 0.00268184
166298 0.00282066
166331 0.00297418
166364 0.00314537
166397 0.00333913
166430 0.00356606
166463 0.00386192
166480 0.00408391
166497 0.00449322
166505 0.00495164
166509 0.00536961
166513 0.00609812
166515 0.00671255
166517 0.00764375
166518 0.00833899
166519 0.00916282
166520 0.0102508
166521 0.0117306
166522 0.0140720
166523 0.0155095
166523 0.0172827
166524 0.0195050
166524 0.0223421
166525 0.0260431
166525 0.0309974
166526 0.0348202
166526 0.0395188
166526 0.0453811
166527 0.0501340
166527 0.0589557
166527 0.0663156
166527 0.0804508
166528 0.0927005
166528 0.117347
166528 0.139857
166528 0.169637
166528 0.188245
166529 0.235903
166529 0.266707
166529 0.303790
166529 0.348876
166529 0.404270
166529 0.473074
166529 0.559479
166529 0.669116
166529 0.809399
166529 1.02068
166530 1.29981
166530 1.55488
166530 1.84529
166530 2.19813
166530 2.48321
166530 2.56646
166530 2.59548
166530 2.56651
166530 2.48331
166530 2.19829
166530 1.84546
166530 1.55504
166530 1.29994
166531 1.02079
166531 0.809486
166531 0.669188
166531 0.559540
166531 0.473128
166531 0.404319
166531 0.348922
166531 0.303833
166531 0.266748
166532 0.235944
166532 0.210120
166532 0.188286
166532 0.153705
166532 0.127894
166532 0.108157
166533 0.0862876
166533 0.0753034
166533 0.0663720
166533 0.0590153
166534 0.0501986
166534 0.0454491
166534 0.0379145
166535 0.0310810
166535 0.0261355
166536 0.0224434
166536 0.0201251
166537 0.0178041
166537 0.0162975
166538 0.0137128
166539 0.0117183
166540 0.0104255
166541 0.00944888
166542 0.00869389
166543 0.00762170
166545 0.00691482
166547 0.00640402
166549 0.00606064
166553 0.00560811
166560 0.00519438
166567 0.00503856
166575 0.00499005
166589 0.00502329
166604 0.00513301
166619 0.00527920
166633 0.00544849
166648 0.00563440
166663 0.00583751
166677 0.00605600
166692 0.00629001
166707 0.00653831
166721 0.00680514
166736 0.00708987
166751 0.00739369
166765 0.00771565
166780 0.00806162
166795 0.00843107
166809 0.00882569
166824 0.00924434
166831 0.00946730
166839 0.00969467
166846 0.00993293
166853 0.0101759
166861 0.0104305
166868 0.0106901
166875 0.0109583
166883 0.0112355
166890 0.0115257
166897 0.0118216
166905 0.0121313
166912 0.0124467
166919 0.0127768
166927 0.0131128
166934 0.0134592
166941 0.0138163
166949 0.0141892
166956 0.0145680
166963 0.0149630
166971 0.0153637
166978 0.0157809
166985 0.0162032
166993 0.0166360
167000 0.0170789
167009 0.0176638
167019 0.0182574
167028 0.0188712
167037 0.0194905
167047 0.0201265
167056 0.0207632
167066 0.0214115
167075 0.0220542
167084 0.0227012
167094 0.0233346
167103 0.0239634
167112 0.0245691
167122 0.0251593
167131 0.0257161
167150 0.0267311
167168 0.0275717
167187 0.0282042
167206 0.0286155
167215 0.0287452
167224 0.0288352
167234 0.0289083
167243 0.0290023
167253 0.0292018
167257 0.0293930
167262 0.0296922
167267 0.0301900
167271 0.0310287
167276 0.0325117
167281 0.0352645
167283 0.0377255
167285 0.0413430
167288 0.0471902
167289 0.0517713
167290 0.0574757
167291 0.0662343
167292 0.0793103
167293 0.0884012
167293 0.100041
167294 0.115267
167295 0.131841
167295 0.158573
167295 0.175869
167296 0.196742
167296 0.222234
167296 0.253787
167297 0.293440
167297 0.325781
167297 0.386159
167297 0.466069
167298 0.574477
167298 0.725722
167298 0.861431
167298 0.943361
167299 1.14379
167299 1.26661
167299 1.57094
167299 1.75895
167299 1.97556
167299 2.44769
167299 3.17465
167300 3.92334
167300 4.57124
167300 4.76789
167300 4.83668
167300 4.76614
167300 4.56802
167300 3.91860
167301 3.16999
167301 2.41474
167301 1.97251
167301 1.56859
