Mn-55(n,tot) ENDFB-8.0
4943.55 34.0945
4943.75 32.8375
4943.90 31.7676
4944.05 30.6394
4944.36 28.2594
4944.87 24.2349
4945.12 22.2665
4945.37 20.3820
4945.59 18.8028
4945.71 18.0526
4945.82 17.3309
4945.93 16.6389
4946.04 15.9775
4946.15 15.3474
4946.27 14.7490
4946.38 14.1823
4946.49 13.6473
4946.60 13.1437
4946.71 12.6709
4946.83 12.2282
4946.94 11.8148
4947.05 11.4298
4947.16 11.0752
4947.27 10.7434
4947.38 10.4367
4947.50 10.1537
4947.61 9.89317
4947.72 9.65384
4947.83 9.43441
4947.94 9.23360
4948.06 9.05016
4948.17 8.88286
4948.28 8.73052
4948.39 8.59200
4948.50 8.46619
4948.62 8.35208
4948.73 8.24865
4948.95 8.07097
4949.18 7.92485
4949.40 7.80537
4949.62 7.70756
4949.85 7.62728
4950.07 7.56110
4950.30 7.50621
4950.52 7.46033
4950.74 7.42180
4950.99 7.38505
4951.25 7.35398
4951.75 7.30424
4952.25 7.26589
4952.76 7.23507
4953.26 7.20948
4953.77 7.18774
4954.77 7.15245
4955.78 7.12467
4956.79 7.10202
4957.80 7.08299
4958.80 7.06666
4960.26 7.04650
4961.71 7.02926
4963.17 7.01408
4964.63 7.00042
4966.08 6.98789
4967.54 6.97626
4970.45 6.95497
4973.36 6.93550
4976.27 6.91720
4979.18 6.89973
4982.09 6.88290
4986.57 6.85789
4991.05 6.83365
4995.52 6.80996
5000.00 6.78670
5006.50 6.75350
5013.00 6.72083
5026.01 6.65673
5039.01 6.59401
5052.01 6.53234
5078.02 6.41220
5104.02 6.29546
5156.03 6.07328
5208.04 5.86308
5265.26 5.64830
5322.47 5.44808
5379.68 5.26335
5436.89 5.09548
5494.10 4.94287
5551.32 4.80861
5608.53 4.69274
5665.74 4.59567
5707.35 4.53958
5748.96 4.49617
5790.57 4.46664
5832.17 4.45237
5876.38 4.45604
5920.59 4.48153
5964.80 4.53157
6009.01 4.60963
6031.12 4.65985
6053.22 4.71996
6075.33 4.78699
6097.43 4.86405
6119.53 4.95332
6141.64 5.05439
6163.74 5.16834
6185.85 5.29639
6212.50 5.47219
6225.83 5.56799
6239.16 5.67078
6252.49 5.78108
6265.81 5.89869
6272.48 5.96020
6279.14 6.02416
6285.81 6.09043
6292.47 6.15916
6298.65 6.22563
6301.73 6.26007
6304.82 6.29555
6307.91 6.33240
6311.00 6.37118
6312.54 6.39161
6314.09 6.41307
6315.63 6.43596
6317.17 6.46097
6318.27 6.48067
6319.37 6.50280
6320.47 6.52884
6321.01 6.54423
6321.56 6.56209
6322.11 6.58376
6322.66 6.61129
6323.21 6.64833
6323.48 6.67205
6323.76 6.70049
6324.03 6.73502
6324.31 6.77687
6324.58 6.82791
6324.85 6.89024
6325.13 6.96656
6325.40 7.05904
6325.68 7.17089
6325.95 7.30533
6326.12 7.40333
6326.30 7.51247
6326.47 7.63357
6326.64 7.76659
6326.81 7.91376
6326.99 8.07499
6327.16 8.25077
6327.33 8.44034
6327.51 8.64612
6327.68 8.86705
6327.85 9.10296
6328.02 9.35193
6328.20 9.61616
6328.37 9.89329
6328.54 10.1821
6328.71 10.4792
6329.06 11.0997
6329.41 11.7334
6329.75 12.3605
6330.10 12.9567
6330.28 13.2517
6330.46 13.5271
6330.64 13.7791
6330.83 14.0032
6331.05 14.2380
6331.27 14.4230
6331.40 14.5042
6331.53 14.5670
6331.69 14.6220
6331.86 14.6451
6331.88 14.6457
6331.90 14.6458
6331.94 14.6447
6331.98 14.6418
6332.06 14.6303
6332.22 14.5854
6332.37 14.5149
6332.52 14.4191
6332.73 14.2474
6332.94 14.0326
6333.12 13.8148
6333.30 13.5708
6333.48 13.3039
6333.66 13.0192
6334.01 12.4368
6334.35 11.8248
6334.69 11.2053
6335.03 10.5994
6335.22 10.2754
6335.41 9.96340
6335.60 9.66559
6335.79 9.38354
6335.98 9.11842
6336.17 8.87105
6336.36 8.64184
6336.55 8.43091
6336.72 8.25557
6336.89 8.09564
6337.07 7.94960
6337.24 7.81688
6337.41 7.69684
6337.58 7.58876
6337.75 7.49186
6337.92 7.40535
6338.09 7.32843
6338.26 7.26030
6338.43 7.20018
6338.60 7.14730
6338.78 7.10095
6338.95 7.06045
6339.29 6.99450
6339.63 6.94480
6339.97 6.90788
6340.32 6.88057
6340.66 6.86047
6341.00 6.84577
6341.34 6.83508
6342.03 6.82190
6342.63 6.81606
6343.24 6.81361
6343.85 6.81340
6344.46 6.81475
6345.68 6.82064
6346.89 6.82938
6348.11 6.84003
6349.33 6.85202
6351.76 6.87871
6354.19 6.90780
6356.63 6.93848
6359.06 6.97034
6361.49 7.00313
6364.53 7.04520
6367.58 7.08828
6373.66 7.17719
6379.74 7.26919
6385.82 7.36422
6395.86 7.52811
6405.90 7.69964
6415.94 7.87965
6425.97 8.06853
6446.05 8.47599
6466.12 8.92271
6486.20 9.41473
6506.27 9.95709
6526.34 10.5556
6546.42 11.2167
6567.10 11.9716
6587.78 12.8107
6608.47 13.7448
6629.15 14.7859
6639.49 15.3489
6649.83 15.9482
6660.17 16.5739
6670.51 17.2354
6680.85 17.9411
6691.20 18.6885
6701.54 19.4805
6711.88 20.3201
6725.26 21.4841
6738.64 22.7396
6752.03 24.0970
6765.41 25.5673
6778.79 27.1565
6792.17 28.8810
6805.56 30.7509
6818.94 32.7771
6832.32 34.9814
6845.71 37.3723
6859.09 39.9702
6872.47 42.7971
6885.85 45.8627
6899.24 49.1972
6912.62 52.8162
6926.00 56.7345
6935.14 59.5959
6944.27 62.6110
6948.83 64.1730
6953.40 65.7817
6954.54 66.1906
6955.68 66.6023
6956.82 67.0192
6957.40 67.2305
6957.97 67.4443
6958.54 67.6625
6959.11 67.8858
6959.68 68.1154
6960.25 68.3520
6960.82 68.5968
6961.39 68.8487
6962.53 69.3642
6962.97 69.5624
6963.41 69.7564
6963.85 69.9451
6964.29 70.1260
6964.70 70.2878
6964.77 70.3148
6964.97 70.3876
6965.16 70.4582
6965.46 70.5635
6965.75 70.6647
6966.05 70.7629
6966.35 70.8580
6966.86 71.0200
6967.38 71.1789
6967.90 71.3382
6968.42 71.5004
6968.94 71.6680
6969.46 71.8419
6969.98 72.0221
6970.50 72.2079
6970.87 72.3453
6971.24 72.4851
6971.99 72.7698
6972.74 73.0600
6973.48 73.3537
6974.98 73.9485
6976.47 74.5491
6982.45 76.9980
6994.40 82.1251
7006.36 87.5023
7018.31 93.1337
7042.22 105.029
7066.13 117.380
7078.78 123.875
7091.42 130.182
7104.07 136.152
7116.72 141.627
7129.36 146.448
7142.01 150.466
7154.65 153.551
7167.30 155.606
7180.56 156.594
7191.34 156.492
7202.12 155.606
7212.89 154.015
7223.67 151.777
7234.44 148.937
7245.22 145.559
7255.99 141.752
7266.77 137.624
7288.32 128.648
7309.87 119.398
7331.42 110.106
7352.98 101.181
7367.75 95.3802
7382.53 89.8704
7397.31 84.6772
7412.08 79.8050
7426.86 75.2523
7441.64 71.0035
7456.41 67.0550
7471.19 63.3793
7487.74 59.5777
7504.30 56.0764
7520.85 52.8550
7537.41 49.8930
7553.96 47.1611
7570.52 44.6713
7587.07 42.3374
7603.63 40.1857
7617.63 38.5107
7631.64 36.9303
7645.65 35.4358
7659.66 34.0530
7673.67 32.7516
7687.67 31.5156
7701.68 30.3647
7715.69 29.2850
7729.70 28.2569
7743.70 27.2925
7771.72 25.5311
7785.73 24.7195
7799.74 23.9623
7827.75 22.5563
7858.31 21.2060
7888.88 20.0056
7919.44 18.9580
7950.00 18.0329
7970.38 17.4865
7990.75 16.9915
8011.13 16.5460
8031.50 16.1487
8049.33 15.8406
8067.16 15.5692
8084.99 15.3337
8102.81 15.1338
8120.64 14.9702
8138.47 14.8437
8156.30 14.7560
8174.13 14.7096
8199.59 14.7218
8212.33 14.7599
8225.06 14.8284
8237.80 14.9155
8250.53 15.0357
8276.00 15.3587
8301.47 15.8210
8314.20 16.1027
8326.94 16.4344
8339.67 16.7973
8352.41 17.2167
8365.14 17.6754
8377.88 18.1975
8391.88 18.8429
8405.89 19.5673
8419.90 20.3801
8433.91 21.2919
8447.92 22.3095
8461.92 23.4484
8475.93 24.7203
8489.94 26.1379
8503.95 27.7236
8517.95 29.4906
8531.96 31.4628
8545.97 33.6673
8559.98 36.1231
8573.99 38.8691
8580.99 40.3571
8587.99 41.9344
8595.00 43.5971
8602.00 45.3505
8609.29 47.2866
8616.58 49.3349
8623.87 51.4965
8631.16 53.7864
8638.45 56.2124
8645.74 58.7700
8653.03 61.4689
8660.32 64.3246
8667.61 67.3355
8674.90 70.4994
8682.19 73.8345
8689.48 77.3549
8696.77 81.0192
8704.06 84.8729
8718.64 93.0818
8727.42 98.3632
8736.21 103.870
8753.78 115.467
8771.35 127.663
8788.91 139.942
8797.70 145.985
8806.48 151.834
8815.27 157.426
8824.05 162.664
8832.84 167.424
8841.62 171.636
8850.40 175.266
8859.19 178.222
8867.97 180.409
8876.75 181.839
8885.53 182.544
8894.31 182.492
8903.83 181.583
8913.34 179.874
8922.85 177.464
8932.36 174.438
8941.87 170.868
8951.38 166.844
8970.40 157.806
8989.43 148.168
9008.45 138.313
9017.96 133.444
9027.47 128.668
9036.98 124.006
9046.49 119.481
9062.30 112.314
9078.10 105.595
9093.91 99.3436
9109.71 93.5633
9125.51 88.2162
9141.32 83.2964
9157.12 78.7683
9172.92 74.5960
9188.70 70.7711
9204.47 67.2441
9220.25 63.9932
9236.02 60.9982
9251.79 58.2261
9267.57 55.6653
9283.34 53.2931
9299.12 51.0895
9317.43 48.7305
9335.74 46.5570
9354.05 44.5543
9372.36 42.7045
9390.67 40.9902
9408.98 39.4145
9427.29 37.9287
9445.60 36.5524
9473.51 34.6371
9487.46 33.7427
9501.41 32.9001
9529.31 31.3251
9557.22 29.8978
9585.12 28.5878
9613.02 27.3922
9640.92 26.2934
9668.83 25.2773
9689.12 24.5890
9709.41 23.9382
9729.71 23.3219
9750.00 22.7372
9760.60 22.4432
9771.21 22.1576
9775.19 22.0526
9779.16 21.9490
9781.15 21.8981
9782.14 21.8735
9783.14 21.8502
9783.64 21.8395
9784.13 21.8297
9784.63 21.8212
9785.13 21.8145
9785.62 21.8098
9786.12 21.8078
9786.62 21.8088
9787.11 21.8133
9787.61 21.8213
9788.11 21.8328
9788.61 21.8474
9789.10 21.8643
9790.10 21.9001
9790.59 21.9158
9791.09 21.9277
9791.57 21.9340
9792.04 21.9341
9792.51 21.9273
9792.60 21.9251
9792.70 21.9226
9792.84 21.9182
9793.35 21.8973
9793.98 21.8607
9794.61 21.8146
9796.94 21.6187
9797.52 21.5750
9798.11 21.5360
9798.69 21.5019
9799.27 21.4724
9799.83 21.4479
9800.38 21.4264
9800.94 21.4072
9801.49 21.3898
9802.05 21.3736
9802.61 21.3583
9803.72 21.3292
9805.95 21.2737
9808.17 21.2191
9817.08 21.0048
9834.88 20.5908
9870.50 19.8120
9902.87 19.1567
9935.25 18.5452
9967.62 17.9724
10000.0 17.4358
10053.3 16.6286
10106.5 15.8934
10159.7 15.2239
10213.0 14.6153
10266.2 14.0532
10319.5 13.5379
10372.7 13.0612
10426.0 12.6173
10493.7 12.0993
10527.6 11.8555
10561.5 11.6228
10584.5 11.4706
10596.0 11.3963
10601.7 11.3600
10604.6 11.3423
10606.0 11.3338
10607.5 11.3260
10608.0 11.3235
10608.5 11.3214
10609.1 11.3200
10609.6 11.3195
10610.1 11.3203
10610.6 11.3232
10610.9 11.3257
10611.2 11.3289
10611.4 11.3332
10611.7 11.3384
10612.0 11.3450
10612.2 11.3528
10612.8 11.3734
10613.3 11.4014
10613.8 11.4378
10614.4 11.4835
10614.9 11.5385
10615.4 11.6019
10615.9 11.6709
10617.1 11.8311
10617.6 11.9059
10618.2 11.9685
10618.7 12.0081
10619.1 12.0340
10619.6 12.0456
10619.8 12.0458
10619.8 12.0456
10619.9 12.0446
10620.0 12.0431
10620.1 12.0384
10620.3 12.0329
10620.3 12.0316
10620.4 12.0281
10620.4 12.0244
10620.7 12.0073
10621.0 11.9858
10621.5 11.9321
10621.8 11.8866
10622.2 11.8363
10622.9 11.7293
10623.6 11.6206
10624.3 11.5195
10624.7 11.4671
10625.1 11.4198
10625.6 11.3781
10626.0 11.3420
10626.4 11.3111
10626.8 11.2852
10627.2 11.2638
10627.6 11.2461
10628.0 11.2317
10628.4 11.2201
10628.8 11.2105
10629.2 11.2027
10629.7 11.1963
10630.1 11.1909
10630.5 11.1862
10630.9 11.1822
10631.5 11.1769
10632.1 11.1721
10633.3 11.1636
10635.7 11.1478
10640.4 11.1176
10650.0 11.0590
10669.1 10.9444
10688.2 10.8325
10707.3 10.7232
10733.4 10.5771
10759.6 10.4352
10781.5 10.3201
10803.3 10.2083
10825.1 10.1003
10836.0 10.0482
10846.9 9.99846
10855.7 9.96146
10860.0 9.94460
10864.4 9.92957
10869.0 9.91683
10873.7 9.91017
10876.0 9.91075
10878.3 9.91573
10880.6 9.92776
10881.8 9.93785
10882.9 9.95198
10884.0 9.96928
10885.0 9.99287
10886.0 10.0264
10887.0 10.0768
10887.6 10.1128
10888.1 10.1585
10888.6 10.2183
10889.1 10.2974
10889.6 10.4031
10890.1 10.5449
10890.6 10.7349
10891.1 10.9879
10891.6 11.2776
10892.0 11.6347
10892.5 12.0783
10892.9 12.6220
10893.1 12.9503
10893.3 13.2945
10893.6 13.6694
10893.8 14.0760
10894.0 14.5148
10894.2 14.9862
10894.7 16.0256
10894.9 16.6449
10895.1 17.2989
10895.6 18.6984
10896.1 20.1914
10896.6 21.7004
10897.1 23.4535
10897.4 24.2812
10897.7 25.0708
10898.0 26.0937
10898.4 26.9620
10898.7 27.4442
10898.9 27.8545
10899.1 28.1244
10899.3 28.3328
10899.5 28.5493
10899.8 28.6600
10899.9 28.6799
10900.2 28.6268
10900.5 28.4690
10900.7 28.2328
10900.9 27.9133
10901.2 27.4967
10901.4 27.0013
10901.8 26.2147
10902.1 25.3455
10902.4 24.6311
10902.6 23.8792
10903.1 22.3343
10903.6 20.7543
10904.1 19.2032
10904.6 17.7338
10904.8 17.0289
10905.1 16.3855
10905.5 15.3225
10905.9 14.3811
10906.3 13.5633
10906.8 12.8803
10907.2 12.2918
10907.6 11.8152
10908.0 11.4157
10908.5 11.1001
10908.9 10.8304
10909.4 10.6188
10909.8 10.4536
10910.3 10.3275
10910.7 10.2265
10911.2 10.1474
10911.6 10.0847
10912.0 10.0356
10912.9 9.96079
10913.8 9.90867
10914.7 9.86912
10915.6 9.83825
10916.8 9.80481
10918.0 9.77795
10920.5 9.73656
10922.9 9.70522
10925.3 9.67997
10930.1 9.63958
10935.0 9.60659
10941.4 9.56850
10947.8 9.53421
10960.7 9.47095
10973.6 9.41144
10986.5 9.35399
11010.1 9.25208
11033.8 9.15320
11081.0 8.96275
11128.3 8.78048
11175.6 8.60568
11261.5 8.30504
11347.4 8.02431
11433.3 7.76119
11519.3 7.51340
11542.2 7.44992
11565.1 7.38752
11588.0 7.32626
11599.5 7.29623
11605.2 7.28152
11610.9 7.26728
11613.8 7.26048
11616.7 7.25417
11618.1 7.25133
11619.5 7.24896
11621.0 7.24752
11621.7 7.24753
11622.4 7.24846
11623.1 7.25092
11623.5 7.25301
11623.8 7.25588
11624.2 7.25972
11624.5 7.26476
11624.9 7.27128
11625.3 7.27934
11625.6 7.28973
11626.0 7.30263
11626.3 7.31845
11626.7 7.33702
11627.0 7.35981
11627.4 7.38671
11627.8 7.41805
11628.1 7.45301
11628.6 7.50465
11629.0 7.56373
11629.5 7.62976
11629.9 7.70005
11631.7 8.00697
11632.1 8.06605
11632.5 8.11893
11632.8 8.16387
11633.2 8.19929
11633.6 8.22188
11633.9 8.23489
11634.2 8.23874
11634.3 8.23852
11634.4 8.23656
11634.6 8.23269
11634.9 8.21986
11635.2 8.19701
11635.2 8.19195
11635.4 8.18008
11635.5 8.16700
11636.0 8.10781
11636.5 8.03554
11637.0 7.95402
11637.5 7.86902
11638.0 7.77004
11638.6 7.67396
11639.1 7.58458
11639.7 7.50454
11640.2 7.43530
11640.8 7.37726
11641.3 7.32999
11641.9 7.29248
11642.3 7.26909
11642.7 7.25054
11643.1 7.23557
11643.5 7.22357
11644.0 7.21399
11644.4 7.20634
11644.8 7.20021
11645.2 7.19525
11645.6 7.19119
11646.1 7.18781
11646.9 7.18246
11647.7 7.17828
11648.6 7.17474
11650.3 7.16867
11651.9 7.16326
11655.3 7.15332
11659.8 7.14080
11664.4 7.12873
11673.4 7.10526
11691.5 7.05943
11709.7 7.01435
11727.8 6.96989
11764.0 6.88251
11800.2 6.79711
11878.9 6.61841
11957.6 6.44681
12114.9 6.12580
12272.3 5.82976
12351.0 5.68983
12429.6 5.55490
12477.3 5.47578
12524.9 5.39830
12572.5 5.32292
12596.3 5.28627
12620.1 5.25105
12632.6 5.23386
12645.0 5.21853
12653.0 5.21075
12657.0 5.20813
12661.0 5.20692
12665.0 5.20790
12669.0 5.21274
12671.1 5.21760
12673.1 5.22499
12675.1 5.23627
12677.1 5.25367
12678.2 5.26849
12679.4 5.28881
12680.6 5.31906
12681.1 5.34015
12681.7 5.36763
12682.3 5.40511
12682.9 5.45562
12683.5 5.52585
12684.1 5.62446
12684.6 5.76322
12684.9 5.85235
12685.2 5.95765
12685.5 6.08169
12685.8 6.22730
12686.1 6.39755
12686.4 6.59569
12686.6 6.79151
12686.9 7.00348
12687.1 7.25147
12687.4 7.51767
12687.6 7.82638
12687.8 8.15476
12688.1 8.51616
12688.3 8.91198
12688.6 9.36210
12688.8 9.83131
12689.1 10.3372
12689.3 10.8797
12689.5 11.4829
12689.8 12.0975
12690.0 12.7447
12690.3 13.4222
12690.8 14.8852
12691.2 16.3920
12691.7 17.9591
12692.2 19.4685
12692.5 20.2545
12692.7 21.0059
12693.0 21.7128
12693.2 22.3418
12693.6 23.1231
12693.9 23.7539
12694.1 24.0311
12694.3 24.2543
12694.6 24.5679
12694.8 24.6952
12695.0 24.7570
12695.1 24.7662
12695.3 24.7344
12695.5 24.6444
12695.7 24.5227
12695.9 24.3603
12696.2 23.9180
12696.5 23.3865
12696.8 22.7667
12697.1 22.1796
12697.3 21.5634
12697.6 20.8746
12697.8 20.1761
12698.2 18.8581
12698.7 17.4917
12699.1 16.1183
12699.5 14.7747
12700.0 13.4629
12700.4 12.2672
12700.6 11.6943
12700.8 11.1741
12701.0 10.6582
12701.2 10.1940
12701.5 9.73782
12701.7 9.33102
12701.9 8.93461
12702.1 8.58407
12702.3 8.24523
12702.5 7.94795
12702.8 7.66276
12703.0 7.41439
12703.2 7.12726
12703.5 6.88260
12703.8 6.66663
12704.0 6.47679
12704.3 6.30465
12704.5 6.16046
12704.8 6.03514
12705.1 5.92652
12705.6 5.74872
12706.1 5.61957
12706.6 5.52391
12707.2 5.45284
12707.7 5.39872
12708.2 5.35850
12708.7 5.32737
12709.2 5.30274
12710.3 5.26602
12711.3 5.24011
12712.8 5.21321
12714.3 5.19324
12715.8 5.17761
12717.2 5.16499
12720.2 5.14537
12723.2 5.13066
12726.1 5.11889
12729.1 5.10908
12735.0 5.09288
12740.4 5.08044
12745.8 5.06938
12756.6 5.04960
12767.5 5.03139
12778.3 5.01410
12800.0 4.98096
12821.6 4.94881
12861.0 4.89183
12900.4 4.83609
12979.2 4.72739
13136.8 4.51913
13436.2 4.15144
13735.6 3.81328
14035.0 3.49860
14334.4 3.20225
14499.8 3.04522
14582.6 2.96824
14623.9 2.93017
14644.6 2.91130
14665.3 2.89272
14677.1 2.88248
14683.0 2.87769
14688.9 2.87345
14692.6 2.87148
14694.5 2.87093
14696.3 2.87101
14697.2 2.87151
14698.2 2.87262
14699.1 2.87484
14699.6 2.87660
14700.0 2.87902
14700.5 2.88240
14700.9 2.88688
14701.4 2.89289
14701.9 2.90088
14702.3 2.91140
14702.8 2.92509
14703.2 2.94271
14703.7 2.96508
14704.0 2.98520
14704.4 3.00878
14704.7 3.03619
14705.1 3.06779
14705.7 3.14476
14706.4 3.23998
14707.1 3.35670
14707.8 3.49207
14708.5 3.64202
14709.1 3.79751
14709.7 3.92713
14710.2 4.04804
14710.8 4.15665
14711.3 4.24715
14711.9 4.31142
14712.4 4.35153
14712.9 4.36527
14713.4 4.35083
14713.9 4.31700
14714.3 4.26611
14714.8 4.18767
14715.3 4.09403
14715.8 3.98585
14716.3 3.87191
14717.6 3.56985
14718.3 3.43040
14718.9 3.30593
14719.5 3.21596
14720.0 3.14011
14720.5 3.07635
14721.1 3.02391
14721.6 2.98094
14722.1 2.94765
14722.7 2.92177
14723.2 2.90193
14723.7 2.88666
14724.3 2.87543
14724.8 2.86704
14725.3 2.86076
14725.9 2.85595
14726.4 2.85235
14726.9 2.84955
14727.5 2.84731
14728.5 2.84389
14729.6 2.84135
14731.7 2.83742
14733.9 2.83424
14736.0 2.83145
14740.2 2.82648
14744.5 2.82195
14753.0 2.81351
14770.1 2.79751
14804.1 2.76648
14834.4 2.73924
14864.7 2.71221
14879.9 2.69880
14895.0 2.68556
14910.1 2.67266
14917.7 2.66654
14925.3 2.66100
14929.1 2.65869
14933.1 2.65696
14935.1 2.65662
14937.1 2.65691
14938.1 2.65746
14939.1 2.65843
14940.1 2.66015
14941.1 2.66317
14941.7 2.66556
14942.2 2.66875
14942.7 2.67311
14943.2 2.67908
14943.7 2.68744
14944.2 2.69864
14944.7 2.71381
14945.2 2.73418
14945.6 2.75639
14946.0 2.78358
14946.4 2.81820
14946.8 2.85977
14947.2 2.91157
14947.7 2.97237
14948.1 3.04444
14948.5 3.12883
14948.9 3.22889
14949.3 3.34041
14949.7 3.46897
14950.1 3.60807
14950.6 3.76354
14951.0 3.92638
14951.4 4.09796
14951.8 4.27543
14952.4 4.53848
14953.0 4.78993
14953.3 4.91076
14953.6 5.02083
14953.9 5.12600
14954.2 5.21770
14954.4 5.28514
14954.6 5.34186
14954.9 5.39216
14955.1 5.43134
14955.3 5.46234
14955.6 5.48292
14955.9 5.49373
14955.9 5.49376
14956.0 5.49353
14956.0 5.49301
14956.1 5.49107
14956.3 5.48296
14956.5 5.46349
14956.7 5.43587
14957.0 5.39037
14957.2 5.33504
14957.5 5.26914
14957.8 5.19354
14958.1 5.08161
14958.4 4.96090
14958.8 4.82653
14959.1 4.68886
14960.4 4.10466
14960.8 3.94450
14961.2 3.79545
14961.6 3.65490
14961.9 3.52414
14962.3 3.40401
14962.7 3.29499
14963.0 3.19720
14963.4 3.11044
14963.7 3.04009
14964.1 2.97992
14964.4 2.92575
14964.7 2.88014
14965.1 2.83969
14965.4 2.80612
14965.8 2.77674
14966.1 2.75266
14966.4 2.73182
14966.8 2.71491
14967.1 2.70039
14967.4 2.68870
14967.8 2.67871
14968.1 2.67069
14968.4 2.66384
14968.8 2.65832
14969.4 2.64974
14970.1 2.64365
14970.8 2.63918
14971.4 2.63575
14972.8 2.63074
14974.1 2.62707
14976.1 2.62287
14978.0 2.61943
14981.9 2.61375
14985.7 2.60896
14989.6 2.60463
14995.7 2.59832
15001.8 2.59237
15014.0 2.58097
15038.4 2.55896
15062.8 2.53732
15087.2 2.51588
15136.0 2.47319
15184.9 2.43075
15337.3 2.29933
15518.2 2.14480
15699.2 1.99125
15880.2 1.83802
15970.7 1.76136
16015.9 1.72305
16061.2 1.68491
16081.4 1.66804
16101.6 1.65160
16111.8 1.64374
16121.9 1.63636
16132.0 1.63008
16137.1 1.62775
16142.1 1.62645
16147.2 1.62709
16149.7 1.62872
16152.2 1.63182
16154.8 1.63733
16156.0 1.64155
16157.3 1.64725
16158.6 1.65536
16159.8 1.66742
16160.5 1.67594
16161.1 1.68703
16161.7 1.70177
16162.4 1.72172
16162.9 1.74413
16163.4 1.77288
16163.9 1.81046
16164.4 1.85950
16165.0 1.92321
16165.5 2.00538
16166.0 2.11037
16166.5 2.24296
16167.0 2.40822
16167.3 2.50468
16167.6 2.61119
16167.8 2.72829
16168.1 2.85650
16168.3 2.99626
16168.6 3.14792
16168.9 3.31172
16169.1 3.48777
16169.4 3.67606
16169.6 3.87641
16169.9 4.08844
16170.2 4.31163
16170.7 4.78826
16171.4 5.44940
16172.0 6.13887
16172.7 6.82253
16173.0 7.15466
16173.4 7.46062
16173.7 7.73709
16174.0 7.98916
16174.3 8.21263
16174.6 8.39823
16175.0 8.57156
16175.3 8.69306
16175.6 8.75340
16175.9 8.78317
16176.0 8.78755
16176.3 8.77501
16176.5 8.73652
16176.8 8.66944
16177.0 8.57967
16177.5 8.35903
16177.9 8.06934
16178.4 7.73711
16178.8 7.36090
16179.2 6.95152
16179.6 6.53029
16180.8 5.34915
16181.4 4.78932
16181.6 4.51883
16181.9 4.26890
16182.2 4.02293
16182.5 3.79100
16182.8 3.57379
16183.1 3.37837
16183.4 3.19092
16183.6 3.02427
16183.9 2.86623
16184.2 2.72726
16184.6 2.55496
16185.0 2.40935
16185.4 2.28388
16185.7 2.17658
16186.1 2.08549
16186.5 2.00864
16186.9 1.94417
16187.3 1.89035
16187.6 1.84559
16188.0 1.80846
16188.4 1.77772
16188.8 1.75227
16189.2 1.73118
16189.5 1.71365
16190.3 1.68676
16191.1 1.66736
16191.8 1.65327
16192.6 1.64248
16193.4 1.63391
16194.9 1.62093
16196.4 1.61133
16198.6 1.60091
16200.8 1.59296
16203.0 1.58658
16205.2 1.58125
16209.5 1.57258
16213.9 1.56557
16218.3 1.55953
16222.7 1.55412
16231.4 1.54435
16243.2 1.53240
16255.0 1.52119
16278.6 1.49965
16302.2 1.47858
16325.8 1.45772
16373.0 1.41613
16420.2 1.37450
16542.1 1.26589
16663.9 1.15503
16785.7 1.04080
16907.5 0.922373
16998.9 0.829758
17090.3 0.733053
17136.0 0.682989
17181.6 0.631448
17227.3 0.578349
17273.0 0.523516
17327.8 0.455178
17382.6 0.383893
17410.1 0.347178
17437.5 0.309678
17464.9 0.271503
17492.3 0.232838
17527.3 0.183103
17562.3 0.133919
17579.9 0.110121
17588.6 0.0985774
17597.4 0.0873824
17606.1 0.0765804
17614.9 0.0662449
17623.6 0.0565494
17632.4 0.0476760
17637.5 0.0429071
17642.7 0.0385232
17647.8 0.0345782
17652.9 0.0311273
17658.1 0.0282325
17660.7 0.0270274
17663.2 0.0260036
17665.8 0.0251720
17668.4 0.0245447
17670.9 0.0241373
17672.2 0.0240213
17673.5 0.0239680
17674.8 0.0239806
17676.2 0.0240651
