Fe-54(n,tot) ENDFB-8.0
233709 23.1749
233709 23.6249
233710 23.9396
233710 24.1079
233711 24.1048
233711 23.9337
233711 23.6216
233712 23.1822
233712 22.4803
233713 21.8207
233713 20.3243
233715 16.9002
233716 15.3724
233717 13.8469
233718 12.3933
233719 11.1598
233720 9.97380
233721 9.05343
233722 8.17144
233722 7.48571
233723 6.82506
233724 6.30762
233725 5.80484
233726 5.40742
233727 5.01764
233728 4.70666
233729 4.39888
233730 4.15113
233732 3.70320
233734 3.33641
233736 3.03187
233738 2.77586
233740 2.55824
233741 2.37141
233743 2.20957
233745 2.06825
233747 1.95012
233751 1.74080
233755 1.57312
233758 1.43620
233762 1.32529
233766 1.22922
233770 1.14741
233774 1.07700
233777 1.01734
233781 0.963598
233785 0.916194
233792 0.837448
233800 0.773050
233807 0.720798
233815 0.676565
233823 0.639608
233830 0.607525
233838 0.580126
233853 0.534820
233868 0.499244
233883 0.470614
233898 0.447107
233913 0.427481
233928 0.410863
233943 0.396622
233958 0.384293
233989 0.364046
234019 0.348167
234049 0.335442
234079 0.325081
234109 0.316548
234140 0.309466
234170 0.303563
234200 0.298641
234256 0.291670
234311 0.286864
234366 0.283783
234422 0.282138
234477 0.281728
234533 0.282410
234588 0.284075
234643 0.286643
234699 0.290059
234754 0.294263
234810 0.299221
234865 0.304902
234920 0.311282
234976 0.318340
235087 0.334427
235198 0.353079
235308 0.374188
235419 0.397720
235530 0.423637
235641 0.451911
235752 0.482523
235862 0.515456
235973 0.550699
236084 0.588276
236195 0.628109
236306 0.670223
236416 0.714606
236527 0.761287
236638 0.810163
236749 0.861251
236860 0.914514
236971 0.969945
237081 1.02735
237192 1.08664
237303 1.14750
237414 1.20929
237469 1.24011
237525 1.27035
237580 1.29914
237608 1.31249
237622 1.31877
237635 1.32467
237649 1.33022
237663 1.33536
237670 1.33787
237677 1.34036
237684 1.34302
237691 1.34609
237698 1.35020
237701 1.35296
237705 1.35638
237708 1.36103
237712 1.36721
237715 1.37619
237719 1.38891
237722 1.40872
237724 1.42298
237726 1.44011
237727 1.46352
237729 1.49245
237731 1.53064
237732 1.58199
237734 1.65748
237736 1.75900
237737 1.82998
237738 1.90667
237739 2.01262
237739 2.12933
237740 2.29405
237741 2.50609
237742 2.78293
237743 3.10348
237744 3.57991
237745 4.14418
237745 4.58449
237745 4.99544
237746 5.46575
237746 6.10219
237747 6.76878
237747 7.64364
237748 9.41303
237749 10.3976
237749 11.2560
237750 11.8671
237750 12.1107
237751 12.0735
237751 11.6855
237752 11.0346
237752 10.3991
237753 8.86704
237753 8.06128
237754 7.42632
237754 6.67844
237755 6.10960
237755 5.61574
237756 5.18841
237756 4.75106
237757 4.43991
237758 3.93376
237759 3.51240
237760 3.21772
237761 2.96360
237762 2.77967
237763 2.61597
237764 2.49402
237765 2.38262
237766 2.29765
237768 2.15676
237771 2.05210
237773 1.97210
237775 1.90949
237777 1.85951
237779 1.81893
237781 1.78552
237783 1.75766
237787 1.71511
237791 1.68300
237796 1.65880
237800 1.64018
237804 1.62594
237808 1.61437
237812 1.60515
237821 1.59197
237829 1.58337
237837 1.57800
237846 1.57490
237854 1.57346
237871 1.57396
237888 1.57749
237921 1.58988
237954 1.60624
237988 1.62490
238021 1.64500
238055 1.66619
238088 1.68808
238155 1.73360
238222 1.78083
238289 1.82932
238423 1.92973
238556 2.03383
238824 2.25192
239091 2.48206
239359 2.72306
239626 2.97422
239893 3.23446
240161 3.50302
240428 3.77866
240696 4.06044
240963 4.34684
241097 4.49145
241231 4.63649
241364 4.78175
241498 4.92680
241565 4.99909
241632 5.07104
241699 5.14249
241766 5.21320
241799 5.24845
241833 5.28360
241866 5.31914
241883 5.33738
241899 5.35632
241916 5.37668
241933 5.39942
241941 5.41251
241950 5.42719
241958 5.44467
241966 5.46591
241975 5.49377
241983 5.53175
241987 5.55719
241991 5.58884
241996 5.62913
242000 5.68037
242004 5.75080
242008 5.84895
242010 5.91322
242012 5.99156
242014 6.08831
242016 6.20314
242018 6.35584
242021 6.55388
242023 6.81604
242024 6.98804
242025 7.17103
242026 7.40813
242027 7.66346
242028 7.99830
242029 8.36292
242030 8.84565
242031 9.37467
242032 10.0063
242033 10.8301
242034 11.5417
242035 12.4316
242036 13.4103
242037 14.3234
242037 15.3367
242038 16.2412
242039 16.6557
242039 16.9263
242040 17.1346
242040 17.2755
242041 17.3532
242041 17.3376
242041 17.2272
242042 17.0741
242043 16.5658
242044 15.9944
242045 14.7215
242046 14.1360
242047 13.7029
242048 13.4521
242048 13.2853
242049 13.0854
242050 13.0559
242050 13.0866
242051 13.1707
242051 13.3118
242052 13.5630
242052 13.8473
242053 14.2069
242053 14.6500
242054 15.3046
242054 15.9641
242055 16.7380
242055 17.6539
242056 18.8801
242057 20.3059
242057 21.8828
242058 23.5422
242058 25.1640
242059 26.5758
242059 27.1404
242060 27.5782
242060 27.8688
242060 27.9734
242060 27.9900
242061 27.8376
242061 27.5226
242061 27.0588
242062 26.4660
242062 25.7676
242062 24.1538
242064 20.6672
242064 19.0335
242065 17.7872
242065 16.4450
242066 15.4537
242066 14.5710
242067 13.7877
242067 13.0935
242068 12.4782
242068 11.9323
242069 11.4471
242069 10.9341
242070 10.5567
242071 9.91451
242072 9.39316
242073 8.96503
242074 8.57741
242075 8.28430
242076 8.03585
242077 7.82340
242079 7.48124
242081 7.21986
242083 7.00629
242085 6.84467
242087 6.70730
242089 6.59977
242091 6.50570
242093 6.43021
242097 6.31008
242101 6.21759
242106 6.14654
242110 6.09078
242114 6.04725
242118 6.01106
242122 5.98145
242130 5.93715
242138 5.90580
242146 5.88388
242154 5.86814
242163 5.85725
242171 5.84975
242179 5.84502
242195 5.84136
242211 5.84318
242228 5.84867
242244 5.85676
242260 5.86673
242293 5.89056
242325 5.91773
242358 5.94717
242391 5.97807
242456 6.04267
242521 6.10954
242586 6.17761
242651 6.24657
242717 6.31602
242847 6.45560
243107 6.73565
243368 7.01560
243498 7.15564
243629 7.29625
243759 7.43831
243824 7.51021
243889 7.58284
243955 7.65673
244020 7.73201
244085 7.80941
244150 7.88932
244213 7.96996
244276 8.05476
244307 8.09925
244339 8.14539
244370 8.19342
244402 8.24350
244433 8.29629
244465 8.35210
244496 8.41144
244528 8.47473
244559 8.54316
244591 8.61723
244622 8.69857
244654 8.78811
244685 8.88824
244701 8.94305
244717 9.00100
244732 9.06320
244748 9.12932
244764 9.20023
244779 9.27650
244795 9.35934
244811 9.44844
244827 9.54582
244842 9.65124
244858 9.76723
244874 9.89366
244890 10.0328
244905 10.1865
244921 10.3581
244937 10.5479
244953 10.7615
244968 10.9996
244976 11.1305
244984 11.2697
244992 11.4177
245000 11.5733
245008 11.7413
245016 11.9182
245023 12.1095
245031 12.3113
245039 12.5301
245047 12.7644
245055 13.0156
245063 13.2817
245071 13.5710
245078 13.8778
245086 14.2118
245094 14.5663
245102 14.9525
245110 15.3680
245118 15.8152
245126 16.2898
245134 16.8062
245141 17.3533
245149 17.9470
245157 18.5738
245165 19.2950
245174 20.0548
245182 20.8607
245190 21.7100
245207 23.5174
245224 25.4062
245232 26.3562
245240 27.2647
245249 28.1199
245257 28.8969
245265 29.5705
245273 30.1171
245282 30.5169
245290 30.7555
245298 30.8256
245307 30.7257
245315 30.4659
245323 30.0605
245332 29.5291
245340 28.8941
245348 28.1792
245357 27.4074
245373 25.7657
245390 24.1261
245398 23.3332
245406 22.5685
245415 21.8369
245423 21.1413
245432 20.4680
245440 19.8346
245449 19.2406
245457 18.6914
245465 18.1723
245474 17.6883
245482 17.2373
245491 16.8222
245499 16.4309
245508 16.0666
245516 15.7274
245525 15.4150
245533 15.1203
245542 14.8455
245550 14.5891
245559 14.3523
245567 14.1284
245576 13.9190
245584 13.7230
245593 13.5415
245601 13.3692
245610 13.2075
245618 13.0557
245626 12.9147
245635 12.7804
245643 12.6539
245660 12.4237
245677 12.2175
245694 12.0343
245711 11.8693
245728 11.7219
245745 11.5884
245762 11.4686
245779 11.3597
245796 11.2615
245813 11.1718
245830 11.0907
245847 11.0164
245864 10.9489
245881 10.8870
245898 10.8306
245915 10.7787
245932 10.7314
245949 10.6878
245965 10.6480
245999 10.5776
246033 10.5181
246067 10.4678
246101 10.4253
246135 10.3894
246169 10.3592
246203 10.3340
246237 10.3129
246271 10.2956
246304 10.2815
246338 10.2702
246372 10.2615
246440 10.2502
246508 10.2457
246576 10.2467
246643 10.2519
246711 10.2606
246779 10.2719
246847 10.2855
246915 10.3008
247050 10.3351
247186 10.3728
247321 10.4123
247592 10.4927
247864 10.5708
248135 10.6435
248406 10.7092
248677 10.7669
249219 10.8564
249762 10.9110
250304 10.9315
250846 10.9199
251389 10.8781
251931 10.8082
252202 10.7632
252473 10.7116
252744 10.6534
253015 10.5886
253151 10.5535
253287 10.5167
253422 10.4779
253558 10.4371
253626 10.4159
253693 10.3941
253761 10.3717
253829 10.3486
253897 10.3249
253965 10.3004
254032 10.2751
254100 10.2490
254196 10.2103
254293 10.1696
254341 10.1485
254389 10.1270
254437 10.1054
254485 10.0839
254534 10.0633
254558 10.0539
254582 10.0456
254606 10.0389
254630 10.0348
254654 10.0349
254678 10.0417
254690 10.0489
254702 10.0597
254714 10.0754
254726 10.0974
254738 10.1285
254750 10.1716
254757 10.1997
254763 10.2326
254769 10.2718
254775 10.3188
254781 10.3761
254787 10.4445
254793 10.5276
254799 10.6296
254805 10.7580
254808 10.8325
254811 10.9161
254814 11.0100
254817 11.1159
254820 11.2358
254823 11.3719
254826 11.5326
254829 11.7111
254832 11.9165
254835 12.1538
254838 12.4295
254841 12.7515
254844 13.1298
254845 13.3439
254847 13.5770
254848 13.8311
254850 14.1087
254851 14.4125
254853 14.7453
254854 15.1106
254856 15.5122
254857 15.9544
254859 16.4419
254860 16.9802
254862 17.5751
254863 18.2334
254865 18.9622
254866 19.7692
254868 20.6627
254869 21.6513
254871 22.7432
254872 23.5324
254873 24.2866
254874 25.1749
254875 26.0206
254876 27.0121
254877 27.9510
254878 29.9564
254880 32.2408
254882 34.5294
254886 39.3841
254887 40.7976
254888 42.1656
254889 43.4696
254890 44.5838
254891 45.9054
254893 46.9704
254894 47.9194
254895 48.5695
254896 48.8335
254896 48.9854
254898 49.0661
254898 48.9675
254899 48.7944
254899 48.5389
254900 48.2014
254901 47.2906
254902 46.2034
254904 44.7875
254905 43.3287
254907 39.9984
254909 36.6067
254911 34.7690
254912 33.0270
254913 31.3966
254914 29.9967
254916 28.6985
254917 27.5955
254918 26.5722
254919 25.6241
254920 24.7464
254921 23.9341
254922 23.1823
254923 22.4862
254924 21.7851
254926 21.1911
254927 20.6397
254928 20.1274
254929 19.6508
254930 19.2069
254931 18.7930
254932 18.4065
254933 18.0136
254934 17.6776
254937 17.0672
254939 16.5286
254941 16.0512
254943 15.6080
254946 15.2300
254948 14.8907
254950 14.5849
254952 14.2966
254954 14.0469
254957 13.8196
254959 13.6121
254961 13.4139
254963 13.2401
254966 13.0802
254968 12.9327
254972 12.6642
254977 12.4382
254981 12.2417
254985 12.0697
254990 11.9149
254994 11.7808
254999 11.6588
255003 11.5520
255008 11.4538
255012 11.3671
255017 11.2866
255021 11.2150
255030 11.0881
255039 10.9807
255048 10.8888
255057 10.8101
255065 10.7406
255074 10.6794
255083 10.6251
255092 10.5766
255101 10.5329
255110 10.4933
255119 10.4573
255128 10.4248
255145 10.3665
255163 10.3163
255181 10.2726
255199 10.2340
255217 10.1992
255234 10.1677
255252 10.1389
255270 10.1124
255288 10.0876
255305 10.0644
255341 10.0218
255377 9.98292
255412 9.94695
255448 9.91307
255483 9.88072
255519 9.84942
255554 9.81902
255625 9.75959
255696 9.70085
255767 9.64163
255839 9.58098
255910 9.51802
255945 9.48535
255981 9.45186
256052 9.38166
256123 9.30614
256158 9.26595
256194 9.22406
256230 9.18001
256265 9.13380
256301 9.08489
256336 9.03325
256372 8.97820
256407 8.91964
256443 8.85672
256478 8.78922
256514 8.71605
256549 8.63679
256585 8.55022
256620 8.45515
256638 8.40382
256656 8.34977
256674 8.29274
256692 8.23281
256709 8.16902
256727 8.10133
256745 8.02937
256763 7.95316
256780 7.87133
256798 7.78375
256816 7.68979
256834 7.58932
256852 7.48037
256869 7.36324
256887 7.23551
256905 7.09738
256923 6.94585
256931 6.86482
256940 6.77999
256949 6.69108
256958 6.59785
256967 6.49999
256976 6.39837
256985 6.29037
256994 6.17673
257003 6.05709
257011 5.93103
257020 5.79812
257029 5.65789
257038 5.50986
257047 5.35533
257056 5.19027
257065 5.01585
257074 4.83153
257083 4.63679
257091 4.43112
257100 4.21410
257109 3.98536
257118 3.74746
257127 3.49498
257136 3.23079
257145 2.95551
257154 2.67349
257162 2.38003
257171 2.08082
257189 1.48371
257195 1.27676
257202 1.07667
257208 0.886468
257214 0.709603
257221 0.549896
257227 0.411506
257230 0.350780
257233 0.298838
257236 0.254221
257239 0.217468
257243 0.188341
257246 0.169192
257249 0.159315
257252 0.159808
257255 0.171161
257258 0.193063
257261 0.226033
257264 0.270350
257268 0.328222
257271 0.396178
257274 0.478672
257277 0.570532
257280 0.677580
257283 0.792934
257286 0.919486
257290 1.05688
257293 1.20963
257296 1.36766
257299 1.54055
257302 1.71684
257308 2.09884
257315 2.50731
257321 2.93548
257327 3.37647
257340 4.26363
257346 4.70525
257352 5.13662
257359 5.55383
257365 5.94763
257371 6.32851
257378 6.68848
257384 7.02665
257390 7.33787
257396 7.63229
257403 7.90517
257409 8.15723
257415 8.38938
257422 8.60266
257428 8.79817
257434 8.97706
257440 9.13800
257447 9.28728
257453 9.42329
257459 9.54706
257465 9.65787
257472 9.76022
257478 9.85309
257484 9.93729
257491 10.0124
257497 10.0815
257503 10.1440
257509 10.2005
257516 10.2514
257522 10.2973
257528 10.3385
257541 10.4083
257553 10.4647
257566 10.5091
257579 10.5440
257591 10.5705
257600 10.5859
257610 10.5978
257628 10.6136
257647 10.6205
257665 10.6206
257684 10.6154
257702 10.6062
257721 10.5938
257739 10.5790
257776 10.5443
257813 10.5055
257850 10.4647
257887 10.4231
257961 10.3404
257998 10.3002
258035 10.2611
258072 10.2230
258109 10.1860
258146 10.1502
258183 10.1155
258220 10.0819
258257 10.0493
258294 10.0177
258331 9.98694
258368 9.95710
258405 9.92808
258479 9.87230
258553 9.81925
258627 9.76859
258701 9.72006
258775 9.67347
258849 9.62848
258923 9.58497
259071 9.50180
259219 9.42290
259367 9.34749
259515 9.27493
259663 9.20475
259811 9.13656
259959 9.07010
260107 9.00503
260255 8.94120
260403 8.87842
260551 8.81656
260699 8.75550
260847 8.69515
260995 8.63544
261143 8.57637
261291 8.51785
261439 8.46003
261587 8.40321
261661 8.37540
261735 8.34826
261809 8.32218
261883 8.29792
261920 8.28691
261957 8.27706
261994 8.26890
262031 8.26328
262068 8.26164
262086 8.26306
262105 8.26662
262123 8.27302
262142 8.28333
262160 8.29913
262179 8.32287
262188 8.33897
262197 8.35852
262207 8.38291
262216 8.41283
262225 8.45067
262234 8.49795
262244 8.55905
262253 8.63744
262257 8.68653
262262 8.74203
262267 8.80639
262271 8.88145
262276 8.97163
262281 9.07613
262285 9.20055
262290 9.34988
262294 9.53498
262299 9.75674
262301 9.88613
262304 10.0301
262306 10.1907
262308 10.3702
262311 10.5713
262313 10.7969
262315 11.0503
262317 11.3353
262320 11.6558
262322 12.0160
262324 12.4200
262327 12.8712
262328 13.1922
262330 13.5344
262331 13.8977
262333 14.2547
262335 15.0412
262338 15.8661
262341 16.7069
262343 17.0983
262344 17.4324
262346 17.7449
262347 17.9838
262349 18.1729
262350 18.2798
262352 18.3147
262353 18.2661
262355 18.1364
262356 17.9477
262357 17.6820
262359 17.3843
262360 17.0236
262362 16.6588
262365 15.8285
262368 15.0196
262371 14.2511
262373 13.5481
262376 13.0860
262378 12.6641
262380 12.2811
262382 11.9505
262384 11.6366
262386 11.3664
262388 11.1103
262390 10.8898
262392 10.6806
262394 10.5001
262396 10.3284
262398 10.1798
262402 9.91482
262406 9.69394
262410 9.50842
262415 9.35142
262419 9.21757
262423 9.10264
262427 9.00331
262431 8.91690
262435 8.84128
262439 8.77473
262443 8.71450
262447 8.66228
262456 8.57374
262464 8.50182
262472 8.44248
262480 8.39283
262488 8.35073
262497 8.31463
262505 8.28334
262513 8.25562
262521 8.23145
262538 8.19056
262554 8.15709
262571 8.12896
262587 8.10475
262603 8.08347
262620 8.06442
262636 8.04709
262669 8.01602
262702 7.98833
262735 7.96247
262768 7.93769
262784 7.92538
262800 7.91316
262817 7.90092
262825 7.89479
262833 7.88869
262841 7.88266
262850 7.87680
262854 7.87401
262858 7.87139
262862 7.86906
262866 7.86719
262870 7.86614
262872 7.86613
262874 7.86662
262876 7.86789
262878 7.87014
262880 7.87416
262882 7.88041
262884 7.88536
262885 7.89115
262886 7.89857
262887 7.90816
262888 7.92214
262889 7.93921
262890 7.96227
262891 7.99411
262891 8.01921
262892 8.04479
262892 8.07584
262893 8.11390
262893 8.16114
262894 8.22054
262894 8.29641
262895 8.39507
262895 8.55732
262896 8.74750
262896 9.01553
262897 9.23146
262897 9.40693
262897 9.73242
262897 10.0029
262898 10.5169
262898 10.9546
262898 11.8077
262898 12.5504
262899 14.0202
262899 15.9669
262899 17.7476
262899 20.7085
262900 23.4703
262900 24.5322
262900 24.6873
262900 24.1928
262900 23.5952
262901 21.0050
262901 18.2061
262901 16.5043
262901 14.6170
262902 13.5994
262902 12.7715
262902 12.0969
262902 11.3058
262903 10.8911
262903 10.5451
262903 10.2544
262903 9.89902
262903 9.70444
262904 9.39122
262904 9.15282
262905 8.96739
262905 8.78843
262906 8.67592
262906 8.56311
262906 8.48973
262907 8.41397
262907 8.36339
262908 8.28220
262909 8.21373
262910 8.16181
262911 8.12142
262912 8.09256
262913 8.06600
262913 8.04644
262915 8.01406
262917 7.98922
262919 7.97168
262920 7.95816
262922 7.94756
262924 7.93873
262925 7.93213
262929 7.92275
262932 7.91705
262936 7.91448
262939 7.91441
262943 7.91671
262950 7.92886
262956 7.95322
262963 7.99521
262967 8.02626
262970 8.06518
262974 8.11713
262977 8.18307
262981 8.27280
262984 8.38965
262988 8.55388
262989 8.65572
262991 8.77639
262993 8.92966
262994 9.10455
262996 9.31645
262998 9.57538
263000 9.91569
263001 10.3185
263003 10.8255
263004 11.1469
263005 11.4698
263006 11.8812
263007 12.3516
263007 12.8904
263008 13.4351
263009 14.1325
263010 14.8370
263011 15.7356
263012 16.6365
263013 18.0409
263014 19.4809
263015 21.2151
263016 22.8668
263017 24.6450
263017 25.3928
263018 26.0754
263019 26.7801
263019 27.2501
263020 27.5966
263020 27.8087
263021 27.8781
263021 27.7824
263022 27.5544
263022 27.2058
263023 26.6503
263023 26.0940
263024 24.8046
263026 21.8278
263027 20.3410
263028 19.1004
263029 17.9813
263030 17.0792
263031 16.2718
263032 15.5519
263033 14.8443
263034 14.2813
263035 13.7798
263036 13.3324
263037 12.8909
263038 12.5370
263039 12.2191
263040 11.9329
263041 11.4403
263043 11.0345
263045 10.6796
263047 10.3984
263049 10.1476
263051 9.94511
263052 9.76145
263054 9.61084
263056 9.47906
263058 9.36305
263062 9.16418
263065 9.00611
263069 8.87813
263073 8.77542
263076 8.68715
263080 8.61446
263084 8.55055
263087 8.49684
263095 8.40659
263102 8.33716
263109 8.28088
263117 8.23555
263124 8.19736
263131 8.16560
263139 8.13843
263146 8.11493
263161 8.07617
263175 8.04584
263190 8.02160
263205 8.00211
263219 7.98616
263234 7.97330
263249 7.96314
263263 7.95553
263278 7.95031
263293 7.94758
263307 7.94755
263322 7.95048
263337 7.95689
263351 7.96747
263366 7.98316
263381 8.00516
263395 8.03567
263410 8.07740
263417 8.10393
263425 8.13468
263432 8.17094
263439 8.21404
