Pr-141(n,tot) ENDFB-8.0
4396.86 16.8137
4396.95 15.6087
4397.05 14.4608
4397.15 13.3752
4397.22 12.5521
4397.30 11.7728
4397.38 11.0379
4397.45 10.3478
4397.53 9.70200
4397.61 9.10004
4397.69 8.54086
4397.76 8.02964
4397.84 7.55141
4397.92 7.11140
4397.99 6.70774
4398.07 6.33842
4398.15 6.00136
4398.22 5.69446
4398.30 5.41561
4398.38 5.16584
4398.44 4.97656
4398.50 4.80488
4398.56 4.64421
4398.63 4.49869
4398.75 4.23955
4398.88 4.02043
4399.00 3.83507
4399.13 3.67798
4399.25 3.54441
4399.38 3.43030
4399.50 3.33225
4399.63 3.24740
4399.75 3.17340
4399.88 3.10831
4400.13 2.99891
4400.38 2.91025
4400.59 2.84620
4400.80 2.79031
4401.22 2.69560
4401.64 2.61755
4402.07 2.55159
4402.49 2.49452
4402.91 2.44455
4403.76 2.36075
4404.60 2.29243
4405.45 2.23520
4406.29 2.18603
4407.14 2.14309
4408.83 2.07055
4410.52 2.01043
4411.98 1.96533
4413.44 1.92478
4416.36 1.85289
4419.28 1.78911
4422.21 1.73027
4427.12 1.63732
4432.97 1.53066
4438.81 1.42320
4444.65 1.31102
4447.57 1.25191
4450.49 1.18991
4453.57 1.12058
4456.64 1.04561
4458.18 1.00529
4459.72 0.962591
4461.25 0.916933
4462.79 0.867520
4463.60 0.839715
4464.41 0.810409
4465.21 0.779442
4466.02 0.746715
4466.83 0.712359
4467.23 0.694788
4467.63 0.677415
4468.04 0.660997
4468.44 0.647724
4468.64 0.643693
4468.84 0.642921
4469.05 0.647356
4469.25 0.659895
4469.40 0.677672
4469.56 0.705520
4469.71 0.747076
4469.86 0.806590
4470.02 0.890794
4470.17 1.00682
4470.25 1.07954
4470.32 1.16377
4470.40 1.26091
4470.48 1.37094
4470.55 1.49837
4470.63 1.64358
4470.71 1.80841
4470.79 1.99478
4470.86 2.20466
4470.94 2.44012
4471.02 2.70322
4471.09 2.99206
4471.17 3.31627
4471.25 3.67428
4471.32 4.06801
4471.40 4.49926
4471.48 4.96966
4471.55 5.48063
4471.63 6.03332
4471.71 6.62058
4471.78 7.18157
4471.84 7.76724
4471.91 8.38542
4471.98 9.03566
4472.04 9.72763
4472.11 10.4399
4472.18 11.1811
4472.25 11.9494
4472.38 13.5712
4472.51 15.2608
4472.78 18.7826
4472.90 20.3022
4473.01 21.7751
4473.13 23.1895
4473.24 24.5199
4473.37 25.8415
4473.49 27.0039
4473.58 27.7043
4473.67 28.2995
4473.77 28.8905
4473.88 29.3046
4473.98 29.5606
4474.00 29.5846
4474.01 29.5954
4474.04 29.6216
4474.07 29.6344
4474.13 29.6197
4474.24 29.4356
4474.36 29.0378
4474.43 28.6761
4474.51 28.2416
4474.62 27.4076
4474.74 26.4202
4474.85 25.3863
4474.95 24.2643
4475.06 23.0641
4475.16 21.8050
4475.33 19.6982
4475.50 17.5767
4475.67 15.4957
4475.76 14.4883
4475.84 13.5111
4475.92 12.6779
4475.99 11.8854
4476.07 11.1145
4476.14 10.3877
4476.22 9.68664
4476.29 9.03097
4476.37 8.40350
4476.44 7.82110
4476.52 7.26784
4476.59 6.75797
4476.66 6.27693
4476.74 5.83655
4476.81 5.42370
4476.89 5.04806
4476.96 4.70244
4477.04 4.38530
4477.11 4.11005
4477.17 3.86090
4477.24 3.63242
4477.31 3.42326
4477.38 3.23211
4477.45 3.05767
4477.52 2.89869
4477.59 2.75396
4477.66 2.62051
4477.73 2.50105
4477.80 2.39253
4477.87 2.29399
4478.00 2.12323
4478.14 1.98222
4478.28 1.86462
4478.42 1.76743
4478.56 1.68586
4478.69 1.61680
4478.83 1.55770
4478.97 1.50656
4479.11 1.46179
4479.25 1.42214
4479.52 1.35430
4479.80 1.29803
4480.08 1.24954
4480.35 1.20712
4480.63 1.16911
4480.91 1.13486
4481.46 1.07471
4482.01 1.02313
4482.56 0.977945
4483.12 0.937669
4483.67 0.901340
4484.18 0.870524
4484.69 0.842035
4485.71 0.790648
4486.48 0.756312
4487.24 0.725287
4488.01 0.697529
4488.77 0.673580
4489.54 0.654674
4489.92 0.648114
4490.30 0.644847
4490.69 0.647477
4490.88 0.652695
4491.07 0.662083
4491.26 0.677720
4491.45 0.702319
4491.64 0.740042
4491.84 0.796610
4491.99 0.861639
4492.14 0.948821
4492.30 1.06491
4492.38 1.13614
4492.45 1.21756
4492.53 1.31161
4492.61 1.41712
4492.68 1.53651
4492.76 1.67116
4492.84 1.82246
4492.92 1.99186
4492.99 2.18085
4493.07 2.39089
4493.15 2.62662
4493.22 2.88345
4493.30 3.16559
4493.38 3.47430
4493.46 3.81074
4493.53 4.17586
4493.61 4.57046
4493.69 4.99510
4493.76 5.45006
4493.84 5.93535
4493.92 6.45065
4493.99 6.99525
4494.07 7.56811
4494.15 8.16773
4494.23 8.79222
4494.30 9.43926
4494.40 10.3175
4494.50 11.2223
4494.71 13.0762
4494.91 14.9197
4495.01 15.8083
4495.11 16.6584
4495.21 17.4193
4495.30 18.1165
4495.40 18.7547
4495.49 19.3114
4495.59 19.8168
4495.70 20.2145
4495.81 20.5364
4495.87 20.6424
4495.93 20.7077
4496.00 20.7347
4496.00 20.7347
4496.02 20.7325
4496.03 20.7277
4496.06 20.7096
4496.12 20.6473
4496.20 20.4994
4496.31 20.1559
4496.40 19.8040
4496.49 19.3761
4496.58 18.8775
4496.66 18.3145
4496.75 17.6939
4496.84 17.0229
4496.95 16.1231
4497.05 15.1721
4497.27 13.1882
4497.49 11.1721
4497.60 10.1886
4497.71 9.24484
4497.84 8.15401
4497.90 7.63838
4497.97 7.14143
4498.03 6.65696
4498.10 6.20045
4498.16 5.76496
4498.23 5.35089
4498.29 4.95256
4498.36 4.58208
4498.42 4.23312
4498.49 3.90541
4498.55 3.59857
4498.62 3.31209
4498.68 3.04538
4498.75 2.79778
4498.82 2.56514
4498.88 2.35371
4498.95 2.15899
4499.01 1.98012
4499.08 1.81621
4499.14 1.66638
4499.21 1.52973
4499.27 1.40540
4499.40 1.18875
4499.53 1.01311
4499.66 0.870558
4499.79 0.755620
4499.88 0.691682
4499.97 0.636629
4500.14 0.548631
4500.31 0.483725
4500.49 0.435744
4500.66 0.399996
4500.84 0.372995
4501.01 0.352204
4501.18 0.335897
4501.53 0.311603
4501.88 0.294124
4502.23 0.280629
4502.57 0.269857
4503.27 0.254301
4503.96 0.245848
4504.31 0.244362
4504.66 0.244981
4505.01 0.248155
4505.36 0.254745
4505.79 0.270794
4506.01 0.284320
4506.23 0.303805
4506.44 0.332481
4506.66 0.374645
4506.88 0.437027
4506.99 0.478798
4507.09 0.528940
4507.20 0.590074
4507.31 0.663725
4507.42 0.752082
4507.53 0.856527
4507.64 0.981642
4507.75 1.12795
4507.86 1.30120
4507.96 1.50132
4508.07 1.73522
4508.18 2.00441
4508.29 2.31195
4508.40 2.65728
4508.51 3.04924
4508.62 3.48251
4508.72 3.96639
4508.83 4.49244
4508.90 4.85262
4508.97 5.23120
4509.04 5.62764
4509.11 6.04120
4509.18 6.47094
4509.25 6.91570
4509.38 7.83767
4509.93 11.7643
4510.06 12.6039
4510.18 13.3933
4510.30 14.1153
4510.43 14.7534
4510.54 15.2650
4510.66 15.6777
4510.73 15.8725
4510.80 16.0277
4510.88 16.1564
4510.94 16.2182
4511.00 16.2447
4511.06 16.2370
4511.12 16.2034
4511.19 16.1090
4511.30 15.8874
4511.41 15.5669
4511.52 15.1543
4511.63 14.6585
4511.74 14.0897
4511.85 13.4590
4511.96 12.7851
4512.07 12.0678
4512.18 11.3257
4512.40 9.81499
4512.51 9.06879
4512.62 8.34192
4512.73 7.64281
4512.84 6.98441
4512.92 6.50949
4513.01 6.06487
4513.09 5.64119
4513.17 5.24974
4513.25 4.88165
4513.34 4.54613
4513.42 4.23502
4513.50 3.95553
4513.58 3.70034
4513.67 3.47486
4513.75 3.27269
4513.83 3.09768
4513.91 2.94441
4514.00 2.81539
4514.08 2.70621
4514.16 2.61828
4514.26 2.53541
4514.36 2.47856
4514.46 2.44571
4514.56 2.43497
4514.67 2.44447
4514.77 2.47299
4514.87 2.51933
4514.97 2.58183
4515.07 2.66108
4515.17 2.75613
4515.27 2.86684
4515.37 2.99206
4515.47 3.13472
4515.57 3.29275
4515.67 3.47037
4515.77 3.66542
4515.85 3.83192
4515.93 4.01203
4516.01 4.20686
4516.08 4.41768
4516.16 4.64590
4516.24 4.89313
4516.32 5.16114
4516.40 5.45191
4516.47 5.76762
4516.55 6.11068
4516.63 6.48374
4516.71 6.88965
4516.79 7.33157
4516.86 7.81288
4516.94 8.33723
4517.02 8.90090
4517.07 9.30140
4517.12 9.71643
4517.17 10.1639
4517.22 10.6274
4517.27 11.1269
4517.32 11.6442
4517.37 12.1901
4517.42 12.7661
4517.47 13.3860
4517.52 14.0270
4517.57 14.7024
4517.62 15.4136
4517.67 16.1776
4517.72 16.9658
4517.77 17.7944
4517.82 18.6648
4517.88 19.5972
4517.93 20.5565
4517.98 21.5824
4518.03 22.6361
4518.08 23.7610
4518.13 24.9143
4518.18 26.1432
4518.23 27.4004
4518.33 30.1022
4518.43 33.0253
4518.53 36.1729
4518.63 39.5106
4518.71 42.4461
4518.80 45.4897
4518.88 48.7101
4518.96 52.0225
4519.04 55.4984
4519.13 59.0426
4519.29 66.4044
4519.69 85.2726
4519.90 94.4071
4520.00 98.7641
4520.10 102.857
4520.20 106.681
4520.30 110.188
4520.40 113.332
4520.50 116.071
4520.61 118.573
4520.72 120.483
4520.82 121.795
4520.93 122.486
4521.00 122.598
4521.11 122.261
4521.22 121.296
4521.33 119.702
4521.44 117.533
4521.53 115.166
4521.63 112.403
4521.73 109.277
4521.82 105.827
4521.92 102.013
4522.02 97.9915
4522.21 89.3500
4522.60 71.1440
4522.74 64.5820
4522.89 58.2329
4523.03 52.1782
4523.17 46.5202
4523.27 42.8195
4523.36 39.3557
4523.46 36.0962
4523.56 33.0440
4523.66 30.1707
4523.75 27.5327
4523.85 25.0948
4523.95 22.8505
4524.00 21.7879
4524.04 20.7716
4524.09 19.8003
4524.14 18.8912
4524.19 18.0053
4524.24 17.1605
4524.29 16.3555
4524.34 15.6041
4524.39 14.8737
4524.43 14.1790
4524.48 13.5185
4524.53 12.9033
4524.58 12.3065
4524.63 11.7510
4524.68 11.2126
4524.73 10.7117
4524.77 10.2265
4524.82 9.76625
4524.87 9.32980
4524.92 8.92421
4524.97 8.53144
4525.02 8.15907
4525.07 7.80605
4525.12 7.47800
4525.16 7.16030
4525.21 6.85903
4525.26 6.57328
4525.31 6.30759
4525.36 6.05009
4525.41 5.81055
4525.46 5.57826
4525.50 5.36202
4525.55 5.15218
4525.60 4.95272
4525.70 4.58620
4525.80 4.25055
4525.89 3.94882
4525.99 3.67134
4526.09 3.42082
4526.19 3.19166
4526.28 2.98159
4526.38 2.78667
4526.48 2.60910
4526.58 2.44364
4526.67 2.29229
4526.77 2.15072
4526.87 2.02077
4526.97 1.90002
4527.06 1.78767
4527.16 1.68197
4527.26 1.58445
4527.36 1.49254
4527.45 1.40762
4527.55 1.32751
4527.65 1.25345
4527.84 1.11964
4528.04 1.00249
4528.23 0.900890
4528.43 0.813362
4528.62 0.739081
4528.80 0.681663
4528.97 0.633555
4529.15 0.594324
4529.33 0.563644
4529.51 0.541283
4529.68 0.527093
4529.86 0.521005
4530.04 0.522989
4530.23 0.534643
4530.43 0.556433
4530.62 0.588668
4530.81 0.631514
4531.01 0.685936
4531.20 0.752389
4531.40 0.831649
4531.59 0.924122
4531.79 1.03183
4531.98 1.15559
4532.18 1.29686
4532.28 1.37416
4532.37 1.45643
4532.47 1.54486
4532.57 1.63790
4532.67 1.73777
4532.76 1.84274
4532.86 1.95531
4532.96 2.07355
4533.05 2.19897
4533.15 2.33196
4533.25 2.47448
4533.35 2.62411
4533.44 2.78447
4533.54 2.95286
4533.64 3.13336
4533.74 3.32297
4533.83 3.52420
4533.93 3.73781
4534.03 3.96707
4534.13 4.20823
4534.22 4.46728
4534.32 4.74002
4534.42 5.03330
4534.52 5.34244
4534.61 5.67174
4534.71 6.02274
4534.79 6.32975
4534.87 6.65368
4534.95 6.99564
4535.03 7.35216
4535.11 7.73354
4535.19 8.13157
4535.27 8.55777
4535.35 9.00304
4535.43 9.48033
4535.51 9.98599
4535.59 10.5220
4535.67 11.0831
4535.75 11.6857
4535.82 12.3172
4535.90 12.9960
4535.98 13.7080
4536.08 14.6529
4536.18 15.6607
4536.28 16.7585
4536.37 17.9304
4536.47 19.2076
4536.57 20.5717
4536.67 22.0586
4536.76 23.6465
4536.86 25.3769
4536.96 27.2238
4537.06 29.2133
4537.15 31.3553
4537.25 33.6840
4537.35 36.1618
4537.44 38.8216
4537.54 41.6727
4537.64 44.7571
4537.74 48.0204
4537.83 51.5381
4537.93 55.2454
4538.03 59.2247
4538.13 63.3990
4538.22 67.8104
4538.32 72.4595
4538.42 77.3964
4538.52 82.5163
4538.61 87.8617
4538.71 93.4230
4538.90 105.201
4539.10 117.590
4539.51 144.961
4539.71 158.622
4539.92 171.788
4540.04 179.493
4540.17 186.701
4540.29 193.379
4540.42 199.440
4540.54 204.842
4540.67 209.426
4540.79 213.176
4540.92 216.042
4541.00 217.440
4541.08 218.435
4541.22 219.142
4541.36 218.736
4541.49 217.238
4541.63 214.713
4541.76 211.186
4541.90 206.784
4542.03 201.533
4542.17 195.611
4542.31 188.786
4542.45 181.486
4542.73 165.818
4543.01 149.445
4543.15 141.307
4543.29 133.301
4543.44 125.171
4543.58 117.331
4543.73 109.835
4543.88 102.719
4544.02 96.0117
4544.17 89.7255
4544.31 83.8647
4544.46 78.4607
4544.60 73.4280
4544.75 68.7889
4544.90 64.5232
4545.04 60.6340
4545.19 57.0438
4545.33 53.7559
4545.48 50.7459
4545.62 48.0080
4545.74 46.0337
4545.85 44.1881
4545.96 42.4617
4546.08 40.8595
4546.19 39.3446
4546.30 37.9241
4546.41 36.5907
4546.53 35.3486
4546.75 33.0592
4546.98 31.0332
4547.20 29.2238
4547.43 27.6009
4547.57 26.6354
4547.72 25.7318
4547.87 24.8846
4548.01 24.0891
4548.30 22.6367
4548.59 21.3495
4548.89 20.1954
4549.18 19.1632
4549.47 18.2300
4549.76 17.3895
4550.05 16.6254
4550.34 15.9342
4550.64 15.3046
4550.93 14.7363
4551.22 14.2230
4551.51 13.7692
4551.80 13.3771
4551.95 13.2080
4552.09 13.0604
4552.30 12.8865
4552.41 12.8209
4552.52 12.7714
4552.61 12.7424
4552.70 12.7282
4552.80 12.7299
4552.89 12.7488
4552.98 12.7860
4553.07 12.8428
4553.17 12.9204
4553.26 13.0186
4553.35 13.1406
4553.45 13.2862
4553.54 13.4561
4553.63 13.6484
4553.72 13.8673
4553.82 14.1107
4553.91 14.3778
4554.00 14.6645
4554.08 14.9307
4554.16 15.2078
4554.32 15.8024
4554.42 16.1962
4554.52 16.5960
4554.72 17.4092
4554.92 18.1971
4555.02 18.5642
4555.11 18.9065
4555.21 19.2207
4555.31 19.4944
4555.41 19.7276
4555.51 19.9104
4555.62 20.0483
4555.72 20.1220
4555.84 20.1265
4555.91 20.0876
4555.98 20.0144
4555.99 20.0044
4556.00 19.9941
4556.03 19.9487
4556.06 19.8988
4556.13 19.7730
4556.22 19.5594
4556.31 19.2993
4556.40 18.9988
4556.50 18.6012
4556.60 18.1601
4556.71 17.6778
4556.81 17.1609
4556.95 16.4022
4557.09 15.6093
4557.37 13.9996
4557.51 13.2103
4557.65 12.4521
4557.79 11.7364
4557.93 11.0759
4558.06 10.5457
4558.18 10.0600
4558.30 9.61981
4558.42 9.22785
4558.54 8.87640
4558.66 8.56921
4558.79 8.29857
4558.91 8.06590
4559.03 7.86406
4559.15 7.69299
4559.27 7.54647
4559.39 7.42367
4559.51 7.31947
4559.64 7.23276
4559.76 7.15955
4559.88 7.09877
4560.12 7.00468
4560.36 6.93787
4560.61 6.88947
4560.85 6.85362
4561.09 6.82660
4561.34 6.80617
4561.82 6.78057
4562.23 6.77255
4562.64 6.77627
4563.20 6.80083
4563.77 6.84886
4564.33 6.92170
4564.89 7.02101
4565.46 7.14876
4566.02 7.30729
4566.58 7.49937
4567.14 7.72826
4567.71 7.99782
4568.27 8.31258
4568.83 8.67791
4569.40 9.10013
4569.96 9.58674
4570.52 10.1466
4570.80 10.4578
4571.09 10.7904
4571.37 11.1469
4571.65 11.5292
4571.90 11.9015
4572.16 12.2986
4572.42 12.7220
4572.67 13.1738
4572.93 13.6560
4573.18 14.1709
4573.44 14.7210
4573.69 15.3067
4573.95 15.9356
4574.21 16.6086
4574.46 17.3296
4574.72 18.0992
4574.97 18.9281
4575.23 19.8180
4575.49 20.7743
4575.74 21.7989
4576.02 23.0234
4576.30 24.3533
4576.59 25.7993
4576.87 27.3677
4577.15 29.0830
4577.43 30.9479
4577.71 32.9923
4577.99 35.2199
4578.28 37.6672
4578.56 40.3393
4578.84 43.2800
4579.12 46.4954
4579.40 50.0378
4579.68 53.9130
4579.96 58.1657
4580.24 62.8294
4580.53 68.0135
4580.81 73.6878
4581.10 79.8818
4581.38 86.5943
4581.67 93.8861
4581.95 101.735
4582.24 110.124
4582.52 118.982
4582.87 130.419
4583.22 142.326
4583.91 166.489
4584.26 178.048
4584.61 188.717
4584.78 193.583
4584.96 198.067
4585.13 202.120
4585.31 205.676
4585.48 208.736
4585.65 211.244
4585.83 213.172
4586.00 214.493
4586.23 215.314
4586.42 215.175
4586.61 214.326
4586.80 212.779
4586.99 210.584
4587.18 207.756
4587.36 204.375
4587.55 200.460
4587.74 196.112
4588.12 186.280
4588.49 175.388
4589.25 152.332
4589.56 142.939
4589.87 133.825
4590.17 125.098
4590.48 116.857
4590.79 109.093
4591.10 101.875
4591.41 95.1589
4591.72 88.9740
4592.02 83.2937
4592.33 78.0856
4592.64 73.2848
4592.94 68.8904
4593.25 64.8417
4593.56 61.1343
4593.86 57.7254
4594.17 54.5879
4594.50 51.4347
4594.84 48.5555
4595.17 45.9137
4595.50 43.4855
4595.84 41.2497
4596.17 39.1872
4596.51 37.2810
4596.84 35.5160
4597.15 34.0067
4597.45 32.6006
4597.76 31.2801
4598.07 30.0463
4598.37 28.8846
4598.68 27.7964
4598.99 26.7693
4599.29 25.8050
4599.60 24.8928
4599.91 24.0348
4600.52 22.4551
4601.13 21.0408
4601.74 19.7733
4602.36 18.6316
4602.97 17.6042
4603.58 16.6802
4604.19 15.8523
4604.81 15.1117
4605.42 14.4568
4606.03 13.8834
4606.64 13.3940
4606.98 13.1623
4607.31 12.9578
4607.65 12.7810
4607.98 12.6335
4608.32 12.5169
4608.65 12.4344
4608.98 12.3887
4609.32 12.3835
4609.68 12.4292
4610.04 12.5351
4610.41 12.7102
4610.77 12.9657
4611.13 13.3156
4611.31 13.5312
4611.49 13.7772
4611.67 14.0566
4611.85 14.3727
4612.03 14.7292
4612.22 15.1302
4612.36 15.4740
4612.49 15.8469
4612.63 16.2541
4612.77 16.6983
4612.91 17.1867
4613.05 17.7158
4613.19 18.2930
4613.33 18.9228
4613.47 19.6154
4613.61 20.3663
4613.75 21.1866
4613.89 22.0830
4614.03 23.0706
4614.17 24.1436
4614.30 25.3183
4614.44 26.6048
4614.60 28.1748
4614.75 29.9015
4614.90 31.8133
4615.06 33.9305
4615.21 36.2919
4615.36 38.8910
4615.52 41.7685
4615.67 44.9520
4615.82 48.4945
4615.98 52.3800
4616.13 56.6603
4616.28 61.3649
4616.44 66.5217
4616.59 72.1561
4616.74 78.2892
4616.89 84.9371
4617.05 92.1570
4617.20 99.8552
4617.35 108.066
4617.51 116.768
4617.66 125.924
4617.81 135.484
4618.12 155.534
4618.45 178.032
4618.62 189.153
4618.78 199.985
4618.95 210.347
4619.12 220.054
4619.28 228.927
4619.45 236.795
4619.59 242.459
4619.72 247.246
4619.86 251.092
4620.00 253.949
4620.11 255.506
4620.22 256.394
4620.40 256.407
4620.58 254.691
4620.76 251.326
4620.94 246.467
4621.12 240.217
4621.30 232.785
4621.48 224.376
4621.66 215.254
4621.92 201.140
4622.18 186.534
4622.44 171.847
4622.69 157.621
4622.95 144.318
4623.20 131.921
4623.33 126.102
4623.46 120.547
4623.58 115.260
4623.71 110.279
4623.83 105.705
4623.95 101.405
4624.07 97.3350
4624.19 93.4866
4624.32 89.8515
4624.44 86.4204
4624.56 83.1836
4624.68 80.1311
4624.80 77.2530
4624.92 74.5392
4625.04 71.9801
4625.16 69.5661
4625.40 65.1375
4625.65 61.1857
4625.90 57.4844
4626.15 54.1799
4626.41 51.2189
4626.66 48.5656
4626.92 46.1603
4627.17 43.9889
4627.42 42.0060
4627.68 40.2034
4627.88 38.8357
4628.09 37.5607
4628.30 36.3695
4628.51 35.2597
4628.92 33.2358
4629.34 31.4431
4629.75 29.8413
4630.17 28.4087
4630.58 27.1172
4631.00 25.9474
4631.51 24.6575
4632.01 23.5035
4632.52 22.4612
4633.03 21.5186
4633.54 20.6588
4634.04 19.8742
4634.55 19.1523
4635.06 18.4883
4635.57 17.8728
4636.07 17.3023
4636.58 16.7698
4637.09 16.2733
4638.10 15.3702
4639.12 14.5698
4640.13 13.8539
4641.15 13.2080
4642.16 12.6209
4643.18 12.0836
4644.28 11.5445
4645.39 11.0471
4646.41 10.6221
4647.42 10.2223
4649.45 9.48419
4650.47 9.14008
4651.48 8.80936
4652.50 8.49007
4653.51 8.18065
4654.99 7.74589
4655.73 7.53525
4656.46 7.32935
4657.20 7.12900
4657.94 6.93575
4658.68 6.75225
4659.42 6.58283
4660.15 6.43465
4660.89 6.31954
4661.26 6.28023
4661.63 6.25771
4662.00 6.25697
4662.37 6.28473
4662.55 6.31216
4662.81 6.36797
4663.06 6.44917
4663.31 6.56186
4663.57 6.71326
4663.69 6.80710
4663.82 6.91489
4663.95 7.03845
4664.08 7.17988
4664.20 7.34159
4664.33 7.52638
4664.46 7.73746
4664.58 7.97653
4664.67 8.16100
4664.76 8.36066
4664.84 8.58184
4664.93 8.82128
4665.02 9.08656
4665.10 9.37380
4665.19 9.69209
4665.27 10.0367
4665.36 10.4186
4665.45 10.8321
4665.53 11.2900
4665.62 11.7856
4665.71 12.3342
4665.79 12.9274
4665.88 13.5833
4665.97 14.2916
4666.03 14.8603
4666.09 15.4569
4666.16 16.1026
4666.22 16.7793
4666.28 17.5108
4666.35 18.2764
4666.41 19.1028
4666.47 19.9664
4666.54 20.8970
4666.60 21.8678
4666.67 22.9121
4666.73 23.9994
4666.79 25.1666
4666.86 26.3793
4666.92 27.6573
4666.98 29.0025
4667.08 31.2328
4667.18 33.6362
4667.28 36.2175
4667.37 38.9801
4667.47 41.9261
4667.57 45.0554
4667.67 48.3663
4667.77 51.8543
4667.89 56.6270
4668.02 61.6646
4668.15 66.9382
4668.27 72.3669
4668.53 83.7192
4668.78 95.2326
4668.93 101.934
4669.08 108.335
4669.23 114.394
4669.38 119.908
4669.54 124.955
4669.69 129.201
4669.85 132.607
4670.00 135.054
4670.12 136.313
4670.23 136.860
4670.33 136.975
4670.43 136.664
4670.53 135.945
4670.63 134.816
4670.73 133.303
4670.83 131.427
4670.93 129.237
4671.04 126.533
4671.15 123.515
4671.36 116.733
4671.58 109.195
4671.79 101.230
4672.01 92.9485
4672.12 88.8464
4672.23 84.8103
4672.34 80.8660
4672.45 77.0351
4672.56 73.3356
4672.67 69.8134
4672.78 66.4145
4672.89 63.1795
4673.00 60.1129
4673.11 57.2166
4673.22 54.4901
4673.33 51.9310
4673.44 49.5351
4673.55 47.3168
4673.71 44.3278
4673.87 41.6366
4674.03 39.2185
4674.19 37.0484
4674.35 35.1016
4674.51 33.3541
4674.67 31.7838
4674.83 30.3785
4675.05 28.6558
4675.27 27.1526
4675.49 25.8335
4675.71 24.6688
4675.93 23.6343
4676.15 22.7099
4676.37 21.8793
4676.59 21.1322
4676.81 20.4507
4677.03 19.8292
4677.25 19.2601
4677.47 18.7369
4677.91 17.8075
4678.35 17.0084
4678.79 16.3106
4679.23 15.6970
4679.67 15.1528
4680.11 14.6677
4680.55 14.2304
4680.98 13.8357
4681.42 13.4760
4681.86 13.1480
4682.74 12.5683
4683.62 12.0730
4684.50 11.6438
4685.38 11.2675
4686.22 10.9483
4687.06 10.6621
4687.90 10.4031
4688.74 10.1675
4690.42 9.75339
4692.09 9.40039
4693.85 9.08075
4695.61 8.80192
4697.37 8.55567
4699.13 8.33661
4699.77 8.26275
4701.53 8.07445
4702.41 7.98809
4703.29 7.90693
4704.17 7.83130
4705.04 7.76241
4705.48 7.73120
4705.92 7.70323
4706.36 7.68038
4706.58 7.67227
4706.80 7.66780
4707.00 7.66842
4707.20 7.67572
4707.40 7.69284
4707.60 7.72428
4707.70 7.74725
4707.80 7.77632
4707.90 7.81263
4708.00 7.85748
4708.10 7.91235
4708.20 7.97891
4708.30 8.05903
4708.40 8.15372
4708.50 8.26710
4708.60 8.40072
4708.70 8.55715
4708.80 8.73908
4708.90 8.94930
4709.00 9.19061
4709.10 9.46582
4709.20 9.77762
4709.30 10.1285
4709.40 10.5208
4709.50 10.9563
4709.60 11.4364
4709.70 11.9620
4709.80 12.5331
4709.90 13.1493
4710.00 13.8020
4710.13 14.7197
4710.26 15.6987
4710.39 16.7278
4710.52 17.7933
4710.78 19.9638
4710.91 21.0282
4711.04 22.0416
4711.14 22.8190
4711.25 23.5410
4711.35 24.1956
4711.46 24.7668
4711.57 25.2767
4711.68 25.6798
4711.79 25.9682
4711.86 26.0959
4711.92 26.1532
4711.99 26.1808
4712.00 26.1806
4712.03 26.1729
4712.06 26.1552
4712.11 26.1057
4712.19 25.9734
4712.30 25.6934
4712.39 25.3664
4712.48 24.9628
4712.59 24.4377
4712.69 23.8413
4712.79 23.1779
4712.89 22.4571
4713.00 21.5549
4713.12 20.6053
4713.35 18.6308
4713.59 16.6594
4713.70 15.7090
4713.82 14.7967
4713.89 14.2655
4713.96 13.7531
4714.03 13.2609
4714.11 12.7900
4714.18 12.3410
4714.25 11.9147
4714.32 11.5113
4714.39 11.1310
4714.46 10.7736
4714.53 10.4389
4714.60 10.1266
4714.67 9.83598
4714.74 9.56651
4714.82 9.31739
4714.89 9.08778
4714.96 8.87676
4715.10 8.50666
4715.24 8.19914
4715.38 7.94617
4715.53 7.73992
4715.67 7.57309
4715.81 7.43900
4715.95 7.33172
4716.09 7.24664
4716.21 7.18694
4716.34 7.13803
4716.46 7.09744
4716.58 7.06353
4716.70 7.03498
4716.82 7.01069
4717.06 6.97151
4717.30 6.94071
4717.55 6.91533
4717.79 6.89324
4718.03 6.87330
4718.52 6.83727
4719.00 6.80452
4719.48 6.77377
4719.97 6.74457
4720.94 6.68941
4721.91 6.63748
4722.88 6.58801
4723.84 6.54058
4725.31 6.47172
4726.78 6.40610
4729.72 6.28295
4732.66 6.16886
4735.60 6.06244
4740.95 5.88561
4746.30 5.72634
4751.64 5.58170
4756.99 5.44933
4767.14 5.22547
4777.30 5.02961
4787.46 4.85552
4797.61 4.69835
4810.44 4.51860
4816.86 4.43490
4823.27 4.35473
4829.69 4.27769
4832.89 4.24036
4836.10 4.20402
4838.10 4.18202
4839.11 4.17137
4840.11 4.16109
4841.11 4.15136
4842.11 4.14261
4842.61 4.13891
4843.12 4.13613
4843.37 4.13540
4843.62 4.13547
4843.87 4.13685
4844.12 4.14039
4844.31 4.14546
4844.50 4.15353
4844.60 4.15908
4844.69 4.16590
4844.79 4.17423
4844.89 4.18433
4844.98 4.19649
4845.08 4.21107
4845.17 4.22843
4845.27 4.24900
4845.37 4.27324
4845.46 4.30164
