Os-187(n,tot) ENDFB-8.0
2380.88 15.2981
2381.28 14.5790
2381.68 13.9060
2382.08 13.2689
2382.48 12.6588
2382.78 12.2142
2383.08 11.7773
2383.38 11.3450
2383.68 10.9146
2383.98 10.4833
2384.28 10.0480
2384.58 9.60593
2384.88 9.15551
2385.06 8.87211
2385.25 8.58469
2385.43 8.28939
2385.61 7.98877
2385.80 7.67900
2385.98 7.36307
2386.16 7.03938
2386.35 6.70874
2386.53 6.37163
2386.62 6.20279
2386.71 6.03692
2386.81 5.87190
2386.90 5.71345
2386.99 5.56104
2387.08 5.42200
2387.17 5.29882
2387.26 5.20059
2387.36 5.13732
2387.40 5.12276
2387.45 5.12200
2387.49 5.13725
2387.54 5.17123
2387.58 5.22684
2387.63 5.30531
2387.68 5.41369
2387.72 5.55461
2387.77 5.73259
2387.81 5.94739
2387.84 6.08601
2387.86 6.23961
2387.89 6.40919
2387.91 6.59580
2387.94 6.80056
2387.96 7.02462
2387.99 7.26919
2388.01 7.53553
2388.04 7.82497
2388.06 8.13888
2388.09 8.47867
2388.11 8.84584
2388.14 9.24192
2388.16 9.66849
2388.19 10.1272
2388.21 10.6197
2388.24 11.1478
2388.26 11.7131
2388.29 12.3177
2388.31 12.9633
2388.34 13.6518
2388.36 14.3851
2388.39 15.1654
2388.41 15.9944
2388.44 16.8743
2388.46 17.8071
2388.49 18.7947
2388.51 19.8394
2388.54 20.9431
2388.56 22.1078
2388.59 23.3355
2388.61 24.5753
2388.63 25.7107
2388.65 26.8944
2388.70 29.4114
2388.74 32.1347
2388.78 34.9998
2388.82 38.1535
2388.86 41.5348
2388.90 45.1490
2388.95 48.9058
2388.96 50.5304
2389.00 54.3046
2389.04 58.1692
2389.07 62.2205
2389.11 66.4571
2389.17 73.5890
2389.23 81.0357
2389.29 89.0289
2389.35 97.2652
2389.39 104.038
2389.44 110.997
2389.53 125.208
2389.70 153.359
2389.81 170.512
2389.90 184.482
2390.00 197.483
2390.04 203.511
2390.09 209.049
2390.13 214.305
2390.18 219.015
2390.24 224.919
2390.31 229.817
2390.35 232.793
2390.40 235.105
2390.42 236.051
2390.50 238.011
2390.58 238.266
2390.66 236.786
2390.74 233.593
2390.82 228.654
2390.90 222.182
2390.99 214.363
2391.07 205.521
2391.13 198.385
2391.19 190.978
2391.30 175.219
2391.39 164.011
2391.47 152.760
2391.55 141.652
2391.63 130.847
2391.67 125.602
2391.71 120.481
2391.76 115.496
2391.80 110.658
2391.84 105.976
2391.88 101.457
2391.92 97.1074
2391.96 93.0301
2392.00 89.0244
2392.04 85.1957
2392.08 81.5443
2392.12 78.0691
2392.16 74.7682
2392.21 71.6388
2392.25 68.6774
2392.29 65.9458
2392.33 63.3028
2392.37 60.8132
2392.41 58.4713
2392.45 56.3231
2392.49 54.2551
2392.53 52.3162
2392.57 50.5000
2392.61 48.8401
2392.65 47.2471
2392.69 45.7577
2392.74 44.3656
2392.78 43.0647
2392.82 41.8491
2392.86 40.7133
2392.90 39.6517
2392.94 38.6592
2392.98 37.7309
2393.02 36.8622
2393.06 36.0486
2393.10 35.2861
2393.19 33.8991
2393.27 32.6875
2393.33 31.8262
2393.39 31.0504
2393.46 30.3377
2393.52 29.6809
2393.58 29.0642
2393.65 28.5013
2393.77 27.4876
2393.90 26.5913
2394.03 25.8024
2394.15 25.0951
2394.28 24.4556
2394.44 23.7071
2394.61 23.0413
2394.77 22.4366
2394.93 21.8902
2395.10 21.3874
2395.26 20.9280
2395.42 20.5011
2395.59 20.1077
2395.82 19.5810
2396.06 19.1033
2396.30 18.6673
2396.54 18.2670
2396.78 17.8978
2397.01 17.5556
2397.49 16.9411
2397.82 16.5624
2398.14 16.2140
2398.47 15.8916
2398.80 15.5920
2399.45 15.0499
2400.11 14.5699
2400.64 14.2137
2401.18 13.8856
2401.71 13.5805
2402.25 13.2948
2402.78 13.0252
2403.32 12.7703
2404.39 12.2956
2405.34 11.9041
2406.29 11.5346
2407.24 11.1807
2408.19 10.8384
2409.56 10.3566
2410.25 10.1172
2410.93 9.87660
2411.61 9.63325
2412.30 9.38525
2412.98 9.13041
2413.66 8.86644
2414.32 8.60113
2414.97 8.32018
2415.30 8.17202
2415.63 8.01754
2415.95 7.85562
2416.28 7.68483
2416.70 7.45126
2416.91 7.32681
2417.11 7.19622
2417.32 7.05901
2417.53 6.91530
2417.74 6.76702
2417.84 6.69281
2417.95 6.62031
2418.03 6.56771
2418.10 6.51930
2418.18 6.47611
2418.26 6.44039
2418.34 6.41499
2418.42 6.40349
2418.49 6.41036
2418.57 6.44106
2418.65 6.50216
2418.73 6.60149
2418.77 6.66831
2418.81 6.74822
2418.84 6.84259
2418.88 6.95287
2418.92 7.08059
2418.96 7.22737
2419.00 7.39491
2419.04 7.58499
2419.08 7.79943
2419.12 8.04014
2419.16 8.30906
2419.20 8.60819
2419.24 8.95743
2419.28 9.34460
2419.32 9.77206
2419.36 10.2421
2419.40 10.7569
2419.44 11.3187
2419.48 11.9294
2419.52 12.5741
2419.56 13.2868
2419.60 14.0533
2419.65 14.8749
2419.69 15.7524
2419.73 16.6863
2419.77 17.6769
2419.81 18.7238
2419.85 19.7989
2419.91 21.6267
2419.98 23.5492
2420.04 25.5847
2420.10 27.7211
2420.17 29.9429
2420.23 32.2320
2420.35 36.9255
2420.42 39.4294
2420.49 41.8967
2420.56 44.2929
2420.62 46.5826
2420.70 49.0674
2420.71 49.3093
2420.73 49.9314
2420.75 50.5061
2420.83 52.6388
2420.87 53.5877
2420.91 54.4409
2420.96 55.3276
2421.00 55.9390
2421.03 56.3169
2421.07 56.7733
2421.10 56.9954
2421.11 57.0780
2421.16 57.3050
2421.20 57.3777
2421.25 57.3154
2421.29 57.1194
2421.33 56.8272
2421.37 56.4291
2421.42 55.8725
2421.46 55.1969
2421.54 53.7674
2421.61 52.0373
2421.70 49.6855
2421.79 47.0837
2421.87 44.4124
2421.96 41.6240
2422.04 38.7809
2422.12 35.9411
2422.18 34.0426
2422.24 32.2159
2422.29 30.4394
2422.35 28.7231
2422.41 27.0756
2422.46 25.5037
2422.52 24.0126
2422.57 22.6058
2422.62 21.5380
2422.66 20.5485
2422.71 19.6129
2422.75 18.7309
2422.79 17.9016
2422.84 17.1240
2422.88 16.3966
2422.93 15.7177
2422.97 15.0718
2423.02 14.4854
2423.06 13.9415
2423.10 13.4380
2423.15 12.9726
2423.19 12.5429
2423.24 12.1468
2423.28 11.7819
2423.31 11.5124
2423.35 11.2673
2423.42 10.8221
2423.48 10.4309
2423.55 10.0870
2423.62 9.78404
2423.69 9.51648
2423.76 9.27928
2423.82 9.06803
2423.89 8.87623
2423.96 8.70604
2424.03 8.55167
2424.10 8.41068
2424.23 8.16082
2424.37 7.94352
2424.47 7.79221
2424.58 7.65319
2424.79 7.39931
2424.99 7.16862
2425.20 6.95420
2425.41 6.75080
2425.62 6.55749
2426.04 6.19047
2426.42 5.86651
2426.80 5.55255
2427.19 5.24297
2427.57 4.93652
2427.96 4.62948
2428.34 4.32194
2428.73 4.01127
2429.11 3.69860
2429.46 3.40870
2429.82 3.11697
2430.17 2.82456
2430.52 2.53427
2430.88 2.24758
2431.05 2.10769
2431.23 1.97085
2431.40 1.83728
2431.58 1.70967
2431.76 1.58872
2431.93 1.47620
2432.09 1.38251
2432.25 1.30021
2432.41 1.23113
2432.49 1.20245
2432.57 1.17822
2432.65 1.15873
2432.73 1.14498
2432.81 1.13729
2432.89 1.13631
2432.97 1.14276
2433.05 1.15745
2433.13 1.18131
2433.21 1.21533
2433.30 1.26131
2433.38 1.31943
2433.46 1.39162
2433.54 1.47955
2433.55 1.49918
2433.59 1.54331
2433.62 1.59086
2433.69 1.69688
2433.76 1.81874
2433.82 1.95811
2433.90 2.13946
2433.94 2.23907
2433.98 2.34590
2434.01 2.46040
2434.05 2.58305
2434.09 2.71435
2434.13 2.85486
2434.17 3.00516
2434.20 3.16589
2434.24 3.33772
2434.28 3.52139
2434.32 3.71769
2434.36 3.92746
2434.39 4.15162
2434.43 4.39115
2434.47 4.64016
2434.51 4.89838
2434.54 5.17339
2434.58 5.46631
2434.61 5.77832
2434.65 6.11073
2434.69 6.46491
2434.72 6.84234
2434.76 7.24462
2434.79 7.67345
2434.83 8.13066
2434.87 8.61820
2434.90 9.13816
2434.94 9.69280
2434.97 10.2845
2435.01 10.9158
2435.05 11.7452
2435.10 12.6432
2435.14 13.6156
2435.19 14.6686
2435.23 15.8089
2435.27 17.0436
2435.32 18.3806
2435.36 19.8279
2435.41 21.4315
2435.45 23.1296
2435.49 24.9662
2435.54 26.9519
2435.58 29.0976
2435.63 31.4149
2435.67 33.9160
2435.71 36.6133
2435.76 39.5885
2435.80 42.7231
2435.85 46.0947
2435.89 49.7173
2435.94 53.6053
2435.98 57.7732
2436.02 62.2354
2436.07 67.0063
2436.11 72.1001
2436.16 77.5303
2436.20 83.3104
2436.24 89.4527
2436.29 95.9688
2436.33 102.869
2436.38 110.163
2436.42 117.858
2436.46 126.150
2436.51 134.673
2436.55 143.610
2436.60 152.960
2436.64 162.720
2436.68 172.884
2436.73 183.445
2436.77 194.389
2436.86 217.368
2436.95 241.663
2437.04 267.059
2437.12 293.287
2437.30 346.907
2437.39 373.520
2437.48 399.429
2437.58 427.167
2437.67 452.544
2437.77 475.241
2437.87 494.706
2437.93 504.504
2437.99 512.917
2438.04 519.876
2438.10 525.244
2438.17 529.591
2438.22 531.634
2438.27 532.309
2438.33 531.626
2438.38 529.655
2438.44 526.353
2438.49 521.886
2438.54 516.137
2438.60 509.380
2438.69 495.406
2438.78 478.773
2438.87 459.910
2438.96 439.509
2439.05 417.572
2439.14 395.025
2439.32 348.769
2439.41 325.793
2439.50 303.661
2439.59 282.127
2439.68 261.852
2439.73 251.929
2439.77 242.527
2439.82 233.238
2439.86 224.474
2439.91 215.849
2439.96 207.742
2440.00 199.962
2440.05 192.506
2440.09 185.216
2440.14 178.406
2440.18 171.905
2440.23 165.708
2440.27 159.678
2440.32 154.068
2440.36 148.735
2440.41 143.667
2440.45 138.751
2440.50 134.190
2440.54 129.769
2440.59 125.670
2440.64 121.699
2440.68 118.018
2440.73 114.528
2440.77 111.219
2440.82 108.014
2440.86 105.041
2440.91 102.220
2440.95 99.5434
2441.00 96.9465
2441.04 94.5344
2441.09 92.2417
2441.13 90.0612
2441.19 87.4053
2441.25 84.9110
2441.31 82.5657
2441.36 80.3947
2441.42 78.3115
2441.48 76.3784
2441.54 74.5188
2441.59 72.7889
2441.71 69.5380
2441.82 66.6300
2441.94 63.9927
2442.05 61.5900
2442.15 59.8352
2442.24 58.1957
2442.33 56.6606
2442.42 55.2353
2442.51 53.8798
2442.60 52.6164
2442.78 50.2826
2442.96 48.1894
2443.14 46.3013
2443.32 44.5895
2443.50 43.0302
2443.69 41.5963
2443.87 40.2873
2444.05 39.0812
2444.23 37.9662
2444.41 36.9325
2444.59 35.9713
2444.77 35.0754
2444.95 34.2382
2445.28 32.8449
2445.61 31.6035
2445.94 30.4869
2446.27 29.4767
2446.60 28.5556
2446.93 27.7168
2447.26 26.9474
2447.59 26.2388
2447.95 25.5190
2448.31 24.8580
2448.67 24.2454
2449.04 23.6788
2449.40 23.1499
2449.76 22.6575
2450.49 21.7631
2451.05 21.1420
2451.61 20.5727
2452.17 20.0478
2452.72 19.5616
2453.28 19.1075
2453.84 18.6819
2454.40 18.2812
2454.96 17.9028
2456.02 17.2382
2457.07 16.6240
2458.13 16.0462
2459.18 15.4930
2460.30 14.9179
2460.86 14.6310
2461.42 14.3425
2461.98 14.0492
2462.54 13.7490
2463.10 13.4392
2463.66 13.1170
2464.32 12.7150
2464.65 12.5024
2464.97 12.2813
2465.30 12.0490
2465.63 11.8052
2465.96 11.5473
2466.29 11.2730
2466.65 10.9480
2467.02 10.5964
2467.38 10.2121
2467.56 10.0058
2467.74 9.78882
2467.92 9.56028
2468.10 9.31924
2468.28 9.06482
2468.46 8.79652
2468.65 8.51463
2468.83 8.22128
2468.92 8.07108
2469.01 7.92234
2469.10 7.77366
2469.19 7.63100
2469.28 7.49501
2469.37 7.37259
2469.46 7.27090
2469.55 7.20005
2469.64 7.17086
2469.73 7.19968
2469.78 7.24280
2469.82 7.30742
2469.87 7.39750
2469.91 7.51665
2469.96 7.67262
2470.00 7.86309
2470.05 8.10154
2470.10 8.38291
2470.14 8.72563
2470.19 9.12100
2470.23 9.58240
2470.28 10.1168
2470.30 10.4205
2470.32 10.7462
2470.35 11.0950
2470.37 11.4512
2470.39 11.8482
2470.41 12.2527
2470.44 12.7023
2470.46 13.1591
2470.48 13.6658
2470.50 14.2034
2470.53 14.7731
2470.55 15.3492
2470.57 15.9852
2470.59 16.6270
2470.62 17.3341
2470.64 18.0461
2470.68 19.4335
2470.72 20.9067
2470.76 22.5045
2470.80 24.2326
2470.83 26.0962
2470.87 28.1003
2470.91 30.2492
2470.95 32.5471
2470.99 35.0623
2471.03 37.6719
2471.07 40.4388
2471.11 43.3645
2471.15 46.4492
2471.19 49.6924
2471.23 53.0927
2471.26 56.6474
2471.32 61.8170
2471.37 67.1583
2471.43 72.8550
2471.48 78.6744
2471.54 85.2710
2471.59 91.9487
2471.68 102.900
2471.78 114.030
2471.86 124.022
2471.94 133.791
2472.03 144.140
2472.12 153.520
2472.17 158.002
2472.21 162.107
2472.26 165.988
2472.30 169.452
2472.35 172.758
2472.40 175.638
2472.45 178.255
2472.50 180.293
2472.52 181.066
2472.58 182.454
2472.64 183.106
2472.69 183.098
2472.74 182.644
2472.78 181.755
2472.83 180.443
2472.89 178.033
2472.95 174.929
2473.04 169.159
2473.13 162.267
2473.23 154.419
2473.32 145.852
2473.47 130.785
2473.54 123.076
2473.62 115.504
2473.71 106.284
2473.75 101.800
2473.80 97.5165
2473.84 93.2578
2473.89 89.2207
2473.94 85.2361
2473.98 81.4852
2474.03 77.4955
2474.08 73.6989
2474.13 70.0991
2474.18 66.6975
2474.23 63.4935
2474.28 60.4850
2474.33 57.6680
2474.38 55.0883
2474.43 52.8244
2474.47 50.7078
2474.52 48.7325
2474.56 46.9307
2474.61 45.2157
2474.65 43.6224
2474.70 42.1437
2474.75 40.8014
2474.79 39.5292
2474.84 38.3513
2474.88 37.2612
2474.93 36.2736
2474.97 35.3388
2475.02 34.4917
2475.07 33.6894
2475.11 32.9619
2475.16 32.2719
2475.20 31.6317
2475.25 31.0372
2475.29 30.4958
2475.38 29.5093
2475.48 28.6471
2475.57 27.8807
2475.66 27.2093
2475.75 26.6096
2475.84 26.0701
2475.92 25.6224
2476.01 25.2110
2476.17 24.4779
2476.34 23.8411
2476.50 23.2797
2476.67 22.7789
2476.84 22.3279
2477.00 21.9186
2477.17 21.5448
2477.35 21.1678
2477.53 20.8225
2477.72 20.5047
2477.90 20.2124
2478.26 19.6863
2478.63 19.2261
2478.91 18.9061
2479.19 18.6139
2479.48 18.3445
2479.76 18.0948
2480.32 17.6436
2480.89 17.2454
2481.25 17.0092
2481.62 16.7877
2482.35 16.3781
2483.08 16.0012
2483.81 15.6441
2484.47 15.3246
2484.81 15.1628
2485.14 14.9971
2485.47 14.8249
2485.80 14.6431
2485.97 14.5475
2486.13 14.4483
2486.30 14.3457
2486.47 14.2404
2486.55 14.1875
2486.63 14.1350
2486.72 14.0836
2486.80 14.0345
2486.88 13.9889
2486.96 13.9487
2487.05 13.9163
2487.13 13.8944
2487.21 13.8869
2487.30 13.8982
2487.38 13.9335
2487.42 13.9625
2487.46 13.9992
2487.50 14.0463
2487.55 14.1025
2487.59 14.1717
2487.63 14.2515
2487.67 14.3472
2487.71 14.4553
2487.75 14.5823
2487.79 14.7234
2487.84 14.9035
2487.89 15.1083
2487.93 15.3395
2487.98 15.5929
2488.02 15.8814
2488.07 16.2014
2488.12 16.5543
2488.16 16.9326
2488.21 17.3544
2488.25 17.8127
2488.30 18.3081
2488.34 18.8292
2488.39 19.3994
2488.43 19.9936
2488.48 20.6380
2488.53 21.3035
2488.58 22.2268
2488.64 23.1873
2488.76 25.2458
2488.87 27.4441
2488.99 29.7158
2489.07 31.1863
2489.14 32.6299
2489.22 34.0217
2489.29 35.3193
2489.36 36.5333
2489.44 37.6220
2489.48 38.1938
2489.53 38.7000
2489.55 38.9588
2489.60 39.4048
2489.63 39.6986
2489.65 39.8625
2489.69 40.0776
2489.70 40.1576
2489.72 40.2357
2489.75 40.3875
2489.78 40.4910
2489.82 40.5559
2489.88 40.5736
2489.92 40.5088
2489.96 40.3867
2490.03 40.0777
2490.09 39.6335
2490.15 39.1399
2490.20 38.5678
2490.26 37.9174
2490.32 37.1973
2490.39 36.1985
2490.46 35.1216
2490.60 32.8125
2490.73 30.6062
2490.80 29.5187
2490.86 28.4514
2490.93 27.4139
2490.99 26.4144
2491.06 25.4597
2491.09 24.9938
2491.12 24.5549
2491.18 23.8057
2491.23 23.1116
2491.29 22.4600
2491.35 21.8512
2491.40 21.2753
2491.46 20.7517
2491.52 20.2688
2491.57 19.8250
2491.63 19.4117
2491.68 19.0413
2491.74 18.7041
2491.80 18.3979
2491.85 18.1204
2491.91 17.8695
2491.96 17.6428
2492.02 17.4381
2492.09 17.2072
2492.16 17.0045
2492.23 16.8264
2492.30 16.6695
2492.38 16.5310
2492.45 16.4081
2492.52 16.2987
2492.59 16.2006
2492.66 16.1122
2492.73 16.0321
2492.87 15.8918
2493.01 15.7718
2493.16 15.6670
2493.29 15.5804
2493.42 15.5019
2493.68 15.3621
2493.94 15.2389
2494.20 15.1290
2494.72 14.9372
2495.24 14.7730
2496.05 14.5562
2496.85 14.3706
2497.66 14.2065
2498.46 14.0587
2499.88 13.8259
2501.30 13.6193
2502.72 13.4314
2504.14 13.2573
2506.22 13.0207
2508.31 12.8003
2510.39 12.5914
2512.47 12.3900
2513.99 12.2464
2516.45 12.0146
2518.91 11.7801
2521.37 11.5360
2522.60 11.4075
2523.83 11.2726
2524.88 11.1519
2525.92 11.0232
2526.96 10.8842
2528.00 10.7316
2528.80 10.6013
2529.61 10.4571
2530.41 10.2946
2531.22 10.1077
2531.74 9.96946
2532.26 9.81355
2532.78 9.63501
2533.04 9.53538
2533.30 9.42727
2533.70 9.23967
2533.91 9.13526
2534.11 9.02238
2534.31 8.89943
2534.51 8.76690
2534.71 8.62447
2534.81 8.54984
2534.91 8.47482
2535.04 8.37694
2535.17 8.28441
2535.30 8.20368
2535.37 8.17107
2535.43 8.14603
2535.50 8.13087
2535.56 8.12837
2535.63 8.14181
2535.69 8.17509
2535.76 8.23276
2535.82 8.32005
2535.89 8.44299
2535.95 8.60839
2536.01 8.78354
2536.06 8.99369
2536.11 9.24667
2536.17 9.54772
2536.22 9.90966
2536.27 10.3250
2536.33 10.8060
2536.38 11.3590
2536.43 12.0029
2536.49 12.7203
2536.54 13.5287
2536.57 13.9775
2536.59 14.4341
2536.62 14.9345
2536.65 15.4622
2536.67 16.0180
2536.70 16.5803
2536.75 17.8109
2536.80 19.1580
2536.84 20.0569
2536.87 21.0025
2536.90 21.9953
2536.94 23.0030
2537.00 25.1861
2537.07 27.5489
2537.13 30.0846
2537.20 32.7829
2537.26 35.6291
2537.33 38.6047
2537.41 42.5558
2537.49 46.6239
2537.57 50.7431
2537.66 54.7909
2537.74 58.9289
2537.83 62.8668
2537.85 63.6136
2537.91 66.3917
2537.97 68.7998
2538.03 70.9477
2538.10 72.9931
2538.15 74.4062
2538.19 75.2202
2538.22 75.9354
2538.28 76.8962
2538.30 77.1487
2538.32 77.3259
2538.37 77.8268
2538.44 78.0354
2538.50 77.9025
2538.56 77.4282
2538.61 76.7876
2538.67 75.9313
2538.73 74.6209
2538.79 73.0610
2538.86 71.0415
2538.93 68.7610
2538.99 66.4866
2539.05 64.0629
2539.18 58.9015
2539.31 53.4946
2539.37 50.8120
2539.43 48.1648
2539.50 45.5760
2539.56 43.0661
2539.62 40.6518
2539.69 38.3471
2539.72 37.2219
2539.75 36.1626
2539.78 35.1016
2539.81 34.1061
2539.84 33.1122
2539.87 32.1824
2539.91 31.2571
2539.94 30.3940
2539.97 29.5375
2540.00 28.7157
2540.03 27.9284
2540.06 27.1981
2540.10 26.4771
2540.13 25.8100
2540.16 25.1531
2540.19 24.5466
2540.22 23.9506
2540.25 23.4016
2540.29 22.8633
2540.32 22.3683
2540.35 21.8837
2540.38 21.4390
2540.41 21.0044
2540.44 20.6060
2540.50 19.8838
2540.56 19.2473
2540.62 18.6775
2540.68 18.1680
2540.74 17.7056
2540.80 17.2996
2540.86 16.9367
2540.92 16.6122
2540.99 16.3169
2541.05 16.0565
2541.11 15.8222
2541.17 15.6108
2541.23 15.4195
2541.29 15.2457
2541.41 14.9422
2541.53 14.6719
2541.66 14.4431
2541.78 14.2443
2541.91 14.0689
2542.04 13.9119
2542.16 13.7699
2542.41 13.5210
2542.67 13.3070
2542.92 13.1209
2543.17 12.9562
2543.42 12.8086
2543.93 12.5535
2544.43 12.3394
2544.94 12.1548
2545.44 11.9933
2545.95 11.8490
2546.45 11.7188
2547.46 11.4895
2548.47 11.2901
2549.48 11.1115
2550.49 10.9474
2551.50 10.7935
2552.51 10.6469
2554.52 10.3663
2556.73 10.0670
2558.93 9.76261
2561.13 9.44219
2562.23 9.27259
2563.33 9.09490
2564.80 8.84197
2566.27 8.56671
2567.73 8.26345
2568.47 8.09895
2569.20 7.92465
2570.21 7.66578
2571.22 7.38191
2572.23 7.06795
2572.73 6.89770
2573.24 6.71792
2574.06 6.39937
2574.48 6.22765
2574.89 6.04717
2575.30 5.85630
2575.71 5.65461
2576.13 5.44118
2576.54 5.21557
2577.04 4.92026
2577.55 4.60253
2577.80 4.43437
2578.05 4.26067
2578.31 4.08064
2578.56 3.89422
2578.81 3.70064
2579.06 3.50163
2579.32 3.29682
2579.57 3.08691
2579.82 2.87304
2580.07 2.65702
2580.32 2.44164
2580.58 2.23119
2580.77 2.07580
2580.97 1.93173
2581.06 1.86552
2581.16 1.80541
2581.26 1.75143
2581.36 1.70622
2581.45 1.67075
2581.55 1.64809
2581.65 1.64068
2581.75 1.65227
2581.79 1.66667
2581.84 1.68767
2581.89 1.71604
2581.94 1.75180
2581.99 1.79739
2582.04 1.85323
2582.09 1.92053
2582.14 1.99888
2582.19 2.09932
2582.24 2.21796
2582.29 2.35714
2582.34 2.51612
2582.39 2.70406
2582.45 2.91695
2582.50 3.16681
2582.55 3.44808
2582.58 3.66416
2582.62 3.89374
2582.65 4.15198
2582.69 4.42583
2582.72 4.73331
2582.76 5.05881
2582.78 5.31620
2582.80 5.57859
2582.83 5.86871
2582.85 6.16423
2582.88 6.49072
2582.90 6.82302
2582.93 7.17477
2582.95 7.54696
2582.98 7.95752
2583.00 8.37472
2583.02 8.81565
2583.05 9.28149
2583.07 9.79451
2583.10 10.3150
2583.12 10.8642
2583.14 11.4434
2583.18 12.2650
2583.21 13.1458
2583.24 14.0896
2583.27 15.0673
2583.30 16.1458
2583.33 17.2613
2583.37 18.4898
2583.40 19.7585
2583.43 21.1532
2583.46 22.5910
2583.49 24.1690
2583.52 25.7928
2583.56 27.5716
2583.59 29.3985
2583.62 31.3961
2583.65 33.4438
2583.68 35.8941
2583.72 38.4206
2583.75 41.1777
2583.79 44.0133
2583.82 47.0997
2583.86 50.2657
2583.89 53.6018
2583.92 57.1126
2583.96 60.5799
2583.99 64.2088
2584.02 68.0019
2584.05 71.8354
2584.08 75.9587
2584.11 80.1155
2584.15 84.5751
2584.18 89.0594
2584.24 98.6700
2584.30 108.941
2584.37 119.858
2584.43 131.394
2584.49 143.511
2584.56 156.162
2584.62 169.285
2584.68 182.807
2584.81 210.926
2584.93 239.267
2585.06 267.104
2585.12 280.513
2585.19 293.204
2585.25 305.458
2585.31 316.760
2585.37 327.194
2585.43 336.650
2585.50 345.655
2585.57 353.188
2585.63 359.387
2585.70 363.998
2585.75 366.267
2585.82 368.411
2585.89 368.659
2585.96 367.075
2586.03 363.710
2586.09 360.066
2586.14 355.509
2586.20 350.093
2586.25 343.875
2586.36 329.442
2586.46 312.831
2586.55 298.764
2586.63 283.932
2586.79 253.008
2586.90 232.858
2587.00 213.115
2587.06 203.513
2587.11 194.143
2587.16 185.039
2587.21 176.392
2587.27 167.733
2587.32 159.572
2587.37 151.759
2587.43 144.301
2587.48 137.205
2587.53 130.473
2587.59 124.101
2587.64 118.086
2587.69 113.150
2587.73 108.471
2587.78 104.043
2587.82 99.9460
2587.87 95.9900
2587.91 92.2594
2587.96 88.7450
2588.01 85.5066
2588.05 82.3908
2588.10 79.4618
2588.14 76.7096
2588.19 74.1789
2588.23 71.7478
2588.28 69.4650
2588.33 67.3213
2588.37 65.3504
2588.43 63.1390
2588.48 61.1197
2588.53 59.2385
2588.58 57.4845
2588.64 55.8477
2588.69 54.3185
2588.74 52.8883
2588.80 51.5490
2588.85 50.2701
2588.90 49.0921
2589.01 46.9411
2589.12 45.0277
2589.22 43.3155
2589.35 41.5007
2589.47 39.8989
2589.60 38.4628
2589.72 37.1670
2589.85 35.9818
2589.97 34.9092
2590.10 33.9260
2590.22 33.0207
2590.44 31.6322
2590.65 30.4124
2590.86 29.3268
2591.07 28.3538
2591.29 27.4726
2591.50 26.6777
2591.71 25.9535
2591.92 25.2910
2592.13 24.6797
2592.35 24.1189
2592.56 23.6003
2592.77 23.1191
2593.19 22.2539
2593.62 21.4975
2593.99 20.9154
2594.35 20.3914
2594.72 19.9145
2595.08 19.4806
2595.45 19.0821
2595.82 18.7165
2596.18 18.3780
2596.55 18.0653
2596.98 17.7297
2597.40 17.4209
2598.25 16.8690
2599.10 16.3898
2599.95 15.9696
2600.60 15.6775
2601.26 15.4099
2602.57 14.9354
2603.88 14.5246
2605.19 14.1640
2606.89 13.7543
2608.59 13.3940
2610.28 13.0703
2611.98 12.7741
2613.52 12.5216
2615.07 12.2793
2616.46 12.0650
2617.85 11.8484
2618.54 11.7367
2619.23 11.6207
2619.93 11.4979
2620.62 11.3645
2621.20 11.2406
2621.49 11.1723
2621.78 11.0988
2621.93 11.0597
2622.07 11.0192
2622.22 10.9774
2622.36 10.9353
2622.50 10.8937
2622.58 10.8740
2622.65 10.8554
2622.72 10.8382
2622.79 10.8236
2622.87 10.8120
2622.94 10.8045
2623.02 10.8023
2623.09 10.8079
2623.17 10.8231
2623.25 10.8504
2623.32 10.8931
2623.40 10.9531
2623.48 11.0342
2623.56 11.1402
2623.63 11.2768
2623.67 11.3574
2623.71 11.4447
2623.75 11.5435
2623.79 11.6495
2623.83 11.7687
2623.86 11.8954
2623.90 12.0368
2623.94 12.1861
2623.98 12.3517
2624.02 12.5252
2624.06 12.7163
2624.10 12.9155
2624.13 13.1333
2624.17 13.3590
2624.22 13.6367
2624.26 13.9254
2624.30 14.2382
2624.35 14.5607
2624.39 14.9076
2624.43 15.2624
2624.52 16.0161
2624.61 16.8317
2624.69 17.6901
2624.87 19.4695
2624.95 20.3679
2625.04 21.2437
2625.13 22.0771
2625.21 22.8482
2625.30 23.5009
2625.38 24.0665
2625.42 24.3239
2625.46 24.5522
2625.50 24.7112
2625.54 24.8619
2625.56 24.9502
2625.59 25.0359
2625.60 25.0683
2625.62 25.1051
2625.64 25.1611
2625.67 25.1982
2625.70 25.2389
2625.76 25.2486
2625.80 25.2153
2625.85 25.1474
2625.89 25.0427
2625.94 24.9069
2625.98 24.7350
2626.03 24.5363
2626.11 24.0912
2626.19 23.5662
2626.27 22.9701
2626.35 22.3173
2626.50 21.0270
2626.65 19.6850
2626.72 19.0194
2626.80 18.3689
2626.87 17.7405
2626.91 17.4365
2626.94 17.1401
2627.01 16.6245
2627.08 16.1381
2627.14 15.6827
2627.21 15.2654
2627.28 14.8738
2627.34 14.5196
2627.41 14.1912
2627.48 13.8974
2627.54 13.6278
2627.61 13.3888
2627.68 13.1714
2627.74 12.9802
2627.81 12.8073
2627.88 12.6559
