Ir-193(n,tot) ENDFB-8.0
48.8811 19.1088
48.8879 18.7733
48.8947 18.4615
48.9015 18.1728
48.9083 17.9069
48.9151 17.6624
48.9220 17.4387
48.9288 17.2353
48.9356 17.0515
48.9437 16.8551
48.9519 16.6841
48.9601 16.5371
48.9682 16.4129
48.9757 16.3181
48.9832 16.2407
48.9907 16.1800
48.9982 16.1353
49.0057 16.1060
49.0132 16.0919
49.0207 16.0925
49.0282 16.1076
49.0357 16.1372
49.0431 16.1812
49.0506 16.2398
49.0581 16.3132
49.0656 16.4018
49.0731 16.5062
49.0806 16.6268
49.0881 16.7644
49.0956 16.9198
49.1031 17.0940
49.1106 17.2880
49.1180 17.5029
49.1255 17.7399
49.1330 18.0005
49.1405 18.2860
49.1480 18.5974
49.1555 18.9372
49.1630 19.3065
49.1705 19.7070
49.1780 20.1404
49.1854 20.6083
49.1929 21.1126
49.2004 21.6548
49.2079 22.2360
49.2181 23.0971
49.2283 24.0385
49.2386 25.0660
49.2488 26.1817
49.2590 27.3917
49.2692 28.6972
49.2794 30.1035
49.2896 31.6146
49.2971 32.7923
49.3046 34.0305
49.3121 35.3314
49.3196 36.6973
49.3271 38.1305
49.3346 39.6341
49.3420 41.2109
49.3495 42.8647
49.3585 44.9469
49.3674 47.1515
49.3764 49.4865
49.3853 51.9604
49.3885 52.8572
49.3994 56.1496
49.4103 59.6857
49.4213 63.4828
49.4322 67.5532
49.4353 68.7718
49.4424 71.5972
49.4494 74.5470
49.4635 80.8258
49.4721 84.9551
49.4808 89.2688
49.4981 98.4316
49.5153 108.087
49.5324 118.178
49.5495 128.483
49.5667 138.673
49.5854 149.254
49.5941 153.838
49.6028 158.138
49.6115 162.103
49.6202 165.678
49.6295 169.041
49.6389 171.852
49.6482 174.063
49.6576 175.637
49.6674 176.575
49.6773 176.749
49.6847 176.371
49.6921 175.559
49.6995 174.318
49.7069 172.659
49.7179 169.434
49.7290 165.366
49.7400 160.531
49.7510 155.020
49.7626 148.599
49.7742 141.672
49.7858 134.360
49.7974 126.806
49.8206 111.450
49.8323 103.878
49.8439 96.5209
49.8576 88.2019
49.8644 84.2316
49.8713 80.4032
49.8782 76.7262
49.8850 73.2086
49.8919 69.8565
49.8987 66.6790
49.9045 64.1192
49.9103 61.6890
49.9161 59.3843
49.9219 57.2051
49.9277 55.1473
49.9335 53.2168
49.9393 51.4085
49.9451 49.7205
49.9510 48.1477
49.9568 46.6932
49.9626 45.3512
49.9684 44.1188
49.9742 42.9908
49.9800 41.9678
49.9858 41.0442
49.9916 40.2166
50.0000 39.1760
50.0048 38.6630
50.0097 38.2092
50.0145 37.8112
50.0193 37.4670
50.0290 36.9303
50.0387 36.5826
50.0463 36.4298
50.0539 36.3739
50.0614 36.4060
50.0690 36.5175
50.0766 36.6997
50.0842 36.9436
50.0994 37.5813
50.1229 38.8200
50.1463 40.1384
50.1574 40.7160
50.1684 41.2336
50.1786 41.6391
50.1888 41.9604
50.1989 42.1854
50.2091 42.3031
50.2188 42.3079
50.2285 42.2027
50.2391 41.9606
50.2496 41.5854
50.2601 41.0791
50.2707 40.4482
50.2804 39.7624
50.2903 38.9736
50.3001 38.1007
50.3100 37.1549
50.3198 36.1484
50.3396 34.0044
50.3593 31.7693
50.3754 29.9393
50.3915 28.1583
50.4077 26.4639
50.4157 25.6581
50.4238 24.8851
50.4336 23.9855
50.4435 23.1392
50.4534 22.3478
50.4632 21.6126
50.4731 20.9315
50.4829 20.3041
50.4928 19.7283
50.5026 19.2022
50.5088 18.8954
50.5150 18.6059
50.5212 18.3331
50.5274 18.0759
50.5362 17.7357
50.5450 17.4230
50.5576 17.0182
50.5617 16.8963
50.5700 16.6630
50.5783 16.4461
50.5908 16.1476
50.6021 15.8992
50.6135 15.6705
50.6292 15.3821
50.6448 15.1187
50.6655 14.8009
50.6861 14.5108
50.7040 14.2786
50.7219 14.0626
50.7398 13.8622
50.7577 13.6775
50.7756 13.5084
50.7935 13.3550
50.8114 13.2171
50.8293 13.0946
50.8458 12.9946
50.8623 12.9068
50.8789 12.8308
50.8954 12.7662
50.9119 12.7128
50.9284 12.6705
50.9449 12.6397
50.9615 12.6208
50.9725 12.6153
50.9835 12.6161
50.9945 12.6235
51.0055 12.6384
51.0165 12.6615
51.0275 12.6937
51.0385 12.7362
51.0496 12.7900
51.0606 12.8568
51.0716 12.9378
51.0826 13.0348
51.0936 13.1496
51.1046 13.2841
51.1156 13.4399
51.1266 13.6191
51.1377 13.8234
51.1459 13.9942
51.1542 14.1807
51.1624 14.3833
51.1707 14.6027
51.1790 14.8389
51.1872 15.0921
51.1955 15.3622
51.2037 15.6490
51.2147 16.0562
51.2299 16.6596
51.2450 17.3054
51.2753 18.6802
51.3028 19.9394
51.3180 20.5937
51.3331 21.1942
51.3486 21.7329
51.3564 21.9669
51.3641 22.1744
51.3743 22.4026
51.3844 22.5782
51.3946 22.6984
51.4047 22.7610
51.4078 22.7686
51.4180 22.7550
51.4281 22.6830
51.4383 22.5543
51.4484 22.3715
51.4608 22.0809
51.4731 21.7229
51.4837 21.3709
51.4942 20.9834
51.5153 20.1280
51.5344 19.2958
51.5574 18.2892
51.5679 17.8407
51.5785 17.4085
51.5890 16.9962
51.5995 16.6086
51.6101 16.2484
51.6206 15.9188
51.6311 15.6218
51.6417 15.3589
51.6532 15.1124
51.6589 15.0052
51.6647 14.9091
51.6704 14.8237
51.6761 14.7496
51.6819 14.6864
51.6876 14.6343
51.6948 14.5848
51.7020 14.5526
51.7092 14.5377
51.7164 14.5400
51.7236 14.5596
51.7307 14.5963
51.7379 14.6499
51.7451 14.7205
51.7523 14.8079
51.7595 14.9119
51.7666 15.0322
51.7738 15.1686
51.7810 15.3211
51.7882 15.4889
51.7954 15.6717
51.8026 15.8690
51.8121 16.1539
51.8217 16.4619
51.8313 16.7912
51.8409 17.1389
51.8600 17.8805
51.8792 18.6619
51.9002 19.5325
51.9213 20.3723
51.9328 20.8022
51.9443 21.2033
51.9549 21.5444
51.9656 21.8516
51.9762 22.1216
51.9869 22.3521
51.9963 22.5229
52.0058 22.6613
52.0175 22.7888
52.0292 22.8714
52.0408 22.9143
52.0525 22.9245
52.0670 22.9056
52.0843 22.8650
52.1016 22.8465
52.1158 22.8833
52.1299 23.0000
52.1370 23.0987
52.1441 23.2301
52.1512 23.3988
52.1582 23.6093
52.1669 23.9305
52.1756 24.3300
52.1842 24.8166
52.1929 25.3983
52.2015 26.0853
52.2102 26.8844
52.2188 27.8058
52.2275 28.8554
52.2361 30.0430
52.2448 31.3742
52.2535 32.8549
52.2621 34.4880
52.2708 36.2809
52.2794 38.2317
52.2881 40.3455
52.2967 42.6160
52.3050 44.9326
52.3133 47.3837
52.3215 49.9653
52.3298 52.6685
52.3463 58.3973
52.3628 64.4489
52.3801 70.9781
52.3975 77.4969
52.4148 83.7761
52.4234 86.7471
52.4321 89.5608
52.4415 92.4200
52.4501 94.7855
52.4586 96.9111
52.4671 98.7775
52.4757 100.359
52.4835 101.547
52.4914 102.469
52.4992 103.114
52.5071 103.475
52.5108 103.547
52.5202 103.437
52.5297 102.914
52.5391 101.988
52.5485 100.670
52.5517 100.147
52.5606 98.4534
52.5695 96.4593
52.5784 94.1899
52.5872 91.6761
52.6037 86.4773
52.6201 80.7403
52.6395 73.5634
52.6588 66.2540
52.6765 59.7287
52.6853 56.5696
52.6941 53.5079
52.7029 50.5521
52.7117 47.7181
52.7205 45.0159
52.7293 42.4556
52.7382 40.0201
52.7470 37.7330
52.7559 35.5949
52.7648 33.6067
52.7736 31.7608
52.7825 30.0555
52.7914 28.4854
52.8002 27.0459
52.8071 26.0153
52.8140 25.0559
52.8208 24.1626
52.8277 23.3318
52.8345 22.5590
52.8414 21.8430
52.8482 21.1790
52.8551 20.5638
52.8619 19.9932
52.8688 19.4657
52.8756 18.9775
52.8825 18.5256
52.8893 18.1073
52.8962 17.7200
52.9030 17.3613
52.9099 17.0289
52.9187 16.6341
52.9276 16.2755
52.9365 15.9494
52.9453 15.6525
52.9542 15.3812
52.9631 15.1330
52.9720 14.9053
52.9808 14.6964
52.9897 14.5036
52.9986 14.3256
53.0074 14.1609
53.0163 14.0082
53.0252 13.8660
53.0340 13.7337
53.0429 13.6099
53.0517 13.4943
53.0663 13.3201
53.0808 13.1627
53.0953 13.0197
53.1098 12.8895
53.1243 12.7703
53.1388 12.6611
53.1533 12.5607
53.1678 12.4682
53.1823 12.3828
53.1968 12.3040
53.2114 12.2310
53.2259 12.1635
53.2549 12.0430
53.2839 11.9397
53.3032 11.8793
53.3226 11.8251
53.3419 11.7767
53.3613 11.7337
53.3806 11.6959
53.4000 11.6630
53.4193 11.6349
53.4387 11.6115
53.4741 11.5805
53.4919 11.5709
53.5096 11.5652
53.5273 11.5635
53.5451 11.5661
53.5628 11.5730
53.5805 11.5845
53.5983 11.6009
53.6160 11.6226
53.6338 11.6498
53.6515 11.6833
53.6692 11.7234
53.6870 11.7711
53.7047 11.8271
53.7224 11.8924
53.7434 11.9836
53.7643 12.0924
53.7748 12.1544
53.7853 12.2222
53.7958 12.2964
53.8063 12.3776
53.8167 12.4666
53.8272 12.5644
53.8377 12.6720
53.8482 12.7906
53.8587 12.9217
53.8691 13.0668
53.8796 13.2280
53.8901 13.4071
53.8990 13.5750
53.9078 13.7596
53.9167 13.9628
53.9256 14.1866
53.9344 14.4341
53.9433 14.7078
53.9522 15.0110
53.9610 15.3467
53.9699 15.7195
53.9788 16.1334
53.9876 16.5929
53.9965 17.1027
54.0054 17.6692
54.0142 18.2971
54.0231 18.9940
54.0320 19.7651
54.0368 20.2204
54.0416 20.7013
54.0465 21.2089
54.0513 21.7433
54.0562 22.3080
54.0610 22.9017
54.0658 23.5283
54.0707 24.1863
54.0755 24.8797
54.0803 25.6083
54.0852 26.3733
54.0900 27.1741
54.0997 28.8944
54.1093 30.7774
54.1182 32.6540
54.1271 34.6788
54.1360 36.8554
54.1448 39.1840
54.1537 41.6710
54.1626 44.3136
54.1714 47.1102
54.1803 50.0535
54.1932 54.5953
54.2061 59.4190
54.2190 64.4919
54.2319 69.7692
54.2496 77.2830
54.2673 84.9507
54.2867 93.3130
54.3045 100.814
54.3222 107.974
54.3402 114.725
54.3582 120.867
54.3680 123.927
54.3680 146.068
60.0000 137.572
72.0000 119.470
85.0000 99.8585
100.000 77.2304
125.000 72.6274
140.000 69.8656
150.000 68.0245
170.000 64.3421
200.000 58.8185
250.000 54.7357
260.000 53.9191
300.000 50.6529
350.000 48.8755
400.000 47.0980
500.000 43.5431
560.000 41.4102
600.000 39.9882
640.000 39.4053
720.000 38.2394
850.000 36.3449
900.000 35.6162
1000.00 34.1589
1200.00 32.9755
1250.00 32.6797
1500.00 31.2005
1600.00 30.6088
2000.00 28.2420
2500.00 26.9118
3000.00 25.5817
3200.00 25.3426
3600.00 24.8645
4000.00 24.3863
5000.00 23.1984
6000.00 22.0158
7000.00 21.4975
7200.00 21.3945
8000.00 20.9823
8500.00 20.7261
9000.00 20.4699
10000.0 19.9597
12500.0 19.3700
12854.2 19.2865
13052.2 19.2398
13052.2 19.2398
16134.3 18.5264
16134.3 18.5264
20000.0 17.6491
30000.0 16.4354
40000.0 15.7224
50000.0 15.0427
57018.0 14.5815
57018.0 14.5815
60000.0 14.3890
67181.2 14.0610
70000.0 13.9391
72378.3 13.8375
72378.3 13.8375
80000.0 13.5264
84717.8 13.3383
84717.8 13.3383
90000.0 13.1387
100000 12.7714
105327 12.5975
116171 12.2546
116171 12.2546
119406 12.1553
119406 12.1553
123144 12.0441
129420 11.8678
129421 11.8678
140677 11.5613
140677 11.5613
144310 11.4698
144310 11.4698
145665 11.4360
145666 11.4360
150000 11.3350
169023 10.9103
169024 10.9103
174110 10.8016
174110 10.8015
178935 10.7019
178935 10.7018
187728 10.5283
193949 10.4087
199246 10.3110
199247 10.3109
200000 10.2973
203966 10.2139
203966 10.2139
213926 10.0146
213926 10.0146
218045 9.93446
224526 9.81642
227105 9.77100
227105 9.77100
232225 9.68262
236999 9.60174
241030 9.53458
242168 9.51576
250000 9.38911
258149 9.26072
258150 9.26071
266553 9.14777
300000 8.73154
350000 8.13741
400000 7.63552
450000 7.20898
500000 6.84954
516682 6.74151
550000 6.54365
600000 6.28750
650000 6.07201
700000 5.89356
750000 5.74700
800000 5.62821
850000 5.53463
900000 5.46176
950000 5.40895
1.00000E+06 5.37151
1.10000E+06 5.34293
1.12868E+06 5.34239
1.20000E+06 5.35292
1.30000E+06 5.40303
1.40000E+06 5.47216
1.47346E+06 5.53972
1.50000E+06 5.56538
1.60000E+06 5.66596
1.63879E+06 5.70967
1.70000E+06 5.77931
1.80000E+06 5.89332
1.90000E+06 6.01152
2.00000E+06 6.12636
2.10000E+06 6.23904
2.20000E+06 6.34597
2.30000E+06 6.44637
2.40000E+06 6.53960
2.43339E+06 6.56858
2.47562E+06 6.60401
2.50000E+06 6.62383
2.60000E+06 6.70017
2.70000E+06 6.76675
2.80000E+06 6.82529
2.90000E+06 6.87457
3.00000E+06 6.91610
3.02247E+06 6.92424
3.02248E+06 6.92424
3.10000E+06 6.94946
3.20000E+06 6.97570
3.21017E+06 6.97797
3.30000E+06 6.99492
3.40000E+06 7.00790
3.50000E+06 7.01456
3.52360E+06 7.01533
3.57321E+06 7.01602
3.58338E+06 7.01600
3.59837E+06 7.01589
3.60000E+06 7.01587
3.60850E+06 7.01565
3.65623E+06 7.01381
3.66628E+06 7.01328
3.70000E+06 7.01118
3.70020E+06 7.01117
3.70972E+06 7.01048
3.78247E+06 7.00398
3.80000E+06 7.00209
3.90000E+06 6.98678
3.93904E+06 6.97984
3.98287E+06 6.97143
4.00000E+06 6.96798
4.07837E+06 6.94863
4.13696E+06 6.93302
4.13697E+06 6.93302
4.14305E+06 6.93134
4.16781E+06 6.92445
4.19178E+06 6.91762
4.20000E+06 6.91525
4.23266E+06 6.90454
4.35635E+06 6.86191
4.40000E+06 6.84617
4.41214E+06 6.84131
4.41676E+06 6.83946
4.46584E+06 6.81951
4.47619E+06 6.81527
4.50442E+06 6.80359
4.51226E+06 6.80034
4.54453E+06 6.78683
4.57589E+06 6.77358
4.57780E+06 6.77277
4.59976E+06 6.76343
4.60000E+06 6.76333
4.60102E+06 6.76286
4.61468E+06 6.75658
4.64693E+06 6.74165
4.66965E+06 6.73106
4.69187E+06 6.72068
4.69770E+06 6.71795
4.70696E+06 6.71361
4.71080E+06 6.71181
4.71190E+06 6.71129
4.71300E+06 6.71077
4.72041E+06 6.70727
4.73683E+06 6.69954
4.80000E+06 6.66961
5.00000E+06 6.56749
5.20000E+06 6.45927
5.40000E+06 6.34672
5.54160E+06 6.26471
5.60000E+06 6.23122
5.75986E+06 6.13733
5.80000E+06 6.11405
5.83464E+06 6.09369
6.00000E+06 5.99651
6.09439E+06 5.94101
6.20000E+06 5.87993
6.21414E+06 5.87055
6.23070E+06 5.85960
6.25734E+06 5.84463
6.30549E+06 5.81776
6.40000E+06 5.76575
6.40289E+06 5.76412
6.41577E+06 5.75688
6.41789E+06 5.75568
6.60000E+06 5.65535
6.80000E+06 5.55003
6.80681E+06 5.54658
6.90506E+06 5.49732
7.00000E+06 5.45094
7.02895E+06 5.43728
7.02895E+06 5.43728
7.20000E+06 5.35893
7.26999E+06 5.32878
7.40000E+06 5.27468
7.60000E+06 5.19859
7.80000E+06 5.13084
7.92892E+06 5.09177
7.95683E+06 5.08366
8.00000E+06 5.07135
8.44326E+06 4.96999
8.50000E+06 4.95702
8.86876E+06 4.90102
9.00000E+06 4.88577
9.04307E+06 4.88131
9.31260E+06 4.85883
9.44624E+06 4.85103
9.50000E+06 4.84850
9.87287E+06 4.83723
1.00000E+07 4.83660
1.00863E+07 4.83628
1.01652E+07 4.83657
1.05000E+07 4.84341
1.08540E+07 4.85673
1.08557E+07 4.85681
1.08558E+07 4.85681
1.08867E+07 4.85845
1.10000E+07 4.86445
1.10639E+07 4.86793
1.10823E+07 4.86896
1.15000E+07 4.89688
1.15348E+07 4.89954
1.15349E+07 4.89954
1.15489E+07 4.90061
1.16167E+07 4.90595
1.16847E+07 4.91164
1.18501E+07 4.92549
1.20000E+07 4.93894
1.25000E+07 4.98920
1.29947E+07 5.04577
1.30000E+07 5.04639
1.31604E+07 5.06634
1.33002E+07 5.08385
1.34392E+07 5.10134
1.35000E+07 5.10900
1.35601E+07 5.11698
1.38530E+07 5.15585
1.38530E+07 5.15586
1.40000E+07 5.17528
1.40138E+07 5.17715
1.41401E+07 5.19427
1.42994E+07 5.21571
1.42995E+07 5.21571
1.43257E+07 5.21933
1.43272E+07 5.21954
1.45000E+07 5.24319
1.45110E+07 5.24470
1.46527E+07 5.26408
1.50000E+07 5.31052
1.51362E+07 5.32850
1.51589E+07 5.33147
1.55000E+07 5.37501
1.55410E+07 5.38011
1.57964E+07 5.41101
1.59162E+07 5.42504
1.60000E+07 5.43467
1.62483E+07 5.46129
1.63764E+07 5.47443
1.65000E+07 5.48673
1.67473E+07 5.51013
1.68073E+07 5.51556
1.68290E+07 5.51750
1.70000E+07 5.53233
1.71458E+07 5.54316
1.71458E+07 5.54317
1.71768E+07 5.54530
1.73724E+07 5.55879
1.73951E+07 5.56027
1.75000E+07 5.56693
1.75151E+07 5.56786
1.77168E+07 5.57968
1.77467E+07 5.58132
1.80000E+07 5.59423
1.81524E+07 5.59988
1.84846E+07 5.60980
1.85000E+07 5.61018
1.86127E+07 5.61276
1.89202E+07 5.61791
1.89616E+07 5.61839
1.90000E+07 5.61880
1.92848E+07 5.61938
1.93821E+07 5.61906
1.93821E+07 5.61906
1.94131E+07 5.61887
1.95000E+07 5.61832
1.96087E+07 5.61731
2.00000E+07 5.61109
2.07031E+07 5.58856
2.10000E+07 5.57914
2.20000E+07 5.53007
2.30000E+07 5.46886
2.40000E+07 5.39812
2.50000E+07 5.31862
2.60000E+07 5.23025
2.70000E+07 5.13341
2.80000E+07 5.03016
2.90000E+07 4.92405
3.00000E+07 4.81835
3.00000E+07 4.81993
3.00000E+07 4.81993
3.10000E+07 4.72097
3.20000E+07 4.62793
3.30000E+07 4.54432
3.40000E+07 4.46873
3.50000E+07 4.40121
3.60000E+07 4.34190
3.70000E+07 4.28927
3.80000E+07 4.24439
3.90000E+07 4.20664
4.00000E+07 4.17626
4.10000E+07 4.15352
4.20000E+07 4.13762
4.30000E+07 4.12866
4.40000E+07 4.12557
4.50000E+07 4.12793
4.60000E+07 4.13494
4.70000E+07 4.14600
4.80000E+07 4.16050
4.90000E+07 4.17804
5.00000E+07 4.19803
5.10000E+07 4.22024
5.20000E+07 4.24404
5.30000E+07 4.26932
5.40000E+07 4.29541
5.50000E+07 4.32222
5.60000E+07 4.34919
5.70000E+07 4.37623
5.80000E+07 4.40287
5.90000E+07 4.42908
6.00000E+07 4.45446
6.10000E+07 4.47920
6.20000E+07 4.50280
6.30000E+07 4.52512
6.40000E+07 4.54604
6.50000E+07 4.56549
6.60000E+07 4.58394
6.70000E+07 4.60085
6.80000E+07 4.61607
6.90000E+07 4.62963
7.00000E+07 4.64151
7.10000E+07 4.65219
7.20000E+07 4.66120
7.30000E+07 4.66854
7.40000E+07 4.67424
7.50000E+07 4.67832
7.60000E+07 4.68125
7.70000E+07 4.68265
7.80000E+07 4.68249
7.90000E+07 4.68091
8.00000E+07 4.67789
8.10000E+07 4.67412
8.20000E+07 4.66902
8.30000E+07 4.66265
8.40000E+07 4.65509
8.50000E+07 4.64636
8.60000E+07 4.63652
8.70000E+07 4.62564
8.80000E+07 4.61374
8.90000E+07 4.60091
9.00000E+07 4.58715
9.10000E+07 4.57323
9.20000E+07 4.55848
9.30000E+07 4.54301
9.40000E+07 4.52678
9.50000E+07 4.50996
9.60000E+07 4.49244
9.70000E+07 4.47435
9.80000E+07 4.45579
9.90000E+07 4.43666
1.00000E+08 4.41714
1.02000E+08 4.37790
1.04000E+08 4.33723
1.06000E+08 4.29541
1.08000E+08 4.25266
1.10000E+08 4.20908
1.12000E+08 4.16597
1.14000E+08 4.12253
1.16000E+08 4.07888
1.18000E+08 4.03518
1.20000E+08 3.99155
1.22000E+08 3.94883
1.24000E+08 3.90639
1.26000E+08 3.86417
1.28000E+08 3.82253
1.30000E+08 3.78140
1.32000E+08 3.74143
1.34000E+08 3.70209
1.36000E+08 3.66322
1.38000E+08 3.62519
1.40000E+08 3.58788
1.42000E+08 3.55180
1.44000E+08 3.51647
1.46000E+08 3.48175
1.48000E+08 3.44796
1.50000E+08 3.41494
1.52000E+08 3.38314
1.54000E+08 3.35194
1.56000E+08 3.32168
1.58000E+08 3.29219
1.60000E+08 3.26348
1.62000E+08 3.23586
1.64000E+08 3.20915
1.66000E+08 3.18318
1.68000E+08 3.15778
1.70000E+08 3.13322
1.72000E+08 3.10936
1.74000E+08 3.08618
1.76000E+08 3.06367
1.78000E+08 3.04167
1.80000E+08 3.02045
1.82000E+08 3.00039
1.84000E+08 2.98095
1.86000E+08 2.96194
1.88000E+08 2.94367
1.90000E+08 2.92595
1.92000E+08 2.90878
1.94000E+08 2.89215
1.96000E+08 2.87589
1.98000E+08 2.86028
2.00000E+08 2.84516
