Sc-45(n,g) ENDFB-8.0
Energy(eV) XS(b)
43710.8 0.844986
43710.9 0.714359
43711.0 0.608749
43711.1 0.523065
43711.2 0.453121
43711.3 0.395603
43711.3 0.352316
43711.4 0.311778
43711.5 0.277672
43711.7 0.224079
43711.9 0.184518
43712.1 0.155905
43712.3 0.132485
43712.5 0.114056
43712.7 0.0993142
43712.9 0.0878907
43713.1 0.0779569
43713.3 0.0700778
43713.7 0.0574290
43714.1 0.0479305
43714.5 0.0409555
43714.9 0.0355563
43715.3 0.0312932
43715.7 0.0277905
43716.1 0.0250136
43716.8 0.0208039
43717.6 0.0177772
43718.4 0.0155564
43719.2 0.0138791
43720.0 0.0125960
43721.6 0.0107530
43723.1 0.00952845
43724.7 0.00866923
43726.3 0.00805054
43729.4 0.00723249
43732.6 0.00673123
43735.7 0.00640538
43742.0 0.00602527
43748.3 0.00583063
43754.6 0.00573059
43760.9 0.00568749
43767.2 0.00568407
43773.5 0.00571227
43779.7 0.00576873
43786.0 0.00585292
43792.3 0.00596629
43798.6 0.00611203
43804.9 0.00629502
43811.2 0.00652183
43817.5 0.00680265
43823.8 0.00715012
43830.1 0.00758202
43836.3 0.00812307
43839.5 0.00844550
43842.6 0.00880836
43845.8 0.00922087
43848.9 0.00968882
43852.1 0.0102256
43855.2 0.0108406
43858.4 0.0115539
43861.5 0.0123814
43864.7 0.0133546
43867.8 0.0145009
43870.9 0.0158723
43872.5 0.0166565
43874.1 0.0175194
43875.7 0.0184781
43877.2 0.0195332
43878.8 0.0207052
43880.4 0.0220118
43882.0 0.0234838
43883.5 0.0251279
43885.1 0.0269834
43886.7 0.0290872
43888.2 0.0315009
43889.8 0.0342500
43891.4 0.0374179
43892.2 0.0391969
43893.0 0.0410912
43893.7 0.0431641
43894.5 0.0454087
43895.3 0.0478437
43896.1 0.0504553
43896.9 0.0533343
43897.7 0.0564343
43898.5 0.0598657
43899.2 0.0635760
43900.0 0.0677005
43900.8 0.0722401
43901.6 0.0772479
43902.4 0.0827112
43903.2 0.0888390
43904.0 0.0955538
43904.8 0.103118
43905.5 0.111441
43906.3 0.120852
43906.7 0.125901
43907.1 0.131240
43907.5 0.137035
43907.9 0.143016
43908.3 0.149343
43908.7 0.156034
43909.1 0.163299
43909.5 0.170793
43909.9 0.178712
43910.2 0.187077
43910.6 0.196137
43911.0 0.205455
43911.4 0.215265
43911.8 0.225573
43912.3 0.240100
43912.8 0.255202
43913.4 0.271112
43913.9 0.287755
43914.9 0.323069
43915.9 0.358825
43916.4 0.376545
43916.9 0.393036
43917.5 0.408173
43918.0 0.421460
43918.5 0.432413
43919.0 0.440593
43919.5 0.445649
43920.0 0.447356
43920.5 0.445566
43921.0 0.440431
43921.5 0.432182
43922.1 0.421169
43922.6 0.407554
43923.1 0.392353
43923.6 0.375821
43924.1 0.358428
43925.1 0.322338
43926.2 0.287420
43926.7 0.270805
43927.2 0.254926
43927.7 0.239856
43928.2 0.225634
43928.8 0.210754
43929.3 0.196933
43929.9 0.184135
43930.5 0.172312
43931.0 0.161405
43931.6 0.151354
43932.2 0.142095
43932.8 0.133566
43933.3 0.125709
43933.9 0.118467
43934.5 0.111788
43935.0 0.105623
43935.6 0.0999268
43936.2 0.0946593
43936.7 0.0897828
43937.3 0.0852633
43937.9 0.0810698
43938.5 0.0771743
43939.0 0.0735514
43939.6 0.0701782
43940.2 0.0670336
43940.7 0.0640989
43941.9 0.0587920
43943.0 0.0541385
43944.2 0.0500405
43945.3 0.0464166
43946.4 0.0431995
43947.6 0.0403329
43948.7 0.0377695
43949.9 0.0354696
43951.0 0.0333997
43952.1 0.0315312
43953.3 0.0298399
43954.4 0.0283048
43955.6 0.0269083
43956.7 0.0256347
43957.8 0.0244709
43960.1 0.0224274
43962.4 0.0207017
43964.7 0.0192353
43967.0 0.0179828
43969.2 0.0169085
43971.5 0.0159841
43973.8 0.0151872
43976.1 0.0144995
43978.4 0.0139065
43980.6 0.0133963
43982.9 0.0129592
43985.2 0.0125874
43987.5 0.0122745
43989.8 0.0120155
43992.0 0.0118062
43996.6 0.0115252
44001.2 0.0114160
44005.7 0.0114741
44010.3 0.0117059
44014.8 0.0121293
44017.1 0.0124224
44019.4 0.0127769
44021.7 0.0131999
44024.0 0.0137004
44026.2 0.0142892
44028.5 0.0149801
44030.8 0.0157901
44033.1 0.0167403
44035.4 0.0178578
44037.6 0.0191767
44039.9 0.0207410
44042.2 0.0226078
44044.5 0.0248525
44045.6 0.0261466
44046.8 0.0275755
44047.9 0.0291573
44049.0 0.0309136
44050.2 0.0328697
44051.3 0.0350557
44052.5 0.0375076
44053.6 0.0402685
44054.7 0.0433907
44055.9 0.0469374
44057.0 0.0509864
44058.2 0.0556334
44059.3 0.0609973
44059.9 0.0639932
44060.4 0.0672271
44061.0 0.0707236
44061.6 0.0745108
44062.1 0.0786204
44062.7 0.0830881
44063.3 0.0879546
44063.9 0.0932664
44064.4 0.0990760
44065.0 0.105444
44065.6 0.112439
44066.1 0.120140
44066.7 0.128637
44067.3 0.138034
44067.8 0.148451
44068.4 0.160024
44069.0 0.172908
44069.6 0.187282
44070.1 0.203347
44070.4 0.212241
44070.7 0.221329
44071.0 0.231293
44071.3 0.241479
44071.6 0.252650
44071.8 0.264070
44072.1 0.276592
44072.4 0.289389
44072.7 0.303410
44073.0 0.317722
44073.3 0.333381
44073.5 0.349335
44073.8 0.366746
44074.1 0.384428
44074.5 0.409117
44074.9 0.435291
44075.2 0.462881
44075.6 0.491756
44076.3 0.552437
44077.1 0.613639
44077.4 0.643801
44077.8 0.672428
44078.2 0.698685
44078.5 0.721126
44078.9 0.740156
44079.3 0.754328
44079.6 0.763024
44080.0 0.765847
44080.4 0.762823
44080.7 0.753932
44081.1 0.739582
44081.5 0.720397
44081.9 0.697157
44082.2 0.670724
44082.6 0.641974
44083.0 0.612565
44083.7 0.550497
44084.4 0.490682
44084.8 0.461835
44085.2 0.434278
44085.5 0.408141
44085.9 0.384136
44086.2 0.365220
44086.5 0.347869
44086.8 0.330868
44087.1 0.315325
44087.4 0.300134
44087.7 0.286274
44088.0 0.272748
44088.3 0.260420
44088.6 0.248397
44088.8 0.237443
44089.1 0.226761
44089.4 0.217027
44089.7 0.207532
44090.0 0.198875
44090.3 0.190424
44090.6 0.182714
44091.2 0.168300
44091.8 0.155419
44092.4 0.143882
44093.0 0.133524
44093.6 0.124202
44094.2 0.115791
44094.7 0.108184
44095.3 0.101398
44095.9 0.0951202
44096.5 0.0894016
44097.1 0.0841805
44097.7 0.0794033
44098.3 0.0750228
44098.9 0.0709978
44099.5 0.0672920
44100.0 0.0639292
44100.6 0.0607657
44101.2 0.0578369
44102.4 0.0525973
44103.6 0.0480615
44104.7 0.0441422
44105.9 0.0406781
44107.1 0.0376280
44108.3 0.0349292
44109.5 0.0325496
44110.6 0.0304062
44111.8 0.0284852
44113.0 0.0267572
44114.2 0.0252097
44115.3 0.0237956
44116.5 0.0225108
44118.9 0.0202790
44121.2 0.0183975
44123.6 0.0168094
44125.9 0.0154458
44128.3 0.0142710
44130.7 0.0132515
44133.0 0.0123645
44135.4 0.0115815
44137.7 0.0108923
44140.1 0.0102775
44142.4 0.00973096
44147.1 0.00879788
44151.9 0.00803624
44156.6 0.00740589
44161.3 0.00687781
44166.0 0.00642973
44170.7 0.00604746
44175.4 0.00571775
44180.1 0.00543115
44184.8 0.00518025
44189.5 0.00495919
44199.0 0.00458870
44208.4 0.00429177
44217.8 0.00404957
44227.2 0.00384903
44236.6 0.00368082
44246.1 0.00353802
44255.5 0.00341587
44264.9 0.00331038
44274.3 0.00321862
44283.8 0.00313830
44293.2 0.00306760
44302.6 0.00300509
44312.0 0.00294960
44330.9 0.00285601
44349.7 0.00278118
44368.5 0.00272107
44387.4 0.00267282
44406.2 0.00263435
44425.1 0.00260417
44443.9 0.00258110
44462.8 0.00256429
44500.5 0.00254689
44538.1 0.00254828
44575.8 0.00256637
44613.5 0.00260009
44651.2 0.00264913
44688.9 0.00271373
44726.6 0.00279475
44764.3 0.00289349
44801.9 0.00301189
44839.6 0.00315251
44858.5 0.00323226
44877.3 0.00331894
44896.2 0.00341320
44915.0 0.00351580
44933.8 0.00362766
44952.7 0.00374969
44971.5 0.00388320
44990.4 0.00402969
45009.2 0.00419115
45028.1 0.00436977
45046.9 0.00456872
45065.7 0.00479209
45084.6 0.00504565
45094.0 0.00518601
45103.4 0.00533714
45112.8 0.00550067
45122.3 0.00567861
45131.7 0.00587352
45141.1 0.00608869
45150.5 0.00632867
45160.0 0.00659868
45169.4 0.00690671
45178.8 0.00726352
45183.5 0.00746478
45188.2 0.00768446
45192.9 0.00792563
45197.6 0.00819204
45202.3 0.00848837
45207.1 0.00882045
45211.8 0.00919572
45216.5 0.00962368
45221.2 0.0101179
45225.9 0.0106925
45230.6 0.0113705
45233.0 0.0117581
45235.3 0.0121818
45237.7 0.0126508
45240.0 0.0131680
45242.4 0.0137457
45244.7 0.0143886
45247.1 0.0151143
45249.5 0.0159308
45251.8 0.0168632
45254.2 0.0179258
45256.5 0.0191561
45258.9 0.0205793
45261.2 0.0222540
45262.4 0.0232017
45263.6 0.0242260
45264.8 0.0253548
45265.9 0.0265921
45267.1 0.0279522
45268.3 0.0294386
45269.5 0.0310961
45270.7 0.0329357
45271.8 0.0349846
45273.0 0.0372545
45274.2 0.0398226
45275.4 0.0427166
45276.5 0.0459919
45277.7 0.0496822
45278.9 0.0539312
45279.5 0.0562844
45280.1 0.0588088
45280.7 0.0615203
45281.3 0.0644364
45281.8 0.0675768
45282.4 0.0709034
45283.0 0.0745547
45283.6 0.0785018
45284.2 0.0827741
45284.8 0.0874039
45285.4 0.0924268
45286.0 0.0978819
45286.6 0.103812
45287.1 0.110150
45287.7 0.117162
45288.3 0.124798
45288.9 0.133113
45289.5 0.142163
45290.1 0.152005
45290.7 0.162692
45291.3 0.174269
45291.8 0.186548
45292.4 0.198092
45292.9 0.210325
45293.4 0.223215
45293.9 0.236704
45294.9 0.265048
45295.9 0.294041
45296.4 0.308143
45296.9 0.321538
45297.5 0.333841
45298.0 0.344648
45298.5 0.353562
45299.0 0.360224
45299.5 0.364347
45300.0 0.365745
45300.5 0.364354
45301.0 0.360239
45301.5 0.353587
45302.0 0.344686
45302.6 0.333894
45303.1 0.321609
45303.6 0.308235
45304.1 0.294157
45305.1 0.265218
45306.1 0.236935
45306.6 0.223478
45307.1 0.210619
45307.7 0.198418
45308.2 0.186906
45308.9 0.171842
45309.6 0.158323
45310.0 0.151954
45310.3 0.146063
45310.7 0.140302
45311.0 0.134978
45311.7 0.124969
45312.4 0.115939
45313.1 0.107792
45313.9 0.100436
45314.6 0.0937893
45315.3 0.0877750
45316.0 0.0823254
45316.7 0.0773794
45317.4 0.0728827
45318.1 0.0687874
45318.8 0.0650508
45319.5 0.0616354
45320.2 0.0585078
45321.0 0.0556387
45321.7 0.0530021
45322.4 0.0505749
45323.1 0.0483367
45323.8 0.0462694
45324.5 0.0443569
45325.2 0.0425849
45326.6 0.0394124
45328.1 0.0366650
45329.5 0.0342731
45330.9 0.0321802
45332.3 0.0303283
45333.7 0.0287054
45335.2 0.0272668
45336.6 0.0259869
45338.0 0.0248442
45339.4 0.0238207
45340.8 0.0229012
45342.3 0.0220730
45343.7 0.0213251
45345.1 0.0206481
45346.5 0.0200340
45347.9 0.0194758
45350.8 0.0185040
45353.6 0.0176932
45356.5 0.0170113
45359.3 0.0164394
45362.2 0.0159566
45365.0 0.0155485
45367.8 0.0152032
45370.7 0.0149115
45373.5 0.0146656
45376.4 0.0144592
45379.2 0.0142866
45382.0 0.0141445
45387.7 0.0139363
45393.4 0.0138111
45399.1 0.0137524
45404.8 0.0137481
45410.5 0.0137891
45416.1 0.0138686
45421.8 0.0139812
45433.2 0.0142913
45444.5 0.0146962
45455.9 0.0151833
45467.3 0.0157441
45478.6 0.0163765
45490.0 0.0170803
45499.9 0.0177593
45509.9 0.0185081
45519.8 0.0193490
45524.8 0.0198178
45529.7 0.0203344
45534.7 0.0209220
45539.6 0.0216199
45544.6 0.0225173
45549.6 0.0238122
45554.5 0.0260841
45557.0 0.0280993
45559.5 0.0315264
45560.7 0.0342814
45562.0 0.0383460
45563.2 0.0447501
45563.8 0.0494513
45564.5 0.0557746
45565.1 0.0645697
45565.7 0.0773204
45566.0 0.0859643
45566.3 0.0968055
45566.6 0.110651
45566.9 0.128711
45567.3 0.152860
45567.6 0.186117
45567.7 0.208392
45567.9 0.233574
45568.0 0.266347
45568.2 0.304279
45568.3 0.354952
45568.5 0.415302
45568.7 0.498491
45568.8 0.600929
45569.0 0.747096
45569.1 0.933009
45569.2 1.05783
45569.3 1.20466
45569.4 1.55294
45569.6 1.99505
45569.7 2.46897
45569.9 2.91347
45569.9 3.03836
45570.0 3.08243
45570.1 3.02514
45570.2 2.89008
45570.3 2.46904
45570.4 1.99515
45570.6 1.55306
45570.7 1.20481
45570.8 1.05800
45570.9 0.933196
45571.1 0.736788
45571.2 0.601174
45571.4 0.492870
45571.5 0.415607
45571.7 0.351749
45571.8 0.304643
45572.0 0.264482
45572.1 0.232169
45572.3 0.205828
45572.5 0.185342
45572.8 0.152503
45573.1 0.128650
45573.4 0.110312
45573.7 0.0967516
45574.0 0.0861332
45574.3 0.0776699
45574.9 0.0652007
45575.6 0.0566244
45576.2 0.0504005
45576.8 0.0458834
45578.1 0.0397964
45579.3 0.0359898
45580.5 0.0335081
45583.0 0.0305891
45585.5 0.0290723
45590.5 0.0277893
45595.5 0.0274740
45600.5 0.0275598
45605.5 0.0278460
45610.4 0.0282485
45620.4 0.0292635
45630.4 0.0304651
45640.3 0.0318255
45650.3 0.0333542
45660.3 0.0350970
45665.2 0.0360695
45670.2 0.0371274
45675.2 0.0382907
45680.2 0.0395776
45685.2 0.0410193
45690.2 0.0426537
45695.1 0.0445345
45700.1 0.0467202
45702.6 0.0479552
45705.1 0.0493027
45707.6 0.0507791
45710.1 0.0524036
45712.6 0.0541987
45715.1 0.0561917
45717.6 0.0584153
45720.0 0.0609086
45725.0 0.0669076
45730.0 0.0747220
45732.8 0.0801231
45735.5 0.0865060
45738.3 0.0941540
45741.0 0.103425
45742.4 0.108837
45743.8 0.114858
45745.2 0.121581
45746.5 0.129062
45747.9 0.137545
45749.3 0.147068
45750.7 0.157971
45752.0 0.170339
45753.4 0.184659
45754.8 0.201230
45755.5 0.210507
45756.2 0.220538
45756.9 0.231406
45757.5 0.243027
45758.2 0.255845
45758.9 0.269819
45759.6 0.285087
45760.3 0.301555
45761.0 0.319888
45761.7 0.340066
45762.4 0.362333
45763.0 0.386600
45763.7 0.413908
45764.4 0.444304
45765.1 0.478243
45765.8 0.515674
45766.5 0.558316
45766.8 0.581971
45767.2 0.606387
45767.5 0.633118
45767.9 0.660754
45768.2 0.690164
45768.5 0.721485
45768.9 0.755880
45769.2 0.791546
45769.6 0.830766
45769.9 0.871488
45770.3 0.916318
45770.6 0.962910
45770.9 1.01273
45771.3 1.06600
45771.6 1.12472
45772.0 1.18576
45772.3 1.25301
45772.7 1.32286
45773.0 1.39968
45773.4 1.47930
45773.7 1.56401
45774.0 1.65394
45774.4 1.76067
45774.8 1.87081
45775.2 1.99001
45775.5 2.11146
45776.3 2.36994
45777.0 2.63055
45777.4 2.76059
45777.8 2.88071
45778.1 2.99101
45778.5 3.08789
45778.9 3.16977
45779.3 3.22909
45779.6 3.26574
45780.0 3.27809
45780.4 3.26491
45780.8 3.22748
45781.1 3.16553
45781.5 3.08494
45781.9 2.98471
45782.3 2.87371
45782.6 2.75308
45783.0 2.62622
45783.7 2.36200
45784.5 2.10385
45784.9 1.97947
45785.2 1.86378
45785.6 1.75396
45786.0 1.65030
45786.3 1.55540
45786.7 1.46635
45787.1 1.38298
45787.4 1.30508
45787.8 1.23239
45788.1 1.16462
45788.5 1.10148
45788.9 1.04266
45789.2 0.987885
45789.6 0.936858
45789.9 0.889311
45790.3 0.844987
45790.7 0.803644
45791.0 0.765058
45791.4 0.729019
45791.7 0.695333
45792.1 0.663823
45792.5 0.634321
45792.8 0.606678
45793.2 0.580752
45793.5 0.556416
45793.9 0.533552
45794.3 0.512052
45794.6 0.491816
45795.3 0.454779
45796.1 0.421799
45796.8 0.392330
45797.5 0.366260
45798.2 0.342467
45798.9 0.321004
45799.7 0.301586
45800.4 0.283969
45801.1 0.267943
45801.8 0.253325
45802.5 0.239959
45803.2 0.227873
45804.0 0.216607
45804.7 0.206236
45805.4 0.196669
45806.1 0.187826
45807.6 0.172039
45809.0 0.158492
45810.4 0.146625
45811.9 0.136245
45813.3 0.127113
45814.7 0.119090
45816.2 0.111907
45817.6 0.105495
45819.1 0.0997461
45820.5 0.0946053
45821.9 0.0899264
45823.4 0.0856839
45826.2 0.0783251
45829.1 0.0721372
45832.0 0.0669126
45834.9 0.0624258
45837.7 0.0585642
45840.6 0.0551893
45843.5 0.0522378
45849.2 0.0472988
45855.0 0.0433431
45866.5 0.0373989
45878.0 0.0331202
45883.8 0.0313859
45889.5 0.0298551
45895.3 0.0284870
45901.0 0.0272532
45906.8 0.0261313
45912.5 0.0251038
45918.3 0.0241568
45924.0 0.0232793
45929.8 0.0224620
45935.5 0.0216976
45947.0 0.0203042
45958.5 0.0190610
45970.0 0.0179411
45979.2 0.0171187
45988.4 0.0163547
45997.7 0.0156425
46006.9 0.0149770
46016.1 0.0143535
46025.3 0.0137683
46034.5 0.0132180
46043.8 0.0127003
46053.0 0.0122116
46062.2 0.0117502
46071.4 0.0113141
46080.6 0.0109016
46099.1 0.0101406
46117.5 0.00945633
46135.9 0.00883854
46154.4 0.00827956
46172.8 0.00777252
46191.3 0.00731175
46209.7 0.00689163
46228.1 0.00650799
46246.6 0.00615694
46265.0 0.00583527
46283.4 0.00553964
46301.9 0.00526764
46320.3 0.00501695
46338.8 0.00478566
46357.2 0.00457172
46375.6 0.00437365
46394.1 0.00419004
46412.5 0.00401971
46430.9 0.00386134
46449.4 0.00371404
46467.8 0.00357690
46486.3 0.00344919
46504.7 0.00333004
46523.1 0.00321891
46541.6 0.00311520
46560.0 0.00301847
46578.4 0.00292815
46596.9 0.00284391
46633.8 0.00269232
46670.6 0.00256134
46707.5 0.00244950
46744.4 0.00235589
46762.8 0.00231590
46781.3 0.00228056
46818.1 0.00222455
46836.6 0.00220455
46855.0 0.00219056
46873.4 0.00218332
46891.9 0.00218384
46910.3 0.00219354
46928.8 0.00221432
46947.2 0.00224890
46965.6 0.00230115
46984.1 0.00237668
46993.3 0.00242567
47002.5 0.00248389
47011.7 0.00255327
47020.9 0.00263605
47030.2 0.00273516
47034.8 0.00279200
47039.4 0.00285445
47044.0 0.00292319
47048.6 0.00299899
47053.2 0.00308276
47057.8 0.00317556
47062.4 0.00327864
47067.0 0.00339345
47071.7 0.00352173
47076.3 0.00366521
47080.9 0.00382697
47083.2 0.00391569
47085.5 0.00400968
47087.8 0.00411020
47090.1 0.00421692
47092.4 0.00433132
47094.7 0.00445305
47097.0 0.00458385
47099.3 0.00472338
47101.6 0.00487369
47103.9 0.00503444
47106.2 0.00520809
47108.5 0.00539430
47110.8 0.00559600
47113.1 0.00581292
47115.4 0.00604855
47117.7 0.00630267
47120.1 0.00657951
47121.2 0.00672610
47122.4 0.00687891
47123.5 0.00703968
47124.7 0.00720596
47125.8 0.00737948
47127.0 0.00756058
47128.1 0.00775135
47129.3 0.00794889
47130.4 0.00815524
47131.6 0.00837083
47132.7 0.00859814
47133.9 0.00883371
47135.0 0.00907995
47136.2 0.00933736
47137.3 0.00960886
47138.5 0.00989029
47139.6 0.0101845
47140.8 0.0104919
47142.0 0.0108160
47143.1 0.0111518
47144.3 0.0115023
47145.4 0.0118681
47146.6 0.0122496
47147.7 0.0126472
47148.9 0.0130611
47150.0 0.0134915
47151.9 0.0142309
47153.8 0.0150097
47155.6 0.0158342
47157.5 0.0166921
47159.4 0.0175865
47161.3 0.0184993
47163.1 0.0194287
47165.0 0.0203497
47166.9 0.0212539
47168.8 0.0221105
47170.6 0.0229045
47172.5 0.0236029
47174.4 0.0241884
47176.3 0.0246329
47178.1 0.0249233
47180.0 0.0250452
47181.9 0.0249962
47183.8 0.0247809
47185.6 0.0244087
47187.5 0.0239014
47189.4 0.0232760
47191.3 0.0225638
47193.1 0.0217824
47195.0 0.0209642
47196.9 0.0201218
47198.8 0.0192829
47202.5 0.0176545
47206.3 0.0161624
47208.1 0.0154802
47210.0 0.0148487
47211.5 0.0143739
47213.0 0.0139332
47214.5 0.0135205
47216.0 0.0131408
47217.5 0.0127882
47219.0 0.0124668
47220.5 0.0121732
47222.0 0.0119066
47223.5 0.0116646
47225.0 0.0114498
47226.5 0.0112596
47228.0 0.0110934
47229.6 0.0109497
47231.1 0.0108301
47232.6 0.0107330
47234.1 0.0106582
47235.6 0.0106054
47237.1 0.0105751
47238.6 0.0105671
47240.1 0.0105818
47241.6 0.0106197
47243.1 0.0106809
47244.6 0.0107663
47246.1 0.0108769
47247.6 0.0110149
47249.1 0.0111798
47250.6 0.0113741
47252.1 0.0115998
47253.6 0.0118610
47255.1 0.0121570
47256.6 0.0124926
47258.1 0.0128715
47259.6 0.0133010
47261.1 0.0137805
47262.6 0.0143224
47264.1 0.0149264
47265.6 0.0156090
47267.1 0.0163708
47268.6 0.0172274
47270.1 0.0181927
47271.6 0.0192907
47273.1 0.0205268
47274.6 0.0219319
47276.1 0.0235353
47277.7 0.0253864
47279.2 0.0275060
47280.7 0.0299621
47282.2 0.0328263
47283.7 0.0362150
47285.2 0.0402034
47286.7 0.0450041
47287.4 0.0477452
47288.2 0.0507651
47288.9 0.0541489
47289.7 0.0578532
47290.4 0.0619736
47291.2 0.0665733
47291.9 0.0717279
47292.7 0.0775283
47293.4 0.0840845
47294.2 0.0915300
47294.9 0.100150
47295.7 0.109924
47296.4 0.121208
47297.2 0.134322
47297.6 0.141789
47297.9 0.149666
47298.3 0.158450
47298.7 0.167753
47299.1 0.178167
47299.4 0.189242
47299.8 0.201693
47300.2 0.214991
47300.6 0.230008
47301.0 0.246579
47301.3 0.264909
47301.7 0.284672
47302.1 0.307201
47302.5 0.331605
47302.8 0.359555
47303.2 0.389965
47303.6 0.424935
47304.0 0.463120
47304.1 0.484489
47304.3 0.507154
47304.5 0.531197
47304.7 0.555322
47304.9 0.582289
47305.1 0.610884
47305.3 0.641190
47305.5 0.671555
47305.6 0.705424
47305.8 0.741226
47306.0 0.779014
47306.2 0.816678
47306.4 0.869738
47306.7 0.925997
47306.9 0.985304
47307.2 1.04474
47307.6 1.17500
47308.1 1.30542
47308.3 1.37018
47308.6 1.43164
47308.8 1.48799
47309.1 1.53544
47309.3 1.57632
47309.5 1.60672
47309.8 1.62530
47310.0 1.63123
47310.2 1.62473
47310.5 1.60559
47310.7 1.57468
47311.0 1.53527
47311.2 1.48558
47311.4 1.42895
47311.7 1.36730
47311.9 1.30517
47312.4 1.17196
47312.9 1.04447
47313.1 0.982513
47313.3 0.923331
47313.6 0.867207
47313.8 0.816426
47314.1 0.764608
47314.3 0.718139
47314.5 0.674786
47314.8 0.634420
47315.0 0.595383
47315.3 0.560625
47315.5 0.528356
47315.7 0.498403
47316.0 0.469486
47316.2 0.443752
47316.5 0.419848
47316.7 0.397631
47317.0 0.376141
47317.2 0.356969
47317.4 0.339109
47317.7 0.322459
47317.9 0.306296
47318.2 0.291824
47318.7 0.265629
47319.1 0.242192
47319.6 0.221992
47320.1 0.203775
47320.6 0.187952
47321.1 0.173575
47321.6 0.160995
47322.1 0.149485
47322.5 0.139345
47323.0 0.130008
47323.5 0.121732
47324.0 0.114066
47324.5 0.107233
47325.0 0.100870
47325.4 0.0951698
47326.4 0.0850345
47327.4 0.0764434
47328.4 0.0691019
47329.3 0.0628424
47330.3 0.0573566
47331.3 0.0525724
47332.2 0.0483761
47333.2 0.0446757
47334.2 0.0413966
47335.1 0.0384775
47336.1 0.0358679
47337.1 0.0335256
47339.0 0.0295079
47341.0 0.0262039
47342.9 0.0234543
47344.8 0.0211525
47346.8 0.0191872
47348.7 0.0175043
47350.6 0.0160520
47352.6 0.0147899
47354.5 0.0136860
47356.5 0.0127149
47358.4 0.0118560
47360.3 0.0110962
47364.2 0.00980230
47368.1 0.00875621
47372.0 0.00789382
47375.8 0.00717758
47379.7 0.00657296
47383.6 0.00605892
47387.5 0.00561799
47391.3 0.00523764
47395.2 0.00490546
47399.1 0.00461495
47403.0 0.00435801
47406.8 0.00413069
47410.7 0.00392752
47414.6 0.00374557
47418.5 0.00358192
47422.4 0.00343450
47426.2 0.00330052
47430.1 0.00317895
47434.0 0.00306771
47437.9 0.00296615
47445.6 0.00278664
47453.4 0.00263403
47461.1 0.00250273
47468.9 0.00238914
47476.6 0.00228988
47484.4 0.00220280
47492.1 0.00212584
47499.9 0.00205745
47507.6 0.00199632
47515.4 0.00194156
47523.1 0.00189226
47530.9 0.00184770
47538.7 0.00180725
47546.4 0.00177052
47561.9 0.00170640
47577.4 0.00165260
47592.9 0.00160715
47608.4 0.00156857
47623.9 0.00153574
47639.4 0.00150774
47654.9 0.00148391
47670.5 0.00146368
47686.0 0.00144667
47717.0 0.00142095
47748.0 0.00140485
47779.0 0.00139725
47810.0 0.00139763
47841.0 0.00140594
47872.0 0.00142259
47903.0 0.00144847
47918.5 0.00146534
47934.0 0.00148514
47949.6 0.00150824
47965.1 0.00153501
47980.6 0.00156599
47996.1 0.00160180
48011.6 0.00164326
48027.1 0.00169136
48042.6 0.00174748
48058.1 0.00181324
48073.6 0.00189101
48089.1 0.00198381
48104.6 0.00209587
48120.1 0.00223304
48135.6 0.00240415
48151.1 0.00262189
48166.6 0.00290671
48174.4 0.00308365
48182.1 0.00329108
48189.9 0.00353725
48197.6 0.00383219
48205.4 0.00419091
48213.1 0.00463420
