Ge-73(n,g) ENDFB-8.0
2270.20 1.22393
2270.39 1.17602
2270.59 1.13209
2270.78 1.09175
2270.98 1.05469
2271.17 1.02062
2271.37 0.989281
2271.56 0.960459
2271.76 0.933949
2271.95 0.909573
2272.15 0.887174
2272.34 0.866609
2272.54 0.847752
2272.93 0.814719
2273.32 0.787369
2273.71 0.764944
2274.10 0.747028
2274.49 0.733233
2274.88 0.723275
2275.27 0.716875
2275.66 0.713902
2276.05 0.714250
2276.44 0.717856
2276.83 0.724743
2277.22 0.734959
2277.61 0.748612
2278.00 0.765867
2278.19 0.775913
2278.39 0.786949
2278.58 0.799014
2278.78 0.812153
2278.97 0.826414
2279.17 0.841852
2279.36 0.858528
2279.55 0.876415
2279.75 0.895772
2279.94 0.916595
2280.14 0.938975
2280.33 0.963015
2280.53 0.988831
2280.72 1.01655
2280.92 1.04631
2281.02 1.06208
2281.11 1.07826
2281.21 1.09521
2281.31 1.11260
2281.41 1.13080
2281.50 1.14949
2281.60 1.16907
2281.70 1.18917
2281.80 1.21024
2281.89 1.23188
2281.99 1.25457
2282.09 1.27789
2282.19 1.30235
2282.28 1.32751
2282.38 1.35391
2282.48 1.38107
2282.58 1.40931
2282.67 1.43867
2282.77 1.46953
2282.87 1.50133
2282.97 1.53478
2283.06 1.56927
2283.16 1.60558
2283.26 1.64306
2283.36 1.68255
2283.45 1.72335
2283.55 1.76639
2283.65 1.81089
2283.75 1.85788
2283.84 1.90653
2283.94 1.95797
2284.04 2.01128
2284.14 2.06771
2284.23 2.12628
2284.28 2.15694
2284.33 2.18836
2284.43 2.25287
2284.53 2.32134
2284.62 2.39261
2284.72 2.46838
2284.82 2.54735
2284.92 2.63145
2285.01 2.71927
2285.11 2.81295
2285.21 2.91094
2285.31 3.01567
2285.40 3.12543
2285.50 3.24299
2285.60 3.36645
2285.70 3.49757
2285.79 3.63698
2285.89 3.78694
2285.99 3.94518
2286.09 4.11584
2286.18 4.29638
2286.28 4.49161
2286.38 4.69872
2286.43 4.80900
2286.48 4.92332
2286.52 5.04187
2286.57 5.16230
2286.62 5.28984
2286.67 5.42226
2286.72 5.55980
2286.77 5.69974
2286.82 5.84819
2286.87 6.00258
2286.91 6.16320
2286.96 6.32692
2287.01 6.50088
2287.06 6.68212
2287.11 6.87103
2287.16 7.06391
2287.21 7.26925
2287.25 7.47911
2287.30 7.70272
2287.35 7.93147
2287.40 8.17545
2287.45 8.43060
2287.50 8.69756
2287.55 8.97118
2287.60 9.26359
2287.64 9.56999
2287.69 9.89120
2287.74 10.2211
2287.79 10.5743
2287.84 10.9451
2287.89 11.3345
2287.94 11.7353
2287.99 12.1651
2288.03 12.6171
2288.08 13.0928
2288.13 13.5829
2288.18 14.1094
2288.23 14.6639
2288.28 15.2481
2288.33 15.8508
2288.38 16.4988
2288.42 17.1817
2288.47 17.9014
2288.52 18.6440
2288.57 19.4422
2288.62 20.2830
2288.67 21.1681
2288.72 22.0798
2288.77 23.0577
2288.81 24.0632
2288.86 25.1393
2288.91 26.2428
2288.98 27.9147
2289.05 29.6598
2289.12 31.4968
2289.18 33.4170
2289.25 35.4066
2289.32 37.4460
2289.46 41.5600
2289.52 43.5879
2289.59 45.4843
2289.66 47.2254
2289.73 48.7548
2289.80 50.0173
2289.86 50.9632
2289.93 51.5526
2290.00 51.7599
2290.07 51.5708
2290.14 50.9888
2290.21 50.0413
2290.28 48.7908
2290.34 47.2525
2290.41 45.5003
2290.48 43.5931
2290.55 41.6162
2290.69 37.4986
2290.83 33.5118
2290.89 31.6048
2290.96 29.7854
2291.03 28.0622
2291.10 26.4625
2291.18 24.7068
2291.26 23.1054
2291.34 21.6306
2291.42 20.2760
2291.50 19.0342
2291.58 17.8974
2291.65 16.8575
2291.73 15.9070
2291.81 15.0383
2291.89 14.2447
2291.97 13.5196
2292.05 12.8574
2292.13 12.2525
2292.21 11.7001
2292.29 11.1959
2292.37 10.7359
2292.45 10.3114
2292.52 9.92991
2292.60 9.58303
2292.68 9.26822
2292.76 8.98327
2292.84 8.72619
2292.92 8.49524
2293.00 8.28892
2293.08 8.10590
2293.16 7.94505
2293.24 7.80541
2293.31 7.68620
2293.39 7.58677
2293.47 7.50663
2293.55 7.44545
2293.63 7.40302
2293.71 7.37910
2293.79 7.37437
2293.87 7.38865
2293.95 7.42233
2294.03 7.47594
2294.11 7.55022
2294.18 7.64605
2294.26 7.76454
2294.34 7.90702
2294.42 8.07505
2294.50 8.27047
2294.58 8.49542
2294.66 8.75241
2294.74 9.04431
2294.82 9.37447
2294.90 9.74671
2294.98 10.1711
2295.05 10.6422
2295.13 11.1708
2295.21 11.7636
2295.29 12.4285
2295.37 13.1742
2295.45 14.0107
2295.53 14.9496
2295.61 16.0036
2295.65 16.5857
2295.69 17.1871
2295.73 17.8407
2295.77 18.5159
2295.81 19.2495
2295.84 20.0070
2295.88 20.8295
2295.92 21.6781
2295.96 22.5985
2296.00 23.5468
2296.04 24.5734
2296.08 25.6287
2296.12 26.7682
2296.16 27.9357
2296.21 29.6119
2296.27 31.3553
2296.32 33.2279
2296.37 35.1500
2296.42 37.1813
2296.48 39.2249
2296.58 43.3870
2296.63 45.4270
2296.69 47.3252
2296.74 49.0987
2296.79 50.6233
2296.84 51.9000
2296.90 52.8301
2296.95 53.4079
2297.00 53.5857
2297.05 53.3530
2297.11 52.7210
2297.16 51.7171
2297.21 50.3842
2297.27 48.7752
2297.32 46.9490
2297.37 44.9651
2297.43 42.8799
2297.53 38.5606
2297.64 34.3869
2297.69 32.4031
2297.74 30.5084
2297.80 28.7112
2297.85 27.0159
2297.92 24.9060
2297.99 22.9770
2298.06 21.2203
2298.13 19.6461
2298.20 18.1968
2298.28 16.8831
2298.35 15.6923
2298.42 14.6267
2298.49 13.6448
2298.56 12.7525
2298.63 11.9403
2298.70 11.2099
2298.77 10.5331
2298.84 9.92237
2298.91 9.35451
2298.98 8.84036
2299.05 8.36059
2299.12 7.91870
2299.19 7.51097
2299.26 7.13923
2299.34 6.78996
2299.41 6.47047
2299.48 6.16932
2299.55 5.89297
2299.62 5.63169
2299.69 5.38789
2299.76 5.16008
2299.83 4.94982
2299.90 4.74989
2299.97 4.56487
2300.04 4.38849
2300.11 4.22486
2300.18 4.06850
2300.25 3.92107
2300.39 3.65224
2300.54 3.41153
2300.68 3.19512
2300.82 2.99853
2300.96 2.82180
2301.10 2.66122
2301.24 2.51484
2301.38 2.38011
2301.52 2.25750
2301.67 2.14478
2301.81 2.04091
2301.95 1.94430
2302.09 1.85550
2302.23 1.77312
2302.37 1.69652
2302.51 1.62467
2302.65 1.55811
2302.80 1.49588
2302.94 1.43760
2303.08 1.38257
2303.22 1.33124
2303.36 1.28295
2303.50 1.23745
2303.64 1.19424
2303.78 1.15372
2304.07 1.07910
2304.35 1.01184
2304.63 0.951362
2304.91 0.896390
2305.20 0.846590
2305.48 0.800999
2305.76 0.759423
2306.04 0.721127
2306.33 0.686002
2306.61 0.653472
2306.89 0.623485
2307.17 0.595581
2307.46 0.569744
2307.74 0.545599
2308.02 0.523154
2308.30 0.502100
2308.59 0.482457
2308.87 0.463970
2309.15 0.446666
2309.43 0.430331
2309.72 0.414997
2310.00 0.400480
2310.28 0.386818
2310.85 0.361618
2311.41 0.338977
2311.98 0.318548
2312.54 0.300044
2313.11 0.283223
2313.67 0.267879
2314.24 0.253839
2314.80 0.240956
2315.37 0.229101
2315.93 0.218165
2316.50 0.208036
2317.06 0.198665
2317.63 0.189963
2318.19 0.181864
2318.76 0.174313
2319.32 0.167261
2319.89 0.160663
2320.45 0.154480
2321.02 0.148677
2321.58 0.143223
2322.15 0.138090
2322.71 0.133252
2323.84 0.124375
2324.97 0.116434
2326.10 0.109300
2327.23 0.102865
2328.36 0.0970389
2329.49 0.0917471
2330.62 0.0869252
2331.75 0.0825187
2332.88 0.0784809
2334.01 0.0747716
2335.14 0.0713532
2336.27 0.0682017
2337.40 0.0652875
2338.53 0.0625877
2339.66 0.0600820
2340.79 0.0577528
2341.92 0.0555841
2343.05 0.0535621
2344.18 0.0516743
2345.31 0.0499096
2346.44 0.0482583
2347.57 0.0467113
2349.83 0.0438994
2352.09 0.0414194
2354.35 0.0392267
2356.61 0.0372848
2358.87 0.0355635
2361.13 0.0340382
2363.39 0.0326883
2365.65 0.0314970
2367.91 0.0304502
2370.17 0.0295370
2372.43 0.0287480
2374.69 0.0280771
2376.95 0.0275192
2379.21 0.0270712
2381.47 0.0267321
2383.73 0.0265026
2385.99 0.0263857
2388.25 0.0263865
2390.52 0.0265131
2392.78 0.0267765
2395.04 0.0271919
2397.30 0.0277794
2399.56 0.0285655
2400.69 0.0290435
2401.82 0.0295852
2402.95 0.0301966
2404.08 0.0308849
2405.21 0.0316583
2406.34 0.0325265
2407.47 0.0335015
2408.60 0.0345948
2409.73 0.0358226
2410.86 0.0372030
2411.99 0.0387577
2413.12 0.0405124
2414.25 0.0424983
2415.38 0.0447527
2416.51 0.0473215
2417.07 0.0487408
2417.64 0.0502607
2418.20 0.0518904
2418.77 0.0536399
2419.33 0.0555209
2419.90 0.0575461
2420.46 0.0597300
2421.03 0.0620891
2421.59 0.0646419
2422.16 0.0674094
2422.72 0.0704159
2423.29 0.0736888
2423.85 0.0772600
2424.42 0.0811660
2424.98 0.0854493
2425.55 0.0901592
2426.11 0.0953536
2426.68 0.101100
2427.24 0.107480
2427.81 0.114587
2428.37 0.122537
2428.65 0.126878
2428.94 0.131467
2429.22 0.136359
2429.50 0.141544
2429.78 0.147084
2430.07 0.152971
2430.35 0.159279
2430.63 0.166000
2430.91 0.173224
2431.20 0.180944
2431.48 0.189269
2431.76 0.198196
2432.04 0.207856
2432.33 0.218256
2432.61 0.229552
2432.89 0.241764
2433.17 0.255088
2433.46 0.269558
2433.74 0.285423
2434.02 0.302743
2434.30 0.321839
2434.59 0.342807
2434.87 0.366070
2435.15 0.391785
2435.43 0.420519
2435.72 0.452527
2436.00 0.488588
2436.28 0.529115
2436.56 0.575215
2436.71 0.600518
2436.85 0.627565
2436.99 0.656732
2437.13 0.687792
2437.27 0.721149
2437.41 0.757035
2437.55 0.795997
2437.69 0.837783
2437.84 0.882995
2437.98 0.932015
2438.12 0.985677
2438.26 1.04373
2438.40 1.10712
2438.54 1.17652
2438.68 1.25326
2438.82 1.33720
2438.90 1.38271
2438.97 1.42990
2439.04 1.48030
2439.11 1.53264
2439.18 1.58863
2439.25 1.64775
2439.32 1.71024
2439.39 1.77541
2439.46 1.84538
2439.53 1.91850
2439.60 1.99720
2439.67 2.07962
2439.74 2.16854
2439.81 2.26327
2439.88 2.36433
2439.95 2.47071
2440.03 2.58610
2440.10 2.70791
2440.17 2.84042
2440.24 2.98076
2440.31 3.13393
2440.38 3.29911
2440.41 3.38786
2440.45 3.47758
2440.48 3.57089
2440.52 3.66796
2440.56 3.77195
2440.59 3.87730
2440.63 3.98708
2440.66 4.10152
2440.70 4.22439
2440.73 4.34914
2440.77 4.47943
2440.80 4.61556
2440.84 4.76207
2440.87 4.91119
2440.91 5.07187
2440.94 5.23563
2440.98 5.41234
2441.01 5.59268
2441.05 5.78201
2441.08 5.98091
2441.12 6.19616
2441.16 6.41650
2441.19 6.64852
2441.23 6.89303
2441.26 7.15850
2441.30 7.43116
2441.33 7.71923
2441.37 8.02387
2441.40 8.35581
2441.44 8.69800
2441.47 9.07158
2441.51 9.45748
2441.54 9.87964
2441.58 10.3166
2441.61 10.7820
2441.65 11.2781
2441.69 11.8231
2441.72 12.3899
2441.76 12.9961
2441.79 13.6453
2441.83 14.3620
2441.86 15.1107
2441.90 15.9153
2441.93 16.7810
2441.97 17.7414
2442.00 18.7494
2442.04 19.8701
2442.07 21.0491
2442.11 22.3627
2442.14 23.7474
2442.18 25.2482
2442.21 26.8760
2442.25 28.6949
2442.29 30.6163
2442.32 32.7016
2442.36 34.9635
2442.37 36.1998
2442.39 37.4879
2442.43 40.1465
2442.46 43.0168
2442.50 46.1060
2442.53 49.1244
2442.56 52.2227
2442.59 55.5923
2442.62 59.0075
2442.65 62.6632
2442.69 66.2959
2442.75 73.7491
2442.78 77.4298
2442.81 80.8155
2442.84 84.0237
2442.87 86.7524
2442.91 89.0733
2442.94 90.7515
2442.97 91.8200
2443.00 92.1657
2443.02 92.0721
2443.03 91.7942
2443.06 90.7454
2443.10 89.0005
2443.13 86.7411
2443.16 83.9155
2443.19 80.8003
2443.22 77.3006
2443.25 73.7316
2443.32 66.2774
2443.38 58.9889
2443.41 55.4661
2443.44 52.2046
2443.47 49.0096
2443.50 46.0888
2443.53 43.4278
2443.56 40.9283
2443.59 38.5862
2443.62 36.3956
2443.65 34.3495
2443.68 32.4403
2443.71 30.6598
2443.74 29.0533
2443.77 27.5023
2443.80 26.0563
2443.83 24.7078
2443.86 23.4903
2443.89 22.3134
2443.92 21.2142
2443.95 20.1869
2443.98 19.2571
2444.01 18.3559
2444.04 17.5117
2444.07 16.7203
2444.10 16.0018
2444.13 15.3030
2444.16 14.6463
2444.19 14.0285
2444.22 13.4657
2444.25 12.9166
2444.28 12.3987
2444.31 11.9099
2444.34 11.4631
2444.37 11.0257
2444.40 10.6119
2444.46 9.86063
2444.52 9.17285
2444.58 8.55236
2444.64 7.99096
2444.70 7.48970
2444.76 7.02562
2444.82 6.60913
2444.88 6.22163
2444.93 5.87224
2444.99 5.54570
2445.05 5.25001
2445.11 4.97252
2445.17 4.72024
2445.23 4.48261
2445.29 4.26578
2445.35 4.06083
2445.41 3.87320
2445.47 3.69528
2445.53 3.52922
2445.59 3.37401
2445.65 3.23108
2445.71 3.09476
2445.77 2.96891
2445.83 2.84858
2445.89 2.73720
2445.95 2.63048
2446.01 2.53147
2446.07 2.43638
2446.13 2.34799
2446.24 2.18370
2446.36 2.03604
2446.48 1.90177
2446.60 1.78131
2446.72 1.67195
2446.84 1.57237
2446.96 1.48145
2447.08 1.39821
2447.20 1.32181
2447.32 1.25154
2447.44 1.18622
2447.56 1.12640
2447.67 1.07102
2447.79 1.01966
2447.91 0.971929
2448.03 0.927503
2448.15 0.886083
2448.27 0.847403
2448.39 0.810935
2448.51 0.777074
2448.63 0.745316
2448.75 0.715491
2448.87 0.687445
2448.98 0.661041
2449.10 0.636153
2449.22 0.612666
2449.34 0.590298
2449.46 0.569326
2449.70 0.530662
2449.94 0.495881
2450.18 0.464483
2450.41 0.436043
2450.65 0.410201
2450.89 0.386651
2451.13 0.365130
2451.37 0.345333
2451.60 0.327228
2451.84 0.310561
2452.08 0.295182
2452.32 0.280906
2452.56 0.267737
2452.80 0.255514
2453.03 0.244149
2453.27 0.233520
2453.51 0.223646
2453.75 0.214420
2453.99 0.205787
2454.22 0.197696
2454.46 0.190103
2454.70 0.182969
2454.94 0.176256
2455.18 0.169908
2455.42 0.163947
2455.89 0.153001
2456.37 0.143185
2456.84 0.134384
2457.32 0.126433
2457.80 0.119254
2458.27 0.112738
2458.75 0.106805
2459.23 0.101379
2459.70 0.0964240
2460.18 0.0918683
2460.66 0.0876880
2461.13 0.0838277
2461.61 0.0802704
2462.08 0.0769789
2462.56 0.0739277
2463.04 0.0710887
2463.51 0.0684538
2463.99 0.0659943
2464.47 0.0637047
2464.94 0.0615613
2465.42 0.0595606
2465.90 0.0576867
2466.37 0.0559293
2467.32 0.0527258
2468.28 0.0498910
2469.23 0.0473732
2470.18 0.0451315
2471.14 0.0431257
2472.09 0.0413283
2473.04 0.0397141
2473.99 0.0382630
2474.95 0.0369539
2475.90 0.0357728
2476.85 0.0347062
2477.81 0.0337427
2478.76 0.0328723
2479.71 0.0320863
2480.66 0.0313771
2481.62 0.0307389
2483.52 0.0296497
2485.43 0.0287819
2487.33 0.0281055
2489.24 0.0275988
2491.14 0.0272444
2493.05 0.0270299
2494.96 0.0269459
2496.86 0.0269864
2498.77 0.0271478
2500.67 0.0274289
2502.58 0.0278311
2504.48 0.0283573
2506.39 0.0290136
2508.29 0.0298078
2510.20 0.0307506
2512.11 0.0318550
2514.01 0.0331393
2515.92 0.0346232
2517.82 0.0363344
2519.73 0.0383033
2520.68 0.0393972
2521.63 0.0405714
2522.59 0.0418322
2523.54 0.0431853
2524.49 0.0446416
2525.44 0.0462086
2526.40 0.0478964
2527.35 0.0497142
2528.30 0.0516787
2529.26 0.0538022
2530.21 0.0561011
2531.16 0.0585909
2533.07 0.0642437
2534.02 0.0674556
2534.97 0.0709614
2535.92 0.0748051
2536.88 0.0790255
2537.83 0.0836720
2538.78 0.0888025
2539.74 0.0944850
2540.69 0.100800
2541.64 0.107844
2542.12 0.111670
2542.59 0.115723
2543.07 0.120029
2543.55 0.124591
2544.02 0.129449
2544.50 0.134608
2544.98 0.140117
2545.45 0.145982
2545.93 0.152247
2546.41 0.158950
2546.88 0.166147
2547.36 0.173856
2547.84 0.182161
2548.31 0.191085
2548.79 0.200734
2549.26 0.211143
2549.74 0.222417
2550.22 0.234654
2550.69 0.247996
2551.17 0.262517
2551.65 0.278426
2552.12 0.295831
2552.60 0.315007
2553.08 0.336110
2553.55 0.359455
2554.03 0.385370
2554.50 0.414307
2554.74 0.429999
2554.98 0.446612
2555.22 0.464295
2555.46 0.482982
2555.70 0.502833
2555.93 0.523946
2556.17 0.546527
2556.41 0.570507
2556.65 0.596113
2556.89 0.623493
2557.12 0.652813
2557.36 0.684260
2557.60 0.718042
2557.84 0.754393
2558.08 0.793751
2558.32 0.836085
2558.55 0.881894
2558.79 0.931563
2559.03 0.985770
2559.27 1.04457
2559.51 1.10875
2559.74 1.17899
2559.98 1.25640
2560.22 1.34123
2560.34 1.38686
2560.46 1.43483
2560.58 1.48530
2560.70 1.53844
2560.82 1.59444
2560.94 1.65350
2561.05 1.71584
2561.17 1.78171
2561.29 1.85137
2561.41 1.92511
2561.53 2.00323
2561.65 2.08610
2561.77 2.17485
2561.89 2.26841
2562.01 2.36797
2562.13 2.47403
2562.25 2.58714
2562.36 2.70792
2562.48 2.83704
2562.60 2.97526
2562.72 3.12470
2562.84 3.28379
2562.96 3.45477
2563.08 3.63877
2563.20 3.83708
2563.32 4.05110
2563.44 4.28241
2563.56 4.53278
2563.68 4.80656
2563.79 5.10138
2563.91 5.42188
2564.03 5.77080
2564.15 6.15115
2564.27 6.56630
2564.39 7.01996
2564.51 7.51617
2564.63 8.05937
2564.69 8.35257
2564.75 8.65432
2564.81 8.97550
2564.87 9.30604
2564.93 9.65782
2564.98 10.0198
2565.04 10.4048
2565.10 10.8007
2565.16 11.2216
2565.22 11.6539
2565.28 12.1129
2565.34 12.5836
2565.46 13.5931
2565.56 14.4758
2565.65 15.4016
2565.75 16.3770
2565.85 17.3974
2565.94 18.4668
2566.04 19.5526
2566.23 21.7450
2566.33 22.8220
2566.42 23.8340
2566.52 24.7632
2566.62 25.5794
2566.71 26.2587
2566.81 26.7599
2566.90 27.0694
2567.00 27.1732
2567.10 27.0643
2567.19 26.7499
2567.29 26.2442
2567.39 25.5688
2567.48 24.7415
2567.58 23.8096
2567.67 22.7957
2567.77 21.7286
2567.96 19.5240
2568.16 17.3802
2568.25 16.3496
2568.35 15.3751
2568.44 14.4502
2568.54 13.5773
2568.66 12.5929
2568.77 11.6843
2568.89 10.8487
2569.00 10.0820
2569.12 9.37971
2569.24 8.73691
2569.35 8.14878
2569.47 7.61506
2569.58 7.12202
2569.70 6.67036
2569.82 6.25623
2569.93 5.87610
2570.05 5.52678
2570.16 5.20536
2570.28 4.90923
2570.39 4.63829
2570.51 4.38573
2570.63 4.15208
2570.74 3.93562
2570.86 3.73482
2570.97 3.54828
2571.09 3.37477
2571.21 3.21315
2571.32 3.06367
2571.44 2.92283
2571.55 2.79114
2571.67 2.66786
2571.79 2.55232
2571.90 2.44390
2572.02 2.34206
2572.13 2.24628
2572.25 2.15686
2572.36 2.07184
2572.48 1.99164
2572.60 1.91591
2572.71 1.84432
2572.83 1.77660
2572.94 1.71247
2573.18 1.59452
2573.41 1.48774
2573.64 1.39119
2573.87 1.30364
2574.10 1.22434
2574.33 1.15169
2574.57 1.08527
2574.80 1.02440
2575.03 0.968708
2575.26 0.917202
2575.49 0.869682
2575.73 0.825750
2575.96 0.785227
2576.19 0.747455
2576.42 0.712344
2576.65 0.679651
2576.88 0.649288
2577.12 0.620801
2577.35 0.594154
2577.58 0.569193
2577.81 0.545878
2578.04 0.523883
2578.27 0.503199
2578.51 0.483725
2578.74 0.465446
2578.97 0.448120
2579.20 0.431753
2579.66 0.401687
2580.13 0.374636
2580.59 0.350313
2581.06 0.328273
2581.52 0.308324
2581.98 0.290135
2582.45 0.273575
2582.91 0.258424
2583.37 0.244527
2583.84 0.231724
2584.30 0.219953
2584.76 0.209060
2585.23 0.199004
2585.69 0.189662
2586.15 0.181004
2586.62 0.172933
2587.08 0.165427
2587.54 0.158407
2588.01 0.151859
2588.47 0.145716
2588.93 0.139970
2589.40 0.134565
2589.86 0.129497
2590.32 0.124727
2590.79 0.120233
2591.25 0.115986
2591.71 0.111985
2592.64 0.104618
2593.57 0.0980129
2594.49 0.0920690
2595.42 0.0867024
2596.35 0.0818421
2597.28 0.0774276
2598.20 0.0734115
2599.13 0.0697408
2600.06 0.0663819
2600.98 0.0633018
2601.91 0.0604717
2602.84 0.0578667
2603.76 0.0554648
2604.69 0.0532467
2605.62 0.0511956
2606.54 0.0492964
2607.47 0.0475360
2608.40 0.0459025
2609.33 0.0443855
2610.25 0.0429758
2611.18 0.0416649
2612.11 0.0404454
2613.03 0.0393118
2614.89 0.0372731
2616.74 0.0355091
2618.59 0.0339867
2620.45 0.0326799
2622.30 0.0315658
2624.16 0.0306281
2626.01 0.0298535
2627.86 0.0292321
2629.72 0.0287561
2631.57 0.0284215
2633.42 0.0282264
2635.28 0.0281718
2637.13 0.0282610
2638.99 0.0285007
2640.84 0.0289006
2642.69 0.0294740
2644.55 0.0302397
2646.40 0.0312212
2647.33 0.0318022
2648.26 0.0324493
2649.18 0.0331677
2650.11 0.0339626
2651.04 0.0348423
2651.96 0.0358139
2652.89 0.0368861
2653.82 0.0380689
2654.74 0.0393740
2655.67 0.0408145
2656.60 0.0424057
2657.52 0.0441634
2658.45 0.0461118
2659.38 0.0482732
2660.30 0.0506755
2661.23 0.0533520
2662.16 0.0563415
2663.09 0.0596909
2664.01 0.0634556
2664.94 0.0676981
2665.40 0.0700299
2665.87 0.0725090
2666.33 0.0751591
2666.79 0.0779835
2667.26 0.0810103
2667.72 0.0842446
2668.18 0.0877204
2668.65 0.0914453
2669.11 0.0954607
2669.57 0.0997778
2670.04 0.104448
2670.50 0.109487
2670.96 0.114958
2671.43 0.120886
2671.89 0.127335
2672.35 0.134369
2672.82 0.142076
2673.28 0.150507
2673.74 0.159795
2674.21 0.170014
2674.67 0.181342
2675.13 0.193888
2675.60 0.207895
2676.06 0.223526
2676.53 0.241120
2676.99 0.260929
2677.45 0.283440
2677.68 0.295844
2677.92 0.309049
2678.15 0.323250
2678.38 0.338482
2678.61 0.354847
2678.84 0.372381
2679.07 0.391366
2679.31 0.411782
2679.54 0.433973
2679.77 0.457936
2680.00 0.484094
2680.23 0.512598
2680.46 0.543736
2680.70 0.577687
2680.93 0.615129
2681.16 0.656375
2681.39 0.701955
2681.62 0.752264
2681.85 0.808476
2681.97 0.838988
2682.09 0.871269
2682.20 0.905456
2682.32 0.941702
2682.43 0.980174
2682.55 1.02069
2682.67 1.06417
2682.78 1.11048
2682.90 1.15988
2683.01 1.21265
2683.13 1.26910
2683.25 1.32957
2683.36 1.39445
2683.48 1.46355
2683.59 1.53856
2683.71 1.61946
2683.82 1.70685
2683.94 1.80145
2684.06 1.90407
2684.17 2.01561
2684.29 2.13712
2684.40 2.26862
2684.52 2.41376
2684.58 2.49153
2684.64 2.57305
2684.69 2.65857
2684.75 2.74835
2684.81 2.84267
2684.87 2.94183
2684.93 3.04616
2684.98 3.15601
2685.04 3.27178
2685.10 3.39388
2685.16 3.52277
2685.22 3.65894
2685.27 3.80293
2685.33 3.95264
2685.39 4.11395
2685.45 4.28502
2685.50 4.46660
2685.56 4.65955
2685.62 4.86480
2685.68 5.08336
2685.74 5.31634
2685.79 5.56498
2685.85 5.83064
2685.91 6.11481
2685.97 6.41913
2686.03 6.74544
2686.08 7.09574
2686.14 7.47227
2686.20 7.87747
2686.26 8.30626
2686.32 8.77666
2686.37 9.28473
2686.43 9.83414
2686.49 10.4289
2686.55 11.0735
2686.61 11.7727
2686.66 12.5318
2686.72 13.3418
2686.78 14.2371
2686.84 15.2105
2686.89 16.2688
2686.95 17.4189
2687.01 18.6676
2687.07 20.0213
2687.13 21.4853
2687.18 23.0354
2687.24 24.5469
2687.29 26.1184
2687.34 27.7739
2687.39 29.5056
2687.44 31.3012
2687.49 33.1427
2687.59 36.8603
2687.64 38.6675
2687.69 40.3833
2687.75 41.9587
2687.80 43.3419
2687.85 44.4822
2687.90 45.3338
2687.95 45.8602
2688.00 46.0375
2688.03 45.9904
2688.05 45.8507
2688.10 45.3154
2688.15 44.4556
2688.21 43.3081
2688.26 41.9190
2688.31 40.3391
2688.36 38.6200
2688.41 36.8107
2688.51 33.0919
2688.61 29.4566
2688.66 27.7264
2688.72 26.0727
2688.77 24.5033
2688.82 23.0220
2688.88 21.3158
2688.94 19.7678
2689.01 18.3230
2689.07 17.0203
2689.13 15.8093
2689.19 14.7200
2689.26 13.7086
2689.32 12.7990
2689.38 11.9539
2689.44 11.1930
2689.51 10.4848
2689.57 9.84573
2689.63 9.24964
2689.69 8.71040
2689.75 8.21372
2689.82 7.75561
2689.88 7.32592
2689.94 6.93505
2690.00 6.56738
2690.07 6.23195
2690.13 5.91555
2690.19 5.62610
2690.25 5.35232
2690.32 5.10118
2690.38 4.86300
2690.44 4.64396
2690.50 4.43570
2690.57 4.24370
2690.63 4.06072
2690.69 3.89163
2690.75 3.73261
2690.82 3.58288
2690.88 3.43956
2690.94 3.30655
2691.00 3.17898
2691.07 3.06035
2691.13 2.94634
2691.19 2.84013
2691.32 2.64246
2691.44 2.46440
2691.57 2.30349
2691.69 2.15764
2691.81 2.02607
2691.94 1.90511
2692.06 1.79457
2692.19 1.69329
2692.31 1.60099
2692.44 1.51533
2692.56 1.43632
2692.69 1.36329
2692.81 1.29619
2692.94 1.23342
2693.06 1.17508
2693.19 1.12078
2693.31 1.07014
2693.44 1.02285
2693.56 0.978628
2693.69 0.937209
2693.81 0.898665
2693.94 0.862169
2694.06 0.827853
2694.19 0.795549
2694.31 0.765340
2694.44 0.736600
2694.56 0.709454
2694.81 0.659680
2695.06 0.614818
2695.31 0.574403
2695.56 0.537870
2695.81 0.504863
2696.06 0.474712
2696.31 0.447312
2696.56 0.422142
2696.81 0.399149
2697.06 0.377925
2697.31 0.358369
2697.56 0.340313
2697.81 0.323671
2698.06 0.308179
2698.31 0.293791
2698.56 0.280404
2698.80 0.267977
2699.05 0.256328
2699.30 0.245437
2699.55 0.235240
2699.80 0.225717
2700.05 0.216739
2700.30 0.208332
2700.55 0.200386
2700.80 0.192927
2701.05 0.185860
2701.30 0.179186
2701.80 0.166926
2702.30 0.155919
