Cs-133(n,g) ENDFB-8.0
Energy(eV) XS(b)
1324.14 48.5288
1324.18 47.9756
1324.23 47.2812
1324.27 46.5130
1324.31 45.6343
1324.35 44.6273
1324.39 43.5480
1324.48 41.1077
1324.56 38.3898
1324.64 35.5106
1324.73 32.1845
1324.82 28.8554
1324.90 25.8274
1324.99 22.9017
1325.03 21.4762
1325.07 20.1272
1325.11 18.7933
1325.15 17.5414
1325.20 16.3134
1325.24 15.1700
1325.28 14.0569
1325.32 13.0280
1325.36 12.0334
1325.40 11.1204
1325.44 10.2639
1325.48 9.46301
1325.52 8.83999
1325.55 8.25331
1325.59 7.70191
1325.62 7.18464
1325.65 6.70026
1325.69 6.24749
1325.72 5.82496
1325.76 5.44247
1325.79 5.07547
1325.82 4.73454
1325.86 4.41829
1325.89 4.13360
1325.92 3.86187
1325.96 3.61073
1325.99 3.37885
1326.03 3.17101
1326.07 2.92924
1326.11 2.71584
1326.15 2.51838
1326.19 2.34439
1326.23 2.18359
1326.27 2.04203
1326.32 1.91126
1326.36 1.79615
1326.40 1.68977
1326.44 1.59605
1326.48 1.50934
1326.52 1.43283
1326.57 1.36189
1326.61 1.29916
1326.65 1.24217
1326.69 1.19033
1326.75 1.12158
1326.81 1.06242
1326.87 1.01042
1326.93 0.964550
1326.99 0.923299
1327.05 0.887296
1327.11 0.855224
1327.17 0.826587
1327.23 0.800566
1327.29 0.777666
1327.41 0.738781
1327.53 0.707720
1327.65 0.683260
1327.77 0.664425
1327.89 0.650955
1328.01 0.642318
1328.13 0.638337
1328.22 0.638294
1328.30 0.640510
1328.38 0.645067
1328.46 0.652097
1328.55 0.661786
1328.63 0.674393
1328.71 0.690262
1328.80 0.709595
1328.88 0.733461
1328.96 0.762447
1329.04 0.797598
1329.13 0.839717
1329.21 0.891595
1329.25 0.922097
1329.29 0.955070
1329.33 0.992521
1329.38 1.03310
1329.42 1.07815
1329.46 1.12819
1329.50 1.18527
1329.54 1.24736
1329.58 1.31828
1329.62 1.39551
1329.67 1.48379
1329.71 1.57994
1329.75 1.68708
1329.79 1.80642
1329.83 1.94271
1329.87 2.09090
1329.91 2.25986
1329.95 2.44321
1330.00 2.65175
1330.04 2.87744
1330.08 3.12693
1330.10 3.26459
1330.12 3.40226
1330.14 3.56881
1330.17 3.74452
1330.19 3.92980
1330.21 4.11631
1330.23 4.32140
1330.26 4.52758
1330.28 4.75397
1330.30 4.98125
1330.32 5.23044
1330.35 5.49184
1330.37 5.76583
1330.39 6.04002
1330.41 6.33969
1330.44 6.63907
1330.46 6.96572
1330.48 7.29150
1330.50 7.64631
1330.53 7.99955
1330.55 8.38356
1330.57 8.76516
1330.62 9.58988
1330.66 10.4748
1330.71 11.4205
1330.75 12.4269
1330.80 13.4934
1330.84 14.6184
1330.88 15.6659
1330.92 16.7558
1330.96 17.8854
1331.00 19.0221
1331.04 20.2204
1331.08 21.4163
1331.16 23.9030
1331.24 26.5676
1331.32 29.1958
1331.41 31.7866
1331.49 34.2377
1331.55 35.8822
1331.61 37.3899
1331.65 38.3504
1331.69 39.2038
1331.73 39.9668
1331.77 40.6333
1331.82 41.2099
1331.86 41.6644
1331.91 42.0744
1331.96 42.3043
1332.00 42.3635
1332.01 42.3602
1332.04 42.3139
1332.06 42.2176
1332.12 41.8666
1332.16 41.4615
1332.20 40.9418
1332.24 40.3443
1332.28 39.6519
1332.34 38.4688
1332.40 37.1355
1332.48 35.0318
1332.56 32.7336
1332.64 30.2800
1332.72 27.7347
1332.87 23.0493
1332.94 20.7698
1333.01 18.5775
1333.05 17.3945
1333.09 16.2787
1333.13 15.2037
1333.17 14.1720
1333.22 13.1614
1333.26 12.2226
1333.30 11.3312
1333.34 10.4878
1333.38 9.53891
1333.43 8.67609
1333.45 8.26040
1333.48 7.86127
1333.50 7.47843
1333.53 7.12658
1333.55 6.77481
1333.57 6.43840
1333.60 6.11701
1333.62 5.82275
1333.64 5.52964
1333.67 5.26174
1333.69 4.99535
1333.71 4.75228
1333.76 4.34742
1333.80 3.98577
1333.84 3.65497
1333.88 3.35299
1333.92 3.07782
1333.96 2.82751
1334.00 2.60015
1334.04 2.39394
1334.08 2.20268
1334.12 2.03404
1334.16 1.88155
1334.20 1.74375
1334.24 1.61929
1334.28 1.50690
1334.32 1.40540
1334.36 1.31372
1334.40 1.22890
1334.44 1.15417
1334.48 1.08653
1334.52 1.02524
1334.56 0.969619
1334.60 0.919070
1334.64 0.873047
1334.68 0.831063
1334.76 0.756680
1334.84 0.694785
1334.92 0.642061
1335.00 0.596688
1335.08 0.558632
1335.15 0.525075
1335.23 0.495236
1335.31 0.468827
1335.38 0.444670
1335.46 0.423011
1335.61 0.384821
1335.77 0.352217
1335.92 0.324359
1336.07 0.300124
1336.22 0.278854
1336.39 0.259124
1336.55 0.241769
1336.71 0.226217
1336.87 0.212379
1337.03 0.199851
1337.19 0.188598
1337.35 0.178324
1337.51 0.169025
1337.80 0.154044
1338.09 0.141195
1338.38 0.130075
1338.68 0.120372
1338.97 0.111846
1339.26 0.104306
1339.55 0.0975999
1339.84 0.0916241
1340.17 0.0857146
1340.49 0.0804523
1340.81 0.0757280
1341.13 0.0714682
1341.77 0.0641072
1342.41 0.0579901
1343.00 0.0532740
1343.58 0.0492037
1344.16 0.0456598
1344.75 0.0425583
1345.33 0.0398186
1345.92 0.0373896
1347.08 0.0332900
1347.78 0.0312189
1348.48 0.0293859
1349.89 0.0263007
1351.29 0.0238216
1352.69 0.0218043
1353.97 0.0202628
1355.26 0.0189635
1356.54 0.0178623
1357.83 0.0169280
1359.11 0.0161339
1360.39 0.0154619
1362.96 0.0144265
1364.60 0.0139535
1366.23 0.0136116
1367.87 0.0134026
1369.50 0.0133199
1370.84 0.0133534
1372.19 0.0134909
1373.53 0.0137379
1374.87 0.0141361
1376.21 0.0147232
1377.56 0.0155532
1378.90 0.0167109
1380.24 0.0183488
1381.53 0.0206064
1382.17 0.0221004
1382.81 0.0239332
1383.45 0.0262123
1384.10 0.0290915
1384.74 0.0327966
1385.38 0.0376794
1385.70 0.0407415
1386.02 0.0443344
1386.34 0.0486055
1386.66 0.0537414
1386.99 0.0599997
1387.31 0.0677462
1387.63 0.0775193
1387.95 0.0901544
1388.18 0.101936
1388.42 0.116813
1388.53 0.125937
1388.65 0.136573
1388.77 0.149198
1388.88 0.164375
1389.00 0.183410
1389.12 0.207752
1389.23 0.239735
1389.29 0.259425
1389.35 0.282355
1389.41 0.309674
1389.47 0.341238
1389.53 0.379082
1389.58 0.423007
1389.64 0.475816
1389.70 0.537178
1389.76 0.609557
1389.82 0.694817
1389.87 0.783919
1389.92 0.884601
1389.97 1.00017
1390.02 1.13247
1390.07 1.28346
1390.10 1.36831
1390.12 1.45524
1390.15 1.55150
1390.17 1.64997
1390.20 1.75879
1390.23 1.86988
1390.25 1.99242
1390.28 2.11725
1390.30 2.25467
1390.33 2.39436
1390.35 2.54779
1390.38 2.70342
1390.40 2.87397
1390.43 3.04657
1390.46 3.23526
1390.48 3.42577
1390.51 3.63354
1390.53 3.84278
1390.56 4.07042
1390.58 4.29909
1390.61 4.54721
1390.63 4.79580
1390.66 5.10717
1390.69 5.42175
1390.72 5.74970
1390.75 6.09097
1390.78 6.45789
1390.81 6.82580
1390.87 7.59951
1390.93 8.43573
1390.98 9.30183
1391.04 10.2061
1391.10 11.1417
1391.18 12.4181
1391.25 13.7134
1391.33 15.0020
1391.41 16.2403
1391.42 16.4625
1391.46 17.0995
1391.50 17.6979
1391.58 18.8095
1391.64 19.5412
1391.70 20.1746
1391.74 20.5652
1391.78 20.8971
1391.84 21.2869
1391.88 21.4894
1391.92 21.6330
1391.98 21.7458
1392.00 21.7568
1392.01 21.7544
1392.05 21.7193
1392.08 21.6452
1392.12 21.4769
1392.17 21.2468
1392.21 20.9662
1392.25 20.6285
1392.30 20.2168
1392.34 19.7497
1392.40 18.9805
1392.47 18.1184
1392.56 16.8112
1392.64 15.4030
1392.73 14.0052
1392.81 12.5923
1392.90 11.1980
1392.98 9.85108
1393.05 8.75264
1393.09 8.22688
1393.12 7.71841
1393.16 7.22820
1393.20 6.75706
1393.23 6.30561
1393.27 5.87431
1393.30 5.46343
1393.34 5.07312
1393.38 4.70337
1393.41 4.35404
1393.45 4.02488
1393.48 3.71552
1393.52 3.42551
1393.56 3.15432
1393.59 2.93541
1393.62 2.73601
1393.65 2.54847
1393.68 2.37234
1393.71 2.20719
1393.74 2.05258
1393.77 1.90803
1393.80 1.77310
1393.83 1.64731
1393.86 1.53020
1393.89 1.42133
1393.92 1.32023
1393.95 1.22647
1393.98 1.13962
1394.01 1.05925
1394.04 0.984967
1394.07 0.916372
1394.10 0.853091
1394.16 0.741042
1394.22 0.646131
1394.28 0.565932
1394.34 0.498284
1394.40 0.441281
1394.46 0.393256
1394.52 0.352768
1394.61 0.304478
1394.69 0.266569
1394.78 0.236546
1394.87 0.212494
1394.96 0.192964
1395.05 0.176866
1395.13 0.163391
1395.22 0.151939
1395.40 0.133443
1395.57 0.119036
1395.75 0.107403
1395.93 0.0977694
1396.10 0.0896047
1396.28 0.0826722
1396.63 0.0714836
1396.98 0.0628969
1397.33 0.0561534
1397.69 0.0507481
1398.04 0.0463780
1398.39 0.0427924
1398.74 0.0398226
1399.45 0.0352542
1400.15 0.0319994
1400.86 0.0296466
1401.56 0.0279512
1402.27 0.0267537
1402.97 0.0259538
1403.67 0.0254754
1404.38 0.0252599
1405.21 0.0252995
1406.04 0.0256324
1406.88 0.0262496
1407.71 0.0271635
1408.54 0.0283938
1409.37 0.0299668
1410.20 0.0319342
1411.04 0.0343696
1412.06 0.0381684
1412.57 0.0404723
1413.09 0.0431048
1413.60 0.0461236
1414.11 0.0496043
1414.62 0.0536418
1415.13 0.0583544
1415.49 0.0620740
1415.84 0.0662350
1416.19 0.0709221
1416.54 0.0762271
1416.89 0.0822630
1417.25 0.0891706
1417.60 0.0971272
1417.95 0.106359
1418.29 0.116659
1418.62 0.128689
1418.96 0.142906
1419.30 0.159890
1419.46 0.169653
1419.63 0.180425
1419.80 0.192353
1419.97 0.205616
1420.14 0.220431
1420.30 0.237060
1420.47 0.255833
1420.64 0.277159
1420.82 0.302967
1420.99 0.332812
1421.17 0.367904
1421.26 0.387871
1421.34 0.409773
1421.43 0.433921
1421.52 0.460702
1421.61 0.490610
1421.70 0.524273
1421.78 0.562506
1421.87 0.606367
1421.96 0.657234
1422.05 0.716912
1422.10 0.757245
1422.15 0.802057
1422.20 0.852041
1422.26 0.908002
1422.31 0.970873
1422.36 1.04173
1422.41 1.12181
1422.46 1.21254
1422.52 1.31552
1422.57 1.43259
1422.59 1.49705
1422.62 1.56582
1422.65 1.63921
1422.67 1.71753
1422.70 1.80110
1422.72 1.89028
1422.75 1.98544
1422.78 2.08695
1422.80 2.19522
1422.83 2.31067
1422.85 2.43373
1422.88 2.56486
1422.91 2.73803
1422.94 2.92504
1422.98 3.12685
1423.01 3.34444
1423.04 3.57883
1423.07 3.83106
1423.10 4.10220
1423.14 4.39333
1423.17 4.70555
1423.20 5.03997
1423.23 5.39770
1423.26 5.77983
1423.30 6.18745
1423.33 6.62162
1423.36 7.08335
1423.39 7.57364
1423.42 8.09341
1423.46 8.64351
1423.49 9.22471
1423.52 9.83771
1423.55 10.4831
1423.58 11.1613
1423.62 11.8727
1423.65 12.6174
1423.69 13.6959
1423.74 14.8370
1423.78 16.0398
1423.82 17.3022
1423.87 18.6219
1423.91 19.9954
1423.96 21.4186
1424.00 22.8864
1424.05 24.6706
1424.10 26.4979
1424.21 30.2293
1424.30 33.3934
1424.38 36.4774
1424.46 39.0094
1424.54 41.3587
1424.58 42.6131
1424.62 43.7768
1424.67 44.8398
1424.71 45.7927
1424.76 46.6272
1424.80 47.3357
1424.85 47.9231
1424.89 48.3663
1424.94 48.6799
1424.99 48.8136
1425.00 48.8187
1425.01 48.8154
1425.04 48.7660
1425.06 48.6624
1425.12 48.2833
1425.17 47.7344
1425.22 47.0028
1425.27 46.0779
1425.32 45.0068
1425.38 43.7607
1425.43 42.4023
1425.51 40.0374
1425.59 37.4773
1425.69 33.8754
1425.79 30.1800
1425.90 26.4887
1426.00 22.9160
1426.05 21.1875
1426.10 19.5539
1426.15 17.9591
1426.21 16.4703
1426.26 15.0339
1426.31 13.7083
1426.36 12.4433
1426.41 11.2881
1426.44 10.7317
1426.46 10.1971
1426.49 9.68394
1426.52 9.19208
1426.54 8.72116
1426.57 8.27081
1426.59 7.84063
1426.62 7.44561
1426.64 7.05367
1426.67 6.68051
1426.70 6.32560
1426.72 6.00104
1426.75 5.68033
1426.77 5.37621
1426.80 5.08812
1426.82 4.82566
1426.86 4.43411
1426.90 4.07561
1426.94 3.74805
1426.98 3.44934
1427.02 3.17747
1427.06 2.93047
1427.10 2.70648
1427.14 2.50853
1427.18 2.32482
1427.22 2.15910
1427.26 2.00988
1427.30 1.87897
1427.34 1.75841
1427.38 1.65057
1427.42 1.55440
1427.46 1.47096
1427.51 1.37420
1427.56 1.29395
1427.62 1.22572
1427.67 1.17107
1427.72 1.12697
1427.77 1.09451
1427.82 1.07194
1427.87 1.05988
1427.93 1.05777
1427.98 1.06576
1428.03 1.08436
1428.08 1.11319
1428.13 1.15382
1428.18 1.20520
1428.23 1.26995
1428.29 1.34622
1428.34 1.44723
1428.40 1.56353
1428.45 1.69758
1428.51 1.85013
1428.55 1.98023
1428.60 2.11842
1428.64 2.26774
1428.68 2.42826
1428.72 2.59998
1428.76 2.78278
1428.81 2.97646
1428.85 3.18069
1428.89 3.40026
1428.93 3.62439
1428.97 3.85735
1429.02 4.09832
1429.10 4.60033
1429.18 5.12117
1429.35 6.17913
1429.44 6.68884
1429.52 7.15830
1429.57 7.39069
1429.61 7.60232
1429.66 7.80080
1429.70 7.97544
1429.75 8.13888
1429.79 8.27668
1429.86 8.42217
1429.91 8.49893
1429.96 8.53745
1430.00 8.54536
1430.02 8.54006
1430.07 8.50436
1430.10 8.46189
1430.17 8.33111
1430.21 8.22841
1430.25 8.10705
1430.32 7.85763
1430.38 7.56589
1430.45 7.22908
1430.52 6.86384
1430.58 6.46625
1430.65 6.05534
1430.77 5.27564
1430.89 4.49591
1430.95 4.11406
1431.01 3.75074
1431.07 3.39690
1431.13 3.06657
1431.17 2.88790
1431.20 2.72071
1431.23 2.55983
1431.27 2.40540
1431.30 2.25315
1431.33 2.11208
1431.37 1.97763
1431.40 1.84978
1431.43 1.72491
1431.47 1.61026
1431.50 1.50197
1431.53 1.39989
1431.57 1.30104
1431.60 1.21106
1431.63 1.12675
1431.66 1.04792
1431.70 0.972190
1431.73 0.903791
1431.76 0.840184
1431.80 0.781138
1431.86 0.674315
1431.93 0.584622
1432.00 0.507472
1432.06 0.443427
1432.13 0.388893
1432.20 0.344016
1432.26 0.306073
1432.33 0.275013
1432.40 0.248836
1432.46 0.227425
1432.53 0.209348
1432.60 0.194497
1432.73 0.171382
1432.86 0.154733
1432.99 0.142318
1433.13 0.132684
1433.26 0.124911
1433.53 0.112841
1433.79 0.103588
1434.06 0.0960894
1434.32 0.0898250
1434.71 0.0823239
1435.10 0.0762456
1435.49 0.0712362
1435.87 0.0670584
1436.26 0.0635464
1436.65 0.0605809
1437.03 0.0580746
1437.42 0.0559667
1438.10 0.0530650
1438.77 0.0510271
1439.45 0.0497256
1440.13 0.0490868
1440.85 0.0490844
1441.58 0.0497707
1442.31 0.0511782
1443.03 0.0533715
1443.76 0.0564863
1444.48 0.0607187
1445.21 0.0663600
1445.57 0.0698278
1445.93 0.0738029
1446.39 0.0797337
1446.85 0.0868414
1447.31 0.0954515
1447.77 0.105922
1448.00 0.112036
1448.23 0.118841
1448.46 0.126441
1448.69 0.134923
1448.92 0.144514
1449.15 0.155371
1449.38 0.167726
1449.61 0.181807
1449.85 0.199020
1450.09 0.219174
1450.33 0.243000
1450.46 0.256585
1450.58 0.271485
1450.70 0.287886
1450.82 0.306012
1450.94 0.326134
1451.06 0.348590
1451.18 0.373801
1451.30 0.402311
1451.42 0.434828
1451.54 0.471966
1451.62 0.497458
1451.69 0.525166
1451.76 0.556296
1451.83 0.590521
1451.91 0.629448
1451.98 0.672803
1452.05 0.722780
1452.12 0.779201
1452.18 0.825157
1452.23 0.875157
1452.28 0.931886
1452.33 0.993966
1452.38 1.06477
1452.43 1.14261
1452.48 1.23175
1452.54 1.33008
1452.56 1.38483
1452.59 1.44297
1452.61 1.50472
1452.64 1.56772
1452.66 1.63724
1452.69 1.71109
1452.72 1.78954
1452.74 1.86956
1452.77 1.95785
1452.79 2.05160
1452.82 2.15112
1452.84 2.25256
1452.87 2.36437
1452.90 2.47826
1452.92 2.60370
1452.95 2.73137
1452.98 2.91672
1453.01 3.11030
1453.05 3.31817
1453.08 3.54117
1453.11 3.78765
1453.15 4.04398
1453.18 4.31802
1453.21 4.61063
1453.25 4.93243
1453.28 5.26532
1453.31 5.61929
1453.35 5.99510
1453.38 6.40593
1453.41 6.82830
1453.45 7.27458
1453.48 7.74531
1453.52 8.44316
1453.57 9.17365
1453.62 9.96985
1453.66 10.7973
1453.71 11.6924
1453.75 12.6155
1453.80 13.5841
1453.84 14.5963
1453.91 16.1785
1453.97 17.8153
1454.04 19.5425
1454.11 21.2919
1454.34 27.4642
1454.40 29.1833
1454.47 30.7933
1454.54 32.2933
1454.60 33.6569
1454.67 34.8763
1454.74 35.8921
1454.80 36.6936
1454.86 37.2749
1454.93 37.6269
1454.99 37.7748
1455.00 37.7806
1455.01 37.7770
1455.04 37.7283
1455.08 37.6231
1455.14 37.2531
1455.18 36.8498
1455.23 36.3383
1455.28 35.7236
1455.32 35.0116
1455.36 34.2822
1455.41 33.4827
1455.49 31.7210
1455.57 29.7600
1455.66 27.6529
1455.75 25.2116
1455.84 22.7538
1455.92 20.5017
1456.01 18.3354
1456.09 16.2628
1456.13 15.2589
1456.17 14.3117
1456.21 13.3774
1456.26 12.4815
1456.30 11.6254
1456.34 10.8291
1456.38 10.0544
1456.42 9.32139
1456.46 8.63013
1456.51 7.99517
1456.54 7.48382
1456.57 7.01362
1456.61 6.56901
1456.64 6.14935
1456.68 5.75390
1456.71 5.38190
1456.74 5.03250
1456.78 4.70484
1456.81 4.38931
1456.85 4.10300
1456.88 3.83564
1456.92 3.58632
1456.95 3.35410
1456.98 3.13804
1457.02 2.93725
1457.05 2.75082
1457.09 2.53906
1457.14 2.34631
1457.18 2.17105
1457.22 2.01544
1457.26 1.87057
1457.30 1.73911
1457.34 1.61987
1457.39 1.51418
1457.43 1.41586
1457.47 1.32666
1457.51 1.24569
1457.55 1.17381
1457.59 1.10680
1457.64 1.04580
1457.68 0.990214
1457.72 0.940641
1457.77 0.882666
1457.83 0.830759
1457.88 0.784143
1457.93 0.742141
1457.98 0.704166
1458.04 0.669714
1458.14 0.609686
1458.25 0.559240
1458.36 0.516291
1458.46 0.479293
1458.57 0.447096
1458.65 0.424411
1458.73 0.404094
1458.90 0.368518
1459.07 0.338766
1459.24 0.313749
1459.40 0.292729
1459.57 0.275246
1459.74 0.261109
1459.90 0.250521
1460.01 0.245799
1460.12 0.243109
1460.22 0.242897
1460.33 0.245894
1460.43 0.253142
1460.54 0.266077
1460.65 0.286622
1460.70 0.300505
1460.75 0.317278
1460.82 0.345886
1460.90 0.381444
1460.97 0.425621
1461.04 0.479882
1461.11 0.545815
1461.18 0.625106
1461.26 0.719496
1461.29 0.772900
1461.33 0.830730
1461.36 0.893195
1461.40 0.960494
1461.44 1.03281
1461.47 1.11033
1461.51 1.19320
1461.54 1.28155
1461.58 1.37550
1461.62 1.47513
1461.65 1.58051
1461.69 1.69164
1461.72 1.80851
1461.76 1.93107
1461.80 2.05922
1461.83 2.19283
1461.87 2.33169
1461.90 2.47557
1461.97 2.74712
1462.03 3.02747
1462.10 3.32275
1462.16 3.62080
1462.29 4.22877
1462.36 4.52571
1462.42 4.81357
1462.48 5.07523
1462.54 5.32037
1462.60 5.54505
1462.66 5.74244
1462.73 5.92604
1462.79 6.07260
1462.83 6.14889
1462.87 6.20740
1462.92 6.25045
1462.96 6.27645
1463.00 6.28396
1463.03 6.27771
1463.08 6.24912
1463.14 6.18970
1463.20 6.07515
1463.26 5.95422
1463.31 5.81148
1463.36 5.65342
1463.41 5.47696
1463.46 5.28421
1463.51 5.08153
1463.62 4.63522
1463.72 4.16044
1463.92 3.19702
1463.98 2.91103
1464.05 2.63573
1464.11 2.37342
1464.17 2.12590
1464.24 1.89450
1464.30 1.68010
1464.36 1.48315
1464.43 1.30374
1464.49 1.14161
1464.55 0.996224
1464.61 0.866834
1464.68 0.752507
1464.74 0.652191
1464.80 0.564754
1464.87 0.489026
1464.93 0.423834
1464.99 0.371313
1465.05 0.326828
1465.10 0.288608
1465.16 0.255890
1465.22 0.227530
1465.28 0.203841
1465.34 0.183726
1465.40 0.166672
1465.51 0.139791
1465.63 0.120649
1465.75 0.106655
1465.86 0.0964304
1465.98 0.0886477
1466.09 0.0826553
1466.33 0.0738485
1466.56 0.0675352
1466.79 0.0626355
1467.22 0.0557185
1467.65 0.0504836
1468.07 0.0463314
1468.50 0.0429388
1468.93 0.0401083
1469.35 0.0377098
1470.21 0.0338818
1470.79 0.0318293
1471.37 0.0301298
1471.95 0.0287262
1472.54 0.0275781
1473.70 0.0259649
1474.86 0.0252526
1475.48 0.0252924
1476.11 0.0256998
1476.73 0.0265851
1477.35 0.0281356
1477.97 0.0306953
1478.28 0.0325490
1478.59 0.0349508
1478.90 0.0381356
1479.21 0.0424530
1479.52 0.0486630
1479.68 0.0529771
1479.83 0.0586511
1479.94 0.0637580
1480.04 0.0702859
1480.15 0.0788184
1480.26 0.0900618
1480.36 0.105377
1480.47 0.126260
1480.58 0.154841
1480.63 0.172680
1480.68 0.193487
1480.74 0.218211
1480.79 0.246453
1480.85 0.279862
1480.90 0.317823
1480.95 0.362462
1481.01 0.412850
1481.06 0.470515
1481.11 0.536254
1481.17 0.612389
1481.22 0.696955
1481.27 0.792121
1481.32 0.898717
1481.38 1.01991
1481.43 1.15197
1481.48 1.29769
1481.54 1.45765
1481.58 1.60157
1481.63 1.75579
1481.67 1.92039
1481.71 2.09128
1481.76 2.27630
1481.80 2.47138
1481.84 2.67618
1481.89 2.88528
1481.93 3.10782
1481.98 3.33831
1482.06 3.81392
1482.15 4.30881
1482.24 4.81273
1482.32 5.29097
1482.40 5.74964
1482.48 6.18796
1482.57 6.58345
1482.64 6.91456
1482.72 7.18935
1482.77 7.33912
1482.82 7.45888
1482.88 7.55647
1482.93 7.61888
1482.98 7.64693
1483.00 7.64926
1483.03 7.64499
1483.07 7.61633
1483.12 7.55957
1483.18 7.45054
1483.24 7.31220
1483.29 7.14065
1483.34 6.97666
1483.38 6.79775
1483.43 6.59770
1483.48 6.38701
1483.57 5.92333
1483.66 5.42264
1483.84 4.37954
1483.94 3.82678
1483.98 3.56119
1484.03 3.30290
1484.08 3.04809
1484.13 2.80827
1484.18 2.57903
1484.22 2.36107
1484.27 2.15074
1484.32 1.95697
1484.37 1.77552
1484.42 1.60641
1484.47 1.44953
1484.51 1.30467
1484.56 1.17148
1484.61 1.04956
1484.66 0.925263
1484.72 0.815786
1484.77 0.716179
1484.82 0.629295
1484.88 0.550979
1484.93 0.483276
1484.98 0.422771
1485.04 0.370891
1485.09 0.324881
1485.14 0.285714
1485.20 0.251209
1485.25 0.222011
1485.31 0.196426
1485.36 0.174874
1485.47 0.140255
1485.57 0.114919
1485.68 0.0963583
1485.79 0.0826754
1485.89 0.0724698
1486.00 0.0647284
1486.11 0.0587313
1486.32 0.0501416
1486.55 0.0439297
1486.77 0.0393618
1487.00 0.0358064
1487.22 0.0329503
1487.67 0.0286029
1488.12 0.0254711
1488.57 0.0231221
1489.02 0.0213180
1489.91 0.0187597
1490.94 0.0168700
1491.97 0.0156166
1493.00 0.0147624
1494.02 0.0141769
1495.05 0.0137864
1496.08 0.0135442
1498.13 0.0133812
1499.41 0.0134659
1500.70 0.0136820
1501.98 0.0140289
1503.26 0.0145106
1504.55 0.0151425
1505.83 0.0159566
1507.12 0.0169852
1508.40 0.0182758
1510.02 0.0204027
1510.84 0.0217325
1511.65 0.0232886
1512.46 0.0251207
1513.28 0.0272911
1514.09 0.0298846
1514.90 0.0330208
1515.84 0.0375639
1516.31 0.0403029
1516.78 0.0434256
1517.26 0.0470237
1517.73 0.0511812
1518.20 0.0560442
1518.67 0.0617585
1519.03 0.0669127
1519.39 0.0728448
1519.76 0.0797222
1520.12 0.0877370
1520.49 0.0972189
1520.85 0.108532
1521.21 0.122203
1521.40 0.130141
1521.58 0.138914
1521.81 0.151903
1522.05 0.166943
1522.28 0.184589
1522.52 0.205523
1522.75 0.230807
1522.87 0.245459
1522.99 0.261600
1523.11 0.279798
1523.22 0.300117
1523.34 0.323403
1523.46 0.349927
1523.53 0.369140
1523.61 0.390442
1523.68 0.414227
1523.76 0.440987
1523.83 0.471342
1523.91 0.506071
1523.98 0.546152
1524.06 0.592138
1524.13 0.646783
1524.21 0.711401
1524.28 0.788325
1524.32 0.832884
1524.36 0.880408
1524.40 0.933925
1524.43 0.991106
1524.47 1.05559
1524.51 1.12457
1524.55 1.20243
1524.58 1.28575
1524.62 1.37720
1524.66 1.47757
1524.70 1.61604
1524.75 1.76774
1524.79 1.94122
1524.84 2.13086
1524.88 2.34716
1524.93 2.58286
1524.95 2.71325
1524.98 2.85075
1525.00 2.99567
1525.02 3.14152
1525.04 3.30188
1525.07 3.47061
1525.09 3.64803
1525.11 3.82617
1525.13 4.02156
1525.16 4.22662
1525.18 4.44168
1525.20 4.65705
1525.23 4.89262
1525.25 5.13916
1525.27 5.39697
1525.29 5.65441
1525.32 5.93518
1525.34 6.21511
1525.36 6.51992
1525.38 6.82336
1525.43 7.45078
1525.47 8.12487
1525.51 8.84683
1525.56 9.61760
1525.60 10.4378
1525.64 11.3076
1525.68 12.2269
1525.73 13.1719
1525.77 14.1865
1525.81 15.2472
1525.86 16.3517
1525.90 17.4702
1525.94 18.6527
1525.98 19.8690
1526.07 22.3548
1526.13 24.1256
1526.19 25.9153
1526.30 29.4780
1526.38 31.6716
1526.45 33.7315
1526.51 35.2709
1526.57 36.6961
1526.63 37.9868
1526.69 39.1061
1526.76 40.2366
1526.82 40.9853
1526.88 41.5272
1526.92 41.8046
1526.96 41.9639
1527.00 42.0054
1527.02 41.9980
1527.06 41.8925
1527.11 41.6627
1527.15 41.2922
1527.20 40.8042
1527.25 40.1677
1527.29 39.4248
1527.34 38.5516
1527.39 37.5927
1527.46 35.9212
1527.53 34.0611
1527.63 31.4233
1527.72 28.6527
1527.82 25.7773
1527.91 22.9376
1528.01 20.1446
1528.05 18.8102
1528.10 17.5157
1528.15 16.2400
1528.20 15.0408
1528.24 13.8945
1528.29 12.8038
1528.34 11.7492
1528.39 10.7759
1528.43 9.84301
1528.48 8.98924
1528.53 8.17756
1528.58 7.44061
1528.62 6.75927
1528.65 6.43219
1528.67 6.13161
1528.71 5.62617
1528.75 5.15827
1528.79 4.72619
1528.83 4.33745
1528.87 3.97081
1528.91 3.63454
1528.96 3.32678
1529.00 3.05221
1529.04 2.79532
