Pr-141(n,g) ENDFB-8.0
1709.66 1.60858
1709.77 1.67168
1709.88 1.73914
1709.99 1.81005
1710.11 1.88533
1710.22 1.96532
1710.33 2.05121
1710.44 2.14189
1710.55 2.23859
1710.67 2.34181
1710.78 2.45315
1710.89 2.57128
1711.00 2.69785
1711.12 2.83362
1711.24 2.99434
1711.36 3.16694
1711.48 3.35561
1711.61 3.55877
1711.73 3.78139
1711.85 4.02162
1711.97 4.28536
1712.10 4.57037
1712.21 4.85706
1712.32 5.16459
1712.43 5.49720
1712.54 5.85668
1712.66 6.24841
1712.77 6.66711
1712.88 7.11760
1712.99 7.60106
1713.11 8.12308
1713.22 8.67470
1713.33 9.26005
1713.44 9.87801
1713.55 10.5266
1713.67 11.2026
1713.78 11.9020
1713.89 12.6193
1714.17 14.4703
1714.32 15.3790
1714.46 16.2428
1714.60 17.0509
1714.74 17.7690
1714.88 18.3849
1715.02 18.8700
1715.12 19.1172
1715.21 19.2942
1715.31 19.4010
1715.40 19.4359
1715.50 19.3976
1715.57 19.3127
1715.65 19.1806
1715.73 19.0025
1715.80 18.7836
1715.88 18.5204
1715.96 18.2181
1716.11 17.5139
1716.26 16.6884
1716.42 15.7815
1716.57 14.8171
1716.72 13.8230
1716.95 12.3463
1717.18 10.9254
1717.29 10.2482
1717.40 9.60653
1717.52 8.99173
1717.63 8.41627
1717.74 7.88931
1717.85 7.39517
1717.96 6.93335
1718.07 6.50293
1718.18 6.10267
1718.29 5.73111
1718.40 5.38663
1718.51 5.07034
1718.59 4.85310
1718.67 4.64774
1718.75 4.45361
1718.83 4.27008
1718.91 4.09655
1718.99 3.93243
1719.07 3.77717
1719.15 3.63201
1719.23 3.49278
1719.31 3.36089
1719.47 3.11738
1719.63 2.89817
1719.79 2.70155
1719.90 2.57659
1720.01 2.45983
1720.12 2.35059
1720.23 2.24829
1720.34 2.15237
1720.45 2.06232
1720.56 1.97771
1720.67 1.89880
1720.78 1.82379
1720.89 1.75307
1721.00 1.68633
1721.11 1.62329
1721.22 1.56368
1721.33 1.50726
1721.55 1.40358
1721.77 1.30976
1721.99 1.22500
1722.21 1.14816
1722.42 1.07861
1722.64 1.01490
1722.86 0.956669
1723.08 0.903304
1723.30 0.854499
1723.48 0.817290
1723.66 0.782463
1723.84 0.749820
1724.02 0.719181
1724.20 0.690385
1724.38 0.663286
1724.56 0.637751
1724.74 0.613794
1724.92 0.591038
1725.10 0.569524
1725.46 0.529983
1725.82 0.494333
1726.18 0.462258
1726.40 0.444127
1726.62 0.427047
1726.84 0.410938
1727.06 0.395797
1727.50 0.367815
1727.94 0.342771
1728.38 0.320169
1728.82 0.299791
1729.26 0.281315
1729.70 0.264511
1730.18 0.247821
1730.65 0.232709
1731.13 0.218926
1731.61 0.206375
1732.09 0.194869
1732.57 0.184340
1733.05 0.174640
1733.53 0.165715
1733.97 0.158111
1734.41 0.151038
1734.85 0.144421
1735.29 0.138250
1736.17 0.127048
1737.05 0.117182
1737.93 0.108448
1738.81 0.100679
1739.68 0.0937379
1740.56 0.0875111
1741.44 0.0819040
1742.32 0.0768368
1743.20 0.0722426
1744.08 0.0680641
1744.96 0.0642528
1745.84 0.0607668
1746.72 0.0575703
1747.59 0.0546361
1749.19 0.0498810
1750.79 0.0457507
1752.39 0.0421365
1753.99 0.0389623
1755.59 0.0361597
1757.18 0.0336729
1758.78 0.0314564
1760.38 0.0294725
1762.14 0.0275214
1763.90 0.0257795
1765.65 0.0242180
1767.41 0.0228131
1769.17 0.0215447
1770.93 0.0203959
1774.44 0.0184018
1777.48 0.0169497
1780.52 0.0157058
1783.55 0.0146218
1786.59 0.0136795
1789.63 0.0128555
1792.66 0.0121323
1795.70 0.0114956
1798.73 0.0109344
1802.25 0.0103669
1805.77 0.00987526
1809.28 0.00945088
1812.80 0.00908707
1819.83 0.00851869
1826.86 0.00814674
1830.70 0.00802717
1834.53 0.00797111
1839.33 0.00800777
1844.12 0.00819768
1848.92 0.00860921
1851.31 0.00894185
1853.71 0.00939573
1855.95 0.00996978
1858.19 0.0107438
1860.42 0.0118171
1862.66 0.0133435
1864.34 0.0149440
1866.02 0.0171442
1866.86 0.0185658
1867.69 0.0202785
1868.53 0.0223643
1869.37 0.0249402
1870.25 0.0283562
1871.13 0.0327954
1871.57 0.0355337
1872.01 0.0387084
1872.45 0.0424271
1872.89 0.0468231
1873.29 0.0515672
1873.69 0.0571993
1874.09 0.0639596
1874.49 0.0721539
1874.89 0.0822845
1875.29 0.0949692
1875.49 0.102595
1875.69 0.111287
1875.89 0.121268
1876.08 0.132768
1876.30 0.147765
1876.52 0.165874
1876.74 0.188208
1876.85 0.201483
1876.96 0.216427
1877.07 0.233746
1877.18 0.253895
1877.29 0.277665
1877.40 0.306124
1877.51 0.340721
1877.57 0.360906
1877.62 0.383403
1877.68 0.408560
1877.73 0.436773
1877.79 0.468499
1877.84 0.503570
1877.90 0.547779
1877.96 0.598350
1878.02 0.656274
1878.08 0.722670
1878.14 0.798795
1878.17 0.840938
1878.20 0.886051
1878.23 0.934331
1878.26 0.985988
1878.29 1.04124
1878.32 1.10031
1878.35 1.16344
1878.38 1.23087
1878.41 1.30285
1878.44 1.37966
1878.47 1.46155
1878.50 1.54881
1878.53 1.64172
1878.56 1.74058
1878.59 1.84567
1878.62 1.95731
1878.65 2.07578
1878.68 2.20140
1878.71 2.33447
1878.74 2.47530
1878.77 2.62418
1878.80 2.77605
1878.84 2.98730
1878.88 3.20686
1878.91 3.44713
1878.95 3.69595
1878.99 3.96724
1879.03 4.24713
1879.06 4.55109
1879.10 4.86343
1879.14 5.20127
1879.18 5.54696
1879.21 5.91927
1879.25 6.29858
1879.29 6.70525
1879.33 7.11767
1879.36 7.54598
1879.40 7.98975
1879.45 8.58757
1879.50 9.19578
1879.54 9.83843
1879.59 10.4866
1879.69 11.8439
1879.78 13.2437
1879.89 14.8797
1880.00 16.4684
1880.08 17.5821
1880.16 18.6264
1880.21 19.2926
1880.27 19.9085
1880.32 20.4674
1880.38 20.9634
1880.43 21.3907
1880.49 21.7446
1880.54 22.0122
1880.59 22.2019
1880.65 22.3189
1880.70 22.3577
1880.71 22.3564
1880.74 22.3359
1880.77 22.2921
1880.83 22.1346
1880.87 21.9634
1880.91 21.7455
1880.99 21.2143
1881.06 20.6570
1881.12 20.0060
1881.20 19.1062
1881.28 18.1173
1881.36 17.0221
1881.44 15.8820
1881.59 13.6355
1881.75 11.4008
1881.83 10.2563
1881.91 9.17579
1881.99 8.15571
1882.03 7.67091
1882.07 7.20399
1882.12 6.63552
1882.17 6.09790
1882.22 5.59164
1882.27 5.11686
1882.32 4.67337
1882.37 4.26072
1882.42 3.87820
1882.47 3.53156
1882.51 3.27377
1882.55 3.03272
1882.59 2.80777
1882.63 2.59825
1882.67 2.40348
1882.71 2.22275
1882.75 2.05534
1882.79 1.90052
1882.83 1.75759
1882.87 1.62581
1882.91 1.50450
1882.95 1.39298
1882.99 1.29057
1883.03 1.19665
1883.07 1.11059
1883.11 1.03180
1883.16 0.946087
1883.21 0.870659
1883.26 0.802841
1883.30 0.741891
1883.35 0.686026
1883.40 0.636931
1883.44 0.592807
1883.49 0.553128
1883.59 0.484601
1883.68 0.429487
1883.78 0.383908
1883.87 0.346697
1883.95 0.319638
1884.03 0.296584
1884.11 0.276517
1884.19 0.258909
1884.35 0.229461
1884.51 0.205757
1884.67 0.186197
1884.83 0.169726
1884.99 0.155635
1885.15 0.143430
1885.34 0.130961
1885.53 0.120199
1885.72 0.110827
1885.91 0.102603
1886.28 0.0888870
1886.66 0.0779558
1886.98 0.0703343
1887.30 0.0638773
1887.62 0.0583547
1887.94 0.0535920
1888.58 0.0458356
1889.22 0.0398358
1890.04 0.0339734
1890.85 0.0295111
1891.67 0.0260333
1892.48 0.0232691
1893.76 0.0199397
1895.04 0.0174772
1896.32 0.0156058
1897.60 0.0141523
1899.70 0.0123910
1901.79 0.0111392
1903.89 0.0102208
1905.98 0.00953259
1907.96 0.00903260
1909.94 0.00864130
1913.89 0.00808757
1917.85 0.00773648
1921.81 0.00752182
1925.53 0.00740920
1929.25 0.00736089
1934.37 0.00737618
1939.49 0.00746776
1944.61 0.00762668
1949.73 0.00784971
1954.85 0.00813274
1959.97 0.00848202
1965.09 0.00890175
1970.21 0.00939895
1977.19 0.0102308
1980.68 0.0107257
1984.18 0.0112835
1987.67 0.0119095
1991.16 0.0126276
1994.65 0.0134517
1998.14 0.0144070
2000.00 0.0149827
2003.92 0.0163849
2007.84 0.0181199
2009.80 0.0191682
2011.77 0.0203773
2013.73 0.0217945
2015.69 0.0234898
2017.65 0.0255733
2019.61 0.0282098
2020.59 0.0298277
2021.57 0.0317159
2022.55 0.0339525
2023.53 0.0366483
2024.65 0.0405057
2025.21 0.0428461
2025.77 0.0455441
2026.33 0.0486873
2026.89 0.0523949
2027.45 0.0568291
2028.01 0.0622115
2028.40 0.0666327
2028.78 0.0717767
2029.17 0.0778388
2029.55 0.0850673
2029.94 0.0938037
2030.32 0.104530
2030.71 0.117946
2030.90 0.125998
2031.09 0.135120
2031.35 0.149859
2031.62 0.168001
2031.88 0.190930
2032.01 0.204816
2032.14 0.220903
2032.27 0.239972
2032.41 0.262619
2032.54 0.290220
2032.67 0.324538
2032.73 0.345121
2032.80 0.368426
2032.87 0.394928
2032.93 0.424697
2033.00 0.459292
2033.06 0.498394
2033.13 0.544070
2033.19 0.595905
2033.24 0.637287
2033.28 0.683049
2033.33 0.733658
2033.38 0.789618
2033.42 0.851474
2033.47 0.919813
2033.51 0.995258
2033.56 1.07848
2033.61 1.17017
2033.65 1.27108
2033.70 1.38199
2033.74 1.50370
2033.79 1.63704
2033.84 1.78287
2033.88 1.94207
2033.91 2.02696
2033.93 2.11159
2033.96 2.25338
2033.99 2.36898
2034.02 2.48560
2034.04 2.60757
2034.07 2.73504
2034.09 2.87340
2034.12 3.01253
2034.15 3.15760
2034.17 3.30872
2034.20 3.45986
2034.22 3.61043
2034.25 3.76644
2034.27 3.92798
2034.32 4.26789
2034.37 4.63061
2034.41 5.01645
2034.46 5.42553
2034.51 5.85781
2034.56 6.31303
2034.61 6.80088
2034.65 7.30072
2034.70 7.82129
2034.75 8.36135
2034.80 8.91940
2034.85 9.49364
2034.94 10.6822
2035.01 11.5733
2035.08 12.4749
2035.22 14.2692
2035.32 15.4669
2035.42 16.5801
2035.48 17.2359
2035.54 17.8424
2035.59 18.2890
2035.63 18.6876
2035.68 19.0446
2035.73 19.3571
2035.78 19.6227
2035.83 19.8391
2035.88 20.0244
2035.94 20.1409
2036.00 20.1881
2036.01 20.1869
2036.04 20.1709
2036.07 20.1367
2036.12 20.0139
2036.21 19.7016
2036.28 19.2787
2036.36 18.7676
2036.43 18.1590
2036.51 17.4235
2036.58 16.6060
2036.66 15.7219
2036.74 14.7996
2036.81 13.8305
2036.89 12.8551
2037.04 10.8914
2037.12 9.92875
2037.20 8.99805
2037.27 8.10826
2037.35 7.27712
2037.41 6.65749
2037.47 6.08158
2037.53 5.53996
2037.59 5.03326
2037.65 4.55395
2037.70 4.11773
2037.73 3.90906
2037.76 3.71564
2037.79 3.52398
2037.82 3.34671
2037.86 3.12046
2037.90 2.91303
2037.94 2.71307
2037.98 2.53038
2038.02 2.35487
2038.05 2.19505
2038.09 2.04578
2038.13 1.90657
2038.17 1.77363
2038.21 1.65329
2038.24 1.54150
2038.28 1.43780
2038.32 1.33928
2038.36 1.25051
2038.40 1.16843
2038.44 1.09260
2038.49 0.996482
2038.54 0.912169
2038.59 0.836791
2038.64 0.769459
2038.70 0.708261
2038.75 0.654738
2038.80 0.606975
2038.85 0.564343
2038.91 0.525576
2038.96 0.491615
2039.01 0.461221
2039.06 0.433981
2039.17 0.387120
2039.27 0.349418
2039.35 0.325927
2039.43 0.305487
2039.50 0.287582
2039.58 0.271984
2039.73 0.245544
2039.88 0.224137
2040.04 0.206303
2040.19 0.191357
2040.34 0.178547
2040.50 0.167433
2040.73 0.152849
2040.97 0.140759
2041.21 0.130599
2041.45 0.121968
2041.68 0.114571
2041.92 0.108183
2042.39 0.0977968
2042.73 0.0919215
2043.06 0.0870062
2043.40 0.0828419
2043.73 0.0793166
2044.40 0.0737303
2045.07 0.0696313
2045.96 0.0657846
2046.85 0.0632644
2047.74 0.0617041
2048.63 0.0608677
2049.53 0.0605863
2050.75 0.0609065
2051.98 0.0618958
2053.21 0.0634492
2054.43 0.0655038
2055.66 0.0680276
2056.88 0.0710111
2058.11 0.0744622
2058.72 0.0763697
2059.34 0.0784038
2060.45 0.0824450
2061.01 0.0846424
2061.57 0.0869595
2062.12 0.0894109
2062.68 0.0919948
2063.24 0.0947230
2063.79 0.0976040
2064.35 0.100653
2064.91 0.103869
2065.47 0.107268
2066.02 0.110861
2066.58 0.114668
2067.14 0.118689
2067.70 0.122948
2068.25 0.127468
2068.87 0.132778
2069.48 0.138450
2070.09 0.144523
2070.71 0.151033
2071.32 0.158022
2071.93 0.165535
2072.54 0.173625
2073.16 0.182352
2073.77 0.191798
2074.38 0.202008
2075.00 0.213085
2075.61 0.225128
2076.22 0.238250
2076.84 0.252583
2077.45 0.268278
2077.76 0.276705
2078.06 0.285512
2078.37 0.294783
2078.68 0.304488
2078.98 0.314721
2079.29 0.325449
2079.60 0.336779
2079.90 0.348676
2080.21 0.361263
2080.51 0.374504
2080.82 0.388539
2081.13 0.403331
2081.43 0.419039
2081.74 0.435630
2082.05 0.453284
2082.35 0.471967
2082.66 0.491890
2082.97 0.513022
2083.33 0.539887
2083.69 0.568816
2084.05 0.600204
2084.42 0.634145
2084.78 0.671128
2085.14 0.711291
2085.50 0.755116
2085.87 0.803044
2086.17 0.847278
2086.48 0.895016
2086.79 0.946966
2087.09 1.00324
2087.40 1.06471
2087.70 1.13155
2088.01 1.20486
2088.32 1.28491
2088.62 1.37307
2088.93 1.46973
2089.08 1.52204
2089.24 1.57663
2089.39 1.63400
2089.54 1.69432
2089.70 1.75819
2089.85 1.82499
2090.00 1.89531
2090.16 1.96937
2090.31 2.04793
2090.46 2.13021
2090.62 2.21696
2090.77 2.30844
2090.92 2.40557
2091.08 2.50738
2091.23 2.61478
2091.38 2.72806
2091.54 2.84832
2091.69 2.97431
2091.84 3.10707
2092.00 3.24688
2092.15 3.39499
2092.30 3.54971
2092.46 3.71217
2092.61 3.88250
2092.76 4.06077
2092.91 4.24698
2093.07 4.44101
2093.22 4.64265
2093.53 5.06999
2093.84 5.52005
2094.45 6.45836
2094.76 6.92005
2095.07 7.35172
2095.37 7.73613
2095.53 7.90368
2095.68 8.05063
2095.89 8.21327
2096.09 8.33261
2096.30 8.40524
2096.50 8.42903
2096.71 8.40327
2096.87 8.34615
2097.04 8.25774
2097.21 8.13976
2097.37 7.99535
2097.54 7.82538
2097.71 7.63482
2097.87 7.42451
2098.04 7.20019
2098.37 6.71725
2098.70 6.21056
2099.04 5.70130
2099.37 5.20608
2099.70 4.74074
2100.03 4.30785
2100.20 4.10481
2100.36 3.91099
2100.53 3.72642
2100.69 3.55103
2100.86 3.38465
2101.02 3.22702
2101.19 3.07787
2101.35 2.93686
2101.52 2.80363
2101.68 2.67781
2101.85 2.55903
2102.01 2.44692
2102.18 2.33736
2102.35 2.23474
2102.52 2.13748
2102.69 2.04634
2102.86 1.95990
2103.03 1.87884
2103.20 1.80234
2103.37 1.73009
2103.54 1.66144
2103.71 1.59693
2103.88 1.53591
2104.05 1.47815
2104.23 1.42314
2104.40 1.37133
2104.74 1.27558
2105.08 1.18905
2105.42 1.11088
2105.76 1.04010
2106.10 0.976045
2106.44 0.917594
2106.78 0.864307
2107.12 0.815627
2107.46 0.771196
2107.73 0.739253
2107.99 0.709461
2108.25 0.681538
2108.51 0.655339
2108.78 0.630642
2109.04 0.607513
2109.30 0.585746
2109.57 0.565243
2109.83 0.545844
2110.09 0.527615
2110.62 0.494163
2111.15 0.464307
2111.67 0.437621
2112.01 0.421842
2112.35 0.407156
2112.70 0.393486
2113.04 0.380800
2113.38 0.368963
2113.72 0.357957
2114.06 0.347735
2114.40 0.338279
2114.74 0.329496
2115.08 0.321382
2115.76 0.307068
2116.44 0.295126
2117.12 0.285439
2117.74 0.278531
2118.36 0.273450
2118.98 0.270236
2119.60 0.268992
2120.13 0.269612
2120.65 0.271928
2121.18 0.276154
2121.71 0.282552
2122.23 0.291522
2122.50 0.297108
2122.76 0.303533
2123.02 0.310919
2123.29 0.319316
2123.55 0.328877
2123.81 0.339751
2124.15 0.356095
2124.49 0.375412
2124.84 0.398295
2125.18 0.425419
2125.35 0.440984
2125.52 0.457929
2125.69 0.476514
2125.86 0.496939
2126.03 0.519580
2126.20 0.544447
2126.37 0.571995
2126.54 0.602612
2126.72 0.640179
2126.91 0.682726
2127.10 0.731180
2127.28 0.786716
2127.37 0.817591
2127.47 0.850832
2127.56 0.886696
2127.65 0.925481
2127.75 0.967530
2127.84 1.01324
2127.93 1.06307
2128.02 1.11695
2128.08 1.14901
2128.13 1.18208
2128.18 1.21763
2128.23 1.25439
2128.28 1.29398
2128.33 1.33500
2128.38 1.37838
2128.43 1.42431
2128.48 1.47398
2128.53 1.52566
2128.58 1.58055
2128.63 1.63890
2128.68 1.70226
2128.73 1.76846
2128.78 1.83903
2128.83 1.91432
2128.86 1.96678
2128.90 2.02158
2128.93 2.07883
2128.96 2.13867
2128.99 2.20122
2129.03 2.26663
2129.06 2.33503
2129.09 2.40658
2129.13 2.48144
2129.16 2.55976
2129.19 2.64172
2129.23 2.72748
2129.26 2.81722
2129.29 2.91114
2129.32 3.00941
2129.36 3.10906
2129.40 3.25002
2129.44 3.39592
2129.48 3.55417
2129.53 3.71784
2129.57 3.89521
2129.61 4.07848
2129.65 4.27687
2129.70 4.48159
2129.74 4.70288
2129.78 4.93646
2129.83 5.18278
2129.87 5.43611
2129.91 5.70890
2129.95 5.98885
2130.00 6.28962
2130.04 6.59753
2130.08 6.92751
2130.12 7.27260
2130.17 7.63298
2130.21 7.99982
2130.25 8.39062
2130.29 8.78714
2130.34 9.20815
2130.38 9.63383
2130.42 10.0842
2130.46 10.5378
2130.51 11.0158
2130.55 11.4953
2130.59 11.9986
2130.63 12.5012
2130.72 13.5484
2130.80 14.6410
2130.89 15.7427
2130.97 16.8540
2131.06 17.9611
2131.23 20.1141
2131.32 21.1149
2131.40 22.0474
2131.49 22.9145
2131.57 23.6687
2131.66 24.3127
2131.75 24.8192
2131.81 25.1060
2131.87 25.3095
2131.94 25.4339
2132.00 25.4740
2132.06 25.4305
2132.12 25.3331
2132.17 25.1806
2132.22 24.9744
2132.27 24.7213
2132.32 24.4134
2132.37 24.0646
2132.48 23.2294
2132.54 22.6011
2132.61 21.9248
2132.68 21.1990
2132.74 20.4312
2132.82 19.4303
2132.91 18.3914
2133.07 16.2695
2133.20 14.5930
2133.33 12.9671
2133.39 12.1786
2133.46 11.4271
2133.52 10.7032
2133.58 10.0092
2133.65 9.33678
2133.71 8.70792
2133.78 8.11278
2133.84 7.55168
2133.91 7.01659
2133.97 6.52358
2134.03 6.06345
2134.10 5.63524
2134.15 5.34043
2134.19 5.06171
2134.24 4.79851
2134.29 4.55539
2134.33 4.32118
2134.38 4.10070
2134.43 3.89331
2134.47 3.70242
2134.52 3.51910
2134.57 3.34700
2134.61 3.18551
2134.66 3.03715
2134.71 2.89489
2134.75 2.76151
2134.80 2.63644
2134.85 2.52160
2134.91 2.37115
2134.98 2.23546
2135.04 2.11102
2135.10 1.99678
2135.17 1.89024
2135.23 1.79379
2135.30 1.70495
2135.36 1.62299
2135.43 1.54613
2135.49 1.47614
2135.55 1.41125
2135.62 1.35100
2135.68 1.29410
2135.75 1.24193
2135.87 1.14768
2135.95 1.10051
2136.02 1.05715
2136.16 0.978682
2136.30 0.909644
2136.44 0.848501
2136.58 0.793654
2136.72 0.744886
2136.86 0.700979
2137.00 0.661272
2137.13 0.627930
2137.25 0.597555
2137.38 0.569369
2137.51 0.543548
2137.64 0.519464
2137.77 0.497294
2138.02 0.457322
2138.28 0.422504
2138.54 0.391962
2138.80 0.365001
2139.05 0.341066
2139.31 0.319627
2139.57 0.300482
2139.82 0.283241
2140.08 0.267652
2140.34 0.253502
2140.60 0.240615
2140.85 0.228839
2141.11 0.218045
2141.62 0.198937
2142.14 0.182647
2142.65 0.168596
2143.17 0.156378
2143.68 0.145673
2144.19 0.136231
2144.71 0.127852
2145.22 0.120372
2145.88 0.111938
2146.53 0.104546
2147.19 0.0980039
2147.84 0.0921962
2148.50 0.0869931
2149.15 0.0823158
2149.80 0.0780810
2150.46 0.0742311
2151.49 0.0688407
2152.51 0.0641380
2153.54 0.0599934
2154.57 0.0563206
2155.60 0.0530380
2156.63 0.0500923
2157.66 0.0474320
2158.68 0.0450178
2160.46 0.0413377
2162.24 0.0381740
2164.01 0.0354075
2165.79 0.0329766
2167.57 0.0308240
2169.34 0.0289072
2171.12 0.0271891
2172.89 0.0256409
2174.95 0.0240295
2177.01 0.0225858
2179.06 0.0212845
2181.12 0.0201072
2185.23 0.0180610
2189.35 0.0163509
2193.46 0.0149023
2197.57 0.0136572
2201.69 0.0125821
2205.80 0.0116483
2209.91 0.0108290
2214.03 0.0101085
2218.14 0.00947107
2222.25 0.00890381
2230.48 0.00794613
2238.70 0.00717580
2246.93 0.00655158
2255.16 0.00604549
2264.13 0.00560591
2273.11 0.00526664
2282.08 0.00502410
2291.05 0.00488729
2294.05 0.00487126
2300.03 0.00490449
2306.01 0.00509075
2309.00 0.00530721
2311.99 0.00570042
2313.49 0.00603157
2314.99 0.00655020
2316.48 0.00740004
2317.23 0.00806051
2317.98 0.00900880
2318.72 0.0104473
2319.10 0.0114751
2319.47 0.0128581
2319.85 0.0149051
2320.03 0.0164193
2320.22 0.0185607
2320.41 0.0217909
2320.50 0.0240645
2320.59 0.0269300
2320.69 0.0306470
2320.78 0.0353872
2320.87 0.0415015
2320.97 0.0493864
2321.08 0.0619349
2321.19 0.0786612
2321.30 0.100950
2321.41 0.130364
2321.52 0.168749
2321.63 0.218224
2321.75 0.281154
2321.80 0.318808
2321.86 0.360074
2321.91 0.406787
2321.97 0.457596
2322.02 0.514666
2322.08 0.576255
2322.13 0.644881
2322.19 0.718336
2322.25 0.799505
2322.30 0.885651
2322.36 0.980024
2322.41 1.07931
2322.47 1.18709
2322.52 1.29945
2322.58 1.42028
2322.63 1.54504
2322.69 1.67789
2322.74 1.81367
2322.84 2.05631
2322.93 2.30672
2323.12 2.82499
2323.21 3.08307
2323.31 3.32954
2323.40 3.56382
2323.49 3.77519
2323.56 3.90791
2323.62 4.02457
2323.69 4.12578
2323.75 4.21022
2323.81 4.26943
2323.86 4.31363
2323.92 4.34593
2323.96 4.35636
2323.99 4.36079
2324.00 4.36101
2324.03 4.35861
2324.07 4.34928
2324.12 4.32577
2324.17 4.28738
2324.23 4.23548
2324.29 4.15855
2324.35 4.06654
2324.42 3.95952
2324.48 3.83883
2324.55 3.68795
2324.62 3.52375
2324.69 3.34860
2324.76 3.16496
2325.04 2.39333
2325.12 2.18069
2325.19 1.97400
2325.27 1.77535
2325.35 1.58649
2325.43 1.40877
2325.51 1.24318
2325.58 1.09037
2325.66 0.952344
2325.75 0.801133
2325.85 0.669808
2325.94 0.555818
2326.03 0.458014
2326.10 0.400270
2326.16 0.349641
2326.22 0.304706
2326.28 0.265009
2326.35 0.229571
2326.41 0.199069
2326.47 0.172477
2326.53 0.149389
2326.59 0.129123
2326.66 0.111961
2326.72 0.0972292
2326.78 0.0846243
2326.84 0.0737132
2326.91 0.0645922
2326.97 0.0568533
2327.03 0.0503008
2327.15 0.0400167
2327.28 0.0327622
2327.40 0.0275559
2327.53 0.0238550
2327.65 0.0211466
2327.78 0.0191588
2328.02 0.0164727
2328.27 0.0147416
2328.52 0.0135107
2329.02 0.0118146
2329.52 0.0106791
2330.02 0.00987573
2330.64 0.00916506
2331.26 0.00867128
2332.51 0.00808234
2333.75 0.00782437
2334.99 0.00777552
2337.23 0.00806144
2339.47 0.00878654
2341.71 0.0100675
2342.83 0.0110125
2343.95 0.0122649
2345.32 0.0144075
2346.01 0.0158455
2346.69 0.0176284
2347.38 0.0198817
2348.06 0.0227764
2348.75 0.0265949
2349.43 0.0317732
2350.12 0.0391092
2350.46 0.0439911
2350.80 0.0500534
2351.14 0.0577812
2351.48 0.0679145
2351.83 0.0820237
2352.00 0.0915395
2352.17 0.103689
2352.29 0.114168
2352.40 0.127095
2352.52 0.143312
2352.64 0.163761
2352.75 0.190309
2352.87 0.224810
2352.99 0.269874
2353.10 0.328250
2353.16 0.364440
2353.22 0.405061
2353.28 0.452183
2353.34 0.504922
2353.40 0.565886
2353.45 0.633844
2353.51 0.710639
2353.57 0.797202
2353.63 0.896282
2353.69 1.00555
2353.74 1.12763
2353.80 1.26359
2353.86 1.41722
2353.92 1.58438
2353.98 1.76857
2354.04 1.97076
2354.09 2.16412
2354.14 2.37263
2354.19 2.59678
2354.24 2.83208
2354.29 3.08823
2354.34 3.35536
2354.39 3.64421
2354.44 3.94337
2354.49 4.26457
2354.54 4.59484
2354.59 4.94683
2354.64 5.30601
2354.69 5.68583
2354.74 6.07031
2354.84 6.87821
2354.95 7.78457
2355.06 8.70773
2355.17 9.62503
2355.28 10.5113
2355.34 10.9991
2355.41 11.4553
2355.47 11.8830
2355.53 12.2775
2355.61 12.7407
2355.69 13.1244
2355.78 13.4395
2355.85 13.6268
2355.89 13.7142
2355.97 13.7886
2356.00 13.7950
2356.01 13.7946
2356.03 13.7895
2356.05 13.7786
2356.09 13.7395
2356.15 13.6271
2356.22 13.4557
2356.29 13.2076
2356.35 12.9217
2356.42 12.5861
2356.49 12.1367
2356.57 11.6331
2356.63 11.1658
2356.70 10.6784
2356.83 9.63584
2356.93 8.79533
2357.03 7.94801
2357.13 7.11170
2357.23 6.30985
2357.30 5.75791
2357.37 5.23689
2357.44 4.73493
2357.51 4.26841
2357.58 3.82563
2357.61 3.61894
2357.65 3.42001
2357.68 3.22886
2357.72 3.04549
2357.75 2.86986
2357.79 2.70193
2357.85 2.41015
2357.92 2.14384
2357.98 1.90203
2358.05 1.68674
2358.11 1.48997
2358.18 1.31641
2358.24 1.15920
2358.31 1.02173
2358.37 0.898242
2358.44 0.791108
2358.50 0.695580
2358.56 0.613282
2358.63 0.540373
2358.69 0.477929
2358.76 0.422899
2358.82 0.375984
2358.88 0.340142
2358.93 0.308592
2359.05 0.256839
2359.16 0.216404
2359.27 0.185311
2359.38 0.160841
2359.49 0.141772
2359.60 0.126472
2359.71 0.114251
2359.94 0.0958437
2360.16 0.0827246
2360.38 0.0728164
2360.61 0.0650169
2360.98 0.0548545
2361.36 0.0472409
2361.73 0.0413026
2362.11 0.0365821
