Tb-159(n,g) ENDFB-8.0
Energy(eV) XS(b)
1058.62 4.33904
1058.65 4.03377
1058.67 3.75383
1058.70 3.48861
1058.73 3.25456
1058.76 3.04043
1058.79 2.84464
1058.82 2.62939
1058.85 2.44184
1058.89 2.26838
1058.92 2.11723
1058.96 1.97736
1058.99 1.85535
1059.02 1.74542
1059.05 1.64625
1059.09 1.55408
1059.12 1.47327
1059.16 1.39789
1059.19 1.33153
1059.22 1.26935
1059.26 1.21435
1059.29 1.16402
1059.32 1.11784
1059.38 1.04656
1059.43 0.985355
1059.49 0.930484
1059.55 0.882634
1059.60 0.839084
1059.66 0.800570
1059.72 0.765061
1059.77 0.733288
1059.83 0.703688
1059.89 0.676955
1060.00 0.629004
1060.11 0.587665
1060.23 0.551674
1060.30 0.531090
1060.37 0.512101
1060.51 0.478274
1060.66 0.449135
1060.80 0.424044
1060.94 0.402031
1061.09 0.382795
1061.23 0.365944
1061.38 0.351260
1061.49 0.340934
1061.60 0.331623
1061.83 0.315713
1062.05 0.302975
1062.28 0.293013
1062.51 0.285552
1062.73 0.280419
1062.96 0.277533
1063.18 0.276900
1063.41 0.278621
1063.64 0.282911
1063.86 0.290129
1063.97 0.294999
1064.09 0.300831
1064.20 0.307740
1064.31 0.315874
1064.43 0.325419
1064.54 0.336610
1064.65 0.349763
1064.77 0.365302
1064.88 0.383826
1064.99 0.405992
1065.10 0.433782
1065.16 0.450272
1065.22 0.468609
1065.27 0.489902
1065.33 0.513968
1065.39 0.542393
1065.44 0.575071
1065.50 0.614310
1065.56 0.660123
1065.61 0.715904
1065.67 0.781801
1065.70 0.821067
1065.73 0.862793
1065.75 0.908668
1065.78 0.959125
1065.81 1.01672
1065.84 1.07801
1065.87 1.14544
1065.90 1.21960
1065.93 1.32591
1065.97 1.44590
1066.00 1.58119
1066.04 1.73351
1066.08 1.90472
1066.11 2.09679
1066.13 2.20131
1066.15 2.31182
1066.17 2.42863
1066.18 2.55199
1066.20 2.68222
1066.22 2.81958
1066.24 2.96438
1066.26 3.11691
1066.27 3.27748
1066.29 3.44637
1066.31 3.62390
1066.33 3.81034
1066.35 4.00601
1066.36 4.21118
1066.38 4.42616
1066.40 4.65120
1066.42 4.88660
1066.44 5.13260
1066.47 5.64224
1066.50 6.03235
1066.52 6.42789
1066.54 6.86231
1066.57 7.30121
1066.59 7.78150
1066.62 8.26498
1066.64 8.77051
1066.67 9.29812
1066.69 9.87112
1066.71 10.4435
1066.76 11.6783
1066.81 12.9985
1066.86 14.3681
1066.92 16.0812
1066.97 17.8391
1067.03 19.6823
1067.09 21.5207
1067.16 24.0393
1067.24 26.4716
1067.30 28.1646
1067.35 29.6997
1067.41 31.0282
1067.46 32.1796
1067.52 33.1598
1067.57 33.8993
1067.60 34.1816
1067.63 34.3864
1067.66 34.5307
1067.69 34.5962
1067.70 34.6004
1067.71 34.5949
1067.74 34.5144
1067.78 34.3455
1067.82 33.9275
1067.87 33.3336
1067.91 32.6919
1067.95 31.9535
1068.00 30.9511
1068.04 29.8216
1068.09 28.5541
1068.14 27.2211
1068.18 25.8158
1068.23 24.3573
1068.32 21.3553
1068.42 18.0674
1068.47 16.4597
1068.52 14.9399
1068.57 13.5738
1068.61 12.3040
1068.66 11.1070
1068.71 9.98709
1068.73 9.45696
1068.75 8.94699
1068.78 8.45726
1068.80 7.98779
1068.82 7.53849
1068.84 7.10920
1068.87 6.69971
1068.89 6.30973
1068.92 5.86078
1068.95 5.45408
1068.97 5.05869
1069.00 4.70203
1069.03 4.35673
1069.06 4.04651
1069.08 3.75765
1069.11 3.48917
1069.14 3.23120
1069.16 3.00115
1069.19 2.78843
1069.22 2.59207
1069.25 2.40464
1069.27 2.23856
1069.30 2.08592
1069.33 1.94581
1069.35 1.83109
1069.37 1.72926
1069.40 1.63484
1069.42 1.54738
1069.44 1.46641
1069.47 1.39149
1069.49 1.32222
1069.51 1.25819
1069.54 1.19657
1069.56 1.14213
1069.61 1.04547
1069.65 0.963125
1069.70 0.892981
1069.74 0.832002
1069.79 0.781167
1069.84 0.737714
1069.88 0.700486
1069.93 0.668500
1069.97 0.640932
1070.02 0.617087
1070.07 0.596386
1070.13 0.573674
1070.18 0.554524
1070.24 0.538289
1070.30 0.524678
1070.42 0.502687
1070.54 0.486701
1070.65 0.475039
1070.77 0.467012
1070.89 0.461890
1071.01 0.459364
1071.10 0.458987
1071.19 0.459932
1071.28 0.462151
1071.38 0.465548
1071.47 0.470168
1071.56 0.475897
1071.75 0.490824
1071.84 0.500165
1071.93 0.510640
1072.02 0.522525
1072.12 0.535628
1072.21 0.550311
1072.30 0.566352
1072.39 0.584007
1072.48 0.603404
1072.62 0.635334
1072.75 0.671613
1072.89 0.713152
1072.95 0.736158
1073.02 0.760821
1073.09 0.787695
1073.16 0.816157
1073.22 0.846774
1073.29 0.879758
1073.36 0.915352
1073.42 0.953836
1073.49 0.995534
1073.56 1.04082
1073.64 1.10336
1073.73 1.17330
1073.81 1.25194
1073.85 1.29502
1073.89 1.34093
1073.94 1.39600
1073.99 1.45409
1074.03 1.51679
1074.08 1.58466
1074.13 1.65999
1074.17 1.74032
1074.22 1.82800
1074.26 1.92401
1074.31 2.03185
1074.36 2.14821
1074.40 2.27674
1074.45 2.41908
1074.50 2.57712
1074.54 2.75300
1074.59 2.94911
1074.63 3.16818
1074.66 3.31403
1074.69 3.46447
1074.72 3.63140
1074.74 3.80369
1074.77 3.99493
1074.80 4.19234
1074.83 4.40338
1074.85 4.62898
1074.88 4.87933
1074.91 5.13757
1074.93 5.41338
1074.96 5.70782
1074.99 6.03401
1075.02 6.36979
1075.04 6.72759
1075.07 7.10855
1075.09 7.46756
1075.12 7.83039
1075.14 8.21233
1075.16 8.61407
1075.19 9.03631
1075.21 9.47973
1075.23 9.94498
1075.26 10.4327
1075.28 10.9434
1075.30 11.4778
1075.32 12.0363
1075.35 12.6194
1075.37 13.2275
1075.39 13.8609
1075.42 14.5200
1075.44 15.2049
1075.48 16.3290
1075.51 17.5167
1075.55 18.7675
1075.58 20.0428
1075.62 21.4138
1075.65 22.8017
1075.69 24.2828
1075.72 25.7706
1075.77 27.8350
1075.82 29.9173
1075.91 34.2057
1076.00 38.5858
1076.09 42.7950
1076.14 44.7110
1076.18 46.5358
1076.23 48.2490
1076.27 49.8304
1076.32 51.5632
1076.38 53.0366
1076.42 53.9849
1076.46 54.7478
1076.50 55.3161
1076.55 55.6766
1076.60 55.8517
1076.61 55.8393
1076.66 55.6363
1076.71 55.1993
1076.75 54.5327
1076.80 53.6459
1076.86 52.1421
1076.91 50.3378
1076.98 47.9873
1077.05 45.3896
1077.10 42.9766
1077.16 40.4466
1077.27 35.2500
1077.38 30.0622
1077.44 27.5306
1077.49 25.1349
1077.56 22.4070
1077.59 21.1110
1077.62 19.8637
1077.66 18.6671
1077.69 17.5225
1077.72 16.4307
1077.75 15.4230
1077.78 14.5825
1077.81 13.7802
1077.84 13.0158
1077.86 12.3140
1077.89 11.6224
1077.92 10.9666
1077.95 10.3458
1077.98 9.77942
1078.00 9.22438
1078.03 8.70113
1078.06 8.20847
1078.09 7.76121
1078.11 7.32499
1078.14 6.91561
1078.17 6.53179
1078.20 6.18467
1078.23 5.84731
1078.25 5.53173
1078.28 5.23673
1078.31 4.96108
1078.34 4.70365
1078.37 4.46329
1078.39 4.23895
1078.42 4.03680
1078.45 3.84093
1078.48 3.65813
1078.50 3.48752
1078.53 3.32824
1078.56 3.17950
1078.59 3.04055
1078.62 2.91068
1078.64 2.79343
1078.69 2.60262
1078.74 2.43198
1078.79 2.27901
1078.84 2.14149
1078.88 2.01752
1078.93 1.90539
1078.98 1.80367
1079.03 1.71291
1079.07 1.62819
1079.12 1.55058
1079.17 1.47925
1079.22 1.41349
1079.27 1.35269
1079.31 1.29632
1079.36 1.24392
1079.41 1.19607
1079.47 1.14307
1079.52 1.09399
1079.58 1.04840
1079.63 1.00669
1079.69 0.967038
1079.74 0.930597
1079.80 0.895812
1079.85 0.863726
1079.97 0.804050
1080.08 0.751424
1080.19 0.704322
1080.30 0.661965
1080.38 0.635365
1080.45 0.610512
1080.53 0.587252
1080.60 0.565446
1080.76 0.525725
1080.91 0.490734
1081.06 0.459340
1081.21 0.431416
1081.36 0.406141
1081.51 0.383477
1081.62 0.368056
1081.74 0.353821
1081.96 0.328119
1082.18 0.305601
1082.40 0.285767
1082.62 0.268138
1082.85 0.252544
1083.07 0.238629
1083.29 0.226172
1083.61 0.210228
1083.94 0.196569
1084.26 0.184740
1084.58 0.174522
1084.91 0.165617
1085.23 0.157893
1085.55 0.151176
1085.88 0.145347
1086.24 0.139723
1086.61 0.134995
1086.97 0.131077
1087.33 0.127902
1087.70 0.125424
1088.06 0.123611
1088.43 0.122448
1088.79 0.121934
1089.17 0.122112
1089.56 0.123071
1089.94 0.124876
1090.32 0.127623
1090.71 0.131449
1091.09 0.136542
1091.48 0.143171
1091.86 0.151715
1092.08 0.157759
1092.31 0.164728
1092.53 0.172818
1092.75 0.182240
1092.97 0.193319
1093.19 0.206307
1093.42 0.221712
1093.64 0.240153
1093.78 0.253919
1093.92 0.269441
1094.06 0.287304
1094.20 0.307723
1094.35 0.331605
1094.49 0.359444
1094.63 0.392834
1094.70 0.412073
1094.77 0.433088
1094.88 0.471936
1094.94 0.494351
1094.99 0.518773
1095.05 0.546556
1095.10 0.577281
1095.16 0.612796
1095.22 0.652731
1095.27 0.699684
1095.33 0.753377
1095.38 0.817538
1095.44 0.892020
1095.47 0.935118
1095.49 0.982221
1095.52 1.03376
1095.55 1.08812
1095.58 1.14982
1095.60 1.21753
1095.63 1.29186
1095.66 1.37044
1095.70 1.48695
1095.73 1.61458
1095.77 1.76248
1095.80 1.92438
1095.84 2.11177
1095.87 2.31653
1095.89 2.43131
1095.91 2.54603
1095.93 2.67453
1095.94 2.80286
1095.96 2.94649
1095.98 3.09848
1096.00 3.25923
1096.01 3.41946
1096.03 3.59844
1096.05 3.78742
1096.07 3.98685
1096.08 4.18520
1096.10 4.40622
1096.12 4.63902
1096.14 4.88405
1096.16 5.12713
1096.17 5.39728
1096.19 5.66491
1096.21 5.96193
1096.23 6.25575
1096.25 6.73100
1096.28 7.21855
1096.30 7.75867
1096.33 8.31094
1096.35 8.92066
1096.38 9.54191
1096.40 10.1983
1096.43 10.8907
1096.45 11.6495
1096.48 12.4170
1096.50 13.2219
1096.53 14.0645
1096.56 14.9807
1096.58 15.9000
1096.61 16.8565
1096.63 17.8495
1096.66 19.0041
1096.69 20.2022
1096.71 21.4419
1096.74 22.6746
1096.80 25.3376
1096.85 28.0714
1096.89 30.1677
1096.93 32.2455
1097.01 36.4882
1097.08 39.8992
1097.15 43.1308
1097.20 45.7495
1097.26 48.1181
1097.29 49.4221
1097.32 50.6259
1097.38 52.4135
1097.43 53.8230
1097.49 54.8575
1097.54 55.4608
1097.57 55.6545
1097.60 55.7157
1097.61 55.7068
1097.64 55.5798
1097.68 55.3031
1097.72 54.7054
1097.75 54.1521
1097.78 53.4849
1097.82 52.3683
1097.86 51.0856
1097.91 49.5910
1097.95 47.9324
1098.01 45.1360
1098.08 42.0835
1098.16 37.8735
1098.24 33.5367
1098.33 29.2298
1098.37 27.1057
1098.41 25.0874
1098.45 23.2761
1098.48 21.5302
1098.52 19.8564
1098.56 18.2603
1098.60 16.7459
1098.64 15.3160
1098.67 13.9725
1098.71 12.7478
1098.73 12.0893
1098.75 11.4571
1098.77 10.8509
1098.80 10.2705
1098.82 9.71540
1098.84 9.18522
1098.86 8.67946
1098.88 8.21999
1098.90 7.76032
1098.92 7.32336
1098.94 6.90847
1098.96 6.53325
1098.98 6.15950
1099.00 5.80578
1099.02 5.47138
1099.04 5.17020
1099.06 4.92697
1099.08 4.70841
1099.09 4.49957
1099.11 4.30011
1099.13 4.10973
1099.14 3.92810
1099.16 3.75491
1099.17 3.58984
1099.19 3.43259
1099.21 3.28287
1099.22 3.14036
1099.24 3.00479
1099.27 2.75331
1099.30 2.52624
1099.33 2.31544
1099.37 2.13166
1099.40 1.96634
1099.43 1.81776
1099.46 1.68433
1099.49 1.56454
1099.53 1.45706
1099.56 1.36061
1099.60 1.24889
1099.64 1.15189
1099.68 1.06760
1099.73 0.995845
1099.77 0.931610
1099.81 0.876672
1099.85 0.827213
1099.89 0.784640
1099.93 0.746037
1099.97 0.712551
1100.02 0.681941
1100.06 0.655164
1100.14 0.608703
1100.22 0.570465
1100.29 0.543535
1100.36 0.520454
1100.43 0.500213
1100.50 0.482361
1100.56 0.466547
1100.63 0.452497
1100.77 0.428864
1100.90 0.410186
1101.04 0.395613
1101.18 0.384566
1101.31 0.376644
1101.40 0.372952
1101.49 0.370486
1101.68 0.369112
1101.84 0.371999
1102.01 0.378994
1102.18 0.390593
1102.26 0.398269
1102.34 0.407377
1102.43 0.418221
1102.51 0.430763
1102.59 0.445408
1102.67 0.462539
1102.76 0.482677
1102.84 0.506543
1102.92 0.535145
1103.01 0.569900
1103.06 0.594614
1103.11 0.622241
1103.15 0.653900
1103.20 0.690396
1103.25 0.733634
1103.30 0.783087
1103.35 0.840979
1103.40 0.909017
1103.45 0.991005
1103.50 1.08610
1103.52 1.14115
1103.55 1.19864
1103.57 1.26380
1103.60 1.33188
1103.62 1.40903
1103.65 1.48960
1103.67 1.58088
1103.70 1.67613
1103.72 1.78394
1103.74 1.89633
1103.77 2.02340
1103.79 2.15568
1103.83 2.36181
1103.86 2.59187
1103.88 2.71659
1103.90 2.84817
1103.91 2.98692
1103.93 3.13314
1103.95 3.28716
1103.96 3.44930
1103.98 3.61989
1104.00 3.79926
1104.01 3.98776
1104.03 4.18572
1104.05 4.39349
1104.07 4.61140
1104.08 4.83980
1104.10 5.07903
1104.12 5.32943
1104.13 5.59135
1104.15 5.86509
1104.17 6.15101
1104.20 6.76059
1104.24 7.42252
1104.27 8.13904
1104.30 8.91216
1104.34 9.74357
1104.36 10.2868
1104.38 10.8531
1104.40 11.4425
1104.42 12.0553
1104.46 13.3507
1104.50 14.7046
1104.55 16.1809
1104.59 17.7059
1104.63 19.3490
1104.67 21.0252
1104.72 22.9807
1104.76 24.9575
1104.81 27.0274
1104.85 29.0826
1104.94 32.8851
1105.02 36.5853
1105.03 37.2317
1105.09 39.7571
1105.15 42.0361
1105.20 43.4804
1105.24 44.7798
1105.29 46.1635
1105.33 47.0818
1105.37 47.7938
1105.41 48.3145
1105.47 48.6974
1105.50 48.7585
1105.52 48.7444
1105.57 48.4516
1105.61 48.0269
1105.66 47.2451
1105.70 46.4340
1105.74 45.4921
1105.77 44.4109
1105.81 43.2016
1105.86 41.4736
1105.91 39.6223
1105.99 36.3975
1106.06 33.0099
1106.14 29.4876
1106.22 25.9838
1106.29 22.5942
1106.33 20.9880
1106.37 19.4364
1106.41 17.9458
1106.45 16.5215
1106.48 15.1676
1106.52 13.8869
1106.56 12.6508
1106.60 11.5235
1106.64 10.4723
1106.67 9.49657
1106.69 9.01280
1106.71 8.57194
1106.73 8.14902
1106.75 7.74374
1106.77 7.35575
1106.79 6.98468
1106.81 6.63016
1106.83 6.29176
1106.85 5.96907
1106.86 5.67745
1106.88 5.39915
1106.90 5.13378
1106.92 4.86724
1106.94 4.62718
1106.96 4.39882
1106.97 4.18175
1106.99 3.96442
1107.01 3.76930
1107.03 3.58423
1107.05 3.40882
1107.07 3.23371
1107.08 3.07694
1107.10 2.92865
1107.12 2.78846
1107.14 2.64888
1107.16 2.52422
1107.17 2.40659
1107.19 2.29564
1107.21 2.18542
1107.23 2.08719
1107.27 1.90760
1107.30 1.74442
1107.34 1.60428
1107.38 1.47730
1107.41 1.36849
1107.43 1.30581
1107.46 1.24799
1107.50 1.14753
1107.55 1.06178
1107.59 0.988536
1107.64 0.924644
1107.68 0.871228
1107.73 0.825407
1107.77 0.786010
1107.82 0.751347
1107.86 0.722078
1107.91 0.696696
1107.95 0.674622
1108.04 0.638547
1108.13 0.610896
1108.20 0.593893
1108.27 0.580253
1108.34 0.569084
1108.41 0.560342
1108.48 0.553498
1108.55 0.548543
1108.69 0.543394
1108.77 0.543095
1108.84 0.544482
1108.92 0.547548
1109.00 0.552200
1109.07 0.558568
1109.15 0.566517
1109.23 0.576310
1109.30 0.587773
1109.38 0.601312
1109.46 0.616710
1109.53 0.634541
1109.61 0.654552
1109.69 0.677536
1109.76 0.703222
1109.84 0.732297
1109.91 0.765275
1110.01 0.814656
1110.06 0.842774
1110.11 0.872915
1110.16 0.906698
1110.21 0.943167
1110.25 0.984362
1110.30 1.02921
1110.35 1.08034
1110.40 1.13778
1110.45 1.20263
1110.50 1.27464
1110.55 1.35834
1110.59 1.45214
1110.64 1.56214
1110.69 1.68637
1110.73 1.80132
1110.77 1.92722
1110.81 2.06873
1110.84 2.22792
1110.88 2.41213
1110.90 2.51033
1110.92 2.61453
1110.94 2.72510
1110.96 2.84241
1110.98 2.96687
1111.00 3.09889
1111.02 3.24649
1111.04 3.39540
1111.06 3.55323
1111.07 3.72049
1111.09 3.89767
1111.11 4.08529
1111.13 4.28389
1111.15 4.49401
1111.17 4.72828
1111.19 4.96386
1111.21 5.21274
1111.23 5.47554
1111.25 5.75286
1111.27 6.04533
1111.28 6.35360
1111.30 6.67830
1111.32 7.05707
1111.35 7.45758
1111.37 7.88069
1111.39 8.32729
1111.41 8.79824
1111.43 9.29437
1111.45 9.81652
1111.47 10.3387
1111.49 10.9140
1111.51 11.5175
1111.53 12.1501
1111.55 12.8123
1111.58 13.5049
1111.60 14.2282
1111.62 14.9828
1111.64 15.7310
1111.67 17.1103
1111.71 18.5795
1111.74 20.1388
1111.78 21.7394
1111.81 23.4738
1111.85 25.2939
1111.88 27.1961
1111.92 29.1183
1111.97 32.2481
1112.02 35.4552
1112.07 38.7682
1112.12 42.1526
1112.20 47.1444
1112.28 52.0635
1112.32 54.8796
1112.37 57.5831
1112.41 59.8092
1112.44 61.8521
1112.48 63.7510
1112.52 65.4877
1112.56 67.0447
1112.60 68.4063
1112.63 69.5860
1112.67 70.5108
1112.71 71.2489
1112.75 71.7005
1112.80 71.8853
1112.81 71.8676
1112.86 71.5847
1112.90 70.9789
1112.93 70.3610
1112.96 69.6174
1113.02 67.7207
1113.08 65.6675
1113.13 63.3239
1113.19 60.2057
1113.25 56.7679
1113.31 53.0889
1113.37 49.3126
1113.43 45.3873
1113.49 41.5143
1113.55 37.6281
1113.60 33.9148
1113.66 30.2973
1113.72 26.8795
1113.75 25.2552
1113.78 23.6912
1113.81 22.1898
1113.84 20.7527
1113.89 18.8944
1113.93 17.1596
1113.97 15.5479
1114.01 14.0927
1114.03 13.3742
1114.05 12.7184
1114.07 12.0593
1114.09 11.4591
1114.11 10.8571
1114.13 10.3100
1114.15 9.78781
1114.17 9.28995
1114.20 8.58717
1114.23 7.93504
1114.26 7.33107
1114.29 6.77273
1114.32 6.25749
1114.35 5.78279
1114.38 5.34615
1114.41 4.95791
1114.44 4.58898
1114.47 4.25099
1114.50 3.94170
1114.53 3.66798
1114.56 3.40896
1114.59 3.17257
1114.62 2.95695
1114.65 2.76665
1114.68 2.56989
1114.71 2.39226
1114.75 2.23190
1114.78 2.09127
1114.81 1.96005
1114.84 1.84485
1114.88 1.73720
1114.91 1.64250
1114.94 1.55380
1114.97 1.47556
1115.01 1.40204
1115.04 1.33696
1115.07 1.27558
1115.10 1.22102
1115.14 1.16933
1115.17 1.12317
1115.23 1.04579
1115.29 0.978506
1115.35 0.919509
1115.41 0.868181
1115.47 0.821648
1115.53 0.779915
1115.59 0.742243
1115.65 0.708583
1115.71 0.677321
1115.77 0.648663
1115.83 0.622285
1115.89 0.598313
1116.01 0.554715
1116.12 0.517209
1116.24 0.484129
1116.36 0.455252
1116.48 0.429478
1116.60 0.406753
1116.72 0.386300
1116.84 0.368142
1116.96 0.351835
1117.08 0.337162
1117.20 0.323832
1117.32 0.311912
1117.44 0.301066
1117.56 0.291365
1117.80 0.274679
1118.04 0.261242
1118.27 0.250615
1118.51 0.242492
1118.75 0.236670
1118.99 0.233040
1119.17 0.231762
1119.34 0.231651
1119.55 0.233110
1119.75 0.236419
1119.96 0.241828
1120.16 0.249605
1120.37 0.260290
1120.58 0.274447
1120.68 0.283135
1120.78 0.293106
1120.89 0.304566
1120.99 0.317787
1121.11 0.335892
1121.23 0.357479
1121.35 0.384114
1121.41 0.399818
1121.47 0.417219
1121.53 0.437325
1121.59 0.460401
1121.65 0.487142
1121.71 0.517873
1121.77 0.554756
1121.83 0.597949
1121.89 0.650708
1121.94 0.713469
1121.99 0.772970
1122.04 0.841055
1122.08 0.920688
1122.13 1.01395
1122.18 1.12581
1122.20 1.18751
1122.22 1.25429
1122.25 1.32656
1122.27 1.40472
1122.29 1.48924
1122.31 1.58060
1122.34 1.68374
1122.36 1.79064
1122.38 1.90597
1122.41 2.03031
1122.43 2.16426
1122.45 2.30845
1122.48 2.46354
1122.50 2.63018
1122.52 2.80907
1122.55 3.00092
1122.57 3.20645
1122.59 3.42640
1122.61 3.66152
1122.64 3.91257
1122.66 4.18030
1122.68 4.46548
1122.71 4.85109
1122.74 5.26712
1122.77 5.71504
1122.80 6.17908
1122.83 6.69368
1122.86 7.22449
1122.88 7.81051
1122.91 8.41226
1122.94 9.07352
1122.97 9.74930
1123.00 10.4883
1123.03 11.2399
1123.06 12.0576
1123.08 12.8849
1123.11 13.7803
1123.14 14.6813
1123.17 15.6853
1123.20 16.7276
1123.23 17.8061
1123.26 18.8809
1123.32 21.1936
1123.38 23.5620
1123.43 25.4940
1123.47 27.4044
1123.56 31.2033
1123.62 33.5589
1123.68 35.7946
1123.74 37.7274
1123.78 39.0498
1123.82 40.2539
1123.88 41.7509
1123.92 42.7221
1123.96 43.3811
1123.99 43.7690
1124.02 44.0546
1124.06 44.3048
1124.10 44.3742
1124.12 44.3613
1124.17 44.1125
1124.21 43.6785
1124.26 43.0603
1124.29 42.4609
1124.32 41.7585
1124.37 40.6977
1124.41 39.5153
1124.45 38.1706
1124.49 36.7423
1124.53 35.2550
1124.57 33.6919
1124.66 30.4455
1124.74 26.8842
1124.83 23.3807
1124.90 20.5895
1124.93 19.2441
1124.97 17.9397
1125.00 16.6809
1125.04 15.4715
1125.07 14.3147
1125.11 13.2437
1125.15 11.9659
1125.19 10.7754
1125.21 10.2004
1125.23 9.67292
1125.26 9.16627
1125.28 8.68027
1125.30 8.19301
1125.32 7.74849
1125.34 7.30402
1125.36 6.89960
1125.38 6.49627
1125.41 6.13022
1125.43 5.78220
1125.45 5.45170
1125.48 4.96648
1125.50 4.73221
1125.51 4.52112
1125.53 4.30654
1125.55 4.11344
1125.56 3.91739
1125.58 3.74120
1125.60 3.56254
1125.61 3.40216
1125.63 3.23974
1125.65 3.09411
1125.66 2.94679
1125.68 2.81485
1125.71 2.56223
1125.74 2.33417
1125.78 2.12870
1125.81 1.94388
1125.84 1.77793
1125.88 1.62914
1125.91 1.49589
1125.94 1.37671
1125.98 1.27021
1126.02 1.14836
1126.06 1.04330
1126.10 0.952742
1126.15 0.876359
1126.19 0.808767
1126.23 0.750369
1126.28 0.699819
1126.32 0.656904
1126.36 0.618600
1126.40 0.585147
1126.45 0.555815
1126.49 0.530554
1126.57 0.487739
1126.66 0.453544
1126.73 0.430255
1126.80 0.410387
1126.87 0.393265
1126.94 0.378385
1127.08 0.353917
1127.22 0.334892
1127.36 0.320048
1127.50 0.308584
1127.64 0.299976
1127.78 0.293907
1127.90 0.290389
1128.03 0.288552
1128.20 0.288686
1128.37 0.291919
1128.54 0.298404
1128.71 0.308470
1128.88 0.322678
1128.97 0.331651
1129.05 0.341917
1129.14 0.353920
1129.22 0.367638
1129.31 0.383543
1129.39 0.402096
1129.49 0.428475
1129.59 0.461044
1129.65 0.480539
1129.70 0.502128
1129.75 0.527164
1129.80 0.555246
1129.85 0.588233
1129.90 0.625703
1129.95 0.670248
1130.00 0.721408
1130.05 0.782825
1130.10 0.853948
1130.15 0.939892
1130.20 1.03990
1130.24 1.14067
1130.29 1.25740
1130.33 1.39257
1130.35 1.46611
1130.37 1.54505
1130.39 1.63395
1130.41 1.72513
1130.44 1.82772
1130.46 1.93284
1130.48 2.05098
1130.50 2.17190
1130.52 2.30125
1130.54 2.43953
1130.56 2.59454
1130.59 2.75274
1130.61 2.92979
1130.63 3.11017
1130.65 3.31171
1130.67 3.51668
1130.69 3.73454
1130.71 3.96591
1130.74 4.22342
1130.76 4.48430
1130.78 4.76051
1130.80 5.05266
1130.82 5.37645
1130.84 5.70305
1130.86 6.04737
1130.88 6.40994
1130.91 6.80994
1130.93 7.21153
1130.95 7.65349
1130.97 8.09609
1130.99 8.58193
1131.01 9.06723
1131.03 9.57387
1131.05 10.1021
1131.08 10.6789
1131.10 11.2520
1131.14 12.4941
1131.18 13.8282
1131.23 15.2183
1131.26 16.3689
1131.29 17.5688
1131.32 18.8151
1131.36 20.1045
1131.39 21.4331
1131.42 22.7963
1131.49 25.6053
1131.53 27.4756
1131.58 29.3596
1131.66 33.0573
1131.74 36.3172
1131.82 39.2926
1131.86 40.8073
1131.90 42.1928
1131.96 43.9279
1132.01 44.9060
1132.05 45.7267
1132.09 46.3538
1132.13 46.7478
1132.18 47.0067
1132.20 47.0244
1132.22 47.0108
1132.27 46.7332
1132.33 46.1040
1132.38 45.1377
1132.44 43.8824
1132.49 42.4711
1132.54 40.8484
1132.60 38.8579
1132.65 36.7293
1132.72 34.0058
1132.78 31.1651
1132.89 26.3114
1132.95 23.9044
1133.01 21.6095
1133.06 19.3696
1133.12 17.2488
1133.15 16.2383
1133.17 15.2634
1133.20 14.3254
1133.23 13.4566
1133.25 12.6840
1133.28 11.9716
1133.30 11.2878
1133.33 10.6328
1133.35 10.0064
1133.37 9.40835
1133.40 8.83843
1133.42 8.29618
1133.45 7.78109
1133.47 7.29260
1133.49 6.83006
1133.52 6.39277
1133.54 5.97997
1133.57 5.59088
1133.59 5.22466
1133.61 4.88045
1133.64 4.50553
1133.67 4.15798
1133.70 3.83635
1133.73 3.53924
1133.75 3.26523
1133.78 3.01291
1133.81 2.78093
1133.84 2.57523
1133.86 2.37935
1133.89 2.19997
1133.92 2.03590
1133.95 1.89113
1133.98 1.75386
1134.00 1.62868
1134.03 1.51462
1134.06 1.41428
1134.08 1.33571
1134.10 1.26301
1134.13 1.19574
1134.15 1.13352
1134.20 1.02273
1134.24 0.929817
1134.29 0.848305
1134.33 0.779762
1134.38 0.719387
1134.42 0.668342
1134.47 0.623073
1134.51 0.584492
1134.56 0.549963
1134.61 0.520236
1134.65 0.493344
1134.70 0.469929
1134.79 0.429627
1134.84 0.408577
1134.90 0.389801
1135.01 0.357919
1135.12 0.331258
1135.23 0.308916
1135.35 0.289558
1135.46 0.272894
1135.57 0.258280
1135.68 0.245378
1135.88 0.225382
1136.08 0.209158
1136.29 0.195737
1136.49 0.184678
1136.69 0.175449
1136.89 0.167830
