Kr-84(n,g) ENDFB-8.0
Energy(eV) XS(b)
24287.9 0.279429
24288.4 0.283198
24288.7 0.284169
24289.0 0.284489
24289.4 0.283793
24289.9 0.281673
24290.3 0.278174
24290.7 0.273364
24291.2 0.267336
24291.6 0.260383
24292.0 0.252300
24292.4 0.243385
24292.9 0.233788
24293.3 0.223903
24293.7 0.213904
24294.1 0.203940
24294.9 0.183588
24296.5 0.145046
24297.3 0.127485
24298.1 0.111909
24298.6 0.104730
24299.0 0.0981841
24299.4 0.0919349
24299.8 0.0862747
24300.2 0.0800277
24300.7 0.0743429
24301.2 0.0691823
24301.7 0.0645986
24302.2 0.0603571
24302.6 0.0565204
24303.1 0.0530503
24303.6 0.0499730
24304.0 0.0475226
24304.4 0.0453228
24305.2 0.0413780
24306.0 0.0380173
24306.8 0.0351401
24307.6 0.0326638
24308.4 0.0305213
24309.3 0.0286581
24310.1 0.0270298
24311.2 0.0250054
24312.4 0.0233167
24313.6 0.0218973
24314.8 0.0207062
24316.0 0.0196840
24317.1 0.0188112
24318.3 0.0180636
24319.5 0.0174268
24320.5 0.0169402
24321.5 0.0165139
24323.6 0.0158150
24325.7 0.0152847
24327.7 0.0148903
24329.8 0.0146068
24331.8 0.0144157
24333.9 0.0143028
24336.0 0.0142574
24339.5 0.0143154
24343.0 0.0145209
24346.6 0.0148559
24350.1 0.0153100
24353.3 0.0158270
24356.6 0.0164394
24359.8 0.0171491
24363.1 0.0179604
24366.3 0.0188801
24369.5 0.0199168
24372.8 0.0210821
24376.0 0.0223899
24379.3 0.0238574
24382.5 0.0255053
24385.7 0.0273586
24389.0 0.0294406
24392.2 0.0318005
24395.4 0.0344762
24398.7 0.0375212
24400.3 0.0392020
24401.9 0.0409890
24404.1 0.0436500
24406.3 0.0465785
24408.5 0.0498083
24410.8 0.0533793
24413.0 0.0573392
24415.2 0.0617438
24417.4 0.0666569
24419.6 0.0721249
24421.2 0.0765674
24422.8 0.0814046
24424.4 0.0866786
24426.1 0.0924361
24427.7 0.0987287
24429.3 0.105613
24430.9 0.113152
24432.5 0.121358
24434.2 0.130519
24435.8 0.140504
24437.4 0.151510
24439.1 0.163476
24440.7 0.176612
24442.3 0.190809
24444.0 0.206162
24445.6 0.222656
24447.7 0.245574
24449.8 0.269815
24454.0 0.319924
24456.1 0.343845
24457.2 0.354853
24458.2 0.365016
24459.3 0.374144
24460.3 0.382055
24461.4 0.388584
24462.4 0.393587
24463.7 0.397478
24465.0 0.398757
24466.1 0.397820
24467.1 0.395143
24468.2 0.390789
24469.2 0.384859
24470.3 0.377409
24471.3 0.368739
24472.4 0.358962
24473.4 0.348265
24475.5 0.324748
24477.6 0.299856
24479.7 0.274710
24481.8 0.250251
24483.8 0.228082
24485.8 0.207574
24486.9 0.197861
24487.9 0.188681
24488.9 0.179935
24489.9 0.171620
24490.9 0.163650
24491.9 0.156169
24492.9 0.149083
24493.9 0.142376
24494.9 0.135970
24495.9 0.129975
24496.9 0.124307
24497.9 0.118950
24498.9 0.113640
24500.0 0.108635
24501.0 0.103916
24502.1 0.0995065
24503.1 0.0953050
24504.2 0.0913760
24505.2 0.0876292
24506.2 0.0841221
24508.3 0.0776076
24510.4 0.0717997
24512.5 0.0665831
24514.6 0.0618860
24516.7 0.0576270
24518.8 0.0537924
24520.9 0.0503140
24523.0 0.0471512
24525.1 0.0442685
24527.2 0.0416353
24529.3 0.0392245
24531.3 0.0370128
24534.4 0.0341006
24537.4 0.0315234
24540.5 0.0292259
24543.5 0.0271686
24546.6 0.0253121
24549.6 0.0236425
24552.6 0.0221317
24555.7 0.0207609
24559.9 0.0190712
24564.1 0.0175837
24568.2 0.0162617
24572.4 0.0150872
24576.6 0.0140344
24580.8 0.0130916
24585.0 0.0122422
24589.2 0.0114743
24593.3 0.0107762
24597.5 0.0101429
24601.7 0.00956386
24605.9 0.00903559
24614.3 0.00810507
24622.6 0.00731735
24630.6 0.00667281
24638.6 0.00611179
24646.6 0.00562191
24654.6 0.00519245
24662.6 0.00481303
24670.5 0.00447704
24678.5 0.00417744
24686.5 0.00390985
24703.3 0.00343321
24720.0 0.00304772
24736.7 0.00273170
24753.4 0.00246971
24768.7 0.00226963
24783.9 0.00209766
24814.3 0.00182034
24844.7 0.00161053
24875.1 0.00144902
24911.6 0.00130205
24948.2 0.00119279
25021.2 0.00105291
25094.2 0.000984259
25167.2 0.000966500
25234.1 0.000987530
25301.1 0.00104294
25334.5 0.00108413
25368.0 0.00113597
25401.5 0.00119933
25434.9 0.00127531
25477.5 0.00139533
25520.1 0.00154533
25562.7 0.00173580
25605.3 0.00197874
25634.2 0.00218189
25663.1 0.00242535
25677.6 0.00256533
25692.0 0.00271918
25699.3 0.00280210
25706.5 0.00288940
25713.7 0.00298142
25720.9 0.00307824
25729.3 0.00319707
25737.7 0.00332356
25741.9 0.00338996
25746.0 0.00345836
25750.2 0.00352900
25754.4 0.00360200
25758.6 0.00367762
25762.8 0.00375562
25766.9 0.00383630
25771.1 0.00391976
25775.3 0.00400635
25779.5 0.00409578
25783.7 0.00418835
25787.9 0.00428415
25792.0 0.00438368
25796.2 0.00448675
25800.4 0.00459398
25804.6 0.00470500
25808.8 0.00482053
25813.0 0.00494024
25817.1 0.00506462
25821.3 0.00519392
25825.5 0.00532872
25829.7 0.00546864
25833.9 0.00561429
25838.1 0.00576598
25842.2 0.00592442
25846.4 0.00608922
25850.6 0.00626111
25854.8 0.00644050
25856.9 0.00653359
25859.0 0.00662827
25861.1 0.00672506
25863.2 0.00682399
25865.3 0.00692564
25867.3 0.00702909
25869.4 0.00713490
25871.5 0.00724312
25873.6 0.00735437
25875.7 0.00746766
25877.8 0.00758360
25879.9 0.00770227
25882.0 0.00782374
25884.1 0.00794810
25886.2 0.00807545
25888.3 0.00820587
25890.4 0.00834011
25892.4 0.00847699
25894.5 0.00861725
25896.6 0.00876099
25898.7 0.00890832
25900.8 0.00905936
25902.9 0.00921423
25905.0 0.00937305
25907.1 0.00953675
25909.2 0.00970390
25911.3 0.00987540
25913.4 0.0100514
25915.4 0.0102321
25917.5 0.0104176
25919.6 0.0106080
25921.7 0.0108036
25923.8 0.0110056
25925.9 0.0112120
25928.0 0.0114242
25930.1 0.0116423
25932.2 0.0118676
25934.3 0.0120981
25936.4 0.0123352
25938.5 0.0125791
25940.6 0.0128312
25942.6 0.0130895
25944.7 0.0133553
25946.8 0.0136289
25948.9 0.0139106
25951.0 0.0142008
25953.1 0.0144997
25955.2 0.0148076
25957.3 0.0151265
25959.4 0.0154536
25961.5 0.0157908
25963.6 0.0161385
25965.7 0.0164989
25967.7 0.0168688
25969.8 0.0172506
25971.9 0.0176445
25974.0 0.0180530
25976.1 0.0184728
25978.2 0.0189062
25980.3 0.0193537
25982.4 0.0198160
25984.5 0.0202936
25986.6 0.0207870
25988.7 0.0212969
25990.8 0.0218265
25992.8 0.0223713
25994.9 0.0229346
25997.0 0.0235170
25999.1 0.0241221
26001.2 0.0247450
26003.3 0.0253891
26005.4 0.0260554
26007.5 0.0267479
26009.6 0.0274609
26011.7 0.0281984
26013.8 0.0289612
26015.9 0.0297503
26017.9 0.0305663
26020.0 0.0314102
26022.1 0.0322828
26025.9 0.0339456
26029.7 0.0357061
26033.5 0.0375777
26037.3 0.0395544
26041.1 0.0416492
26044.9 0.0438528
26048.7 0.0461787
26052.5 0.0486133
26055.6 0.0506987
26058.7 0.0528515
26061.8 0.0550660
26065.0 0.0573347
26068.1 0.0596480
26071.2 0.0619932
26077.4 0.0667163
26089.9 0.0757029
26096.2 0.0795511
26102.4 0.0826627
26106.9 0.0843529
26111.5 0.0854875
26116.0 0.0860302
26120.5 0.0859733
26124.0 0.0855478
26127.4 0.0848170
26130.8 0.0838075
26134.2 0.0825535
26136.9 0.0814096
26139.5 0.0801628
26144.9 0.0774336
26150.3 0.0745523
26155.7 0.0717085
26161.1 0.0690938
26166.5 0.0669050
26171.9 0.0653654
26177.3 0.0647981
26181.8 0.0654061
26186.3 0.0674442
26190.9 0.0716334
26195.4 0.0793036
26197.8 0.0856187
26200.2 0.0942611
26202.6 0.106347
26205.0 0.123755
26206.4 0.137873
26207.8 0.156097
26209.2 0.180442
26210.7 0.214130
26211.7 0.248791
26212.8 0.295388
26213.3 0.324731
26213.8 0.359182
26214.4 0.399717
26214.9 0.447454
26215.7 0.533458
26216.1 0.584687
26216.4 0.640608
26216.8 0.704731
26217.2 0.776232
26217.6 0.855639
26218.0 0.941063
26218.3 1.02453
26218.7 1.11483
26219.3 1.31310
26220.0 1.53785
26220.7 1.78679
26221.5 2.10096
26222.2 2.42626
26223.0 2.75598
26223.4 2.91525
26223.8 3.06746
26224.2 3.21008
26224.6 3.33741
26225.0 3.45381
26225.3 3.55119
26225.8 3.63824
26226.2 3.70170
26226.6 3.74007
26227.0 3.75244
26227.5 3.73646
26227.9 3.69074
26228.4 3.61455
26228.8 3.51327
26229.3 3.38519
26229.7 3.23919
26230.2 3.07632
26230.6 2.90044
26231.1 2.69869
26231.6 2.49535
26232.6 2.08879
26233.0 1.89288
26233.5 1.70581
26234.0 1.52970
26234.5 1.36609
26234.8 1.25521
26235.2 1.15165
26235.5 1.05547
26235.9 0.966577
26236.2 0.884817
26236.6 0.809937
26236.9 0.741623
26237.3 0.679514
26237.8 0.602235
26238.3 0.536488
26238.7 0.479505
26239.2 0.430239
26239.7 0.387697
26240.2 0.350966
26241.1 0.291735
26242.2 0.243471
26243.2 0.207367
26244.3 0.179742
26245.3 0.158099
26246.3 0.141960
26247.3 0.128713
26249.2 0.108045
26251.1 0.0927255
26253.0 0.0809734
26255.5 0.0694983
26257.9 0.0607411
26260.4 0.0538698
26262.8 0.0483725
26266.7 0.0416218
26270.5 0.0365036
26274.4 0.0325007
26278.2 0.0292969
26284.9 0.0250291
26291.5 0.0218401
26298.2 0.0193611
26304.8 0.0173780
26315.3 0.0149284
26325.8 0.0130555
26336.3 0.0115658
26346.8 0.0103495
26354.5 0.00959002
26362.2 0.00892141
26369.8 0.00832753
26377.5 0.00779658
26392.9 0.00688729
26408.3 0.00613909
26419.5 0.00567310
26430.7 0.00526159
26441.9 0.00489674
26453.1 0.00457059
26464.3 0.00427661
26475.5 0.00401149
26497.8 0.00355339
26513.2 0.00328462
26528.6 0.00304655
26544.0 0.00283471
26559.4 0.00264545
26574.8 0.00247542
26590.2 0.00232226
26620.9 0.00205805
26639.1 0.00192391
26657.3 0.00180341
26693.7 0.00159637
26730.1 0.00142660
26766.4 0.00128384
26797.2 0.00118148
26828.0 0.00109200
26858.8 0.00101365
26889.5 0.000945034
26951.1 0.000830020
27012.6 0.000738664
27085.4 0.000653377
27158.1 0.000586324
27230.9 0.000533308
27303.6 0.000490235
27365.2 0.000460862
27426.7 0.000436192
27549.8 0.000399110
27672.9 0.000374870
27796.0 0.000361323
27885.6 0.000357736
27991.9 0.000360562
28098.2 0.000371821
28204.5 0.000393917
28310.8 0.000431190
28372.4 0.000462912
28433.9 0.000505209
28495.5 0.000562188
28557.0 0.000640606
28607.4 0.000728700
28657.8 0.000848956
28708.1 0.00101801
28733.3 0.00112875
28758.5 0.00126576
28780.9 0.00141546
28803.2 0.00159987
28827.0 0.00184706
28850.8 0.00216711
28874.6 0.00258990
28898.4 0.00316909
28913.8 0.00366519
28929.1 0.00429785
28944.5 0.00512217
28959.9 0.00622294
28968.3 0.00698520
28976.7 0.00790336
28985.1 0.00902303
28993.5 0.0104063
29001.2 0.0119837
29008.9 0.0139574
29016.6 0.0164718
29020.4 0.0179954
29024.3 0.0197376
29028.8 0.0221512
29033.4 0.0250327
29037.9 0.0285315
29040.2 0.0305602
29042.5 0.0328143
29044.4 0.0349335
29046.3 0.0372524
29048.2 0.0398244
29050.2 0.0426568
29052.1 0.0458193
29054.0 0.0493270
29055.9 0.0532521
29057.8 0.0576628
29059.5 0.0619576
29061.2 0.0667164
29062.8 0.0720395
29064.5 0.0780177
29066.2 0.0847611
29067.8 0.0924036
29069.5 0.101110
29070.3 0.105923
29071.1 0.111081
29072.1 0.117591
29073.1 0.124599
29074.0 0.132236
29075.0 0.140574
29075.9 0.149698
29076.9 0.159703
29077.9 0.170698
29078.8 0.182808
29079.8 0.196322
29080.8 0.211122
29081.7 0.227524
29082.7 0.245733
29083.6 0.265977
29084.6 0.288508
29085.6 0.313597
29086.5 0.341529
29087.0 0.356977
29087.5 0.372937
29088.4 0.407453
29089.4 0.445631
29090.4 0.487653
29091.3 0.533602
29092.3 0.583414
29093.2 0.636832
29094.2 0.693358
29096.2 0.817318
29097.2 0.879620
29098.2 0.939096
29099.2 0.994808
29100.2 1.04343
29100.7 1.06484
29101.2 1.08378
29101.7 1.10004
29102.2 1.11315
29102.6 1.12279
29103.1 1.12973
29103.6 1.13389
29104.0 1.13522
29104.5 1.13351
29105.0 1.12846
29105.5 1.12015
29106.0 1.10869
29106.5 1.09421
29107.0 1.07692
29107.5 1.05701
29108.0 1.03521
29109.0 0.984710
29110.0 0.928592
29111.0 0.867955
29112.0 0.806089
29113.3 0.720792
29114.7 0.639790
29115.4 0.601477
29116.1 0.564909
29116.7 0.530216
29117.4 0.497470
29118.1 0.466699
29118.8 0.437889
29119.5 0.410995
29120.1 0.386305
29120.8 0.363001
29121.5 0.341368
29122.2 0.321306
29122.8 0.302974
29123.5 0.286947
29124.1 0.272241
29124.7 0.258519
29125.3 0.245709
29126.0 0.233560
29126.6 0.222393
29127.2 0.211950
29127.8 0.202178
29128.5 0.192883
29129.1 0.184312
29130.3 0.168722
29131.6 0.154951
29132.8 0.142742
29134.0 0.131879
29135.3 0.122180
29136.5 0.113489
29137.8 0.105676
29139.0 0.0986299
29140.2 0.0922551
29141.5 0.0864710
29142.7 0.0812082
29144.1 0.0759650
29145.4 0.0712097
29146.8 0.0668845
29148.1 0.0629677
29149.5 0.0593585
29150.9 0.0560735
29153.6 0.0502501
29156.1 0.0456614
29158.5 0.0416866
29161.0 0.0381948
29163.5 0.0351355
29166.0 0.0324199
29168.5 0.0300173
29171.0 0.0278733
29173.4 0.0259522
29178.4 0.0226582
29183.4 0.0199577
29188.3 0.0177165
29193.3 0.0158366
29197.4 0.0145148
29201.4 0.0133579
29209.6 0.0114255
29217.7 0.00988864
29225.8 0.00864794
29235.8 0.00743103
29245.7 0.00646051
29255.7 0.00567414
29265.6 0.00502885
29283.7 0.00411912
29301.7 0.00344473
29319.8 0.00293265
29337.9 0.00253498
29361.3 0.00213794
29384.8 0.00183662
29408.3 0.00160384
29431.8 0.00141833
29475.2 0.00116483
29518.5 0.000987737
29561.9 0.000859617
29605.2 0.000764658
29652.2 0.000687410
29699.2 0.000628407
29793.1 0.000548388
29887.1 0.000500535
29981.0 0.000470906
30096.7 0.000452741
30212.3 0.000447737
30371.3 0.000456617
30530.3 0.000480071
30689.3 0.000517045
30848.3 0.000568472
31007.3 0.000637335
31086.8 0.000679344
31166.3 0.000727872
31245.8 0.000783049
31325.3 0.000847113
31404.8 0.000921095
31484.3 0.00100627
31571.0 0.00111622
31657.7 0.00124772
31744.4 0.00140636
31831.1 0.00159987
31968.5 0.00200552
32002.8 0.00213177
32037.1 0.00227111
32054.3 0.00234635
32071.5 0.00242436
32088.6 0.00250718
32105.8 0.00259441
32119.3 0.00266667
32132.9 0.00274199
32146.4 0.00282058
32160.0 0.00290261
32173.5 0.00298810
32187.1 0.00307770
32193.9 0.00312406
32200.6 0.00317141
32207.4 0.00321992
32214.2 0.00326949
32221.2 0.00332204
32228.2 0.00337579
32235.2 0.00343085
32242.2 0.00348728
32249.2 0.00354507
32252.7 0.00357449
32256.2 0.00360429
32259.7 0.00363448
32263.2 0.00366506
32266.7 0.00369601
32270.2 0.00372736
32271.8 0.00374173
32273.4 0.00375610
32274.9 0.00377055
32276.5 0.00378508
32278.1 0.00379970
32279.7 0.00381440
32281.3 0.00382918
32282.8 0.00384406
32284.4 0.00385911
32286.0 0.00387416
32287.6 0.00388929
32289.2 0.00390452
32290.8 0.00391983
32292.3 0.00393523
32293.9 0.00395073
32295.5 0.00396631
32298.7 0.00399777
32301.8 0.00402959
32305.0 0.00406179
32308.1 0.00409437
32312.2 0.00413690
32316.3 0.00418000
32320.3 0.00422390
32324.4 0.00426840
32332.5 0.00435956
32340.7 0.00445360
32348.8 0.00455067
32356.9 0.00465091
32365.0 0.00475444
32373.2 0.00486142
32377.9 0.00492557
32382.7 0.00499084
32387.4 0.00505738
32392.1 0.00512524
32396.9 0.00519460
32401.6 0.00526519
32406.4 0.00533720
32411.1 0.00541067
32415.9 0.00548578
32420.6 0.00556227
32425.3 0.00564033
32430.1 0.00572000
32434.8 0.00580150
32439.6 0.00588451
32444.3 0.00596920
32449.1 0.00605570
32453.8 0.00614435
32458.5 0.00623472
32463.3 0.00632698
32468.0 0.00642121
32472.8 0.00651769
32477.5 0.00661607
32482.3 0.00671662
32487.0 0.00681938
32491.7 0.00692466
32496.5 0.00703207
32501.2 0.00714190
32506.0 0.00725421
32510.7 0.00736932
32515.5 0.00748681
32520.2 0.00760701
32524.9 0.00773000
32529.9 0.00786202
32534.9 0.00799729
32539.8 0.00813590
32544.8 0.00827795
32549.8 0.00842356
32554.8 0.00857282
32559.7 0.00872586
32564.7 0.00888246
32569.7 0.00904340
32574.6 0.00920847
32579.6 0.00937781
32584.6 0.00955156
32589.5 0.00972985
32594.5 0.00991282
32599.5 0.0101006
32604.4 0.0102931
32609.4 0.0104910
32614.4 0.0106942
32619.3 0.0109030
32624.3 0.0111174
32629.3 0.0113376
32634.3 0.0115639
32639.2 0.0117964
32644.2 0.0120348
32649.2 0.0122803
32654.1 0.0125327
32659.1 0.0127921
32664.1 0.0130582
32674.0 0.0136143
32683.9 0.0142018
32693.9 0.0148238
32703.8 0.0154820
32713.7 0.0161784
32723.7 0.0169146
32733.6 0.0176945
32743.6 0.0185197
32753.5 0.0193926
32763.4 0.0203145
32773.0 0.0212502
32782.5 0.0222350
32792.1 0.0232713
32801.6 0.0243605
32811.1 0.0255034
32820.7 0.0267002
32830.2 0.0279513
32839.8 0.0292552
32847.0 0.0302800
32854.2 0.0313312
32861.5 0.0324087
32868.7 0.0335118
32876.0 0.0346345
32883.2 0.0357714
32890.5 0.0369206
32897.7 0.0380773
32912.2 0.0403900
32926.7 0.0426510
32955.6 0.0467471
32971.7 0.0485899
32987.8 0.0499875
32995.9 0.0504943
33003.9 0.0508546
33012.0 0.0510662
33020.0 0.0511294
33028.1 0.0510328
33036.1 0.0507885
33044.2 0.0503959
33052.2 0.0498595
33060.2 0.0491959
33068.3 0.0484072
33076.3 0.0475108
33084.4 0.0465221
33093.9 0.0452415
33103.5 0.0438719
33113.0 0.0424345
33122.5 0.0409487
33141.6 0.0379105
33160.6 0.0349052
33179.7 0.0319724
33198.8 0.0292248
33217.8 0.0266813
33236.9 0.0243504
33266.8 0.0211314
33281.7 0.0197098
33296.6 0.0184040
33311.6 0.0172049
33326.5 0.0161066
33341.5 0.0151001
33356.4 0.0141777
33371.4 0.0133320
33386.3 0.0125572
33401.3 0.0118463
33416.2 0.0111949
33446.1 0.0100482
33476.0 0.00908312
33505.9 0.00827192
33535.7 0.00759427
33565.6 0.00703491
33595.5 0.00658479
33617.2 0.00632415
33639.0 0.00612144
33660.7 0.00598108
33682.4 0.00591207
33704.2 0.00592975
33725.9 0.00606006
33747.6 0.00634399
33769.4 0.00686440
33782.3 0.00733944
33795.2 0.00799658
33808.1 0.00891433
33821.0 0.0102171
33830.5 0.0115535
33840.0 0.0133638
33846.5 0.0149826
33852.9 0.0170399
33859.4 0.0197109
33865.8 0.0232487
33869.6 0.0258570
33873.3 0.0290064
33877.0 0.0328653
33880.8 0.0376617
33884.3 0.0434314
33887.9 0.0507541
33891.5 0.0602946
33893.2 0.0661562
33895.0 0.0729646
33896.9 0.0813731
33898.8 0.0913882
33900.6 0.103440
33902.5 0.118021
33903.4 0.126609
33904.4 0.136068
33905.3 0.146747
33906.2 0.158587
33907.2 0.172042
33908.1 0.187055
33909.0 0.204217
33910.0 0.223468
33910.8 0.243330
33911.7 0.265654
33912.5 0.290749
33913.4 0.318588
33914.2 0.350153
33915.1 0.385434
33915.9 0.424686
33916.8 0.467550
33917.7 0.520378
33918.6 0.577535
33919.6 0.639773
33920.5 0.704916
33923.3 0.911192
33924.1 0.960028
33924.8 1.00472
33925.5 1.04484
33926.2 1.07931
33926.9 1.10716
33927.6 1.12733
33928.3 1.13966
33929.0 1.14379
33929.8 1.13872
33930.5 1.12401
33931.3 1.10020
33932.1 1.06809
33932.8 1.02820
33933.6 0.982840
33934.3 0.932883
33935.1 0.879717
33937.2 0.729000
33938.2 0.655925
33939.2 0.586847
33940.3 0.523023
33941.3 0.465671
33941.8 0.438758
33942.3 0.413884
33942.8 0.390492
33943.3 0.368541
33944.3 0.331682
33945.2 0.299160
33946.2 0.270546
33947.1 0.245400
33948.0 0.223303
33949.0 0.203861
33949.9 0.186723
33950.8 0.171731
33951.8 0.158291
33952.7 0.146343
33953.7 0.135685
33954.6 0.126243
33956.5 0.109946
33958.3 0.0967058
33960.7 0.0830510
33963.1 0.0721563
33965.5 0.0633283
33967.9 0.0560757
33971.7 0.0470557
33975.4 0.0401320
33979.2 0.0347032
33982.9 0.0303683
33987.7 0.0260029
33992.5 0.0225947
33997.2 0.0198716
34002.0 0.0176671
34009.5 0.0149543
34017.0 0.0129075
34024.5 0.0113220
34032.0 0.0100728
34045.0 0.00846403
34058.0 0.00732041
34070.9 0.00648657
34083.9 0.00586944
34098.9 0.00535112
34113.9 0.00499385
34128.9 0.00476944
34143.9 0.00466830
34149.4 0.00466303
34164.4 0.00474740
34179.4 0.00501482
34194.4 0.00555893
34201.9 0.00599046
34209.4 0.00658225
34216.2 0.00731869
34223.0 0.00832689
34229.9 0.00973608
34236.7 0.0117838
34242.5 0.0143607
34245.4 0.0160884
34248.3 0.0182322
34251.2 0.0209377
34254.1 0.0244262
34257.0 0.0290445
34259.9 0.0353586
34261.3 0.0394339
34262.8 0.0443574
34264.2 0.0504007
34265.7 0.0579661
34267.1 0.0676752
34268.6 0.0805272
34270.0 0.0981748
34270.8 0.109512
34271.5 0.123161
34272.2 0.141007
34273.0 0.163121
34273.8 0.190655
34274.5 0.224492
34275.3 0.267106
34275.7 0.292446
34276.1 0.319868
34276.5 0.351053
34276.9 0.384625
34277.2 0.421555
34277.6 0.462036
34278.1 0.517266
34278.6 0.578438
34279.0 0.645702
34279.5 0.719087
34280.0 0.798470
34280.4 0.883557
34280.9 0.973860
34281.4 1.06869
34282.3 1.26808
34283.2 1.46986
34284.2 1.66598
34284.7 1.75672
34285.1 1.83848
34285.6 1.91604
34286.1 1.98076
34286.6 2.03281
34287.0 2.07092
34287.5 2.09417
34288.0 2.10196
34288.5 2.09505
34288.9 2.07455
34289.4 2.04089
34289.8 1.99481
34290.2 1.94421
34290.6 1.88541
34291.0 1.81935
34291.4 1.74893
34292.2 1.58610
34293.0 1.41331
34294.1 1.17320
34294.7 1.05812
34295.2 0.948140
34296.0 0.798256
34296.5 0.728699
34296.9 0.665217
34297.3 0.604737
34297.7 0.550221
34298.1 0.498880
34298.5 0.453098
34298.9 0.410406
34299.3 0.372679
34299.7 0.337784
34300.1 0.307169
34300.5 0.279031
34300.9 0.254475
34301.7 0.212459
34302.5 0.179114
34303.3 0.152668
34304.1 0.131627
34305.0 0.114775
34306.4 0.0928284
34307.8 0.0771087
34309.2 0.0654322
34310.6 0.0564659
34312.0 0.0493864
34313.4 0.0436701
34314.8 0.0389710
34316.2 0.0350517
34318.8 0.0291834
34321.5 0.0247957
34324.1 0.0214065
34326.8 0.0187275
34329.4 0.0165698
34332.1 0.0148053
34337.4 0.0121207
34343.3 0.0100224
34349.2 0.00851335
34355.1 0.00738378
34360.9 0.00652163
34366.8 0.00584746
34372.7 0.00531249
34384.5 0.00452834
34393.9 0.00409011
34403.4 0.00376332
34422.2 0.00333151
34441.1 0.00311031
34460.0 0.00305201
34471.7 0.00309894
34483.5 0.00322481
34495.3 0.00345334
34507.1 0.00383053
34515.4 0.00422748
34523.6 0.00478726
34531.9 0.00560084
34536.0 0.00614863
34540.1 0.00682599
34544.8 0.00781864
34549.5 0.00913270
34554.3 0.0109295
34559.0 0.0134667
34561.9 0.0156312
34564.9 0.0184552
34566.4 0.0202084
34567.8 0.0222389
34569.3 0.0246260
34570.8 0.0274597
34572.4 0.0312457
34574.0 0.0359448
34574.8 0.0387316
34575.6 0.0418758
34576.4 0.0454396
34577.2 0.0494977
34578.0 0.0539559
34578.8 0.0589802
34579.6 0.0648112
34580.3 0.0714244
34581.1 0.0791367
34581.9 0.0879094
34582.7 0.0980053
34583.1 0.103680
34583.4 0.109603
34583.8 0.116452
34584.2 0.123617
34584.7 0.131479
34585.1 0.139676
34585.5 0.148635
34585.9 0.157931
34586.3 0.168038
34586.7 0.178465
34587.1 0.189729
34587.5 0.201563
34588.3 0.226523
34589.1 0.253321
34589.9 0.281494
34591.6 0.340619
34592.4 0.368978
34593.2 0.394765
34593.7 0.408384
34594.2 0.420405
34594.7 0.430936
34595.1 0.439804
34595.6 0.446862
34596.1 0.451990
34596.5 0.455100
34597.0 0.456137
34597.2 0.456013
34597.7 0.454066
34598.2 0.449903
34598.6 0.443585
34599.1 0.435230
34599.6 0.424765
34600.1 0.412794
34600.6 0.399334
34601.1 0.384608
34601.8 0.360834
34602.6 0.335913
34604.0 0.284551
34605.3 0.238106
34606.0 0.216304
34606.7 0.196185
34607.3 0.179699
34607.9 0.164665
34608.4 0.150806
34609.0 0.138105
34609.6 0.126525
