Cu-63(n,tot) ENDFB-8.0
995.450 8.49455
995.550 8.00075
995.651 7.52271
995.719 7.20802
995.788 6.90624
995.857 6.61833
995.925 6.34541
995.994 6.08788
996.062 5.84697
996.131 5.62248
996.165 5.51639
996.200 5.41437
996.258 5.25074
996.316 5.09840
996.374 4.95702
996.432 4.82640
996.490 4.70564
996.548 4.59466
996.606 4.49255
996.664 4.39911
996.722 4.31348
996.780 4.23541
996.838 4.16407
996.896 4.09919
996.954 4.04003
997.012 3.98631
997.071 3.93738
997.129 3.89296
997.181 3.85603
997.234 3.82214
997.287 3.79103
997.340 3.76244
997.445 3.71194
997.551 3.66905
997.656 3.63233
997.762 3.60072
997.868 3.57329
997.973 3.54931
998.079 3.52815
998.184 3.50935
998.290 3.49252
998.395 3.47736
998.607 3.45103
998.818 3.42892
998.966 3.41540
999.113 3.40319
999.261 3.39210
999.409 3.38198
999.705 3.36417
1000.00 3.34897
1000.28 3.33670
1000.55 3.32588
1000.83 3.31627
1001.10 3.30770
1001.37 3.29996
1001.65 3.29295
1002.20 3.28073
1002.75 3.27040
1003.30 3.26156
1003.85 3.25386
1004.40 3.24712
1004.88 3.24176
1005.37 3.23692
1005.86 3.23250
1006.72 3.22561
1007.57 3.21958
1008.42 3.21422
1009.28 3.20941
1010.13 3.20506
1010.99 3.20107
1012.70 3.19399
1014.16 3.18864
1015.63 3.18381
1016.97 3.17974
1018.31 3.17591
1021.00 3.16890
1023.68 3.16253
1026.37 3.15663
1029.05 3.15108
1031.74 3.14580
1037.11 3.13584
1041.63 3.12793
1046.14 3.12029
1050.66 3.11287
1055.18 3.10563
1064.21 3.09152
1073.24 3.07777
1082.28 3.06425
1091.31 3.05092
1109.38 3.02460
1126.95 2.99926
1144.53 2.97405
1162.11 2.94887
1179.69 2.92367
1214.84 2.87294
1250.00 2.82156
1275.39 2.78382
1300.78 2.74549
1313.48 2.72622
1326.17 2.70667
1351.56 2.66700
1376.95 2.62660
1402.34 2.58536
1427.74 2.54329
1453.13 2.50044
1476.56 2.46014
1500.00 2.41931
1520.51 2.38317
1530.76 2.36502
1541.02 2.34682
1561.52 2.31043
1582.03 2.27429
1592.29 2.25638
1602.54 2.23874
1612.79 2.22132
1623.05 2.20424
1633.30 2.18772
1643.56 2.17163
1653.81 2.15625
1664.06 2.14164
1671.88 2.13126
1679.69 2.12158
1687.50 2.11269
1695.31 2.10473
1703.13 2.09784
1710.94 2.09217
1718.75 2.08791
1726.56 2.08528
1738.28 2.08507
1750.00 2.08978
1760.74 2.10007
1766.11 2.10732
1771.49 2.11671
1782.23 2.14141
1787.60 2.15744
1792.97 2.17645
1798.34 2.19800
1803.71 2.22307
1809.08 2.25246
1814.45 2.28546
1819.83 2.32298
1825.20 2.36675
1830.57 2.41580
1835.94 2.47079
1841.80 2.54063
1847.66 2.61883
1853.52 2.70982
1859.38 2.81391
1865.24 2.93347
1871.10 3.07042
1876.95 3.22804
1882.81 3.40912
1888.19 3.59970
1890.87 3.70461
1893.56 3.81697
1896.24 3.93724
1898.93 4.06559
1901.61 4.20332
1904.30 4.35108
1906.98 4.50919
1909.67 4.67894
1912.36 4.86175
1915.04 5.05777
1917.73 5.26871
1920.41 5.49645
1923.10 5.74171
1925.78 6.00594
1928.71 6.31887
1931.64 6.65745
1934.57 7.02954
1937.50 7.43627
1940.43 7.88178
1943.36 8.37030
1946.29 8.90736
1949.22 9.49856
1951.91 10.0943
1954.59 10.7475
1957.28 11.4653
1959.96 12.2552
1962.65 13.1271
1965.33 14.0911
1968.02 15.1604
1969.36 15.7387
1970.70 16.3485
1972.05 16.9927
1973.39 17.6734
1974.73 18.3931
1976.08 19.1541
1977.42 19.9606
1978.76 20.8153
1980.10 21.7220
1981.45 22.6838
1982.79 23.7065
1984.13 24.7943
1985.48 25.9523
1986.82 27.1853
1988.16 28.5014
1989.50 29.9068
1990.85 31.4090
1992.19 33.0153
1994.14 35.5588
1996.09 38.3691
1997.07 39.8879
1998.05 41.4906
1999.02 43.1859
2000.00 44.9750
2001.29 47.4970
2002.58 50.2112
2003.87 53.1382
2005.16 56.2984
2006.45 59.7150
2007.74 63.4135
2009.02 67.4224
2010.31 71.7735
2011.60 76.5022
2012.89 81.6479
2014.18 87.2543
2015.47 93.3699
2016.76 100.049
2018.05 107.350
2019.34 115.338
2020.63 124.085
2021.80 132.761
2022.97 142.188
2024.14 152.431
2025.31 163.556
2026.49 175.628
2027.66 188.712
2028.83 202.866
2030.00 218.125
2030.83 229.631
2031.66 241.711
2032.49 254.360
2033.32 267.548
2034.98 295.502
2036.64 325.150
2039.96 386.332
2041.62 415.413
2042.45 428.896
2043.28 441.353
2044.38 456.029
2045.49 468.001
2046.59 476.863
2047.70 482.304
2048.81 484.155
2049.72 482.970
2050.62 479.446
2051.53 473.719
2052.43 465.976
2053.33 456.447
2054.24 445.389
2055.14 433.067
2056.04 419.763
2057.85 391.206
2059.66 361.642
2061.47 332.325
2063.28 304.269
2064.87 281.011
2066.47 259.404
2067.27 249.238
2068.07 239.516
2068.87 230.208
2069.66 221.331
2070.46 212.851
2071.26 204.779
2072.06 197.079
2072.86 189.756
2073.66 182.777
2074.45 176.143
2075.25 169.822
2076.05 163.814
2076.86 158.041
2077.66 152.548
2078.47 147.321
2079.28 142.347
2080.08 137.611
2080.89 133.100
2082.50 124.711
2084.11 117.080
2085.72 110.135
2087.33 103.793
2088.94 98.0005
2090.56 92.6917
2092.17 87.8204
2093.78 83.3419
2095.39 79.2192
2097.00 75.4124
2098.62 71.8930
2100.23 68.6336
2101.84 65.6116
2103.23 63.1740
2104.62 60.8873
2106.01 58.7402
2107.41 56.7135
2108.80 54.7977
2110.19 52.9880
2111.58 51.2777
2112.97 49.6597
2114.37 48.1276
2115.76 46.6752
2117.15 45.2971
2118.54 43.9885
2121.33 41.5611
2124.11 39.3605
2125.72 38.1790
2127.33 37.0594
2128.95 35.9974
2130.56 34.9898
2133.78 33.1201
2137.00 31.4260
2140.23 29.8849
2143.45 28.4793
2146.67 27.1931
2149.90 26.0128
2153.12 24.9264
2156.34 23.9245
2159.57 22.9979
2162.79 22.1394
2166.02 21.3418
2169.24 20.5998
2172.46 19.9076
2175.69 19.2613
2179.20 18.6073
2182.72 17.9936
2186.24 17.4207
2189.75 16.8814
2193.27 16.3793
2196.78 15.9085
2198.54 15.6839
2200.30 15.4664
2202.06 15.2553
2203.82 15.0513
2204.73 14.9478
2205.65 14.8464
2206.57 14.7471
2207.48 14.6504
2208.40 14.5567
2208.85 14.5114
2209.31 14.4675
2209.77 14.4257
2210.23 14.3874
2210.46 14.3705
2210.69 14.3559
2210.92 14.3448
2211.14 14.3386
2211.36 14.3394
2211.47 14.3431
2211.58 14.3495
2211.69 14.3591
2211.80 14.3725
2211.91 14.3901
2212.02 14.4125
2212.13 14.4407
2212.24 14.4754
2212.35 14.5173
2212.46 14.5672
2212.57 14.6260
2212.68 14.6945
2212.79 14.7736
2212.90 14.8631
2212.99 14.9429
2213.08 15.0305
2213.16 15.1261
2213.25 15.2298
2213.34 15.3417
2213.42 15.4619
2213.51 15.5901
2213.60 15.7261
2213.68 15.8697
2213.77 16.0203
2213.86 16.1773
2213.95 16.3400
2214.12 16.6790
2214.29 17.0286
2214.45 17.3429
2214.61 17.6490
2214.76 17.9382
2214.92 18.1995
2215.00 18.3257
2215.08 18.4393
2215.16 18.5408
2215.25 18.6292
2215.35 18.7186
2215.45 18.7851
2215.55 18.8278
2215.62 18.8424
2215.69 18.8452
2215.71 18.8437
2215.71 18.8431
2215.73 18.8408
2215.75 18.8378
2215.78 18.8300
2215.85 18.8062
2215.92 18.7706
2215.98 18.7238
2216.06 18.6559
2216.14 18.5740
2216.21 18.4876
2216.29 18.3908
2216.43 18.1683
2216.57 17.9240
2216.70 17.6573
2216.84 17.3705
2216.98 17.0740
2217.28 16.4110
2217.43 16.0862
2217.58 15.7766
2217.66 15.6262
2217.73 15.4827
2217.81 15.3443
2217.88 15.2115
2217.96 15.0828
2218.03 14.9618
2218.11 14.8469
2218.18 14.7380
2218.28 14.6036
2218.38 14.4809
2218.48 14.3681
2218.58 14.2650
2218.68 14.1702
2218.77 14.0850
2218.87 14.0080
2218.97 13.9385
2219.07 13.8753
2219.17 13.8192
2219.26 13.7688
2219.36 13.7237
2219.46 13.6832
2219.56 13.6468
2219.66 13.6141
2219.75 13.5847
2219.95 13.5336
2220.15 13.4915
2220.34 13.4557
2220.54 13.4246
2220.74 13.3968
2220.93 13.3716
2221.32 13.3261
2221.68 13.2885
2222.03 13.2529
2222.74 13.1851
2223.45 13.1201
2224.15 13.0571
2224.86 12.9955
2225.57 12.9351
2226.98 12.8173
2228.39 12.7027
2229.81 12.5909
2231.22 12.4815
2232.63 12.3745
2235.36 12.1747
2238.08 11.9828
2240.80 11.7974
2243.52 11.6187
2248.97 11.2797
2254.41 10.9634
2259.86 10.6696
2265.30 10.3917
2270.75 10.1302
2276.19 9.88447
2280.80 9.68839
2285.41 9.50109
2290.02 9.32173
2294.62 9.15151
2303.84 8.83212
2313.05 8.53981
2322.27 8.26966
2331.48 8.02036
2340.70 7.78895
2349.91 7.57294
2359.13 7.37149
2368.34 7.18214
2377.56 7.00384
2386.77 6.83564
2395.99 6.67583
2405.20 6.52396
2414.42 6.37890
2423.63 6.23965
2430.34 6.14177
2437.04 6.04637
2445.83 5.92445
2454.63 5.80564
2463.43 5.68934
2472.22 5.57503
2481.02 5.46205
2485.42 5.40583
2489.81 5.34972
2494.21 5.29359
2498.61 5.23738
2503.01 5.18099
2507.41 5.12433
2512.01 5.06451
2516.62 5.00413
2521.23 4.94303
2525.84 4.88109
2530.44 4.81812
2535.05 4.75398
2539.66 4.68846
2544.26 4.62137
2547.83 4.56831
2551.39 4.51409
2554.95 4.45859
2558.51 4.40174
2562.07 4.34340
2565.63 4.28357
2567.41 4.25302
2569.19 4.22203
2570.97 4.19061
2572.75 4.15875
2575.05 4.11687
2577.36 4.07426
2579.66 4.03095
2581.96 3.98699
2584.27 3.94241
2586.57 3.89736
2588.87 3.85194
2590.03 3.82916
2591.18 3.80640
2593.06 3.76924
2594.95 3.73240
2596.83 3.69618
2598.72 3.66095
2599.66 3.64384
2600.60 3.62719
2601.54 3.61104
2602.49 3.59551
2603.43 3.58069
2604.37 3.56675
2605.31 3.55382
2606.26 3.54209
2607.30 3.53066
2608.35 3.52127
2609.40 3.51424
2610.45 3.51003
2611.49 3.50915
2612.54 3.51220
2613.59 3.51991
2614.63 3.53316
2615.79 3.55538
2616.36 3.57000
2616.94 3.58727
2617.51 3.60748
2618.09 3.63093
2618.67 3.65797
2619.24 3.68899
2619.82 3.72441
2620.39 3.76472
2620.97 3.81047
2621.55 3.86228
2622.12 3.92082
2622.70 3.98688
2623.27 4.06134
2623.85 4.14507
2624.48 4.24881
2625.11 4.36681
2625.73 4.50131
2626.36 4.65478
2626.99 4.83035
2627.62 5.03081
2628.25 5.26039
2628.87 5.52382
2629.45 5.80005
2630.03 6.11479
2630.60 6.47433
2630.89 6.67319
2631.18 6.88620
2631.47 7.11453
2631.75 7.35951
2632.04 7.62258
2632.33 7.90535
2632.62 8.20959
2632.91 8.53727
2633.19 8.89061
2633.48 9.27207
2633.85 9.80330
2634.22 10.3895
2634.58 11.0416
2634.95 11.7646
2635.32 12.5730
2635.50 13.0110
2635.68 13.4745
2635.87 13.9681
2636.05 14.4885
2636.23 15.0404
2636.41 15.6264
2636.70 16.6240
2636.99 17.7243
2637.28 18.9406
2637.57 20.2889
2637.85 21.7877
2638.00 22.6001
2638.14 23.4585
2638.29 24.3662
2638.43 25.3269
2638.57 26.3444
2638.72 27.4231
2638.86 28.5677
2639.01 29.7832
2639.15 31.0751
2639.29 32.4497
2639.44 33.9134
2639.58 35.4736
2639.73 37.1383
2639.87 38.9160
2640.01 40.8163
2640.16 42.8494
2640.30 45.0268
2640.45 47.3605
2640.59 49.8641
2640.73 52.5519
2640.88 55.4396
2641.02 58.5440
2641.19 62.5371
2641.36 66.8673
2641.53 71.5915
2641.70 76.7461
2641.87 82.3697
2642.04 88.5020
2642.21 95.1840
2642.38 102.456
2642.53 109.108
2642.67 116.235
2642.82 123.859
2642.96 131.998
2643.10 140.668
2643.25 149.880
2643.39 159.641
2643.53 169.877
2643.68 180.724
2643.82 192.098
2643.97 203.974
2644.11 216.319
2644.40 242.229
2644.69 269.341
2645.08 306.670
2645.27 325.109
2645.46 342.879
2645.66 359.851
2645.85 375.532
2646.05 389.703
2646.24 402.075
2646.41 410.985
2646.57 418.270
2646.74 423.817
2646.90 427.530
2647.03 429.187
2647.15 429.634
2647.27 429.152
2647.38 427.751
2647.50 425.450
2647.73 418.258
2647.96 407.868
2648.19 394.662
2648.43 379.096
2648.66 361.665
2648.89 342.964
2649.46 293.709
2649.75 269.133
2650.04 245.555
2650.18 234.523
2650.32 223.852
2650.46 213.571
2650.60 203.701
2650.74 194.257
2650.88 185.248
2651.02 176.674
2651.16 168.591
2651.29 161.198
2651.42 154.240
2651.56 147.600
2651.69 141.366
2651.83 135.430
2651.96 129.866
2652.09 124.575
2652.23 119.620
2652.36 114.911
2652.49 110.503
2652.63 106.314
2652.76 102.391
2652.89 98.6619
2653.03 95.1678
2653.16 91.8433
2653.29 88.7254
2653.43 85.6265
2653.57 82.7027
2653.71 79.9421
2653.85 77.3518
2653.99 74.8841
2654.13 72.5487
2654.27 70.3365
2654.41 68.2540
2654.55 66.2635
2654.69 64.3734
2654.97 60.8803
2655.25 57.7031
2655.53 54.8247
2655.84 51.9575
2656.14 49.3644
2656.45 47.0035
2656.75 44.8471
2657.06 42.8654
2657.36 41.0512
2657.67 39.3801
2657.97 37.8370
2658.25 36.5216
2658.53 35.2940
2658.81 34.1461
2659.09 33.0746
2659.37 32.0657
2659.65 31.1210
2659.93 30.2287
2660.21 29.3907
2660.49 28.5971
2660.77 27.8472
2661.05 27.1378
2661.33 26.4682
2661.61 25.8310
2661.89 25.2282
2662.17 24.6532
2662.45 24.1082
2663.01 23.0910
2663.56 22.1668
2664.12 21.3214
2664.68 20.5482
2665.24 19.8363
2665.80 19.1815
2666.36 18.5764
2666.92 18.0160
2667.38 17.5869
2667.84 17.1825
2668.29 16.8008
2668.75 16.4409
2669.21 16.0994
2669.67 15.7758
2670.13 15.4686
2670.58 15.1774
2671.04 14.8998
2671.50 14.6355
2671.96 14.3836
2672.41 14.1438
2673.33 13.6955
2674.24 13.2855
2674.80 13.0514
2675.36 12.8293
2675.92 12.6178
2676.48 12.4167
2677.04 12.2247
2677.60 12.0418
2678.72 11.7001
2679.84 11.3870
2680.96 11.0994
2682.08 10.8344
2683.19 10.5897
2684.41 10.3428
2685.63 10.1150
2686.86 9.90396
2688.08 9.70817
2689.30 9.52583
2690.52 9.35599
2691.74 9.19729
2692.96 9.04848
2694.08 8.91984
2695.19 8.79813
2696.31 8.68286
2697.43 8.57365
2698.55 8.46985
2699.67 8.37116
2700.79 8.27720
2701.91 8.18771
2704.14 8.02058
2706.38 7.86779
2708.62 7.72740
2710.86 7.59805
2713.09 7.47834
2715.33 7.36731
2717.57 7.26391
2719.81 7.16744
2722.04 7.07711
2724.28 6.99241
2726.52 6.91272
2728.76 6.83771
2730.89 6.77019
2733.03 6.70603
2735.16 6.64493
2737.30 6.58679
2741.57 6.47845
2745.84 6.37949
2750.11 6.28860
2754.39 6.20477
2758.66 6.12706
2762.93 6.05478
2767.40 5.98417
2771.88 5.91819
2776.35 5.85632
2780.83 5.79811
2785.30 5.74317
2789.78 5.69116
2794.25 5.64178
2798.73 5.59476
2806.05 5.52225
2813.37 5.45441
2820.70 5.39025
2824.36 5.35921
2828.02 5.32864
2832.70 5.28985
2835.04 5.27038
2837.38 5.25068
2839.72 5.23052
2842.05 5.20965
2843.22 5.19880
2844.39 5.18761
2845.56 5.17595
2846.73 5.16371
2847.55 5.15478
2848.36 5.14547
2849.17 5.13577
2849.99 5.12579
2850.39 5.12082
2850.80 5.11608
2851.21 5.11198
2851.61 5.10939
2851.82 5.10915
2852.02 5.11006
2852.23 5.11260
2852.43 5.11740
2852.63 5.12537
2852.84 5.13754
2853.04 5.15533
2853.24 5.18047
2853.38 5.20315
2853.52 5.23106
2853.66 5.26505
2853.80 5.30601
2853.94 5.35488
2854.08 5.41265
2854.22 5.48026
2854.36 5.55807
2854.50 5.64803
2854.64 5.75038
2854.78 5.86570
2854.92 5.99340
2855.06 6.13542
2855.20 6.29070
2855.34 6.45869
2855.48 6.63716
2855.59 6.79269
2855.71 6.95293
2855.94 7.28841
2856.17 7.63263
2856.39 7.97231
2856.52 8.14494
2856.64 8.30991
2856.76 8.46495
2856.88 8.60676
2857.02 8.75448
2857.16 8.87952
2857.23 8.93860
2857.34 9.00550
2857.44 9.05745
2857.57 9.10196
2857.67 9.11959
2857.76 9.12314
2857.79 9.12129
2857.87 9.11033
2857.95 9.09071
2858.10 9.03163
2858.24 8.94535
2858.36 8.85654
2858.47 8.75250
2858.59 8.63488
2858.71 8.50661
2858.93 8.23805
2859.15 7.94723
2859.37 7.64670
2859.59 7.34788
2859.71 7.18393
2859.84 7.02507
2859.96 6.87250
2860.08 6.72720
2860.21 6.58991
2860.33 6.46116
2860.46 6.34126
2860.58 6.23121
2860.70 6.12919
2860.83 6.03595
2860.95 5.95122
2861.07 5.87459
2861.20 5.80564
2861.32 5.74383
2861.45 5.68865
2861.57 5.63992
2861.76 5.57637
2861.94 5.52346
2862.13 5.47950
2862.31 5.44315
2862.50 5.41271
2862.68 5.38724
2862.87 5.36579
2863.06 5.34765
2863.24 5.33200
2863.43 5.31842
2863.80 5.29599
2864.17 5.27797
2864.54 5.26293
2864.91 5.25000
2865.28 5.23868
2866.03 5.21945
2866.77 5.20342
2867.51 5.18968
2868.34 5.17631
2869.16 5.16449
2870.81 5.14410
2872.46 5.12669
2874.11 5.11129
2875.76 5.09728
2877.41 5.08429
2880.72 5.06054
2884.02 5.03888
2887.32 5.01867
2890.62 4.99954
2893.92 4.98128
2900.52 4.94669
2907.12 4.91412
2916.81 4.86931
2926.49 4.82708
2936.17 4.78709
2945.86 4.74907
2965.22 4.67784
2984.59 4.61214
3003.96 4.55107
3023.32 4.49366
3042.69 4.43956
3062.06 4.38850
3081.42 4.33980
3100.79 4.29345
3120.15 4.24907
3139.52 4.20635
3164.17 4.15430
3188.82 4.10433
3213.47 4.05600
3238.11 4.00873
3250.00 3.98599
3261.88 3.96291
3267.82 3.95106
3273.77 3.93879
3279.71 3.92584
3282.68 3.91895
3285.65 3.91168
3289.39 3.90163
3291.26 3.89608
3293.13 3.89003
3295.00 3.88332
3295.94 3.87964
3296.87 3.87570
3297.81 3.87143
3298.74 3.86677
3299.68 3.86168
3300.15 3.85895
3300.61 3.85612
3301.22 3.85235
3301.52 3.85049
3301.83 3.84874
3302.13 3.84722
3302.43 3.84616
3302.73 3.84592
3303.04 3.84708
3303.34 3.85057
3303.49 3.85360
3303.64 3.85773
3303.79 3.86329
3303.94 3.87049
3304.10 3.87972
3304.25 3.89136
3304.40 3.90597
3304.55 3.92384
3304.70 3.94558
3304.85 3.97174
3305.00 4.00313
3305.15 4.03992
3305.31 4.08287
3305.46 4.13252
3305.57 4.17591
3305.69 4.22380
3305.81 4.27635
3305.92 4.33366
3306.04 4.39578
3306.16 4.46269
3306.28 4.53431
3306.39 4.60981
3306.51 4.69025
3306.63 4.77465
3306.86 4.95361
3307.33 5.33400
3307.51 5.47978
3307.68 5.62055
3307.86 5.75285
3308.04 5.87262
3308.13 5.92766
3308.22 5.97796
3308.31 6.02428
3308.40 6.06527
3308.45 6.08809
3308.58 6.13182
3308.70 6.16502
3308.80 6.18351
3308.90 6.19586
3309.01 6.19971
3309.03 6.19957
3309.09 6.19728
3309.15 6.19226
3309.27 6.17414
3309.37 6.15147
3309.47 6.12206
3309.57 6.08623
3309.67 6.04482
3309.77 5.99743
3309.87 5.94493
3310.07 5.82733
3310.27 5.69589
3310.47 5.55510
3310.71 5.37395
3310.96 5.19361
3311.08 5.10556
3311.21 5.01986
3311.33 4.93709
3311.45 4.85774
3311.58 4.78159
3311.70 4.71016
3311.82 4.64302
3311.94 4.58029
3312.07 4.52201
3312.19 4.46814
3312.31 4.41861
3312.44 4.37327
3312.61 4.31535
3312.79 4.26504
3312.96 4.22166
3313.14 4.18447
3313.32 4.15275
3313.49 4.12576
3313.67 4.10286
3313.84 4.08354
3314.02 4.06702
3314.20 4.05295
3314.37 4.04091
3314.55 4.03055
3314.72 4.02159
3314.90 4.01376
3315.25 4.00078
3315.60 3.99036
3315.95 3.98174
3316.31 3.97441
3316.66 3.96807
3317.36 3.95742
3318.06 3.94876
3319.19 3.93759
3320.32 3.92867
3321.44 3.92124
3322.57 3.91487
3323.69 3.90928
3324.82 3.90429
3327.07 3.89563
3329.32 3.88820
3331.57 3.88160
3336.07 3.86995
3341.70 3.85721
3347.33 3.84565
3358.59 3.82449
3369.84 3.80473
3381.10 3.78575
3399.11 3.75637
3417.12 3.72755
3431.38 3.70487
3445.63 3.68193
3452.76 3.67019
3459.89 3.65811
3467.02 3.64542
3470.58 3.63870
3474.15 3.63161
3478.65 3.62187
3480.90 3.61653
3483.15 3.61072
3485.41 3.60426
3486.53 3.60070
3487.66 3.59688
3488.78 3.59273
3489.91 3.58819
3491.03 3.58317
3491.60 3.58045
3492.16 3.57757
3492.86 3.57376
3493.57 3.56978
3493.92 3.56781
3494.27 3.56596
3494.62 3.56444
3494.97 3.56357
3495.32 3.56397
3495.50 3.56494
3495.68 3.56664
3495.85 3.56931
3496.03 3.57322
3496.20 3.57870
3496.38 3.58611
3496.56 3.59602
3496.73 3.60893
3496.91 3.62548
3497.08 3.64639
3497.26 3.67241
3497.44 3.70437
3497.61 3.74313
3497.79 3.78924
3497.92 3.82853
3498.04 3.87265
3498.17 3.92186
3498.30 3.97637
3498.43 4.03633
3498.56 4.10183
3498.69 4.17287
3498.82 4.24936
3498.95 4.33111
3499.08 4.41783
3499.21 4.50909
3499.33 4.60436
3499.85 5.01087
3500.04 5.16111
3500.23 5.30638
3500.41 5.44455
3500.60 5.57051
3500.70 5.63194
3500.80 5.68860
3500.90 5.74001
3501.00 5.78533
3501.07 5.81382
3501.19 5.85576
3501.31 5.88780
3501.42 5.90910
3501.53 5.92081
3501.64 5.92443
3501.74 5.92052
3501.84 5.90964
3501.93 5.89299
3502.03 5.87064
3502.12 5.84233
3502.22 5.80894
3502.31 5.77005
3502.41 5.72683
3502.59 5.62717
3502.78 5.51323
3502.97 5.38918
3503.48 5.02627
3503.74 4.84514
3503.86 4.75793
3503.99 4.67355
3504.12 4.59193
3504.25 4.51474
3504.37 4.44110
3504.50 4.37238
3504.63 4.30763
3504.76 4.24794
3504.88 4.19274
3505.01 4.14198
3505.17 4.08378
3505.33 4.03243
3505.49 3.98685
3505.65 3.94712
3505.81 3.91224
3505.97 3.88211
3506.13 3.85585
3506.29 3.83330
3506.45 3.81371
3506.61 3.79690
3506.78 3.78230
3506.94 3.76973
3507.10 3.75875
3507.26 3.74923
3507.58 3.73353
3507.90 3.72114
3508.22 3.71112
3508.54 3.70280
3508.86 3.69573
3509.50 3.68418
3510.14 3.67498
3511.13 3.66377
3512.11 3.65488
3513.09 3.64755
3514.07 3.64132
3515.05 3.63591
3516.03 3.63113
3518.00 3.62297
3519.96 3.61610
3521.92 3.61009
3523.89 3.60470
3525.85 3.59977
3528.57 3.59352
3531.29 3.58776
3536.72 3.57726
3547.59 3.55846
3558.47 3.54125
3569.34 3.52488
3591.08 3.49347
3612.83 3.46306
3656.32 3.40358
3692.56 3.35474
3728.80 3.30613
3765.04 3.25747
3783.17 3.23310
3792.23 3.22096
3796.76 3.21496
3799.02 3.21203
3801.29 3.20920
3802.19 3.20813
3803.10 3.20714
3804.00 3.20635
3804.46 3.20613
3804.91 3.20618
3805.14 3.20637
3805.36 3.20672
3805.59 3.20730
3805.82 3.20816
3806.04 3.20939
3806.27 3.21110
3806.50 3.21341
3806.72 3.21643
3806.95 3.22034
3807.18 3.22525
3807.40 3.23134
3807.63 3.23869
3807.86 3.24745
3808.08 3.25760
3808.53 3.28209
3808.93 3.30732
3809.33 3.33434
3809.72 3.36087
3810.12 3.38390
3810.42 3.39737
3810.72 3.40609
3811.02 3.40931
3811.08 3.40930
3811.21 3.40844
3811.40 3.40528
3811.59 3.39996
3811.81 3.39148
3812.02 3.38079
3812.45 3.35425
3813.10 3.30792
3813.43 3.28541
3813.75 3.26487
3814.08 3.24699
3814.41 3.23205
3814.73 3.22006
3814.90 3.21509
3815.06 3.21075
3815.35 3.20439
3815.50 3.20180
3815.64 3.19955
3815.79 3.19761
3815.93 3.19594
3816.08 3.19450
3816.23 3.19326
3816.52 3.19128
3816.81 3.18980
3817.10 3.18867
3817.39 3.18778
3817.69 3.18705
3817.98 3.18642
3818.56 3.18534
3819.73 3.18350
3822.06 3.18011
3824.40 3.17683
3829.89 3.16924
3835.38 3.16167
3846.37 3.14650
3868.34 3.11590
3890.32 3.08491
3934.26 3.02149
3978.21 2.95545
4022.15 2.88607
