Sm-144(n,g) ENDFB-8.0
Energy(eV) XS(b)
4044.57 2.86156
4044.93 2.77499
4045.67 2.58560
4046.40 2.38519
4047.13 2.18343
4047.87 1.98778
4048.52 1.82351
4049.17 1.67037
4049.82 1.52892
4050.14 1.46275
4050.47 1.39979
4050.79 1.33960
4051.12 1.28230
4051.44 1.22781
4051.76 1.17618
4052.09 1.12698
4052.41 1.08028
4052.74 1.03595
4053.06 0.994017
4053.39 0.953385
4053.72 0.914981
4054.06 0.878459
4054.39 0.843933
4054.72 0.811085
4055.05 0.780016
4055.71 0.722531
4056.37 0.670594
4057.03 0.623733
4057.69 0.581246
4058.35 0.542764
4059.01 0.507736
4059.67 0.475883
4060.33 0.446771
4060.99 0.420191
4061.65 0.395801
4062.31 0.373445
4062.97 0.352884
4063.63 0.333940
4064.17 0.319510
4064.71 0.306009
4065.25 0.293317
4065.79 0.281413
4066.33 0.270190
4066.87 0.259633
4067.41 0.249673
4067.95 0.240268
4068.50 0.231363
4069.04 0.222958
4070.12 0.207466
4071.20 0.193528
4072.28 0.180969
4072.94 0.173882
4073.60 0.167219
4074.26 0.160928
4074.92 0.155001
4075.58 0.149392
4076.24 0.144097
4077.56 0.134330
4078.88 0.125548
4080.20 0.117626
4081.52 0.110456
4082.84 0.103947
4084.17 0.0980209
4085.49 0.0926115
4086.81 0.0876610
4088.13 0.0831195
4089.45 0.0789439
4090.77 0.0750962
4092.09 0.0715435
4093.41 0.0682603
4094.61 0.0654867
4095.81 0.0628992
4097.01 0.0604738
4098.22 0.0581955
4099.42 0.0560559
4100.62 0.0540456
4101.82 0.0521546
4103.02 0.0503754
4104.22 0.0486967
4105.42 0.0471124
4106.62 0.0456159
4107.82 0.0442020
4109.02 0.0428627
4110.22 0.0415941
4112.62 0.0392509
4113.95 0.0380617
4115.27 0.0369373
4116.59 0.0358730
4117.91 0.0348649
4120.55 0.0330024
4123.19 0.0313239
4125.83 0.0298058
4128.48 0.0284296
4131.12 0.0271791
4133.76 0.0260407
4136.40 0.0250014
4139.04 0.0240512
4141.68 0.0231809
4144.33 0.0223829
4146.97 0.0216496
4149.61 0.0209751
4152.25 0.0203541
4154.89 0.0197819
4157.53 0.0192539
4160.18 0.0187665
4162.82 0.0183164
4165.46 0.0179008
4168.10 0.0175165
4170.74 0.0171613
4173.39 0.0168331
4176.03 0.0165301
4178.67 0.0162502
4181.31 0.0159919
4183.95 0.0157539
4186.59 0.0155347
4189.24 0.0153333
4191.88 0.0151486
4194.52 0.0149795
4197.16 0.0148252
4199.80 0.0146849
4202.45 0.0145578
4205.09 0.0144433
4207.73 0.0143409
4210.37 0.0142498
4211.69 0.0142085
4213.01 0.0141698
4214.33 0.0141337
4215.65 0.0141002
4216.98 0.0140693
4218.30 0.0140408
4219.50 0.0140171
4220.70 0.0139954
4221.90 0.0139756
4223.10 0.0139578
4224.30 0.0139419
4225.50 0.0139279
4226.70 0.0139158
4227.90 0.0139055
4229.22 0.0138964
4230.54 0.0138895
4231.87 0.0138848
4233.19 0.0138824
4234.51 0.0138821
4235.83 0.0138841
4237.15 0.0138882
4238.47 0.0138946
4239.79 0.0139032
4241.11 0.0139140
4242.43 0.0139272
4243.75 0.0139426
4245.07 0.0139604
4246.40 0.0139807
4247.72 0.0140034
4249.04 0.0140286
4250.24 0.0140538
4251.44 0.0140814
4252.64 0.0141113
4253.84 0.0141436
4255.04 0.0141786
4256.24 0.0142164
4257.44 0.0142571
4258.64 0.0143009
4259.96 0.0143531
4261.29 0.0144098
4262.61 0.0144715
4263.93 0.0145389
4265.25 0.0146127
4266.57 0.0146937
4267.89 0.0147832
4269.21 0.0148825
4270.53 0.0149937
4271.85 0.0151191
4273.17 0.0152619
4274.49 0.0154262
4275.81 0.0156183
4277.14 0.0158460
4278.46 0.0161211
4279.78 0.0164604
4281.22 0.0169352
4282.66 0.0175724
4284.10 0.0184596
4285.54 0.0197547
4286.98 0.0218363
4287.70 0.0234134
4288.42 0.0256042
4289.14 0.0288859
4289.50 0.0313130
4289.86 0.0348536
4290.04 0.0373893
4290.22 0.0407441
4290.40 0.0453444
4290.58 0.0518115
4290.76 0.0610595
4290.94 0.0744050
4291.03 0.0831678
4291.12 0.0936985
4291.21 0.106336
4291.30 0.121472
4291.46 0.153741
4291.61 0.196511
4291.76 0.252936
4291.91 0.326504
4291.98 0.370946
4292.06 0.421203
4292.13 0.477840
4292.21 0.541438
4292.28 0.612590
4292.36 0.691896
4292.43 0.779952
4292.51 0.877340
4292.58 0.986121
4292.66 1.10396
4292.73 1.23271
4292.81 1.37277
4292.88 1.52449
4292.96 1.68813
4293.03 1.86382
4293.11 2.05161
4293.18 2.25140
4293.26 2.46293
4293.33 2.68582
4293.41 2.91951
4293.48 3.16325
4293.56 3.41614
4293.71 3.94486
4294.14 5.54891
4294.25 5.93649
4294.36 6.30515
4294.47 6.64805
4294.58 6.95588
4294.65 7.14039
4294.72 7.30421
4294.79 7.44855
4294.86 7.57211
4294.93 7.67500
4295.00 7.75343
4295.09 7.81459
4295.13 7.83346
4295.17 7.84420
4295.20 7.84592
4295.24 7.84197
4295.28 7.83177
4295.33 7.80282
4295.41 7.73607
4295.49 7.64093
4295.57 7.51788
4295.66 7.34337
4295.75 7.13876
4295.84 6.90250
4295.93 6.64311
4296.05 6.26696
4296.17 5.86100
4296.29 5.43413
4296.41 4.99514
4296.65 4.11387
4296.77 3.68628
4296.88 3.27901
4297.01 2.87102
4297.07 2.67894
4297.13 2.49426
4297.20 2.31449
4297.26 2.14560
4297.32 1.98483
4297.38 1.83230
4297.45 1.68576
4297.51 1.54986
4297.57 1.42212
4297.63 1.30240
4297.69 1.18879
4297.76 1.08469
4297.82 0.987986
4297.88 0.898403
4298.01 0.738233
4298.13 0.604194
4298.25 0.491404
4298.38 0.398961
4298.50 0.322718
4298.63 0.261419
4298.75 0.211775
4298.88 0.172540
4298.96 0.150469
4299.05 0.131727
4299.13 0.115859
4299.22 0.102456
4299.39 0.0816578
4299.56 0.0670338
4299.73 0.0566383
4299.90 0.0492657
4300.07 0.0439786
4300.23 0.0401381
4300.57 0.0350223
4300.91 0.0318248
4301.59 0.0278727
4302.27 0.0253881
4302.95 0.0236537
4304.31 0.0214124
4305.67 0.0200653
4307.02 0.0192086
4308.38 0.0186437
4309.74 0.0182622
4311.91 0.0178874
4314.09 0.0176915
4316.26 0.0176083
4318.43 0.0175925
4320.42 0.0176202
4322.41 0.0176790
4324.41 0.0177621
4326.40 0.0178647
4328.39 0.0179833
4330.38 0.0181154
4332.37 0.0182595
4334.37 0.0184141
4336.36 0.0185785
4338.35 0.0187519
4340.34 0.0189339
4342.33 0.0191239
4344.32 0.0193220
4346.32 0.0195279
4350.30 0.0199626
4354.28 0.0204282
4358.27 0.0209252
4362.25 0.0214548
4366.23 0.0220186
4370.22 0.0226188
4374.20 0.0232576
4378.18 0.0239382
4382.17 0.0246640
4386.15 0.0254394
4390.13 0.0262688
4394.12 0.0271583
4398.10 0.0281145
4402.08 0.0291458
4406.07 0.0302618
4410.05 0.0314751
4414.03 0.0328001
4417.84 0.0341875
4421.64 0.0357149
4425.44 0.0374102
4427.34 0.0383315
4429.24 0.0393086
4431.15 0.0403485
4433.05 0.0414583
4434.95 0.0426462
4436.85 0.0439230
4438.75 0.0453018
4440.65 0.0467955
4442.55 0.0484157
4444.45 0.0501852
4446.45 0.0522457
4448.44 0.0545473
4450.43 0.0571378
4452.42 0.0600793
4454.41 0.0634588
4456.40 0.0673845
4458.40 0.0720097
4459.39 0.0746418
4460.39 0.0775240
4461.38 0.0807068
4462.38 0.0842412
4463.37 0.0881853
4464.37 0.0926088
4465.37 0.0975994
4466.36 0.103268
4467.36 0.109755
4468.35 0.117229
4469.03 0.123015
4469.71 0.129458
4470.39 0.136666
4471.07 0.144775
4471.75 0.153955
4472.43 0.164419
4473.11 0.176437
4473.79 0.190350
4474.26 0.201475
4474.74 0.213948
4475.21 0.228145
4475.69 0.244793
4476.16 0.265761
4476.40 0.279112
4476.64 0.295565
4476.88 0.316787
4477.11 0.344746
4477.35 0.382554
4477.47 0.406220
4477.59 0.433484
4477.70 0.463915
4477.81 0.498538
4477.93 0.538082
4478.04 0.583014
4478.15 0.634242
4478.27 0.691247
4478.38 0.754748
4478.49 0.824941
4478.61 0.902605
4478.72 0.986291
4478.83 1.07640
4478.95 1.17248
4479.06 1.27390
4479.17 1.37980
4479.40 1.60069
4479.61 1.81388
4479.83 2.01901
4479.94 2.11537
4480.04 2.20453
4480.15 2.28679
4480.26 2.35943
4480.40 2.44044
4480.54 2.50222
4480.63 2.53086
4480.68 2.54252
4480.70 2.54699
4480.71 2.54798
4480.73 2.55172
4480.75 2.55504
4480.78 2.55925
4480.87 2.56650
4480.95 2.56604
4481.03 2.55966
4481.18 2.53075
4481.27 2.50484
4481.37 2.47365
4481.55 2.39827
4481.71 2.32127
4481.87 2.24185
4482.03 2.16526
4482.20 2.09691
4482.36 2.04138
4482.52 2.00358
4482.60 1.99231
4482.68 1.98662
4482.76 1.98683
4482.85 1.99322
4482.92 2.00524
4483.00 2.02296
4483.07 2.04663
4483.15 2.07638
4483.23 2.11231
4483.30 2.15448
4483.38 2.20297
4483.45 2.25782
4483.53 2.31992
4483.61 2.38770
4483.68 2.46193
4483.76 2.54263
4483.84 2.62980
4483.91 2.72345
4483.99 2.82356
4484.06 2.93012
4484.18 3.09882
4484.29 3.27961
4484.40 3.47552
4484.51 3.68274
4484.62 3.90458
4484.73 4.13652
4484.84 4.38203
4484.96 4.63585
4485.18 5.17296
4485.40 5.73691
4485.62 6.31346
4485.85 6.88523
4485.99 7.23046
4486.13 7.56097
4486.26 7.87148
4486.40 8.15481
4486.54 8.41007
4486.68 8.63041
4486.82 8.81165
4486.96 8.94943
4487.04 9.01282
4487.13 9.05833
4487.22 9.08561
4487.30 9.09446
4487.43 9.07337
4487.56 9.01104
4487.69 8.90855
4487.82 8.76893
4487.94 8.59235
4488.07 8.38447
4488.20 8.14540
4488.33 7.88257
4488.45 7.61419
4488.57 7.32995
4488.81 6.73025
4489.05 6.10780
4489.17 5.79435
4489.29 5.48646
4489.42 5.17885
4489.54 4.87881
4489.66 4.58813
4489.78 4.30827
4489.90 4.04038
4490.03 3.78529
4490.15 3.54356
4490.27 3.31733
4490.39 3.10294
4490.45 3.00088
4490.51 2.90220
4490.57 2.80688
4490.64 2.71486
4490.70 2.62608
4490.76 2.54050
4490.82 2.45803
4490.88 2.37862
4490.94 2.30218
4491.00 2.22864
4491.06 2.15792
4491.12 2.08993
4491.18 2.02458
4491.25 1.96180
4491.31 1.90149
4491.37 1.84357
4491.43 1.78795
4491.49 1.73455
4491.55 1.68329
4491.61 1.63407
4491.67 1.58683
4491.73 1.54147
4491.79 1.49793
4491.86 1.45613
4491.92 1.41598
4491.98 1.37743
4492.04 1.34040
4492.10 1.30483
4492.16 1.27065
4492.22 1.23833
4492.28 1.20673
4492.34 1.17635
4492.40 1.14713
4492.46 1.11901
4492.53 1.09196
4492.59 1.06592
4492.65 1.04084
4492.71 1.01668
4492.77 0.993404
4492.83 0.970967
4492.95 0.928466
4493.07 0.888898
4493.20 0.852008
4493.32 0.817568
4493.44 0.785369
4493.56 0.755225
4493.68 0.727191
4493.81 0.700651
4493.93 0.675707
4494.05 0.652233
4494.17 0.630291
4494.28 0.611250
4494.39 0.593177
4494.50 0.576006
4494.61 0.559679
4494.73 0.544141
4494.84 0.529341
4494.95 0.515232
4495.06 0.501891
4495.17 0.489036
4495.28 0.476755
4495.39 0.465013
4495.50 0.453779
4495.61 0.443025
4495.72 0.432723
4495.94 0.413461
4496.12 0.399135
4496.32 0.384016
4496.52 0.369999
4496.72 0.356852
4496.92 0.344625
4497.12 0.333122
4497.32 0.322392
4497.52 0.312270
4497.72 0.302804
4498.12 0.285459
4498.52 0.270030
4498.91 0.256250
4499.31 0.243924
4499.93 0.227099
4500.55 0.212725
4501.18 0.200363
4501.80 0.189686
4502.42 0.180384
4503.04 0.172264
4503.66 0.165121
4504.28 0.158835
4505.52 0.148335
4506.76 0.140065
4508.00 0.133505
4509.24 0.128294
4510.48 0.124155
4511.72 0.120866
4512.97 0.118269
4514.21 0.116258
4515.63 0.114565
4517.04 0.113420
4518.46 0.112744
4519.88 0.112482
4522.54 0.112998
4523.87 0.113747
4525.20 0.114874
4526.53 0.116507
4527.86 0.119059
4528.53 0.121289
4528.86 0.123211
4529.19 0.126509
4529.52 0.132803
4529.86 0.145263
4530.02 0.155528
4530.19 0.169863
4530.35 0.189674
4530.52 0.216710
4530.69 0.253332
4530.85 0.301581
4531.02 0.364424
4531.18 0.444857
4531.27 0.493239
4531.35 0.546623
4531.43 0.605912
4531.52 0.671440
4531.60 0.743507
4531.68 0.822368
4531.77 0.908221
4531.85 1.00120
4531.93 1.10261
4532.02 1.21001
4532.10 1.32442
4532.18 1.44562
4532.27 1.57326
4532.35 1.70687
4532.51 1.98953
4532.68 2.28924
4532.85 2.59433
4533.01 2.89690
4533.18 3.18612
4533.32 3.41894
4533.40 3.52521
4533.47 3.62411
4533.54 3.71478
4533.61 3.79646
4533.68 3.86841
4533.76 3.93000
4533.85 3.99391
4533.94 4.03822
4534.02 4.05942
4534.06 4.06489
4534.09 4.06671
4534.10 4.06679
4534.13 4.06575
4534.17 4.06155
4534.23 4.04675
4534.33 4.00683
4534.41 3.95707
4534.49 3.89406
4534.57 3.81800
4534.65 3.72972
4534.75 3.60768
4534.84 3.47250
4534.94 3.32501
4535.03 3.16737
4535.23 2.82858
4535.42 2.47718
4535.61 2.12589
4535.71 1.95633
4535.80 1.79221
4535.90 1.63474
4536.00 1.48493
4536.09 1.34358
4536.19 1.21125
4536.28 1.08707
4536.38 0.973800
4536.48 0.870111
4536.57 0.775866
4536.67 0.689958
4536.77 0.613783
4536.86 0.545951
4536.96 0.485942
4537.05 0.432683
4537.15 0.386680
4537.25 0.346751
4537.34 0.312305
4537.53 0.257588
4537.73 0.218259
4537.92 0.190494
4538.11 0.171505
4538.30 0.158639
4538.50 0.150167
4538.88 0.141078
4539.27 0.137413
4539.88 0.135645
4540.48 0.135445
4541.70 0.136317
4542.92 0.137903
4544.14 0.139869
4546.58 0.144517
4549.01 0.149875
4551.45 0.155827
4553.89 0.162339
4556.32 0.169412
4558.76 0.177064
4561.58 0.186696
4564.40 0.197210
4567.23 0.208679
4570.05 0.221181
4572.87 0.234816
4575.69 0.249679
4578.51 0.265891
4581.33 0.283561
4582.79 0.293335
4584.26 0.303549
4585.72 0.314232
4587.18 0.325390
4588.64 0.337056
4590.10 0.349232
4591.56 0.361944
4593.02 0.375207
4594.49 0.389046
4595.95 0.403455
4597.41 0.418455
4598.87 0.434060
4601.79 0.467100
4604.71 0.502467
4606.56 0.525935
4608.40 0.550217
4612.08 0.600873
4615.77 0.653315
4619.45 0.705935
4623.14 0.756326
4624.98 0.779768
4626.82 0.801523
4628.66 0.821174
4630.50 0.838320
4632.35 0.852583
4634.19 0.863630
4636.64 0.872892
4639.10 0.875540
4641.56 0.871443
4643.55 0.863261
4645.55 0.850976
4647.55 0.834938
4649.54 0.815588
4651.54 0.793396
4653.53 0.768890
4655.53 0.742595
4657.52 0.715028
4661.52 0.657827
4665.51 0.600769
4669.50 0.545288
4673.49 0.493482
4676.42 0.458141
4679.35 0.425189
4682.28 0.394672
4685.21 0.366541
4688.14 0.340665
4691.07 0.316931
4693.99 0.295182
4696.92 0.275268
4699.75 0.257629
4702.58 0.241433
4705.41 0.226558
4708.24 0.212895
4711.07 0.200331
4713.90 0.188777
4716.73 0.178150
4719.56 0.168385
4721.75 0.161389
4723.94 0.154858
4726.12 0.148789
4728.31 0.143202
4730.50 0.138157
4732.68 0.133805
4734.87 0.130524
4735.96 0.129622
4737.05 0.129652
4738.02 0.131245
4738.50 0.133412
4738.98 0.138296
4739.23 0.143102
4739.47 0.150989
4739.71 0.164100
4739.95 0.185825
4740.07 0.201527
4740.19 0.221357
4740.31 0.246678
4740.43 0.278281
4740.55 0.318114
4740.67 0.367132
4740.79 0.427997
4740.91 0.501727
4741.05 0.605001
4741.19 0.731991
4741.26 0.806081
4741.32 0.886348
4741.39 0.974265
4741.46 1.07027
4741.53 1.17639
4741.60 1.28997
4741.67 1.41472
4741.73 1.54737
4741.80 1.69215
4741.87 1.84508
4741.94 2.00839
4742.01 2.18219
4742.08 2.36931
4742.14 2.56429
4742.21 2.77271
4742.28 2.98831
4742.35 3.21708
4742.42 3.45194
4742.49 3.69558
4742.55 3.94731
4742.69 4.47579
4742.83 5.02191
4743.10 6.14321
4743.23 6.65926
4743.37 7.21801
4743.52 7.73369
4743.59 7.97196
4743.66 8.19040
4743.74 8.39327
4743.81 8.57334
4743.93 8.82702
4744.05 9.01292
4744.15 9.11759
4744.21 9.15148
4744.25 9.16689
4744.29 9.17206
4744.30 9.17239
4744.33 9.17042
4744.36 9.16384
4744.40 9.14839
4744.45 9.11423
4744.56 9.00598
4744.62 8.91521
4744.68 8.80579
4744.81 8.53644
4744.92 8.22947
4745.04 7.87439
4745.18 7.37427
4745.33 6.82629
4745.47 6.24667
4745.62 5.65549
4745.76 5.05946
4745.91 4.47613
4746.05 3.91702
4746.12 3.65133
4746.20 3.39486
4746.29 3.06522
4746.39 2.75515
4746.49 2.46566
4746.58 2.20003
4746.68 1.95291
4746.78 1.72928
4746.87 1.52405
4746.97 1.34076
4747.07 1.17472
4747.16 1.02832
4747.26 0.897320
4747.36 0.783210
4747.45 0.682322
4747.55 0.595456
4747.65 0.519522
4747.74 0.454861
4747.84 0.398941
4747.94 0.351364
4748.03 0.311084
4748.13 0.277462
4748.32 0.225322
4748.51 0.189100
4748.71 0.164236
4748.90 0.147292
4749.09 0.135756
4749.29 0.127846
4749.60 0.119808
4749.90 0.114942
4750.52 0.109253
4751.14 0.105640
4751.76 0.102883
4752.99 0.0986790
4754.23 0.0954413
4756.70 0.0903925
4759.17 0.0863104
4761.65 0.0827348
4764.12 0.0795079
4766.59 0.0765377
4769.06 0.0737732
4774.00 0.0687485
4778.95 0.0642621
4783.89 0.0602069
4788.83 0.0565340
4793.78 0.0531927
4798.72 0.0501430
4805.52 0.0463696
4812.32 0.0430090
4819.11 0.0400100
4825.91 0.0373318
4832.71 0.0349260
4839.50 0.0327737
4846.30 0.0308505
4853.10 0.0291426
4859.28 0.0277877
4865.46 0.0266426
4871.63 0.0257567
4877.81 0.0253405
4881.21 0.0254618
4884.61 0.0260882
4886.31 0.0267284
4888.01 0.0277291
4889.71 0.0292924
4891.41 0.0318121
4893.03 0.0358732
4893.84 0.0389693
4894.65 0.0432549
4895.46 0.0494509
4895.87 0.0536979
4896.27 0.0591790
4896.68 0.0667763
4897.09 0.0784427
4897.29 0.0871426
4897.49 0.0989965
4897.69 0.115762
4897.90 0.139702
4898.01 0.158031
4898.13 0.180752
4898.24 0.208918
4898.36 0.243792
4898.48 0.286875
4898.59 0.339922
4898.71 0.404971
4898.82 0.483604
4898.95 0.593628
4899.08 0.728378
4899.15 0.807997
4899.21 0.894605
4899.28 0.989982
4899.34 1.09478
4899.41 1.21151
4899.48 1.33733
4899.54 1.47459
4899.61 1.62398
4899.67 1.78615
4899.74 1.96175
4899.80 2.15141
4899.87 2.35571
4899.93 2.57869
4900.00 2.81408
4900.06 3.06557
4900.13 3.33350
4900.19 3.62266
4900.26 3.92443
4900.32 4.24314
4900.39 4.57872
4900.45 4.93653
4900.52 5.30540
4900.58 5.69016
4900.65 6.09019
4900.71 6.50472
4900.78 6.93281
4900.91 7.82512
4901.09 9.15164
4901.28 10.5094
4901.46 11.8660
4901.64 13.1531
4901.74 13.7911
4901.84 14.3876
4901.93 14.9346
4902.03 15.4196
4902.13 15.8620
4902.23 16.2279
4902.34 16.5230
4902.42 16.6937
4902.48 16.7649
4902.53 16.8110
4902.59 16.8324
4902.60 16.8330
4902.63 16.8296
4902.65 16.8201
4902.70 16.7901
4902.76 16.7167
4902.83 16.6022
4902.95 16.3006
4903.03 15.9988
4903.12 15.6358
4903.20 15.2759
4903.28 14.8768
4903.35 14.4423
4903.43 13.9761
4903.52 13.4360
4903.60 12.8753
4903.76 11.6940
4904.10 9.23588
4904.28 7.94135
4904.36 7.32204
4904.45 6.72400
4904.54 6.15033
4904.63 5.60356
4904.72 5.08566
4904.81 4.59806
4904.90 4.13672
4904.99 3.71235
4905.08 3.31962
4905.17 2.95816
4905.26 2.62724
4905.34 2.32586
4905.43 2.05277
4905.52 1.80655
4905.59 1.64765
4905.65 1.50308
4905.71 1.36759
4905.77 1.24489
4905.84 1.13041
4905.90 1.02719
4905.96 0.931304
4906.02 0.845218
4906.15 0.694364
4906.27 0.570285
4906.40 0.468978
4906.52 0.387413
4906.65 0.321080
4906.77 0.267896
4906.90 0.225443
4907.02 0.191907
4907.15 0.165037
4907.27 0.143711
4907.40 0.126766
4907.52 0.113355
4907.64 0.102515
4907.77 0.0937689
4908.02 0.0808277
4908.27 0.0718056
4908.52 0.0652294
4909.02 0.0560625
4909.52 0.0497554
4910.04 0.0448241
4910.56 0.0409944
4911.61 0.0354440
4912.65 0.0316408
4913.70 0.0289035
4915.79 0.0252593
4917.88 0.0229634
4919.78 0.0215099
4921.68 0.0204207
4925.48 0.0188632
4929.29 0.0177760
4933.09 0.0169472
4939.93 0.0157946
4946.77 0.0148984
4953.62 0.0141389
4960.46 0.0134727
4974.15 0.0123290
4987.83 0.0113621
5000.00 0.0106129
5016.64 0.00972187
5033.27 0.00894443
5049.91 0.00826545
5066.54 0.00767303
5083.18 0.00714571
5099.81 0.00668130
5116.45 0.00626847
5133.08 0.00589888
5160.30 0.00538274
5173.91 0.00516082
5187.52 0.00498288
5188.66 0.00501704
5189.22 0.00512303
5189.79 0.00545009
5190.07 0.00578404
5190.36 0.00629919
5190.64 0.00706252
5190.92 0.00813170
5191.21 0.00956443
5191.49 0.0113706
5192.06 0.0159546
5192.68 0.0214024
5193.00 0.0235763
5193.31 0.0249847
5193.50 0.0253728
5193.58 0.0254233
5193.60 0.0254257
5193.67 0.0254019
5193.77 0.0252756
5194.17 0.0237406
5194.62 0.0205109
5195.07 0.0165419
5195.43 0.0134747
5195.78 0.0108154
5196.14 0.00872207
5196.49 0.00721161
5196.85 0.00620578
5197.20 0.00558405
5197.56 0.00522496
5197.91 0.00502973
5198.62 0.00487442
5199.33 0.00482914
5200.75 0.00479392
5206.43 0.00470861
5217.78 0.00457122
5240.49 0.00433900
5263.20 0.00415427
5285.91 0.00401695
5308.98 0.00392963
5332.05 0.00390310
5352.24 0.00394260
5372.42 0.00405471
5392.61 0.00427350
5402.70 0.00443631
5412.80 0.00464659
5424.33 0.00496230
5435.87 0.00538486
5441.63 0.00564736
5447.40 0.00595343
5453.17 0.00631312
5458.94 0.00673668
5466.87 0.00745108
5470.83 0.00787969
5474.80 0.00836699
5478.76 0.00892370
5482.73 0.00956283
5486.69 0.0103009
5490.66 0.0111588
5495.70 0.0124650
5498.23 0.0132255
5500.75 0.0140786
5503.27 0.0150360
5505.80 0.0161144
5510.84 0.0187347
5514.09 0.0208061
5515.71 0.0219899
5517.33 0.0232949
5518.95 0.0247318
5519.77 0.0255050
5520.58 0.0263186
5521.39 0.0271760
5522.20 0.0280801
5523.01 0.0290341
5523.82 0.0300416
5524.68 0.0311686
5525.53 0.0323635
5526.39 0.0336332
5527.25 0.0349839
5527.67 0.0356918
5528.10 0.0364225
5528.53 0.0371772
5528.96 0.0379567
5529.39 0.0387623
5529.81 0.0395952
5530.24 0.0404566
5530.67 0.0413480
5531.03 0.0421220
5531.53 0.0432263
5532.02 0.0443768
5532.52 0.0455760
5533.01 0.0468242
5533.51 0.0481291
5534.00 0.0494917
5534.50 0.0509151
5535.00 0.0524002
5535.49 0.0539567
5535.99 0.0555860
5536.48 0.0572927
5536.98 0.0590780
5537.47 0.0609545
5537.72 0.0619274
5537.97 0.0629203
5538.22 0.0639421
5538.47 0.0649897
5538.71 0.0660639
5538.96 0.0671610
5539.21 0.0682910
5539.46 0.0694505
5539.70 0.0706403
5539.95 0.0718617
5540.20 0.0731157
5540.45 0.0744035
5540.70 0.0757263
5540.94 0.0770797
5541.19 0.0784762
5541.44 0.0799117
5541.69 0.0813876
5541.93 0.0828992
5542.18 0.0844603
5542.43 0.0860667
5542.68 0.0877199
5542.93 0.0894150
5543.17 0.0911674
5543.42 0.0929726
5543.67 0.0948325
5543.92 0.0967494
5544.17 0.0987256
5544.41 0.100764
5544.66 0.102866
5544.91 0.105026
5545.16 0.107265
5545.40 0.109577
5545.65 0.111965
5545.90 0.114422
5546.15 0.116971
5546.40 0.119607
5546.64 0.122334
5546.89 0.125143
5547.14 0.128062
5547.39 0.131085
5547.63 0.134216
5547.88 0.137461
5548.13 0.140824
5548.38 0.144312
5548.63 0.147931
5548.87 0.151671
5549.12 0.155571
5549.37 0.159622
5549.62 0.163832
5549.86 0.168191
5550.11 0.172745
5550.36 0.177483
5550.61 0.182417
5550.86 0.187536
5551.10 0.192893
5551.35 0.198479
5551.60 0.204307
5551.85 0.210391
5552.10 0.216747
5552.34 0.223388
5552.59 0.230334
5552.84 0.237570
5553.09 0.245176
5553.33 0.253144
5553.58 0.261494
5553.83 0.270217
5554.08 0.279406
5554.33 0.289056
5554.57 0.299196
5554.82 0.309813
5555.18 0.326332
5555.54 0.344093
5555.90 0.363323
5556.26 0.384060
5556.44 0.395123
5556.62 0.406577
5556.80 0.418504
5556.98 0.430927
5557.16 0.443946
5557.34 0.457443
5557.52 0.471516
5557.70 0.486194
5557.95 0.507466
5558.20 0.530030
5558.45 0.553975
5558.70 0.579398
5558.94 0.606397
5559.19 0.635079
5559.44 0.665553
5559.69 0.697798
5559.94 0.732191
5560.18 0.768721
5560.43 0.807505
5560.68 0.848655
5560.93 0.892277
5561.18 0.938467
5561.42 0.987303
5561.67 1.03863
5561.99 1.10849
5562.30 1.18279
5562.62 1.26139
5562.94 1.34375
5563.25 1.42991
5563.57 1.51894
5563.89 1.60994
5564.20 1.70149
5564.60 1.81640
5565.00 1.92691
5565.40 2.02990
5565.80 2.12099
5566.00 2.16106
5566.20 2.19681
5566.40 2.22780
5566.60 2.25355
5566.80 2.27401
5567.00 2.28877
5567.20 2.29764
5567.40 2.30052
5567.69 2.29398
5567.98 2.27486
5568.22 2.25034
5568.46 2.21839
5568.69 2.17946
5568.93 2.13421
5569.16 2.08335
5569.40 2.02764
5569.64 1.96789
5569.87 1.90491
5570.34 1.77208
