Sc-45(n,tot) ENDFB-8.0
23893.6 0.868205
23895.8 0.900583
23898.0 0.936779
23900.2 0.977135
23902.4 1.02203
23904.6 1.07189
23906.8 1.12716
23909.0 1.18837
23911.2 1.25639
23913.4 1.33124
23915.6 1.41391
23917.8 1.50517
23920.1 1.60635
23922.3 1.71751
23924.5 1.84013
23926.7 1.97542
23928.9 2.12542
23931.1 2.29026
23933.3 2.47226
23934.4 2.57027
23935.5 2.67329
23936.6 2.78260
23937.7 2.89652
23938.8 3.01631
23939.9 3.14231
23941.0 3.27484
23942.1 3.41428
23943.2 3.56101
23944.3 3.71543
23945.4 3.87951
23946.5 4.05075
23947.6 4.23108
23948.7 4.42102
23949.8 4.62114
23950.9 4.83200
23952.0 5.05424
23953.1 5.28852
23954.2 5.53784
23955.3 5.79847
23956.4 6.07337
23957.5 6.36340
23958.6 6.66942
23959.7 6.99237
23960.8 7.33325
23961.9 7.69309
23963.0 8.07655
23964.1 8.47788
23965.2 8.90165
23966.3 9.34913
23967.4 9.82166
23968.5 10.3206
23969.6 10.8475
23970.7 11.4036
23971.8 11.9907
23972.9 12.6102
23974.0 13.2637
23975.1 13.9529
23976.2 14.6792
23977.3 15.4444
23978.4 16.2499
23979.5 17.0970
23981.4 18.6710
23983.3 20.3804
23985.2 22.2286
23987.1 24.2050
23989.0 26.3264
23990.9 28.5607
23992.9 30.9148
23994.8 33.3391
23996.7 35.8251
23998.6 38.3165
24000.5 40.7605
24002.4 43.0854
24004.3 45.2520
24006.2 47.1743
24008.1 48.8139
24010.0 50.1053
24011.9 51.0279
24013.8 51.5568
24015.7 51.6935
24017.6 51.4587
24019.5 50.8826
24021.4 50.0141
24023.4 48.8932
24025.3 47.5823
24027.2 46.1171
24029.1 44.5498
24032.9 41.2727
24034.8 39.6161
24036.7 37.9899
24038.6 36.3936
24040.5 34.8559
24042.4 33.3688
24044.3 31.9460
24046.2 30.5902
24048.1 29.3026
24050.1 28.0826
24052.0 26.9290
24053.9 25.8395
24055.8 24.8169
24057.7 23.8474
24059.6 22.9337
24061.5 22.0725
24063.4 21.2608
24065.3 20.4955
24067.2 19.7738
24069.1 19.0928
24071.0 18.4531
24073.0 17.8456
24074.9 17.2714
24076.8 16.7282
24078.7 16.2140
24080.6 15.7270
24082.5 15.2652
24084.4 14.8271
24086.3 14.4133
24088.2 14.0180
24090.1 13.6420
24092.0 13.2843
24094.0 12.9436
24095.9 12.6190
24097.8 12.3093
24101.6 11.7331
24105.4 11.2055
24109.2 10.7225
24113.0 10.2793
24116.9 9.87289
24120.7 9.49748
24124.5 9.15111
24128.3 8.83110
24132.1 8.53589
24135.9 8.26191
24139.8 8.00825
24143.6 7.77344
24147.4 7.55675
24151.2 7.35598
24155.0 7.17132
24158.8 7.00108
24162.7 6.84562
24166.5 6.70371
24170.3 6.57555
24174.1 6.46104
24177.9 6.36050
24181.7 6.27364
24185.6 6.20115
24189.4 6.14365
24193.2 6.10204
24197.0 6.07717
24200.8 6.07053
24204.7 6.08379
24208.5 6.11888
24212.3 6.17849
24216.1 6.26560
24219.9 6.38389
24223.7 6.53737
24227.6 6.73227
24231.4 6.97478
24233.3 7.11633
24235.2 7.27290
24237.1 7.44578
24239.0 7.63533
24240.9 7.84509
24242.8 8.07584
24244.7 8.32949
24246.6 8.60815
24248.6 8.91417
24250.5 9.25015
24252.4 9.61898
24254.3 10.0216
24256.2 10.4659
24258.1 10.9536
24260.0 11.4892
24261.9 12.0775
24263.8 12.7237
24265.7 13.4338
24267.6 14.2141
24269.5 15.0670
24271.5 16.0091
24273.4 17.0444
24275.3 18.1816
24277.2 19.4233
24279.1 20.7922
24281.0 22.2919
24282.9 23.9321
24284.8 25.7122
24286.7 27.6375
24288.6 29.7229
24290.5 31.9710
24292.4 34.3675
24294.2 36.9313
24296.1 39.6362
24298.0 42.4600
24299.9 45.3548
24301.8 48.3082
24303.7 51.2504
24305.6 54.1165
24307.5 56.8197
24309.3 59.3119
24311.2 61.5020
24313.1 63.3209
24315.0 64.7063
24316.9 65.6353
24318.8 66.0829
24320.7 66.0551
24322.6 65.5820
24324.4 64.7018
24326.3 63.4713
24328.2 61.9522
24330.1 60.2176
24333.9 56.2929
24337.7 52.1284
24339.5 50.0429
24341.4 47.9952
24343.3 46.0044
24345.2 44.0938
24347.7 41.6946
24350.2 39.4516
24352.6 37.3501
24355.1 35.4051
24357.6 33.5956
24360.1 31.9287
24362.5 30.3823
24365.0 28.9596
24367.5 27.6402
24370.0 26.4257
24372.4 25.2979
24374.9 24.2581
24377.4 23.2905
24379.9 22.3963
24382.3 21.5621
24384.8 20.7891
24387.3 20.0660
24389.8 19.3941
24392.2 18.7637
24394.7 18.1763
24397.2 17.6236
24399.7 17.1072
24402.1 16.6199
24404.6 16.1634
24407.1 15.7316
24409.6 15.3259
24412.0 14.9412
24414.5 14.5789
24417.0 14.2345
24419.5 13.9094
24421.9 13.5997
24424.4 13.3067
24426.9 13.0269
24429.4 12.7617
24434.3 12.2670
24439.3 11.8161
24444.2 11.4038
24449.2 11.0254
24454.1 10.6771
24459.1 10.3554
24464.0 10.0575
24469.0 9.78098
24473.9 9.52355
24478.9 9.28334
24483.8 9.05870
24488.8 8.84816
24493.7 8.65044
24498.7 8.46439
24503.6 8.28901
24508.6 8.12338
24513.5 7.96671
24518.5 7.81827
24523.4 7.67743
24528.4 7.54359
24533.3 7.41623
24538.3 7.29488
24543.2 7.17911
24553.1 6.96278
24563.0 6.76451
24572.9 6.58204
24582.8 6.41344
24592.7 6.25712
24602.6 6.11168
24612.5 5.97596
24622.4 5.84894
24632.3 5.72974
24642.2 5.61760
24652.1 5.51186
24662.0 5.41201
24671.9 5.31736
24681.8 5.22754
24691.7 5.14216
24701.6 5.06084
24711.5 4.98328
24721.4 4.90917
24741.2 4.77031
24761.0 4.64250
24780.8 4.52425
24800.6 4.41435
24820.4 4.31178
24840.2 4.21570
24860.0 4.12536
24879.8 4.04016
24899.6 3.95955
24919.4 3.88307
24939.2 3.81032
24959.0 3.74096
24978.8 3.67469
24998.6 3.61119
25018.4 3.55025
25038.2 3.49165
25058.0 3.43520
25097.6 3.32807
25137.2 3.22769
25176.8 3.13309
25216.4 3.04346
25256.0 2.95812
25295.6 2.87653
25335.2 2.79814
25374.8 2.72256
25414.4 2.64942
25454.0 2.57839
25493.6 2.50915
25533.2 2.44144
25572.8 2.37503
25612.4 2.30970
25652.0 2.24519
25691.6 2.18134
25731.2 2.11794
25770.8 2.05479
25810.4 1.99172
25850.0 1.92853
25889.6 1.86502
25929.1 1.80102
25968.7 1.73628
26008.3 1.67061
26047.9 1.60378
26087.5 1.53554
26107.3 1.50081
26127.1 1.46563
26146.9 1.42996
26166.7 1.39378
26186.5 1.35703
26206.3 1.31968
26226.1 1.28169
26245.9 1.24304
26265.7 1.20366
26285.5 1.16352
26305.3 1.12258
26325.1 1.08080
26344.9 1.03816
26364.7 0.994635
26384.5 0.950198
26404.3 0.904848
26424.1 0.858599
26443.9 0.811493
26463.7 0.763607
26483.5 0.715068
26503.3 0.666080
26523.1 0.616946
26542.9 0.568115
26552.8 0.544009
26562.7 0.520269
26572.6 0.496978
26582.5 0.474315
26592.4 0.452469
26602.3 0.431668
26612.2 0.412188
26622.1 0.394363
26632.0 0.378600
26641.9 0.365396
26646.9 0.359939
26651.8 0.355359
26656.8 0.351755
26661.7 0.349235
26666.7 0.347921
26671.6 0.347946
26676.6 0.349462
26681.5 0.352635
26686.5 0.357652
26691.4 0.364723
26696.4 0.374083
26701.3 0.385995
26706.3 0.400755
26711.2 0.418698
26716.2 0.440199
26721.1 0.465629
26723.6 0.480039
26726.1 0.495571
26728.5 0.512420
26731.0 0.530526
26733.5 0.550115
26736.0 0.571114
26738.4 0.593786
26740.9 0.618046
26743.4 0.644193
26745.9 0.672130
26748.3 0.702201
26750.8 0.734292
26753.3 0.768802
26755.8 0.805598
26758.2 0.845136
26760.7 0.887269
26763.2 0.932518
26765.7 0.980717
26768.1 1.03247
26770.6 1.08757
26773.1 1.14673
26775.6 1.20973
26778.0 1.27736
26780.5 1.34939
26783.0 1.42673
26785.5 1.50912
26787.9 1.59761
26790.4 1.69191
26792.9 1.79325
26795.4 1.90129
26797.8 2.01746
26800.3 2.14141
26802.8 2.27476
26805.3 2.41714
26807.7 2.57045
26810.2 2.73428
26812.7 2.91084
26815.2 3.09968
26817.6 3.30340
26820.1 3.52151
26822.6 3.75705
26825.1 4.00950
26827.5 4.28243
26830.0 4.57528
26832.5 4.89225
26835.0 5.23275
26837.4 5.60171
26839.9 5.99851
26842.4 6.42897
26844.9 6.89243
26847.3 7.39572
26849.8 7.93812
26852.3 8.52767
26854.8 9.16354
26857.2 9.85513
26859.7 10.6014
26862.2 11.4134
26864.7 12.2896
26867.1 13.2426
26869.6 14.2705
26872.1 15.3872
26874.6 16.5898
26877.0 17.8882
26879.5 19.2877
26882.4 21.0345
26885.2 22.9211
26888.0 24.9641
26890.9 27.1486
26893.7 29.4849
26896.6 31.9449
26899.4 34.5174
26902.3 37.1742
26905.1 39.8866
26907.9 42.5871
26910.8 45.2361
26913.6 47.7494
26916.5 50.0744
26919.3 52.1254
26922.2 53.8476
26925.0 55.1892
26927.9 56.1172
26930.7 56.6085
26933.5 56.6703
26936.4 56.3245
26939.2 55.6070
26942.1 54.5716
26944.9 53.2713
26947.8 51.7629
26950.6 50.0948
26953.4 48.3287
26959.1 44.6472
26962.0 42.7983
26964.8 40.9860
26967.7 39.2211
26970.5 37.5163
26973.9 35.5491
26977.4 33.6955
26980.8 31.9531
26984.2 30.3216
26987.6 28.7983
26991.0 27.3787
26994.5 26.0574
26997.9 24.8284
27001.3 23.6823
27004.7 22.6196
27008.1 21.6309
27011.6 20.7104
27015.0 19.8529
27018.4 19.0533
27021.8 18.3070
27025.2 17.6097
27028.7 16.9557
27032.1 16.3451
27035.5 15.7726
27038.9 15.2353
27042.4 14.7305
27045.8 14.2555
27049.2 13.8082
27052.6 13.3865
27056.0 12.9872
27059.5 12.6111
27062.9 12.2553
27066.3 11.9184
27069.7 11.5990
27073.1 11.2959
27076.6 11.0080
27080.0 10.7343
27083.4 10.4731
27086.8 10.2251
27090.3 9.98862
27093.7 9.76299
27100.5 9.34159
27107.4 8.95606
27114.2 8.60177
27121.0 8.27621
27127.9 7.97575
27134.7 7.69776
27141.6 7.43954
27148.4 7.19986
27155.3 6.97657
27158.7 6.87058
27162.1 6.76815
27165.5 6.66884
27168.9 6.57311
27172.4 6.48060
27175.8 6.39135
27179.2 6.30573
27180.9 6.26469
27182.6 6.22552
27183.5 6.20695
27184.3 6.18986
27185.2 6.17467
27185.6 6.16837
27186.0 6.16353
27186.5 6.16055
27186.9 6.16068
27187.1 6.16254
27187.3 6.16592
27187.5 6.17141
27187.8 6.17974
27188.0 6.19273
27188.2 6.21097
27188.4 6.23920
27188.5 6.25828
27188.6 6.27948
27188.7 6.30818
27188.8 6.34408
27188.9 6.38933
27189.0 6.44099
27189.2 6.51284
27189.3 6.59569
27189.4 6.71126
27189.5 6.85328
27189.6 7.07343
27189.7 7.31992
27189.9 7.55352
27189.9 7.62178
27190.0 7.64052
27190.1 7.61193
27190.1 7.53437
27190.3 7.30833
27190.4 7.05604
27190.5 6.82986
27190.6 6.72100
27190.7 6.62458
27190.8 6.54328
27190.9 6.47486
27190.9 6.41718
27191.0 6.36838
27191.2 6.29135
27191.3 6.23426
27191.5 6.19083
27191.7 6.15695
27191.8 6.12988
27192.0 6.10778
27192.1 6.08936
27192.3 6.07373
27192.5 6.06025
27192.8 6.03794
27193.1 6.01994
27193.4 6.00477
27193.7 5.99155
27194.1 5.97971
27194.4 5.96888
27195.0 5.94930
27195.6 5.93182
27196.3 5.91521
27196.9 5.89940
27198.2 5.86929
27199.5 5.84050
27200.8 5.81278
27203.3 5.75862
27205.9 5.70638
27211.0 5.60559
27216.1 5.50921
27221.2 5.41678
27226.3 5.32798
27231.4 5.24259
27236.5 5.16041
27241.6 5.08125
27251.9 4.93138
27262.1 4.79180
27272.3 4.66153
27282.5 4.53968
27292.7 4.42550
27303.0 4.31833
27313.2 4.21758
27323.4 4.12273
27333.6 4.03333
27343.8 3.94899
27354.1 3.86934
27364.3 3.79409
27374.5 3.72297
27384.7 3.65572
27394.9 3.59216
27405.2 3.53210
27415.4 3.47539
27425.6 3.42192
27435.8 3.37158
27446.0 3.32430
27456.3 3.28004
27466.5 3.23876
27476.7 3.20047
27486.9 3.16520
27497.1 3.13299
27507.4 3.10395
27517.6 3.07817
27527.8 3.05583
27538.0 3.03712
27548.2 3.02229
27558.5 3.01163
27568.7 3.00552
27578.9 3.00440
27589.1 3.00879
27599.3 3.01935
27609.6 3.03683
27619.8 3.06216
27630.0 3.09645
27640.2 3.14104
27650.4 3.19757
27660.7 3.26801
27665.8 3.30919
27670.9 3.35479
27676.0 3.40522
27681.1 3.46091
27686.2 3.52234
27691.3 3.59006
27696.4 3.66468
27701.5 3.74686
27706.6 3.83738
27711.8 3.93709
27716.9 4.04696
27722.0 4.16808
27727.1 4.30167
27732.2 4.44913
27737.3 4.61205
27742.4 4.79222
27747.5 4.99171
27752.6 5.21285
27757.7 5.45832
27762.9 5.73122
27768.0 6.03506
27773.1 6.37390
27778.2 6.75243
27783.3 7.17603
27788.4 7.65090
27793.5 8.18419
27796.1 8.47586
27798.6 8.78413
27801.2 9.11265
27803.7 9.46014
27806.3 9.83074
27808.8 10.2230
27811.4 10.6416
27814.0 11.0850
27816.5 11.5583
27819.1 12.0598
27821.6 12.5952
27824.2 13.1626
27826.7 13.7683
27829.3 14.4099
27831.8 15.0946
27834.4 15.8191
27837.0 16.5913
27839.5 17.4072
27842.1 18.2717
27844.6 19.1862
27848.1 20.5134
27851.5 21.9333
27855.0 23.4492
27858.5 25.0577
27861.9 26.7564
27865.4 28.5235
27872.3 32.1989
27875.8 34.0568
27879.2 35.8704
27882.7 37.6011
27886.2 39.2005
27889.6 40.6230
27893.1 41.8130
27896.5 42.7337
27900.0 43.3544
27903.5 43.6574
27906.9 43.6378
27910.4 43.3082
27913.9 42.6932
27917.3 41.8242
27920.8 40.7473
27924.2 39.5043
27927.7 38.1387
27934.6 35.1932
27941.6 32.1858
27945.0 30.7124
27948.5 29.2878
27951.9 27.9180
27955.4 26.6100
27957.9 25.7093
27960.4 24.8438
27962.9 24.0135
27965.4 23.2187
27967.9 22.4588
27970.3 21.7334
27972.8 21.0417
27975.3 20.3855
27977.8 19.7586
27980.3 19.1628
27982.8 18.5972
27985.3 18.0631
27987.8 17.5554
27990.2 17.0758
27992.7 16.6238
27995.2 16.2009
27997.7 15.8038
28000.2 15.4349
28002.7 15.0953
28005.2 14.7871
28006.4 14.6451
28007.7 14.5133
28008.9 14.3904
28010.2 14.2790
28011.4 14.1785
28012.6 14.0916
28013.9 14.0192
28015.1 13.9632
28016.4 13.9259
28017.6 13.9111
28018.2 13.9132
28018.9 13.9226
28019.5 13.9398
28020.1 13.9655
28020.7 14.0015
28021.4 14.0476
28022.0 14.1055
28022.6 14.1766
28023.2 14.2624
28023.8 14.3650
28024.5 14.4864
28025.1 14.6293
28025.7 14.7995
28026.3 14.9953
28026.9 15.2233
28027.6 15.4885
28027.9 15.6419
28028.2 15.8023
28028.5 15.9753
28028.8 16.1619
28029.1 16.3631
28029.4 16.5802
28029.7 16.8145
28030.1 17.0674
28030.4 17.3497
28030.7 17.6454
28031.0 17.9648
28031.3 18.3101
28031.6 18.6832
28031.9 19.0866
28032.2 19.5228
28032.5 19.9943
28032.9 20.5040
28033.2 21.0547
28033.5 21.6493
28033.8 22.2908
28034.1 22.9819
28034.4 23.7252
28034.7 24.5229
28035.0 25.3763
28035.3 26.3163
28035.7 27.2833
28036.0 28.3029
28036.3 29.3702
28036.9 31.6128
28037.5 33.9039
28037.8 35.0510
28038.1 36.1025
28038.5 37.0638
28038.8 37.9024
28039.1 38.5865
28039.4 39.0875
28039.7 39.3825
28040.0 39.4569
28040.3 39.2972
28040.6 38.9192
28040.9 38.3370
28041.3 37.5742
28041.6 36.6599
28041.9 35.6262
28042.2 34.5056
28042.5 33.3293
28043.1 30.8772
28043.7 28.5218
28044.1 27.4009
28044.4 26.3292
28044.7 25.3112
28045.0 24.3496
28045.4 23.2764
28045.7 22.2831
28046.1 21.3667
28046.5 20.5229
28046.8 19.7471
28047.2 19.0342
28047.6 18.3792
28047.9 17.7771
28048.3 17.2233
28048.7 16.7135
28049.1 16.2436
28049.4 15.8099
28049.8 15.4090
28050.2 15.0380
28050.5 14.6940
28050.9 14.3746
28051.3 14.0775
28051.6 13.8008
28052.0 13.5425
28052.4 13.3011
28052.8 13.0751
28053.1 12.8631
28053.5 12.6640
28053.9 12.4767
28054.2 12.3002
28054.6 12.1337
28055.0 11.9763
28055.3 11.8273
28056.1 11.5521
28056.8 11.3036
28057.6 11.0779
28058.3 10.8720
28059.0 10.6832
28059.8 10.5094
28060.5 10.3486
28061.3 10.1993
28062.0 10.0602
28062.7 9.93006
28063.5 9.80795
28064.2 9.69301
28065.0 9.58448
28065.7 9.48174
28066.4 9.38421
28067.2 9.29140
28068.7 9.11827
28070.1 8.95946
28071.6 8.81271
28073.1 8.67620
28074.6 8.54850
28076.1 8.42841
28077.5 8.31498
28079.0 8.20741
28080.5 8.10504
28082.0 8.00731
28083.5 7.91376
28084.9 7.82397
28086.4 7.73762
28089.4 7.57405
28092.3 7.42112
28095.3 7.27736
28098.3 7.14160
28101.2 7.01292
28104.2 6.89055
28107.1 6.77389
28110.1 6.66241
28113.1 6.55567
28116.0 6.45329
28119.0 6.35495
28121.9 6.26037
28127.9 6.08147
28133.8 5.91488
28139.7 5.75923
28145.6 5.61336
28151.5 5.47630
28157.5 5.34724
28163.4 5.22544
28169.3 5.11030
28175.2 5.00127
28181.1 4.89787
28187.1 4.79968
28190.0 4.75242
28193.0 4.70633
28195.9 4.66138
28198.9 4.61754
28201.9 4.57478
28204.8 4.53309
28210.7 4.45297
28213.7 4.41464
28216.7 4.37767
28219.6 4.34245
28221.1 4.32575
28222.6 4.30991
28224.1 4.29534
28225.5 4.28273
28226.3 4.27756
28227.0 4.27352
28227.8 4.27104
28228.5 4.27088
28229.2 4.27423
28229.6 4.27785
28230.0 4.28326
28230.4 4.29106
28230.7 4.30207
28231.1 4.31752
28231.5 4.33928
28231.8 4.37032
28232.0 4.39134
28232.2 4.41552
28232.4 4.44679
28232.6 4.48342
28232.8 4.53181
28232.9 4.58989
28233.1 4.66883
28233.3 4.76674
28233.5 4.90490
28233.7 5.08367
28233.8 5.21101
28233.9 5.34804
28234.0 5.51136
28234.1 5.70700
28234.2 5.97124
28234.2 6.26070
28234.3 6.60884
28234.4 7.06972
28234.6 7.87342
28234.7 8.78668
28234.8 9.28713
28234.9 9.65083
28234.9 9.89474
28235.0 9.98051
28235.1 9.86737
28235.2 9.60227
28235.2 9.22396
28235.3 8.78101
28235.4 7.86476
28235.6 7.05793
28235.7 6.68151
28235.7 6.39245
28235.9 5.92390
28236.0 5.55081
28236.2 5.29045
28236.3 5.07880
28236.4 4.92667
28236.6 4.80657
28236.7 4.71038
28236.9 4.62728
28237.0 4.56393
28237.2 4.51120
28237.3 4.46683
28237.6 4.39467
28237.9 4.34287
28238.2 4.30170
28238.4 4.27038
28238.7 4.24420
28239.0 4.22338
28239.3 4.20527
28239.6 4.19035
28240.1 4.16560
28240.7 4.14607
28241.3 4.12998
28241.9 4.11627
28242.4 4.10424
28243.0 4.09344
28243.6 4.08357
28244.7 4.06579
28245.9 4.04966
28247.0 4.03484
28248.1 4.02083
28249.3 4.00741
28251.6 3.98182
28253.8 3.95737
28256.1 3.93363
28258.4 3.91062
28263.0 3.86607
28267.5 3.82313
28272.1 3.78155
28276.7 3.74111
28281.2 3.70188
28285.8 3.66363
28290.3 3.62647
28294.9 3.59017
28299.5 3.55485
28308.6 3.48677
28317.7 3.42178
28326.9 3.35971
28336.0 3.30033
28345.1 3.24350
28354.2 3.18893
28363.4 3.13655
28372.5 3.08611
28381.6 3.03759
28399.9 2.94552
28418.1 2.85957
28436.4 2.77894
28454.6 2.70300
28472.9 2.63116
28491.1 2.56303
28509.4 2.49816
28527.6 2.43619
28545.9 2.37678
28564.1 2.31971
28582.4 2.26467
28600.6 2.21150
28618.9 2.15995
28637.2 2.10988
28655.4 2.06112
28673.7 2.01351
28691.9 1.96689
28710.2 1.92118
28728.4 1.87624
28746.7 1.83196
28764.9 1.78822
28783.2 1.74496
28801.4 1.70206
28819.7 1.65943
28892.7 1.48987
28911.0 1.44730
28929.2 1.40452
28947.5 1.36144
28965.7 1.31795
28984.0 1.27397
29002.2 1.22945
29020.5 1.18431
29038.7 1.13844
29057.0 1.09177
29075.2 1.04428
29093.5 0.995890
29111.7 0.946568
29130.0 0.896286
29148.2 0.845148
29166.5 0.793220
29184.7 0.740799
29203.0 0.688251
29221.3 0.636354
29230.4 0.610977
29239.5 0.586289
29248.6 0.562521
29257.8 0.540094
29266.9 0.519451
29271.5 0.509994
29276.0 0.501270
29280.6 0.493360
29285.1 0.486436
29289.7 0.480642
29294.3 0.476169
29298.8 0.473240
29303.4 0.472139
29308.0 0.473186
29312.5 0.476775
29317.1 0.483408
29321.6 0.493652
29326.2 0.508261
29328.5 0.517485
29330.8 0.528169
29333.1 0.540529
29335.3 0.554636
29337.6 0.570747
29339.9 0.589096
29342.2 0.610053
29344.5 0.633749
29346.7 0.660638
29349.0 0.691147
29351.3 0.725945
29353.6 0.765329
29355.9 0.810158
29358.2 0.861295
29360.4 0.919788
29362.7 0.986918
29363.9 1.02420
29365.0 1.06427
29366.1 1.10738
29367.3 1.15383
29368.4 1.20440
29369.6 1.25859
29370.7 1.31725
29371.8 1.38087
29373.0 1.44998
29374.1 1.52524
29375.3 1.60737
29376.4 1.69721
29377.5 1.79574
29378.7 1.90412
29379.8 2.02369
29381.0 2.15603
29382.1 2.30303
29383.2 2.46692
29384.4 2.65040
29385.0 2.75047
29385.5 2.85671
29386.1 2.97167
29386.7 3.09197
29387.2 3.22017
29387.8 3.35696
29388.4 3.50313
29389.0 3.65955
29389.5 3.82720
29390.1 4.00714
29390.7 4.20062
29391.2 4.40898
29391.8 4.63376
29392.4 4.87670
29392.9 5.13975
29393.5 5.42512
29394.1 5.73530
29394.7 6.07313
29395.2 6.44183
29395.8 6.84505
29396.4 7.28696
29396.9 7.77228
29397.5 8.30638
29398.1 8.89536
29398.6 9.54611
29399.2 10.2664
29399.5 10.6623
29399.8 11.0649
29400.1 11.5042
29400.4 11.9513
29400.6 12.4393
29400.9 12.9360
29401.2 13.4783
29401.5 14.0303
29401.8 14.6328
29402.1 15.2458
29402.4 15.9144
29402.6 16.5939
29402.9 17.3340
29403.2 18.0848
29403.5 18.9006
29403.8 19.7258
29404.2 20.9367
29404.6 22.2180
29404.9 23.5660
29405.3 24.9742
29406.1 27.9253
29406.9 30.9312
29407.3 32.3874
29407.7 33.7660
29408.1 35.0268
29408.5 36.1281
29408.8 37.0289
29409.2 37.6925
29409.6 38.0901
29410.0 38.2042
29410.4 38.0353
29410.8 37.5846
29411.2 36.8723
29411.6 35.9292
29412.0 34.7930
29412.3 33.5058
29412.7 32.1096
29413.1 30.6445
29413.9 27.6454
29414.7 24.7292
29415.1 23.3469
29415.5 22.0295
29415.9 20.7829
29416.2 19.6391
29416.6 18.5659
29417.0 17.5625
29417.4 16.6269
29417.8 15.7563
29418.1 14.9476
29418.5 14.1974
29418.9 13.5019
29419.3 12.8739
29419.6 12.2761
29420.0 11.7227
29420.4 11.2104
29420.8 10.7362
29421.2 10.2972
29421.5 9.89077
29421.9 9.51448
29422.3 9.17487
29422.7 8.85153
29423.1 8.55207
29423.4 8.27473
29423.8 8.01789
29424.2 7.78006
29424.6 7.55989
29425.0 7.35613
29425.3 7.17242
29425.7 6.99781
29426.1 6.83652
29426.8 6.55045
29427.6 6.30809
29428.4 6.10677
29429.1 5.93685
29429.9 5.79764
29430.6 5.68612
29431.4 5.60071
29432.1 5.53704
29432.9 5.49463
29433.7 5.47198
29434.4 5.46783
29435.2 5.48108
29435.9 5.51109
29436.7 5.55726
29437.4 5.61820
29438.2 5.69519
29439.0 5.78734
29439.7 5.89456
29440.5 6.01515
29441.2 6.15247
29442.0 6.30522
29442.8 6.47372
29443.5 6.65586
29444.3 6.85699
29445.0 7.07539
29445.8 7.31176
29446.5 7.56340
29447.3 7.83790
29448.1 8.13303
29448.8 8.44987
29449.6 8.78503
29450.3 9.14873
29451.1 9.53811
29451.8 9.95473
29452.6 10.3942
29453.4 10.8702
29454.1 11.3788
29454.9 11.9222
29455.6 12.4949
29456.4 13.1143
29457.1 13.7757
29457.9 14.4817
29458.7 15.2249
29459.4 16.0278
29460.2 16.8837
29460.9 17.7957
29461.7 18.7533
29462.4 19.7850
29463.2 20.8659
29464.0 22.0271
29464.7 23.2399
29465.7 24.8904
29466.6 26.6514
29467.6 28.5199
29468.5 30.4678
29469.5 32.5243
29470.4 34.6286
29472.4 38.9599
29473.3 41.1127
29474.3 43.1860
29475.2 45.1234
29476.2 46.8479
29477.1 48.3363
29478.1 49.5028
29479.1 50.3262
29480.0 50.7577
29480.5 50.8252
29481.0 50.7911
29481.9 50.4234
29482.9 49.6763
29483.8 48.6001
29484.8 47.2204
29485.7 45.6202
29486.7 43.8229
29487.7 41.9205
29489.6 37.8959
29491.5 33.9090
29492.4 31.9801
29493.4 30.1435
29494.4 28.3714
29495.3 26.7068
29496.2 25.2464
29497.1 23.8650
29497.9 22.5616
29498.8 21.3475
29499.7 20.1922
29500.6 19.1068
29501.5 18.0879
29502.3 17.1422
29503.2 16.2443
29504.1 15.4019
29505.0 14.6114
29505.8 13.8774
29506.7 13.1800
29507.6 12.5319
29508.5 11.9154
29509.3 11.3418
29510.2 10.7954
29511.1 10.2807
29512.0 9.79540
29512.8 9.34258
29513.7 8.90993
29514.6 8.50560
29515.5 8.11867
29516.3 7.75650
29517.2 7.40938
29518.1 7.08031
29519.0 6.76812
29519.9 6.47499
29520.7 6.19320
29521.6 5.92824
29522.5 5.67317
29523.4 5.43300
29524.2 5.20149
29525.1 4.98078
29526.0 4.77024
29526.9 4.57152
29528.6 4.19607
29530.4 3.85486
29532.1 3.54069
29533.9 3.25430
29535.6 2.99142
29537.4 2.74999
29539.1 2.52701
29540.9 2.32351
29542.6 2.13689
29544.4 1.96609
29545.3 1.88590
29546.2 1.80938
29547.0 1.73647
29547.9 1.66784
29549.7 1.53999
29551.4 1.42543
29553.2 1.32337
29554.9 1.23486
29556.7 1.15893
29558.4 1.09661
29559.3 1.07034
29560.2 1.04752
29561.1 1.02823
29561.9 1.01270
29562.8 1.00065
29563.7 0.992450
29564.6 0.988029
29565.4 0.987602
29566.3 0.991290
29567.2 0.999270
29568.1 1.01170
29568.9 1.02855
29569.8 1.05038
29570.7 1.07690
29571.6 1.10895
29572.4 1.14605
29573.3 1.18930
29574.2 1.23861
29575.1 1.29427
29576.0 1.35589
29576.8 1.42522
29577.7 1.50108
29578.6 1.58563
29579.5 1.67738
29580.3 1.77892
29581.2 1.88977
29582.1 2.01049
29583.0 2.14013
29583.8 2.28232
29584.7 2.43632
29585.6 2.60287
29586.5 2.78067
29587.4 2.97466
29588.2 3.18379
29589.1 3.40906
29590.0 3.64868
29590.9 3.90928
29591.7 4.18615
29592.6 4.48694
29593.5 4.80617
29594.4 5.15267
29595.2 5.52448
29596.1 5.92330
29597.0 6.34590
29597.9 6.80388
29598.7 7.28882
29599.6 7.81395
29600.5 8.36953
29601.4 8.97066
29602.3 9.61359
29603.1 10.3009
29604.0 11.0264
29604.9 11.8096
29605.8 12.6353
29606.6 13.5249
29607.5 14.4610
29608.2 15.2683
29608.9 16.1036
29609.6 16.9920
29610.3 17.9094
29611.0 18.8830
