Ga-69(n,g) ENDFB-8.0
Energy(eV) XS(b)
2342.02 0.0290592
2345.62 0.0308267
2349.22 0.0327580
2352.81 0.0348863
2356.41 0.0372445
2360.01 0.0398840
2363.60 0.0428346
2367.20 0.0461476
2370.80 0.0498847
2374.12 0.0537765
2377.44 0.0581645
2379.10 0.0605734
2380.76 0.0631398
2382.42 0.0658794
2384.08 0.0688081
2386.43 0.0733184
2388.79 0.0783006
2391.14 0.0838250
2393.49 0.0899729
2395.84 0.0968356
2397.02 0.100561
2398.19 0.104506
2399.37 0.108703
2400.55 0.113171
2401.72 0.117928
2402.90 0.122997
2404.42 0.130066
2405.94 0.137772
2407.46 0.146194
2408.98 0.155416
2410.51 0.165557
2412.03 0.176735
2413.55 0.189095
2415.07 0.202799
2416.39 0.215893
2417.70 0.230293
2419.02 0.246201
2419.67 0.254775
2420.33 0.263806
2420.99 0.273341
2421.64 0.283384
2422.30 0.293986
2422.96 0.305186
2423.62 0.317051
2424.27 0.329599
2424.93 0.342909
2425.59 0.357046
2426.35 0.374547
2427.11 0.393366
2427.87 0.413634
2428.63 0.435497
2429.39 0.459127
2430.15 0.484713
2430.91 0.512474
2431.68 0.542660
2432.44 0.575556
2433.20 0.611487
2433.96 0.650830
2434.34 0.671943
2434.72 0.694020
2435.10 0.717242
2435.48 0.741559
2435.86 0.767175
2436.24 0.794035
2436.62 0.822372
2437.00 0.852131
2437.38 0.883573
2437.76 0.916647
2438.09 0.946757
2438.42 0.978326
2438.75 1.01145
2439.08 1.04610
2439.41 1.08262
2439.74 1.12088
2440.06 1.16124
2440.39 1.20359
2440.72 1.24832
2441.05 1.29532
2441.38 1.34503
2441.71 1.39733
2442.04 1.45274
2442.36 1.51113
2442.69 1.57308
2443.02 1.63846
2443.40 1.71929
2443.78 1.80556
2444.16 1.89820
2444.54 1.99725
2444.92 2.10379
2445.30 2.21788
2445.68 2.34044
2446.06 2.47216
2446.44 2.61419
2446.83 2.76700
2447.21 2.93141
2447.59 3.10779
2447.97 3.29795
2448.35 3.50174
2448.73 3.72101
2449.11 3.95532
2449.56 4.25718
2450.02 4.58198
2450.47 4.93104
2450.93 5.30185
2451.38 5.69388
2451.84 6.10185
2452.29 6.52231
2452.74 6.94632
2453.21 7.38042
2453.68 7.79691
2454.15 8.18406
2454.62 8.52594
2455.09 8.80987
2455.33 8.92573
2455.56 9.02191
2455.80 9.09806
2456.03 9.15278
2456.27 9.18537
2456.50 9.19540
2456.88 9.16449
2457.18 9.09718
2457.49 8.99397
2457.79 8.85683
2458.10 8.68858
2458.40 8.49181
2458.71 8.27148
2459.01 8.03086
2459.32 7.77393
2459.93 7.22565
2460.54 6.65725
2461.15 6.09176
2461.76 5.54706
2462.21 5.16741
2462.65 4.80922
2463.10 4.47325
2463.55 4.16018
2464.00 3.86929
2464.44 3.60125
2464.89 3.35439
2465.34 3.12747
2465.68 2.96829
2466.01 2.81954
2466.35 2.67972
2466.69 2.54907
2467.03 2.42624
2467.36 2.31139
2467.70 2.20365
2468.04 2.10253
2468.37 2.00730
2468.71 1.91809
2469.05 1.83422
2469.39 1.75532
2469.72 1.68083
2470.06 1.61086
2470.40 1.54491
2470.73 1.48268
2471.09 1.42105
2471.44 1.36314
2471.80 1.30837
2472.15 1.25682
2472.50 1.20798
2472.86 1.16195
2473.21 1.11838
2473.56 1.07713
2474.27 1.00085
2474.98 0.932137
2475.68 0.870059
2476.39 0.813891
2477.10 0.762789
2477.80 0.716242
2478.51 0.673739
2479.22 0.634889
2479.92 0.599196
2480.63 0.566383
2481.34 0.536160
2482.04 0.508309
2482.69 0.484776
2483.33 0.462859
2483.97 0.442345
2484.61 0.423169
2485.26 0.405163
2485.90 0.388288
2486.54 0.372408
2487.18 0.357494
2487.83 0.343429
2488.47 0.330191
2489.11 0.317681
2489.75 0.305881
2490.40 0.294705
2491.04 0.284144
2492.32 0.264634
2493.03 0.254741
2493.74 0.245390
2495.15 0.228177
2496.56 0.212699
2497.98 0.198751
2499.39 0.186122
2500.80 0.174668
2502.22 0.164232
2503.63 0.154713
2504.53 0.149076
2505.43 0.143748
2507.23 0.133912
2509.03 0.125057
2510.83 0.117066
2512.63 0.109838
2514.42 0.103252
2516.22 0.0972349
2518.02 0.0917319
2519.44 0.0877311
2520.85 0.0839918
2522.26 0.0804869
2523.68 0.0772018
2525.09 0.0741143
2526.50 0.0712129
2529.33 0.0659042
2532.16 0.0611768
2534.98 0.0569490
2537.81 0.0531530
2540.64 0.0497321
2543.47 0.0466386
2546.29 0.0438321
2549.12 0.0412783
2551.95 0.0389478
2554.77 0.0368154
2557.60 0.0348594
2560.43 0.0330608
2563.25 0.0314039
2565.95 0.0299493
2568.65 0.0285938
2574.05 0.0261486
2579.45 0.0240211
2584.84 0.0221554
2590.24 0.0205120
2595.64 0.0190584
2601.03 0.0177649
2606.43 0.0166092
2612.08 0.0155272
2617.74 0.0145576
2623.39 0.0136859
2629.05 0.0129003
2634.70 0.0121887
2640.35 0.0115433
2646.01 0.0109560
2651.66 0.0104198
2660.91 0.00963946
2670.17 0.00896532
2679.42 0.00837354
2688.67 0.00785354
2697.92 0.00739486
2707.17 0.00698906
2716.43 0.00662935
2725.68 0.00631016
2736.99 0.00596865
2748.29 0.00567044
2759.60 0.00541107
2770.91 0.00518687
2782.22 0.00499122
2793.53 0.00482332
2816.14 0.00455750
2830.53 0.00443307
2844.93 0.00434071
2859.32 0.00427987
2873.71 0.00425299
2893.24 0.00428302
2903.01 0.00433506
2912.77 0.00442181
2922.54 0.00455867
2932.30 0.00478294
2942.07 0.00516166
2946.95 0.00543363
2951.84 0.00582023
2957.49 0.00651629
2960.32 0.00702212
2963.14 0.00769268
2965.97 0.00860120
2968.80 0.00994549
2970.21 0.0108613
2971.63 0.0120124
2973.04 0.0134830
2974.45 0.0154004
2975.55 0.0173365
2976.64 0.0198497
2977.73 0.0231954
2978.82 0.0277818
2979.37 0.0307525
2979.91 0.0343414
2980.46 0.0387577
2981.01 0.0443100
2981.55 0.0515018
2982.10 0.0612752
2982.37 0.0676942
2982.64 0.0756976
2982.92 0.0860250
2983.19 0.0998571
2983.37 0.111541
2983.54 0.126188
2983.72 0.144753
2983.90 0.168329
2984.07 0.198772
2984.25 0.237980
2984.43 0.288454
2984.52 0.318663
2984.60 0.352828
2984.69 0.391880
2984.78 0.435448
2984.87 0.485074
2984.96 0.540221
2985.05 0.602765
2985.14 0.671945
2985.22 0.749088
2985.31 0.834882
2985.40 0.931163
2985.49 1.03648
2985.58 1.15258
2985.66 1.28015
2985.75 1.42152
2985.84 1.57418
2985.93 1.74022
2986.02 1.92017
2986.10 2.09851
2986.18 2.28687
2986.26 2.49018
2986.34 2.70353
2986.42 2.93228
2986.50 3.17070
2986.58 3.42135
2986.66 3.68392
2986.74 3.96148
2986.82 4.24658
2986.90 4.54189
2986.98 4.84657
2987.14 5.48397
2987.30 6.14129
2987.64 7.55328
2987.81 8.23796
2987.98 8.88007
2988.07 9.19826
2988.15 9.49444
2988.24 9.76972
2988.33 10.0217
2988.43 10.2697
2988.52 10.4818
2988.60 10.6315
2988.68 10.7554
2988.77 10.8607
2988.86 10.9351
2988.99 10.9763
2989.00 10.9764
2989.03 10.9743
2989.06 10.9685
2989.12 10.9450
2989.23 10.8541
2989.35 10.7007
2989.43 10.5720
2989.50 10.4225
2989.62 10.1397
2989.74 9.81023
2989.85 9.48996
2989.95 9.14466
2990.05 8.77163
2990.15 8.38227
2990.34 7.64315
2990.52 6.87741
2990.71 6.10802
2990.89 5.35547
2991.06 4.67496
2991.15 4.34990
2991.24 4.04009
2991.32 3.73928
2991.41 3.45514
2991.50 3.18164
2991.58 2.92546
2991.67 2.68089
2991.76 2.45365
2991.84 2.23839
2991.93 2.03989
2992.02 1.85326
2992.10 1.68241
2992.19 1.52291
2992.27 1.37790
2992.36 1.24342
2992.45 1.12197
2992.53 1.01005
2992.62 0.909585
2992.71 0.817562
2992.79 0.735430
2992.88 0.660611
2992.97 0.594184
2993.05 0.533973
2993.14 0.480767
2993.23 0.432752
2993.31 0.390495
2993.40 0.352503
2993.49 0.318813
2993.66 0.262873
2993.83 0.219105
2994.01 0.184920
2994.18 0.158200
2994.35 0.137242
2994.52 0.120702
2994.70 0.107532
2994.87 0.0968707
2995.04 0.0882240
2995.39 0.0750420
2995.74 0.0654592
2996.08 0.0581131
2996.43 0.0522278
2996.78 0.0473973
2997.47 0.0398686
2998.16 0.0342638
2998.85 0.0299637
2999.54 0.0265801
3000.24 0.0238662
3001.62 0.0198162
3003.01 0.0169732
3004.39 0.0149029
3005.78 0.0133568
3007.16 0.0121806
3008.55 0.0112746
3011.32 0.00998654
3014.09 0.00914538
3016.86 0.00860262
3019.63 0.00826381
3022.39 0.00808275
3027.93 0.00804336
3031.57 0.00822037
3035.20 0.00853243
3038.84 0.00905218
3042.47 0.00981351
3046.11 0.0109102
3049.75 0.0125105
3051.56 0.0135884
3053.38 0.0149219
3055.20 0.0165803
3057.02 0.0186943
3058.40 0.0207469
3059.79 0.0233117
3061.17 0.0265613
3062.56 0.0307523
3063.94 0.0362888
3064.63 0.0397644
3065.33 0.0438623
3066.02 0.0487586
3066.71 0.0546577
3067.40 0.0618671
3068.09 0.0708165
3068.66 0.0798135
3069.22 0.0908862
3069.78 0.104793
3070.06 0.113143
3070.35 0.122705
3070.63 0.133822
3070.91 0.146839
3071.19 0.162420
3071.47 0.181511
3071.75 0.205678
3071.89 0.220321
3072.03 0.237046
3072.17 0.256583
3072.31 0.279260
3072.46 0.306153
3072.60 0.337798
3072.73 0.372559
3072.86 0.413587
3072.99 0.462143
3073.12 0.519707
3073.25 0.587999
3073.38 0.669003
3073.51 0.764981
3073.63 0.877537
3073.70 0.941656
3073.76 1.01124
3073.83 1.08669
3073.89 1.16842
3073.96 1.25686
3074.02 1.35246
3074.09 1.45567
3074.15 1.56521
3074.22 1.68495
3074.28 1.81374
3074.35 1.95206
3074.41 2.10042
3074.48 2.25930
3074.54 2.42919
3074.61 2.61055
3074.67 2.80079
3074.74 3.02588
3074.81 3.26278
3074.88 3.51875
3074.95 3.78702
3075.03 4.07565
3075.10 4.37681
3075.17 4.69470
3075.24 5.02948
3075.31 5.38637
3075.38 5.75529
3075.45 6.14664
3075.52 6.54917
3075.59 6.97398
3075.66 7.40863
3075.80 8.32244
3075.89 8.91784
3075.97 9.52484
3076.14 10.7920
3076.49 13.4270
3076.73 15.2187
3076.85 16.0761
3076.97 16.8926
3077.10 17.7241
3077.23 18.4729
3077.34 19.0846
3077.46 19.6104
3077.54 19.8975
3077.61 20.1412
3077.73 20.4454
3077.81 20.5874
3077.89 20.6796
3078.00 20.7237
3078.01 20.7234
3078.03 20.7204
3078.05 20.7138
3078.09 20.6902
3078.17 20.6024
3078.31 20.3548
3078.41 20.0786
3078.51 19.7305
3078.61 19.3100
3078.71 18.8302
3078.83 18.1846
3078.94 17.4736
3079.04 16.8170
3079.14 16.1304
3079.34 14.6759
3079.65 12.3154
3079.81 11.1373
3079.96 9.98804
3080.09 9.07293
3080.22 8.19711
3080.35 7.36697
3080.48 6.59324
3080.54 6.22327
3080.60 5.86708
3080.67 5.52487
3080.73 5.20179
3080.79 4.88764
3080.86 4.58762
3080.92 4.30167
3080.99 4.03378
3081.05 3.79103
3081.10 3.56388
3081.16 3.34800
3081.22 3.14311
3081.28 2.94574
3081.34 2.76218
3081.40 2.58872
3081.46 2.42504
3081.52 2.26824
3081.58 2.12322
3081.64 1.98690
3081.70 1.85892
3081.76 1.73696
3081.82 1.62470
3081.87 1.51968
3081.93 1.42155
3081.99 1.32843
3082.05 1.24309
3082.11 1.16358
3082.17 1.08957
3082.29 0.955702
3082.41 0.841288
3082.53 0.742086
3082.64 0.657688
3082.76 0.585332
3082.88 0.523351
3083.01 0.466135
3083.14 0.417739
3083.26 0.376738
3083.39 0.342166
3083.52 0.312451
3083.65 0.287203
3083.77 0.265299
3083.90 0.246484
3084.16 0.215486
3084.41 0.191436
3084.67 0.172180
3084.92 0.156371
3085.18 0.143059
3085.43 0.131735
3085.69 0.121922
3085.94 0.113320
3086.45 0.0989319
3086.96 0.0873759
3087.58 0.0760942
3088.20 0.0670520
3088.82 0.0596803
3089.44 0.0535934
3090.06 0.0484876
3090.68 0.0441637
3091.30 0.0404642
3091.92 0.0372758
3093.16 0.0320680
3094.40 0.0280423
3095.64 0.0248642
3096.88 0.0223173
3098.92 0.0191098
3100.96 0.0167485
3103.01 0.0149396
3105.05 0.0135332
3107.09 0.0124228
3109.13 0.0115358
3113.21 0.0102513
3117.30 0.00933707
3121.38 0.00869222
3125.46 0.00822960
3129.55 0.00789430
3135.38 0.00756854
3141.21 0.00736793
3147.04 0.00725402
3152.88 0.00720412
3162.21 0.00722219
3171.54 0.00732989
3180.88 0.00750830
3190.21 0.00774595
3199.54 0.00803700
3208.87 0.00838099
3218.21 0.00877894
3227.54 0.00923385
3235.71 0.00968312
3243.87 0.0101852
3252.04 0.0107447
3260.20 0.0113591
3268.37 0.0120528
3276.54 0.0128288
3284.70 0.0136987
3292.87 0.0146777
3299.29 0.0155359
3305.70 0.0164826
3312.12 0.0175316
3318.53 0.0186994
3324.95 0.0200039
3331.37 0.0214729
3337.78 0.0231407
3344.20 0.0250601
3347.41 0.0261437
3350.62 0.0273328
3353.82 0.0286413
3357.03 0.0301456
3360.24 0.0319579
3363.45 0.0343231
3365.05 0.0358874
3366.66 0.0379579
3368.26 0.0410191
3369.06 0.0432654
3369.86 0.0465153
3370.30 0.0491459
3370.74 0.0530178
3371.18 0.0593215
3371.40 0.0640449
3371.61 0.0703488
3371.83 0.0789010
3372.05 0.0904818
3372.27 0.106124
3372.49 0.127006
3372.71 0.154871
3372.93 0.191460
3373.15 0.238818
3373.25 0.267081
3373.36 0.298830
3373.51 0.347290
3373.66 0.403118
3373.80 0.466879
3373.95 0.539050
3374.09 0.619981
3374.24 0.709862
3374.39 0.808688
3374.53 0.915456
3374.68 1.03115
3374.82 1.15428
3374.97 1.28379
3375.11 1.41737
3375.70 1.96768
3375.86 2.11328
3376.02 2.24843
3376.19 2.36963
3376.35 2.47362
3376.51 2.55391
3376.59 2.58656
3376.66 2.61360
3376.75 2.63652
3376.83 2.65304
3376.94 2.66580
3377.00 2.66752
3377.11 2.66137
3377.25 2.63716
3377.37 2.60428
3377.48 2.56005
3377.59 2.50455
3377.71 2.43953
3377.82 2.36543
3377.93 2.28322
3378.05 2.19315
3378.16 2.09793
3378.38 1.89436
3378.84 1.46543
3378.95 1.36018
3379.09 1.23150
3379.23 1.10814
3379.38 0.991231
3379.52 0.882398
3379.66 0.780713
3379.80 0.687979
3379.94 0.603032
3380.08 0.527023
3380.20 0.471972
3380.31 0.421959
3380.43 0.373746
3380.55 0.331089
3380.67 0.292940
3380.79 0.259571
3380.91 0.230055
3381.03 0.204511
3381.15 0.182318
3381.27 0.163126
3381.51 0.132326
3381.75 0.109953
3381.99 0.0937738
3382.23 0.0822778
3382.48 0.0740789
3382.72 0.0682763
3383.20 0.0611001
3383.68 0.0571976
3384.16 0.0548758
3385.12 0.0523227
3386.08 0.0510498
3387.05 0.0504245
3388.01 0.0501899
3389.37 0.0502806
3390.73 0.0507013
3393.44 0.0521657
3396.16 0.0541682
3398.88 0.0565541
3401.37 0.0590279
3403.86 0.0617612
3406.35 0.0647563
3408.84 0.0680240
3411.33 0.0715864
3413.82 0.0754681
3416.31 0.0797007
3418.80 0.0843202
3421.29 0.0893749
3423.78 0.0949152
3426.28 0.101003
3428.77 0.107706
3430.01 0.111319
3431.26 0.115116
3432.50 0.119113
3433.75 0.123326
3434.99 0.127771
3436.24 0.132460
3437.48 0.137414
3438.73 0.142653
3440.31 0.149775
3441.90 0.157438
3443.48 0.165695
3445.07 0.174614
3446.65 0.184285
3448.24 0.194793
3449.82 0.206227
3450.62 0.212329
3451.41 0.218696
3452.65 0.229306
3453.90 0.240695
3455.15 0.252958
3456.39 0.266165
3457.64 0.280437
3458.88 0.295864
3460.13 0.312587
3461.37 0.330752
3461.99 0.340434
3462.62 0.350541
3463.24 0.361100
3463.86 0.372117
3464.49 0.383657
3465.11 0.395714
3465.73 0.408359
3466.35 0.421586
3466.98 0.435478
3467.60 0.450053
3468.22 0.465356
3468.84 0.481410
3469.47 0.498317
3470.09 0.516079
3470.71 0.534814
3471.33 0.554527
3472.30 0.587202
3473.26 0.622716
3474.22 0.661472
3474.70 0.682144
3475.18 0.703759
3475.67 0.726419
3476.15 0.750092
3476.63 0.774889
3477.11 0.800882
3477.59 0.828145
3478.07 0.856762
3478.55 0.886819
3479.03 0.918406
3479.66 0.961754
3480.28 1.00806
3480.90 1.05758
3481.52 1.11050
3482.15 1.16729
3482.77 1.22820
3483.39 1.29360
3484.01 1.36376
3484.64 1.43934
3485.26 1.52070
3485.88 1.60836
3486.51 1.70270
3487.13 1.80462
3487.75 1.91458
3488.37 2.03324
3489.00 2.16107
3489.66 2.30745
3490.31 2.46562
3490.97 2.63655
3491.63 2.82085
3492.29 3.01931
3492.95 3.23151
3493.60 3.45756
3494.26 3.69679
3494.71 3.86619
3495.16 4.04047
3496.05 4.39990
3497.84 5.12847
3498.73 5.46918
3499.18 5.62588
3499.62 5.76994
3500.07 5.89962
3500.52 6.01204
3500.96 6.10562
3501.41 6.17811
3502.01 6.23997
3502.60 6.25979
3503.20 6.23689
3503.79 6.17203
3504.28 6.09009
3504.76 5.98394
3505.24 5.85598
3505.73 5.70897
3506.21 5.54589
3506.70 5.36982
3507.66 4.99081
3508.63 4.59442
3509.60 4.19902
3510.57 3.81820
3511.54 3.46122
3512.16 3.24441
3512.79 3.04025
3513.42 2.84893
3514.05 2.67030
3514.68 2.50401
3515.30 2.34952
3515.93 2.20622
3516.56 2.07341
3517.22 1.94345
3517.89 1.82383
3518.55 1.71339
3519.22 1.61170
3519.88 1.51775
3520.55 1.43115
3521.21 1.35110
3521.87 1.27703
3522.48 1.21390
3523.09 1.15499
3523.70 1.09995
3524.31 1.04849
3524.92 1.00033
3525.53 0.955226
3526.14 0.912938
3526.75 0.873318
3527.35 0.836038
3527.96 0.800986
3528.57 0.767997
3529.18 0.736921
3529.79 0.707619
3530.40 0.679965
3531.01 0.653843
3531.62 0.629186
3532.23 0.605814
3532.83 0.583680
3534.05 0.542799
3535.27 0.505955
3536.49 0.472675
3537.71 0.442476
3538.92 0.415021
3540.14 0.389995
3541.36 0.367143
3542.80 0.342562
3544.24 0.320347
3545.68 0.300194
3547.12 0.281867
3548.56 0.265156
3549.99 0.249896
3551.43 0.235892
3552.87 0.223004
3554.09 0.212888
3555.31 0.203438
3556.53 0.194598
3557.74 0.186318
3558.96 0.178551
3560.18 0.171256
3561.40 0.164396
3562.62 0.157943
3563.83 0.151855
3565.05 0.146111
3566.27 0.140685
3567.49 0.135558
3569.92 0.126100
3572.36 0.117598
3574.79 0.109923
3577.23 0.102973
3579.67 0.0966613
3582.10 0.0909140
3584.54 0.0856621
3586.97 0.0808524
3589.41 0.0764370
3591.84 0.0723756
3593.95 0.0691224
3596.05 0.0660914
3600.26 0.0606101
3604.46 0.0557657
3608.67 0.0514822
3612.88 0.0476770
3617.09 0.0442816
3621.29 0.0412395
3625.50 0.0385045
3630.37 0.0356678
3635.24 0.0331384
3640.11 0.0308732
3644.98 0.0288381
3649.86 0.0270025
3654.73 0.0253428
3659.60 0.0238375
3664.47 0.0224691
3669.34 0.0212224
3674.21 0.0200855
3679.08 0.0190476
3683.95 0.0181005
3688.83 0.0172378
3693.70 0.0164562
3698.57 0.0157552
3703.44 0.0151403
3710.53 0.0144371
3714.07 0.0142044
3717.61 0.0141074
3721.60 0.0142983
3723.59 0.0146146
3725.58 0.0152096
3727.57 0.0163107
3728.57 0.0171921
3729.57 0.0184499
3730.56 0.0203492
3731.06 0.0217108
3731.56 0.0235627
3732.06 0.0262945
3732.31 0.0282296
3732.56 0.0307713
3732.81 0.0341927
3733.05 0.0388893
3733.30 0.0454231
3733.55 0.0545738
3733.77 0.0657888
3734.00 0.0808057
3734.22 0.100957
3734.44 0.127498
3734.66 0.162360
3734.88 0.207128
3735.10 0.263989
3735.21 0.297773
3735.32 0.335046
3735.43 0.376736
3735.55 0.422758
3735.66 0.473325
3735.77 0.528099
3735.88 0.588222
3735.99 0.653315
3736.10 0.723427
3736.21 0.797845
3736.32 0.877842
3736.43 0.962611
3736.54 1.05192
3736.65 1.14459
3736.87 1.34164
3737.09 1.54956
3737.59 2.02841
3737.72 2.14318
3737.84 2.25220
3737.97 2.35580
3738.09 2.45093
3738.20 2.52854
3738.31 2.59809
3738.42 2.65878
3738.53 2.70946
3738.64 2.74818
3738.74 2.77751
3738.88 2.80166
3738.99 2.80799
3739.00 2.80802
3739.01 2.80797
3739.04 2.80735
3739.06 2.80607
3739.12 2.80137
3739.23 2.78256
3739.33 2.75711
3739.43 2.72326
3739.53 2.68132
3739.63 2.63170
3739.72 2.57486
3739.85 2.48921
3739.99 2.38616
3740.13 2.27301
3740.27 2.15171
3740.41 2.02516
3740.96 1.49297
3741.19 1.28029
3741.31 1.17816
3741.42 1.08080
3741.54 0.986963
3741.65 0.898662
3741.77 0.815335
3741.88 0.737166
3741.99 0.663644
3742.11 0.596073
3742.22 0.533749
3742.34 0.476569
3742.45 0.423945
3742.57 0.376594
3742.68 0.333807
3742.79 0.295329
3742.97 0.244822
3743.14 0.202741
3743.31 0.167607
3743.48 0.138873
3743.65 0.115293
3743.82 0.0963112
3743.99 0.0809526
3744.17 0.0687384
3744.34 0.0589524
3744.51 0.0512253
3744.68 0.0450592
3744.85 0.0401927
3745.02 0.0362957
3745.19 0.0331961
3745.54 0.0286628
3745.88 0.0255874
3746.22 0.0233996
3746.91 0.0204696
3747.59 0.0185263
3748.28 0.0171083
3749.65 0.0151486
3751.02 0.0138581
3753.76 0.0122459
3757.68 0.0109675
3761.60 0.0101957
3765.52 0.00965238
3769.43 0.00923399
3777.27 0.00858422
3785.11 0.00807846
3796.60 0.00748665
3808.09 0.00702121
3819.58 0.00667138
3831.07 0.00647273
3835.25 0.00645869
3841.00 0.00653071
3846.75 0.00679373
3849.62 0.00705777
3852.49 0.00748199
3855.37 0.00818350
3856.80 0.00870675
3858.24 0.00940777
3860.07 0.0106961
3860.98 0.0116000
3861.90 0.0127727
3862.81 0.0143336
3863.72 0.0164806
3864.64 0.0196004
3865.09 0.0217859
3865.55 0.0247110
3865.83 0.0270680
3866.11 0.0301060
3866.39 0.0341564
3866.66 0.0397041
3866.94 0.0475525
3867.22 0.0587641
3867.36 0.0661456
3867.50 0.0750298
3867.63 0.0857177
3867.77 0.0984571
3867.91 0.113831
3868.05 0.132210
3868.19 0.154105
3868.33 0.179881
3868.47 0.210531
3868.61 0.246557
3868.74 0.288679
3868.88 0.337269
3869.02 0.393803
3869.16 0.458732
3869.30 0.532819
3869.44 0.616147
3869.58 0.710574
3869.72 0.816092
3869.85 0.933128
3869.99 1.06098
3870.10 1.16815
3870.21 1.28120
3870.31 1.40094
3870.42 1.52714
3870.52 1.65947
3870.63 1.79749
3870.74 1.94066
3870.84 2.08834
3871.05 2.39559
3871.27 2.70910
3871.48 3.02169
3871.69 3.32364
3871.85 3.53174
3872.00 3.72459
3872.16 3.89823
3872.31 4.04898
3872.46 4.16778
3872.60 4.26006
3872.69 4.30334
3872.78 4.33583
3872.87 4.35725
3872.98 4.36819
3873.00 4.36837
3873.01 4.36831
3873.04 4.36738
3873.06 4.36544
3873.12 4.35836
3873.24 4.32705
3873.40 4.25924
3873.55 4.16159
3873.70 4.03596
3873.82 3.92063
3873.94 3.79267
3874.08 3.62422
3874.27 3.37674
3874.46 3.11114
3874.65 2.83476
3875.03 2.27734
3875.22 2.00848
3875.40 1.75283
3875.50 1.63052
3875.59 1.51407
3875.69 1.40247
3875.78 1.29595
3875.91 1.15729
3876.04 1.02891
3876.17 0.910896
3876.30 0.803145
3876.43 0.705420
3876.56 0.617361
3876.69 0.538509
3876.82 0.468840
3876.95 0.406691
3877.08 0.352016
3877.21 0.304180
3877.34 0.262548
3877.47 0.226498
3877.60 0.195429
3877.73 0.168773
3877.86 0.146160
3877.99 0.126749
3878.12 0.110281
3878.25 0.0963511
3878.38 0.0845951
3878.51 0.0746914
3878.64 0.0663574
3878.90 0.0534898
3879.16 0.0443109
3879.42 0.0377479
3879.68 0.0329360
3879.94 0.0293519
3880.41 0.0247566
3880.88 0.0216354
3881.35 0.0193308
3881.83 0.0175304
3882.77 0.0148648
3883.71 0.0129823
3884.61 0.0116479
3885.51 0.0106149
3887.30 0.00913409
3889.10 0.00814370
3890.89 0.00743411
3894.48 0.00649217
3898.07 0.00591668
3901.66 0.00553396
3905.24 0.00526299
3912.42 0.00490861
3923.00 0.00462784
3933.57 0.00453160
3940.37 0.00458868
3947.17 0.00484079
3950.57 0.00512945
3953.97 0.00565583
3955.67 0.00608566
3957.37 0.00673176
3959.07 0.00775283
3959.92 0.00849997
3960.77 0.00950808
3961.53 0.0107572
3962.28 0.0126001
3962.66 0.0139310
3963.04 0.0157507
3963.42 0.0183816
3963.60 0.0201638
3963.79 0.0223724
3963.98 0.0251622
3964.17 0.0286904
3964.36 0.0331683
3964.55 0.0388578
3964.74 0.0460789
3964.93 0.0552158
3965.12 0.0667213
3965.30 0.0810340
3965.49 0.0988947
3965.68 0.120887
3965.87 0.147709
3966.06 0.180084
3966.25 0.218731
3966.44 0.264326
3966.63 0.317458
3966.81 0.378233
3967.04 0.461696
3967.26 0.556346
3967.49 0.662370
3967.71 0.777466
3967.94 0.900521
3968.16 1.02755
3968.39 1.15552
3968.61 1.28029
3968.80 1.37980
3968.99 1.47109
3969.18 1.55151
3969.36 1.61826
3969.53 1.66430
3969.69 1.69740
3969.80 1.71100
3969.90 1.71920
3970.00 1.72192
3970.17 1.71465
3970.34 1.69160
3970.44 1.67098
3970.54 1.64562
3970.64 1.61526
3970.75 1.58078
3970.95 1.49950
3971.15 1.40519
3971.35 1.30014
3971.56 1.18876
3972.08 0.892712
3972.34 0.751132
3972.47 0.684401
3972.60 0.620768
3972.73 0.560108
3972.86 0.503588
3972.99 0.450887
3973.12 0.402089
3973.25 0.356877
3973.38 0.315897
3973.51 0.278690
3973.64 0.245116
3973.85 0.198099
3974.06 0.159227
3974.27 0.127537
3974.48 0.102036
3974.69 0.0817610
3974.90 0.0658123
3975.11 0.0533826
3975.32 0.0438079
3975.53 0.0364015
3975.74 0.0307201
3975.95 0.0263626
3976.16 0.0230103
3976.37 0.0204149
3976.58 0.0183858
3977.00 0.0154923
3977.42 0.0135541
3977.84 0.0121678
3978.68 0.0102793
3979.52 0.00901756
3980.35 0.00810710
3981.28 0.00736062
3982.55 0.00661680
3983.83 0.00608127
3986.38 0.00537441
3988.92 0.00494807
3991.47 0.00467120
3996.56 0.00434959
4001.66 0.00414774
4011.85 0.00397380
4022.03 0.00392448
4036.85 0.00397333
4051.67 0.00413133
4066.49 0.00440616
4081.31 0.00483863
4091.50 0.00526276
4101.69 0.00583363
4111.87 0.00661275
4116.97 0.00710950
4122.06 0.00769820
4127.16 0.00840431
4132.25 0.00926166
4137.34 0.0103124
4142.44 0.0116178
4147.30 0.0131820
4152.16 0.0151692
4154.59 0.0163706
4157.03 0.0177461
4159.46 0.0193294
4161.89 0.0211628
4164.44 0.0234218
4166.98 0.0261106
4169.53 0.0293436
4172.08 0.0332784
4174.62 0.0381343
4175.90 0.0410019
4177.17 0.0442244
4178.44 0.0478694
4179.72 0.0520074
4180.99 0.0567399
4182.26 0.0621779
4183.48 0.0681723
4184.70 0.0751104
4185.91 0.0832168
4187.13 0.0927539
4188.34 0.104099
4189.56 0.117714
4190.17 0.125578
4190.77 0.134278
4191.38 0.143940
4191.99 0.154696
4192.92 0.173686
4193.38 0.184548
4193.84 0.196493
