Au-197(n,g) ENDFB-8.0
294.009 268.882
294.035 250.102
294.061 232.405
294.086 215.806
294.112 200.303
294.138 185.879
294.163 172.556
294.181 163.933
294.199 155.776
294.217 148.067
294.234 140.830
294.252 133.964
294.269 127.529
294.287 121.432
294.305 115.725
294.322 110.323
294.340 105.269
294.358 100.488
294.375 96.0167
294.393 91.7869
294.411 87.8303
294.428 84.0864
294.446 80.5825
294.464 77.2648
294.481 74.1403
294.499 71.1961
294.517 68.4357
294.534 65.8163
294.552 63.3572
294.570 61.0206
294.587 58.8239
294.623 54.7654
294.658 51.1203
294.693 47.8362
294.728 44.8676
294.757 42.6447
294.786 40.5885
294.815 38.6826
294.844 36.9124
294.873 35.2653
294.902 33.7297
294.931 32.2956
294.960 30.9541
294.989 29.6971
295.017 28.5175
295.046 27.4089
295.075 26.3656
295.104 25.3823
295.133 24.4546
295.162 23.5781
295.191 22.7519
295.226 21.7959
295.261 20.9028
295.297 20.0647
295.332 19.2771
295.367 18.5360
295.403 17.8376
295.438 17.1788
295.473 16.5566
295.544 15.4096
295.615 14.3812
295.685 13.4542
295.756 12.6155
295.833 11.7876
295.910 11.0408
295.987 10.3632
296.064 9.74780
296.141 9.18588
296.218 8.67262
296.295 8.20131
296.372 7.76854
296.443 7.40110
296.513 7.05997
296.584 6.74179
296.655 6.44534
296.725 6.16793
296.796 5.90867
296.867 5.66567
296.937 5.43759
297.008 5.22296
297.079 5.02130
297.149 4.83130
297.220 4.65210
297.290 4.48264
297.361 4.32269
297.502 4.02795
297.644 3.76280
297.785 3.52372
297.926 3.30711
298.067 3.11049
298.209 2.93123
298.350 2.76758
298.491 2.61767
298.632 2.48002
298.748 2.37556
298.863 2.27783
298.979 2.18628
299.094 2.10043
299.210 2.01968
299.326 1.94366
299.441 1.87200
299.557 1.80444
299.672 1.74057
299.788 1.68018
300.019 1.56897
300.250 1.46897
300.481 1.37880
300.623 1.32796
300.764 1.28007
300.905 1.23491
301.046 1.19229
301.329 1.11389
301.611 1.04357
301.894 0.980278
302.176 0.923108
302.459 0.871304
302.741 0.824221
303.101 0.770261
303.461 0.722125
303.820 0.679000
304.180 0.640296
304.539 0.605459
304.899 0.573892
305.258 0.545193
305.618 0.519100
305.900 0.500228
306.183 0.482669
306.465 0.466306
306.748 0.451042
307.030 0.436789
307.313 0.423468
307.878 0.399347
308.443 0.378196
309.008 0.359620
309.573 0.343295
310.138 0.328958
310.703 0.316391
311.268 0.305420
311.833 0.295901
312.398 0.287719
312.963 0.280784
313.528 0.275033
314.093 0.270420
314.658 0.266924
315.275 0.264381
315.891 0.263194
316.405 0.263285
316.918 0.264422
317.432 0.266687
317.946 0.270191
318.459 0.275082
318.973 0.281548
319.486 0.289835
320.000 0.300237
320.381 0.309581
320.763 0.320575
321.144 0.333473
321.525 0.348603
321.716 0.357139
321.906 0.366396
322.097 0.376454
322.288 0.387382
322.478 0.399276
322.669 0.412217
322.860 0.426327
323.050 0.441754
323.250 0.459522
323.450 0.479147
323.649 0.500867
323.849 0.524968
324.049 0.551790
324.248 0.581744
324.448 0.615326
324.648 0.653112
324.820 0.689725
324.993 0.730602
325.165 0.776425
325.338 0.827986
325.424 0.856266
325.510 0.886349
325.596 0.918467
325.683 0.952731
325.769 0.989430
325.855 1.02872
325.941 1.07090
326.028 1.11627
326.127 1.17330
326.227 1.23562
326.327 1.30406
326.427 1.37930
326.527 1.46249
326.627 1.55460
326.727 1.65724
326.826 1.77187
326.922 1.89465
326.969 1.96156
327.017 2.03241
327.065 2.10785
327.112 2.18796
327.160 2.27352
327.208 2.36467
327.255 2.46235
327.303 2.56700
327.351 2.67935
327.398 2.79996
327.446 2.93027
327.494 3.07082
327.541 3.22344
327.589 3.38894
327.639 3.57886
327.689 3.78711
327.739 4.01685
327.789 4.27145
327.839 4.55511
327.888 4.87304
327.913 5.04723
327.938 5.23191
327.963 5.42970
327.988 5.64034
328.013 5.86704
328.038 6.11075
328.063 6.37353
328.088 6.65660
328.113 6.96505
328.138 7.29969
328.163 7.66708
328.188 8.06881
328.213 8.51349
328.238 9.00591
328.263 9.55353
328.288 10.1625
328.313 10.8479
328.325 11.2220
328.338 11.6159
328.350 12.0379
328.363 12.4866
328.375 12.9642
328.388 13.4687
328.402 14.1141
328.417 14.8104
328.432 15.5623
328.447 16.3689
328.462 17.2463
328.476 18.1881
328.491 19.2131
328.506 20.3135
328.521 21.5109
328.535 22.7960
328.550 24.1936
328.565 25.6922
328.580 27.3202
328.594 29.0637
328.602 29.9916
328.609 30.9546
328.624 32.9761
328.632 34.2283
328.641 35.5186
328.649 36.8628
328.658 38.2627
328.666 39.7198
328.675 41.2359
328.683 42.8127
328.692 44.4516
328.700 46.1748
328.709 47.9437
328.717 49.7795
328.726 51.6837
328.734 53.6577
328.743 55.7027
328.751 57.8202
328.760 60.0113
328.772 63.3695
328.785 66.8924
328.797 70.5827
328.810 74.4109
328.822 78.4403
328.835 82.6415
328.847 87.0145
328.860 91.5217
328.872 96.2342
328.885 101.114
328.897 106.158
328.910 111.361
328.922 116.718
328.935 122.223
328.960 133.599
328.987 146.574
329.014 160.007
329.039 172.636
329.064 185.404
329.114 210.675
329.139 222.963
329.164 234.759
329.189 245.894
329.214 256.156
329.239 265.466
329.264 273.599
329.291 281.048
329.318 286.817
329.335 289.533
329.353 291.502
329.370 292.733
329.387 293.200
329.398 293.089
329.417 292.188
329.436 290.405
329.454 287.760
329.473 284.303
329.500 277.852
329.527 269.895
329.553 260.723
329.579 250.451
329.602 240.772
329.625 230.566
329.648 219.924
329.671 208.982
329.724 183.156
329.776 157.980
329.808 143.873
329.839 130.687
329.855 124.440
329.870 118.516
329.886 112.891
329.901 107.577
329.915 103.302
329.928 99.2980
329.941 95.5372
329.954 92.0239
329.968 88.7375
329.981 85.7302
329.994 82.9784
330.007 80.4833
330.021 78.2298
330.034 76.2521
330.047 74.5321
330.060 73.0693
330.073 71.8627
330.087 70.9111
330.100 70.2131
330.113 69.7668
330.132 69.5629
330.151 69.8833
330.171 70.7164
330.190 72.0534
330.209 73.8836
330.228 76.2087
330.248 78.9909
330.267 82.2258
330.286 85.8960
330.303 89.4712
330.320 93.3295
330.336 97.4745
330.353 101.888
330.370 106.578
330.387 111.467
330.421 121.824
330.447 130.419
330.473 139.225
330.526 157.041
330.567 170.429
330.608 182.818
330.634 190.088
330.661 196.555
330.688 202.252
330.715 206.859
330.733 209.285
330.751 211.166
330.769 212.482
330.787 213.219
330.805 213.368
330.817 213.136
330.837 212.201
330.856 210.582
330.876 208.293
330.895 205.359
330.912 202.394
330.928 199.008
330.961 191.079
330.994 181.794
331.027 171.410
331.066 158.091
331.105 144.108
331.171 120.006
331.204 108.263
331.237 96.9816
331.270 86.3113
331.286 81.2411
331.303 76.3621
331.319 71.6824
331.336 67.2080
331.352 62.9430
331.369 58.9134
331.383 55.5707
331.397 52.4082
331.412 49.3798
331.426 46.5257
331.440 43.8029
331.454 41.2460
331.469 38.8151
331.483 36.5398
331.497 34.3835
331.511 32.3712
331.526 30.4695
331.540 28.6996
331.554 27.0312
331.568 25.4820
331.583 24.0346
331.597 22.6835
331.613 21.2276
331.630 19.8863
331.646 18.6516
331.663 17.5159
331.679 16.4717
331.696 15.5120
331.712 14.6301
331.729 13.8244
331.745 13.0792
331.762 12.3940
331.778 11.7638
331.795 11.1836
331.811 10.6492
331.828 10.1563
331.844 9.70132
331.861 9.28321
331.885 8.72630
331.909 8.22707
331.933 7.77801
331.957 7.37262
331.981 7.00531
332.005 6.67122
332.029 6.36622
332.052 6.08785
332.076 5.83074
332.100 5.59347
332.124 5.37379
332.148 5.16976
332.172 4.97971
332.196 4.80221
332.220 4.63600
332.244 4.48064
332.277 4.28105
332.310 4.09689
332.343 3.92641
332.376 3.76809
332.409 3.62069
332.442 3.48309
332.475 3.35435
332.508 3.23402
332.541 3.12063
332.574 3.01394
332.640 2.81845
332.706 2.64375
332.772 2.48704
332.817 2.38891
332.862 2.29721
332.907 2.21136
332.952 2.13102
332.997 2.05537
333.042 1.98419
333.132 1.85394
333.222 1.73750
333.312 1.63312
333.402 1.53890
333.492 1.45369
333.558 1.39614
333.624 1.34239
333.690 1.29211
333.756 1.24505
333.822 1.20081
333.888 1.15929
333.954 1.12014
334.019 1.08330
334.151 1.01556
334.283 0.954980
334.415 0.900520
334.547 0.851363
334.631 0.822506
334.715 0.795371
334.883 0.745762
335.051 0.701571
335.219 0.662029
335.387 0.626493
335.555 0.594417
335.723 0.565351
335.890 0.538927
336.022 0.519806
336.154 0.502012
336.286 0.485415
336.418 0.469911
336.550 0.455396
336.682 0.441810
336.946 0.417097
337.210 0.395244
337.474 0.375851
337.737 0.358562
338.001 0.343109
338.205 0.332268
338.409 0.322289
338.613 0.313095
338.817 0.304622
339.225 0.289565
339.632 0.276629
340.040 0.265509
340.448 0.255969
340.856 0.247802
341.263 0.240843
341.647 0.235276
342.031 0.230573
342.415 0.226664
342.799 0.223494
343.182 0.221025
343.566 0.219229
343.950 0.218090
344.334 0.217604
344.814 0.217927
345.293 0.219327
345.773 0.221880
346.253 0.225702
346.733 0.230964
347.212 0.237893
347.452 0.242072
347.692 0.246778
347.932 0.252082
348.172 0.258065
348.436 0.265538
348.699 0.274060
348.963 0.283788
349.227 0.294909
349.491 0.307666
349.755 0.322344
350.019 0.339323
350.151 0.348808
350.282 0.359050
350.462 0.374387
350.642 0.391492
350.822 0.410642
351.002 0.432170
351.182 0.456491
351.362 0.484120
351.452 0.499374
351.542 0.515682
351.632 0.533181
351.722 0.551946
351.854 0.582100
351.986 0.615749
352.118 0.653485
352.249 0.696003
352.315 0.719331
352.381 0.744150
352.447 0.770672
352.513 0.798971
352.579 0.829305
352.645 0.861772
352.711 0.896691
352.777 0.934199
352.861 0.986284
352.945 1.04379
353.029 1.10751
353.113 1.17832
353.197 1.25752
353.239 1.30067
353.281 1.34634
353.323 1.39496
353.365 1.44667
353.407 1.50176
353.449 1.56039
353.515 1.66103
353.581 1.77321
353.647 1.89885
353.680 1.96742
353.713 2.04006
353.746 2.11759
353.779 2.20023
353.812 2.28846
353.845 2.38255
353.878 2.48371
353.911 2.59238
353.944 2.70941
353.976 2.83539
354.002 2.94013
354.027 3.05176
354.053 3.17096
354.078 3.29855
354.104 3.43546
354.129 3.58279
354.155 3.74179
354.180 3.91326
354.206 4.10027
354.231 4.30424
354.257 4.52759
354.282 4.77319
354.308 5.04443
354.333 5.34533
354.359 5.68064
354.384 6.05442
354.401 6.32154
354.417 6.61019
354.434 6.92261
354.450 7.26131
354.467 7.62904
354.483 8.02883
354.500 8.46400
354.516 8.93821
354.533 9.45544
354.549 10.0200
354.566 10.6367
354.582 11.3105
354.599 12.0470
354.615 12.8521
354.632 13.7321
354.648 14.6877
354.665 15.7376
354.681 16.8838
354.698 18.1342
354.714 19.4971
354.731 20.9811
354.747 22.5951
354.764 24.3481
354.780 26.2374
354.797 28.2952
354.813 30.5199
354.830 32.9206
354.846 35.5062
354.863 38.2853
354.879 41.2662
354.896 44.4562
354.912 47.8408
354.924 50.4558
354.936 53.1899
354.952 57.1466
354.969 61.3343
354.985 65.7541
355.002 70.4058
355.018 75.2872
355.035 80.3941
355.051 85.7203
355.068 91.2573
355.083 96.4647
355.098 101.828
355.113 107.334
355.128 112.972
355.158 124.577
355.188 136.464
355.221 149.760
355.254 162.997
355.287 175.900
355.320 188.142
355.353 199.501
355.386 209.618
355.405 214.934
355.425 219.678
355.441 223.212
355.458 226.278
355.486 230.443
355.515 233.017
355.531 233.731
355.546 233.964
355.556 233.851
355.573 233.211
355.590 232.018
355.607 230.268
355.623 227.995
355.645 224.332
355.666 219.869
355.693 213.370
355.719 205.861
355.740 199.327
355.760 192.318
355.781 184.905
355.802 177.161
355.843 160.977
355.884 144.377
355.937 123.362
355.963 113.211
355.990 103.412
356.010 95.9985
356.031 88.8822
356.052 82.0877
356.072 75.6336
356.093 69.5331
356.114 63.7941
356.135 58.4198
356.155 53.4322
356.176 48.7780
356.197 44.4739
356.217 40.5087
356.228 38.6404
356.238 36.8691
356.248 35.1587
356.259 33.5398
356.269 31.9791
356.279 30.5042
356.290 29.0844
356.300 27.7448
356.310 26.4690
356.321 25.2549
356.339 23.1904
356.358 21.3100
356.368 20.4347
356.377 19.6005
356.386 18.8056
356.396 18.0485
356.405 17.3277
356.415 16.6416
356.433 15.3675
356.452 14.2147
356.471 13.1724
356.490 12.2304
356.509 11.3792
356.527 10.6099
356.546 9.91442
356.565 9.28534
356.584 8.71583
356.603 8.19970
356.621 7.73133
356.642 7.26483
356.663 6.84406
356.684 6.46365
356.704 6.11887
356.725 5.80554
356.746 5.51999
356.766 5.25900
356.787 5.02087
356.808 4.80082
356.828 4.59793
356.849 4.41031
356.870 4.23633
356.890 4.07456
356.911 3.92376
356.932 3.78284
356.952 3.65145
356.983 3.47368
357.013 3.31084
357.043 3.16109
357.073 3.02289
357.103 2.89495
357.133 2.77617
357.163 2.66560
357.193 2.56277
357.223 2.46629
357.253 2.37590
357.283 2.29106
357.313 2.21156
357.344 2.13644
357.374 2.06560
357.434 1.93568
357.475 1.85414
357.517 1.77837
357.558 1.70782
357.599 1.64215
357.641 1.58063
357.682 1.52305
357.723 1.46906
357.765 1.41850
357.806 1.37084
357.848 1.32598
357.930 1.24388
358.013 1.17062
358.096 1.10495
358.152 1.06393
358.209 1.02577
358.265 0.990143
358.321 0.956842
358.378 0.925668
358.434 0.896446
358.547 0.843243
358.660 0.796112
358.773 0.754255
358.885 0.716903
358.998 0.683457
359.081 0.661102
359.164 0.640437
359.247 0.621266
359.329 0.603501
359.495 0.571644
359.660 0.544084
359.826 0.520144
359.991 0.499324
360.157 0.481201
360.322 0.465440
360.450 0.454683
360.578 0.445047
360.706 0.436433
360.834 0.428756
361.089 0.415886
361.345 0.405952
361.601 0.398607
361.856 0.393591
362.112 0.390701
362.368 0.389794
362.699 0.391421
363.030 0.396128
363.361 0.403945
363.526 0.409056
363.692 0.415001
363.857 0.421821
364.023 0.429557
364.188 0.438262
364.354 0.447993
364.519 0.458834
364.685 0.470866
364.850 0.484187
365.015 0.498899
365.211 0.518277
365.407 0.540045
365.602 0.564529
365.798 0.592111
365.993 0.623289
366.189 0.658577
366.384 0.698673
366.482 0.720766
366.580 0.744354
366.745 0.788155
366.911 0.837455
366.994 0.864465
367.076 0.893177
367.159 0.923769
367.242 0.956406
367.325 0.991313
367.407 1.02861
367.490 1.06856
367.573 1.11143
367.656 1.15755
367.738 1.20713
367.821 1.26061
367.904 1.31840
367.994 1.38700
368.084 1.46205
368.175 1.54439
368.265 1.63491
368.355 1.73498
368.445 1.84575
368.536 1.96911
368.626 2.10676
368.709 2.24784
368.791 2.40511
368.833 2.49080
368.874 2.58165
368.915 2.67808
368.957 2.78033
368.998 2.88942
369.040 3.00572
369.081 3.12990
369.122 3.26237
369.164 3.40464
369.205 3.55698
369.246 3.72123
369.288 3.89785
369.344 4.16279
369.401 4.45819
369.429 4.61912
369.457 4.78991
369.485 4.97146
369.513 5.16478
369.542 5.37102
369.570 5.59149
369.598 5.82772
369.626 6.08141
369.654 6.35460
369.683 6.64961
369.711 6.96917
369.739 7.31649
369.762 7.61739
369.784 7.94078
369.807 8.28923
369.829 8.66396
369.852 9.07167
369.874 9.51258
369.897 9.99505
369.919 10.5198
369.939 11.0229
369.959 11.5662
369.979 12.1604
369.998 12.8048
370.018 13.5122
370.038 14.2823
370.048 14.6965
370.058 15.1304
370.068 15.5850
370.077 16.0565
370.087 16.5558
370.097 17.0793
370.107 17.6284
370.117 18.1985
370.127 18.8027
370.137 19.4368
370.147 20.1024
370.156 20.7938
370.166 21.5269
370.176 22.2965
370.186 23.1044
370.196 23.9438
370.206 24.8338
370.216 25.7680
370.226 26.7484
370.235 27.7667
370.246 28.9015
370.256 30.0831
370.267 31.3370
370.277 32.6418
370.287 34.0256
370.298 35.4647
370.308 36.9747
370.318 38.5585
370.329 40.2356
370.339 41.9766
370.349 43.8183
370.360 45.7281
370.370 47.7462
370.380 49.8365
370.391 52.0210
370.401 54.3024
370.411 56.7070
370.422 59.1913
370.432 61.8061
370.442 64.5036
370.453 67.3385
370.463 70.2585
370.473 73.3223
370.484 76.4730
370.494 79.7733
370.504 83.1611
370.525 90.3333
370.546 97.9959
370.566 106.110
370.581 111.985
370.595 118.043
370.609 124.321
370.623 130.813
370.637 137.512
370.651 144.409
370.679 158.755
370.700 169.705
370.721 180.957
370.762 204.069
370.845 250.985
370.886 273.427
370.927 294.122
370.948 303.621
370.969 312.413
370.989 320.412
371.010 327.503
371.030 333.546
371.050 338.625
371.071 342.690
371.091 345.685
371.113 347.767
371.136 348.461
371.149 348.227
371.170 346.876
371.191 344.336
371.212 340.637
371.233 335.820
371.256 329.355
371.279 321.744
371.301 313.056
371.324 303.398
371.348 292.601
371.371 281.088
371.394 268.898
371.418 256.273
371.464 230.049
371.511 203.517
371.545 184.465
371.579 166.069
371.613 148.473
371.630 140.058
371.647 131.973
371.670 121.268
371.693 111.200
371.717 101.704
371.740 92.8707
371.764 84.6244
371.787 77.0287
371.799 73.4419
371.810 70.0329
371.822 66.7402
371.833 63.6172
371.845 60.6068
371.857 57.7330
371.869 54.9923
371.880 52.4025
371.892 49.9152
371.904 47.5491
371.915 45.3000
371.927 43.1816
371.939 41.1532
371.950 39.2291
371.962 37.4053
371.974 35.6918
371.985 34.0550
371.997 32.5188
372.009 31.0527
372.020 29.6779
372.031 28.4761
372.041 27.3453
372.052 26.2712
372.063 25.2512
372.073 24.2827
372.084 23.3633
372.105 21.6619
372.126 20.1287
372.147 18.7468
372.169 17.5006
372.190 16.3760
372.211 15.3554
372.232 14.4366
372.254 13.6041
372.275 12.8485
372.296 12.1612
372.317 11.5348
372.338 10.9625
372.360 10.4384
372.383 9.90970
372.406 9.42913
372.430 8.98722
372.453 8.58313
372.476 8.20933
372.500 7.86551
372.523 7.54698
372.546 7.25111
372.570 6.97446
372.593 6.71739
372.616 6.47592
372.640 6.25058
372.663 6.03807
372.686 5.83902
372.733 5.47440
372.767 5.23327
372.801 5.01120
372.835 4.80499
372.869 4.61419
372.903 4.43625
372.937 4.27098
372.971 4.11677
373.004 3.97265
373.038 3.83741
373.072 3.71110
373.106 3.59230
373.140 3.48111
373.208 3.27818
373.276 3.09891
373.323 2.98746
373.369 2.88490
373.416 2.79052
373.463 2.70391
373.509 2.62418
373.556 2.55107
373.603 2.48422
373.649 2.42343
373.696 2.36818
373.743 2.31842
373.789 2.27399
373.836 2.23490
373.883 2.20095
373.929 2.17232
373.976 2.14903
374.023 2.13137
374.074 2.11886
374.124 2.11404
374.175 2.11784
374.226 2.13159
374.256 2.14494
374.286 2.16283
374.315 2.18588
374.345 2.21485
374.375 2.25070
374.404 2.29461
374.434 2.34802
374.464 2.41272
374.494 2.49088
374.523 2.58513
374.553 2.69866
374.568 2.76405
374.583 2.83529
374.598 2.91393
374.612 2.99955
374.627 3.09401
374.642 3.19679
374.657 3.31008
374.672 3.43323
374.687 3.56885
374.701 3.71608
374.720 3.91467
374.738 4.13426
374.756 4.37948
374.774 4.64989
374.792 4.95094
374.810 5.28183
374.828 5.64677
374.846 6.04848
374.864 6.49230
374.882 6.97619
374.900 7.50839
374.918 8.08586
374.936 8.71783
374.954 9.39999
374.972 10.1382
374.990 10.9349
375.002 11.4851
375.013 12.0613
375.025 12.6641
375.037 13.2883
375.060 14.6232
375.083 16.0674
375.107 17.6279
375.130 19.2897
375.153 21.0555
375.177 22.9199
375.206 25.4269
375.236 28.0602
375.266 30.7926
375.295 33.5913
375.342 38.0320
375.389 42.3606
375.414 44.6186
375.440 46.7579
375.465 48.7469
375.491 50.5483
375.514 52.0246
375.537 53.2993
375.561 54.3612
375.584 55.1923
375.607 55.7879
375.630 56.1341
375.651 56.2309
375.673 56.1186
375.698 55.7038
375.724 54.9939
375.750 53.9778
375.776 52.6900
375.801 51.1494
375.827 49.3819
375.853 47.4088
375.879 45.2767
375.905 43.0021
375.931 40.6360
375.983 35.7348
376.035 30.8034
376.061 28.3940
376.087 26.0651
376.109 24.1228
376.132 22.2581
376.154 20.4792
376.176 18.7924
376.199 17.2022
376.221 15.7116
376.244 14.3219
376.266 13.0384
376.279 12.3358
376.292 11.6662
376.305 11.0292
376.318 10.4286
376.331 9.85437
376.344 9.31458
376.357 8.79998
376.370 8.31758
376.383 7.85894
376.396 7.42689
376.409 7.02040
376.421 6.64126
376.434 6.28255
376.447 5.94872
376.460 5.63354
376.473 5.34081
376.485 5.08966
376.497 4.85357
376.509 4.63180
376.520 4.42360
376.532 4.22827
376.544 4.04511
376.556 3.87342
376.568 3.71390
376.579 3.56317
376.591 3.42206
376.603 3.28997
376.615 3.16635
376.627 3.05068
376.638 2.94246
376.650 2.84119
376.662 2.74722
376.674 2.65850
376.685 2.57545
376.709 2.42489
376.733 2.29274
376.756 2.17700
376.780 2.07452
376.803 1.98431
376.827 1.90398
376.850 1.83280
376.869 1.78112
376.888 1.73381
376.907 1.69040
376.926 1.65066
376.964 1.57990
377.001 1.51910
377.039 1.46637
377.077 1.42027
