Pt-198(n,g) ENDFB-8.0
Energy(eV) XS(b)
2421.51 17.5018
2421.58 16.1230
2421.66 14.7586
2421.74 13.5196
2421.81 12.3843
2421.85 11.8475
2421.89 11.3482
2421.93 10.8595
2421.97 10.4058
2422.01 9.96223
2422.04 9.55094
2422.08 9.14941
2422.12 8.77746
2422.16 8.41467
2422.20 8.07888
2422.24 7.71897
2422.28 7.38701
2422.32 7.07339
2422.37 6.77714
2422.41 6.49083
2422.45 6.22687
2422.49 5.97751
2422.54 5.74191
2422.58 5.51412
2422.62 5.30394
2422.66 5.10520
2422.70 4.91721
2422.79 4.57083
2422.87 4.25998
2422.95 3.99939
2423.03 3.76559
2423.10 3.55247
2423.18 3.35776
2423.26 3.17721
2423.34 3.01366
2423.41 2.86315
2423.49 2.72429
2423.57 2.59430
2423.65 2.47544
2423.72 2.36505
2423.80 2.26231
2423.88 2.16651
2423.95 2.07702
2424.03 1.99326
2424.11 1.91474
2424.19 1.84008
2424.26 1.77080
2424.34 1.70556
2424.42 1.64403
2424.49 1.58519
2424.57 1.53031
2424.73 1.42911
2424.88 1.33750
2425.03 1.25528
2425.19 1.18073
2425.34 1.11290
2425.47 1.06144
2425.60 1.01398
2425.72 0.969430
2425.85 0.928190
2425.98 0.889341
2426.10 0.853261
2426.23 0.819426
2426.35 0.787652
2426.61 0.729419
2426.86 0.677684
2427.11 0.631508
2427.36 0.590273
2427.67 0.545270
2427.98 0.505499
2428.29 0.470179
2428.60 0.438671
2428.91 0.410448
2429.22 0.385069
2429.53 0.362168
2429.84 0.341435
2430.23 0.317789
2430.62 0.296782
2431.02 0.278042
2431.41 0.261262
2431.80 0.246183
2432.19 0.232583
2432.59 0.220278
2432.98 0.209115
2433.60 0.193562
2434.22 0.180103
2434.83 0.168402
2435.45 0.158192
2436.07 0.149253
2436.69 0.141407
2437.31 0.134508
2437.92 0.128443
2438.77 0.121309
2439.61 0.115327
2440.45 0.110326
2441.29 0.106189
2442.14 0.102789
2442.98 0.100047
2443.82 0.0978998
2444.66 0.0963072
2445.56 0.0951731
2446.46 0.0945915
2447.70 0.0946538
2448.93 0.0956940
2450.17 0.0977244
2451.40 0.100788
2452.64 0.104972
2453.87 0.110397
2455.11 0.117247
2455.73 0.121271
2456.34 0.125732
2456.96 0.130697
2457.58 0.136219
2458.20 0.142357
2458.82 0.149179
2459.43 0.156763
2460.05 0.165206
2460.67 0.174622
2461.29 0.185128
2461.91 0.196918
2462.52 0.210169
2463.14 0.225112
2463.76 0.242029
2464.38 0.261263
2465.00 0.283236
2465.30 0.295407
2465.61 0.308466
2465.92 0.322500
2466.23 0.337555
2466.60 0.356929
2466.96 0.378169
2467.33 0.401520
2467.69 0.427266
2468.06 0.455737
2468.42 0.487328
2468.79 0.522515
2469.15 0.561864
2469.39 0.590203
2469.63 0.620837
2469.87 0.654018
2470.11 0.689880
2470.23 0.709131
2470.34 0.729056
2470.46 0.750041
2470.58 0.771788
2470.70 0.794721
2470.82 0.818520
2470.94 0.843439
2471.06 0.869549
2471.17 0.893873
2471.27 0.919017
2471.38 0.945270
2471.48 0.972696
2471.59 1.00165
2471.69 1.03165
2471.80 1.06307
2471.90 1.09598
2471.97 1.11879
2472.04 1.14235
2472.13 1.17449
2472.23 1.20766
2472.32 1.24230
2472.41 1.27849
2472.49 1.31081
2472.56 1.34397
2472.64 1.37889
2472.72 1.41474
2472.80 1.45254
2472.87 1.49140
2472.95 1.53187
2473.03 1.57406
2473.10 1.61863
2473.18 1.66457
2473.26 1.71253
2473.34 1.76265
2473.41 1.81505
2473.49 1.86988
2473.57 1.92730
2473.64 1.98746
2473.68 2.01904
2473.72 2.05140
2473.76 2.08456
2473.80 2.11766
2473.84 2.15249
2473.88 2.18727
2473.91 2.22388
2473.95 2.26046
2473.99 2.29897
2474.03 2.33747
2474.07 2.37802
2474.11 2.41858
2474.15 2.46132
2474.18 2.50410
2474.22 2.54919
2474.26 2.59434
2474.30 2.64197
2474.34 2.69095
2474.38 2.74134
2474.42 2.79185
2474.45 2.84518
2474.49 2.90009
2474.53 2.95665
2474.57 3.01340
2474.61 3.07339
2474.65 3.13524
2474.69 3.19901
2474.73 3.26307
2474.76 3.33089
2474.80 3.39906
2474.84 3.47127
2474.88 3.54390
2474.92 3.62088
2474.96 3.70044
2475.00 3.78268
2475.03 3.86552
2475.07 3.95344
2475.11 4.04205
2475.15 4.13615
2475.19 4.23105
2475.23 4.33191
2475.27 4.43369
2475.30 4.54192
2475.34 4.65122
2475.38 4.76752
2475.42 4.88503
2475.46 5.01016
2475.50 5.13667
2475.54 5.27144
2475.57 5.41144
2475.61 5.55692
2475.65 5.70416
2475.69 5.86119
2475.73 6.02021
2475.77 6.18986
2475.81 6.36173
2475.84 6.54516
2475.88 6.73104
2475.92 6.92947
2475.96 7.13060
2476.00 7.34536
2476.04 7.56306
2476.08 7.79552
2476.11 8.03118
2476.15 8.28279
2476.19 8.54468
2476.23 8.81723
2476.27 9.09341
2476.31 9.38815
2476.35 9.69472
2476.39 10.0135
2476.42 10.3362
2476.46 10.6803
2476.50 11.0377
2476.54 11.4088
2476.58 11.7839
2476.62 12.1830
2476.66 12.5860
2476.69 13.0144
2476.73 13.4464
2476.81 14.3792
2476.89 15.3617
2476.96 16.4061
2477.04 17.5120
2477.12 18.6783
2477.20 19.9027
2477.27 21.1817
2477.35 22.5105
2477.43 23.9011
2477.50 25.3103
2477.58 26.7465
2477.66 28.1996
2477.81 31.1268
2477.97 33.9465
2478.05 35.4214
2478.14 36.7961
2478.22 38.0824
2478.31 39.2304
2478.39 40.2485
2478.47 41.0959
2478.56 41.7710
2478.64 42.2623
2478.73 42.5608
2478.81 42.6614
2478.87 42.6159
2478.92 42.4819
2479.02 42.0728
2479.11 41.4448
2479.20 40.5973
2479.29 39.5659
2479.38 38.3486
2479.47 36.9948
2479.56 35.5170
2479.65 33.9407
2479.78 31.5691
2479.91 29.1410
2480.17 24.2954
2480.30 22.0346
2480.43 19.8985
2480.49 18.8770
2480.55 17.9104
2480.62 16.9837
2480.68 16.0979
2480.73 15.3583
2480.79 14.6503
2480.84 13.9737
2480.90 13.3396
2480.95 12.7240
2481.01 12.1383
2481.06 11.5817
2481.12 11.0627
2481.17 10.5611
2481.23 10.0858
2481.28 9.63569
2481.34 9.21730
2481.39 8.81402
2481.45 8.43945
2481.50 8.07865
2481.55 7.74368
2481.62 7.37004
2481.68 7.02548
2481.75 6.69752
2481.81 6.39498
2481.87 6.10684
2481.94 5.84081
2482.00 5.59103
2482.06 5.35636
2482.13 5.13236
2482.19 4.92500
2482.25 4.72977
2482.31 4.54580
2482.38 4.36963
2482.44 4.20602
2482.50 4.05145
2482.57 3.90529
2482.69 3.63392
2482.82 3.39021
2482.95 3.17057
2483.08 2.97195
2483.20 2.79176
2483.33 2.62778
2483.46 2.47809
2483.58 2.34212
2483.71 2.21629
2483.84 2.10052
2483.96 1.99374
2484.09 1.89580
2484.22 1.80432
2484.34 1.72006
2484.47 1.64106
2484.60 1.56803
2484.72 1.49931
2484.85 1.43507
2484.98 1.37494
2485.10 1.31899
2485.23 1.26604
2485.36 1.21663
2485.48 1.16974
2485.61 1.12589
2485.74 1.08418
2485.86 1.04477
2486.12 0.972488
2486.37 0.907313
2486.62 0.848782
2486.88 0.795613
2487.13 0.747536
2487.38 0.703584
2487.64 0.663603
2487.81 0.638225
2487.98 0.614299
2488.33 0.570376
2488.67 0.531076
2489.02 0.495864
2489.37 0.464005
2489.71 0.435242
2490.06 0.409034
2490.40 0.385220
2490.66 0.369012
2490.91 0.353879
2491.42 0.326272
2491.92 0.301828
2492.43 0.280122
2492.94 0.260685
2493.44 0.243243
2493.95 0.227532
2494.46 0.213356
2495.01 0.199361
2495.56 0.186732
2496.11 0.175296
2496.67 0.164909
2497.22 0.155448
2497.77 0.146809
2498.33 0.138898
2498.88 0.131628
2499.89 0.119732
2500.91 0.109420
2501.92 0.100430
2502.93 0.0925517
2503.95 0.0855946
2504.96 0.0794313
2505.98 0.0739344
2506.99 0.0690198
2508.00 0.0645991
2509.02 0.0606154
2510.03 0.0570055
2511.04 0.0537301
2512.06 0.0507430
2513.07 0.0480164
2515.10 0.0432213
2516.94 0.0395110
2518.78 0.0362871
2520.63 0.0334673
2522.47 0.0309912
2524.31 0.0288048
2526.15 0.0268644
2528.00 0.0251342
2529.84 0.0235848
2531.87 0.0220598
2533.90 0.0206981
2537.95 0.0183765
2542.01 0.0164826
2546.06 0.0149194
2549.56 0.0137813
2553.06 0.0128075
2556.57 0.0119608
2560.07 0.0112279
2563.57 0.0105908
2567.07 0.0100360
2574.07 0.00913512
2580.71 0.00849758
2587.34 0.00803766
2593.98 0.00774010
2600.61 0.00760629
2606.51 0.00763985
2612.41 0.00784769
2618.31 0.00828218
2621.25 0.00861658
2624.20 0.00905233
2627.70 0.00973987
2631.21 0.0106759
2634.71 0.0119634
2636.46 0.0127828
2638.21 0.0137610
2640.24 0.0151454
2642.26 0.0168769
2644.29 0.0190764
2646.32 0.0219214
2647.79 0.0245474
2649.27 0.0278038
2650.74 0.0319086
2652.22 0.0371922
2653.23 0.0417577
2654.24 0.0473331
2655.26 0.0542542
2656.27 0.0629732
2657.10 0.0719335
2657.93 0.0830921
2658.34 0.0897418
2658.76 0.0972507
2659.17 0.105820
2659.59 0.115615
2660.09 0.129686
2660.60 0.146632
2660.86 0.156457
2661.11 0.167302
2661.36 0.179415
2661.62 0.192893
2661.87 0.208077
2662.12 0.225133
2662.38 0.244549
2662.63 0.266609
2662.88 0.292045
2663.14 0.321362
2663.39 0.355718
2663.64 0.396063
2663.77 0.419117
2663.90 0.444384
2664.02 0.472179
2664.15 0.502628
2664.28 0.536679
2664.40 0.574364
2664.53 0.617004
2664.66 0.664845
2664.78 0.719850
2664.91 0.783268
2665.04 0.857247
2665.16 0.943943
2665.23 0.994239
2665.29 1.04865
2665.35 1.10963
2665.42 1.17610
2665.48 1.25115
2665.54 1.33355
2665.61 1.42567
2665.67 1.52899
2665.73 1.64126
2665.79 1.76514
2665.85 1.90666
2665.91 2.06332
2665.94 2.15180
2665.97 2.24274
2666.00 2.33925
2666.03 2.44167
2666.06 2.55412
2666.09 2.66971
2666.12 2.79239
2666.15 2.92256
2666.19 3.06541
2666.22 3.21217
2666.25 3.36781
2666.28 3.53278
2666.31 3.71361
2666.34 3.89915
2666.37 4.09560
2666.40 4.30349
2666.43 4.53092
2666.46 4.76379
2666.49 5.00980
2666.52 5.26953
2666.55 5.54355
2666.58 5.83245
2666.61 6.13680
2666.64 6.45717
2666.67 6.81722
2666.70 7.19682
2666.73 7.59665
2666.76 8.00387
2666.80 8.44536
2666.83 8.90888
2666.86 9.39498
2666.89 9.88789
2666.92 10.4199
2666.96 10.9757
2666.99 11.5559
2667.02 12.1413
2667.05 12.7698
2667.08 13.4025
2667.11 14.0799
2667.14 14.7599
2667.19 15.7647
2667.23 16.7909
2667.27 17.8599
2667.32 18.9702
2667.38 20.6677
2667.44 22.4427
2667.51 24.3156
2667.57 26.2165
2667.63 28.1609
2667.70 30.1338
2667.80 33.2506
2667.89 36.2928
2668.02 40.0167
2668.08 41.7778
2668.15 43.3970
2668.21 44.8819
2668.27 46.2133
2668.34 47.3902
2668.40 48.3598
2668.47 49.2211
2668.54 49.7978
2668.60 50.0516
2668.65 50.1338
2668.69 50.0827
2668.78 49.6947
2668.86 48.9458
2668.91 48.2246
2668.97 47.3460
2669.05 45.8579
2669.13 44.1082
2669.18 42.7801
2669.23 41.3594
2669.29 39.8589
2669.34 38.3218
2669.45 35.0139
2669.56 31.6302
2669.71 27.0006
2669.78 24.7508
2669.85 22.6039
2669.91 21.0730
2669.96 19.5975
2670.02 18.1825
2670.07 16.8318
2670.12 15.5484
2670.18 14.3343
2670.23 13.1905
2670.29 12.1174
2670.34 11.1146
2670.39 10.1809
2670.45 9.31477
2670.50 8.51405
2670.56 7.77626
2670.61 7.09858
2670.64 6.78133
2670.66 6.47795
2670.69 6.18802
2670.72 5.91115
2670.74 5.65647
2670.77 5.41313
2670.80 5.18074
2670.82 4.95894
2670.87 4.54559
2670.92 4.17697
2670.98 3.83580
2671.03 3.53249
2671.08 3.25250
2671.13 3.00415
2671.18 2.77530
2671.23 2.56879
2671.29 2.38250
2671.34 2.21753
2671.39 2.06562
2671.44 1.93099
2671.49 1.80687
2671.54 1.69669
2671.60 1.58932
2671.65 1.49418
2671.71 1.40808
2671.76 1.33001
2671.81 1.25906
2671.87 1.19441
2671.92 1.13538
2671.98 1.08131
2672.08 0.985967
2672.19 0.904713
2672.30 0.834721
2672.41 0.773816
2672.56 0.702117
2672.70 0.641549
2672.85 0.589336
2673.00 0.543835
2673.15 0.503573
2673.29 0.468157
2673.44 0.436579
2673.59 0.408267
2673.80 0.371487
2674.02 0.339806
2674.24 0.312166
2674.45 0.287887
2674.67 0.266335
2674.88 0.247278
2675.10 0.230260
2675.32 0.214994
2675.53 0.201244
2675.75 0.188813
2676.18 0.167269
2676.61 0.149317
2677.04 0.134191
2677.48 0.121292
2677.91 0.110246
2678.34 0.100668
2678.77 0.0923434
2679.21 0.0850303
2679.64 0.0785994
2680.07 0.0729009
2680.50 0.0678272
2681.37 0.0592063
2682.23 0.0522126
2683.10 0.0464531
2683.96 0.0416533
2684.67 0.0382936
2685.38 0.0353613
2686.79 0.0304924
2688.21 0.0266429
2689.62 0.0235515
2691.35 0.0205313
2693.08 0.0181310
2694.81 0.0161916
2696.54 0.0146017
2699.37 0.0125589
2702.19 0.0110088
2705.02 0.00980349
2707.85 0.00884979
2711.94 0.00778818
2716.03 0.00699010
2720.11 0.00637903
2724.20 0.00589713
2730.49 0.00534004
2736.78 0.00493859
2743.06 0.00464569
2749.35 0.00443161
2756.90 0.00425305
2764.44 0.00413484
2771.99 0.00407005
2779.53 0.00404542
2793.36 0.00409681
2807.20 0.00426038
2821.03 0.00453903
2834.86 0.00495167
2843.66 0.00530087
2852.47 0.00573294
2861.27 0.00626569
2870.07 0.00692599
2876.99 0.00756092
2883.90 0.00832560
2890.82 0.00925364
2897.74 0.0103928
2904.65 0.0118108
2908.11 0.0126526
2911.57 0.0136039
2915.03 0.0146828
2918.48 0.0159153
2921.94 0.0173307
2925.40 0.0189661
2929.17 0.0210517
2932.95 0.0235484
2936.72 0.0265628
2938.60 0.0283093
2940.49 0.0302469
2942.22 0.0322173
2943.95 0.0343985
2945.68 0.0368234
2947.41 0.0395300
2949.14 0.0425641
2950.87 0.0459811
2952.59 0.0498488
2954.32 0.0542509
2955.50 0.0576114
2956.68 0.0613077
2957.86 0.0653851
2959.04 0.0698890
2960.22 0.0748869
2961.40 0.0804758
2962.58 0.0867427
2963.75 0.0937901
2964.62 0.0995437
2965.48 0.105852
2966.35 0.112804
2967.21 0.120475
2968.08 0.128986
2968.94 0.138444
2969.81 0.149020
2970.67 0.160869
2971.42 0.172315
2972.16 0.185053
2972.91 0.199286
2973.66 0.215233
2974.40 0.233226
2975.15 0.253592
2975.53 0.264814
2975.90 0.276774
2976.27 0.289577
2976.64 0.303307
2976.98 0.316463
2977.31 0.330507
2977.65 0.345520
2977.98 0.361589
2978.15 0.370052
2978.31 0.378818
2978.48 0.387902
2978.65 0.397320
2978.82 0.407089
2978.98 0.417227
2979.15 0.427752
2979.32 0.438685
2979.47 0.449424
2979.63 0.460495
2979.79 0.471984
2979.95 0.483913
2980.08 0.494781
2980.23 0.506768
2980.38 0.519201
2980.48 0.528278
2980.58 0.537506
2980.69 0.546981
2980.79 0.556710
2980.89 0.566702
2981.00 0.576969
2981.10 0.587518
2981.20 0.598362
2981.31 0.609620
2981.41 0.621087
2981.51 0.632884
2981.62 0.645021
2981.72 0.657636
2981.82 0.670499
2981.93 0.683746
2982.03 0.697391
2982.13 0.711589
2982.24 0.726084
2982.34 0.741029
2982.44 0.756443
2982.54 0.772344
2982.65 0.788755
2982.75 0.805697
2982.85 0.823194
2982.96 0.842161
2983.07 0.861796
2983.18 0.882128
2983.29 0.903191
2983.39 0.925021
2983.50 0.947655
2983.61 0.971134
2983.72 0.995500
2983.83 1.02104
2983.93 1.04732
2984.04 1.07464
2984.15 1.10305
2984.26 1.13260
2984.37 1.16335
2984.47 1.19538
2984.58 1.22875
2984.69 1.26354
2984.80 1.29983
2984.91 1.33771
2985.01 1.37727
2985.12 1.41861
2985.23 1.46184
2985.34 1.50708
2985.45 1.55445
2985.56 1.60455
2985.66 1.65662
2985.77 1.71126
2985.88 1.76863
2985.99 1.82893
2986.10 1.89236
2986.20 1.95913
2986.31 2.02947
2986.42 2.10435
2986.53 2.18267
2986.64 2.26541
2986.74 2.35289
2986.85 2.44549
2986.96 2.54358
2987.07 2.64761
2987.18 2.75804
2987.28 2.87538
2987.39 3.00022
2987.50 3.13315
2987.61 3.27485
2987.72 3.42608
2987.82 3.58763
2987.93 3.76039
2988.04 3.94532
2988.15 4.14348
2988.26 4.35599
2988.36 4.58410
2988.47 4.82914
2988.58 5.09252
2988.69 5.37576
2988.80 5.68048
2988.90 6.00834
2989.01 6.36449
2989.12 6.74418
2989.23 7.15235
2989.34 7.59075
2989.45 8.06557
2989.55 8.56965
2989.66 9.10853
2989.77 9.68324
2989.88 10.2945
2989.99 10.9423
2990.09 11.6265
2990.20 12.3460
2990.31 13.0987
2990.42 13.8822
2990.53 14.6926
2990.63 15.5174
2990.77 16.6201
2990.91 17.7352
2991.19 19.9285
2991.33 20.9639
2991.47 21.9274
2991.61 22.7956
2991.75 23.5455
2991.90 24.1757
2992.04 24.6350
2992.19 24.9139
2992.33 25.0033
2992.43 24.9552
2992.52 24.8221
2992.60 24.6503
2992.68 24.4272
2992.76 24.1529
2992.84 23.8301
2992.92 23.4565
2992.99 23.0451
2993.15 22.1096
2993.31 21.0428
2993.46 19.8909
2993.62 18.6800
2993.77 17.4407
2994.04 15.3546
2994.17 14.3449
2994.30 13.3715
2994.43 12.4421
2994.57 11.5620
2994.70 10.7346
2994.83 9.96734
2994.96 9.24871
2995.09 8.58389
2995.23 7.97107
2995.36 7.41190
2995.49 6.89498
2995.62 6.42504
2995.75 5.99168
2995.88 5.59828
2996.01 5.23569
2996.15 4.90402
2996.28 4.60044
2996.41 4.32434
2996.54 4.06909
2996.67 3.83638
2996.80 3.62067
2996.94 3.42345
2997.07 3.24009
2997.20 3.07068
2997.33 2.91393
2997.46 2.76970
2997.59 2.63476
2997.73 2.50930
2997.86 2.39248
2997.99 2.28434
2998.12 2.18256
2998.25 2.08738
2998.39 1.99825
2998.52 1.91530
2998.65 1.83680
2998.78 1.76302
2998.91 1.69359
2999.04 1.62866
2999.28 1.51900
2999.52 1.42046
2999.76 1.33123
3000.00 1.25017
3000.19 1.19031
3000.38 1.13467
3000.58 1.08286
3000.77 1.03477
3000.96 0.989611
3001.15 0.947357
3001.34 0.907767
3001.53 0.870811
3001.73 0.835906
3001.92 0.803075
3002.11 0.772157
3002.30 0.743155
3002.68 0.689761
3003.07 0.641983
3003.45 0.598957
3003.83 0.560270
3004.22 0.525269
3004.60 0.493503
3004.98 0.464514
3005.37 0.438124
3005.75 0.413972
3006.13 0.391815
3006.45 0.374990
3006.76 0.359262
3007.39 0.330773
3008.02 0.305648
3008.64 0.283369
3009.27 0.263526
3009.90 0.245787
3010.52 0.229871
3011.15 0.215542
3011.92 0.199880
3012.68 0.186006
3013.45 0.173632
3014.22 0.162585
3014.98 0.152661
3015.75 0.143743
3016.52 0.135684
3017.28 0.128403
3018.33 0.119541
3019.37 0.111767
3020.42 0.104925
3021.46 0.0988967
3022.51 0.0935534
3023.55 0.0888156
3024.60 0.0846177
3025.64 0.0809036
3027.18 0.0762293
3028.71 0.0723660
3030.24 0.0692186
3031.78 0.0667160
3033.31 0.0648079
3034.84 0.0634616
3036.38 0.0626615
3037.91 0.0624076
3039.16 0.0626178
3040.42 0.0632234
3041.67 0.0642534
3042.93 0.0657456
3044.18 0.0677538
3045.44 0.0703349
3046.69 0.0735841
3047.94 0.0776381
3049.48 0.0839071
3050.24 0.0876928
3051.01 0.0919853
3051.78 0.0968707
3052.54 0.102426
3053.31 0.108777
3054.08 0.116039
3054.67 0.122396
3055.26 0.129481
3055.85 0.137427
3056.45 0.146334
3057.04 0.156388
3057.63 0.167747
3058.22 0.180670
3058.81 0.195451
3059.20 0.206198
3059.58 0.217962
3059.96 0.230905
3060.35 0.245187
3060.73 0.261039
3061.11 0.278604
3061.50 0.298186
3061.88 0.320106
3062.26 0.344816
3062.65 0.372659
3063.03 0.404274
3063.41 0.440373
3063.80 0.481967
3063.99 0.505135
3064.18 0.529969
3064.37 0.556920
3064.56 0.585924
3064.76 0.617536
3064.95 0.651712
3065.19 0.699859
3065.43 0.753802
3065.68 0.814532
3065.92 0.883269
3066.04 0.921099
3066.17 0.961526
3066.29 1.00480
3066.41 1.05120
3066.53 1.10105
3066.65 1.15471
3066.78 1.21259
3066.90 1.27463
3066.99 1.32748
3067.09 1.38387
3067.19 1.44413
3067.28 1.50864
3067.38 1.57782
3067.43 1.61431
3067.47 1.65216
3067.52 1.69143
3067.57 1.73221
3067.62 1.77456
3067.67 1.81858
3067.70 1.85178
3067.75 1.89890
3067.80 1.94796
3067.84 1.99906
3067.89 2.05118
3067.94 2.10668
3067.99 2.16460
3068.04 2.22508
3068.08 2.28693
3068.12 2.34454
3068.17 2.40302
3068.21 2.46534
3068.25 2.52867
3068.29 2.59623
3068.33 2.66495
3068.37 2.73834
3068.41 2.81306
3068.46 2.89293
3068.50 2.97433
3068.54 3.06143
3068.58 3.15028
3068.62 3.24542
3068.66 3.34256
3068.70 3.44415
3068.75 3.55041
3068.79 3.68112
3068.84 3.81903
3068.89 3.96459
3068.94 4.11500
3068.98 4.27716
3069.03 4.44847
3069.08 4.62950
3069.13 4.81671
3069.18 5.01868
3069.22 5.23213
3069.27 5.45772
3069.32 5.69609
3069.37 5.94792
3069.42 6.21389
3069.46 6.49469
3069.51 6.79101
3069.56 7.10357
3069.61 7.43303
3069.66 7.78008
3069.70 8.14538
3069.75 8.52956
3069.80 8.93322
3069.85 9.35693
3069.90 9.80118
3069.94 10.2664
3069.99 10.7531
3070.04 11.2614
3070.09 11.7803
3070.13 12.3320
3070.18 12.9057
3070.23 13.5013
3070.28 14.1055
3070.33 14.7436
3070.37 15.4023
3070.42 16.0811
3070.47 16.7791
3070.52 17.4952
3070.57 18.2282
3070.66 19.7233
3070.76 21.2828
3070.85 22.8749
3070.95 24.4808
3071.04 26.0792
3071.14 27.7107
3071.24 29.2802
3071.34 30.7583
3071.44 32.1030
3071.56 33.5348
3071.62 34.1560
3071.68 34.7073
3071.74 35.1840
3071.80 35.5822
3071.86 35.8983
3071.92 36.1266
3071.99 36.2810
3072.05 36.3321
3072.12 36.2778
3072.18 36.1202
3072.25 35.8563
3072.31 35.4965
3072.38 35.0415
3072.44 34.4957
3072.51 33.8541
3072.58 33.1423
3072.64 32.3582
3072.71 31.5088
3072.81 30.0777
3072.91 28.5375
3073.01 26.9186
3073.11 25.2674
3073.31 21.9620
3073.41 20.3381
3073.50 18.7753
3073.58 17.5887
3073.66 16.4598
3073.73 15.3635
3073.81 14.3320
3073.89 13.3408
3073.96 12.4171
3074.04 11.5485
3074.11 10.7349
3074.16 10.2293
3074.21 9.75627
3074.26 9.29607
3074.31 8.86663
3074.36 8.44984
3074.41 8.06176
3074.46 7.68588
3074.51 7.33655
3074.56 6.99876
3074.61 6.68529
3074.66 6.38258
3074.71 6.10198
3074.76 5.83127
3074.81 5.58054
3074.86 5.34350
3074.91 5.11944
3074.96 4.90348
3075.00 4.70357
3075.05 4.51089
3075.10 4.33250
3075.15 4.16050
3075.20 4.00120
3075.25 3.85051
3075.30 3.70792
3075.35 3.57025
3075.40 3.44255
3075.50 3.20455
3075.60 2.99060
3075.70 2.79964
3075.79 2.63196
3075.88 2.48097
3075.98 2.34174
3076.07 2.21571
3076.17 2.09889
3076.26 1.99260
3076.36 1.89458
3076.45 1.80398
3076.55 1.71918
3076.64 1.64131
3076.73 1.56812
3076.83 1.50063
3076.92 1.43695
3077.02 1.37802
3077.11 1.32280
3077.21 1.27096
3077.30 1.21971
3077.40 1.17163
3077.60 1.08389
3077.80 1.00597
3078.00 0.936750
3078.19 0.874348
3078.39 0.818428
3078.59 0.767612
3078.79 0.721739
3079.04 0.668977
3079.29 0.622124
3079.54 0.579997
3079.79 0.542263
3080.04 0.508061
3080.30 0.477195
3080.55 0.449023
3080.80 0.423433
3081.19 0.387397
3081.59 0.355955
3081.99 0.328219
3082.38 0.303746
3082.78 0.281934
3083.17 0.262504
3083.57 0.245075
3083.96 0.229380
3084.36 0.215161
3084.75 0.202300
3085.15 0.190599
3085.54 0.179922
3085.94 0.170131
3086.33 0.161174
3087.12 0.145346
3087.91 0.131818
3088.71 0.120165
3089.50 0.110055
3090.29 0.101238
3091.08 0.0934847
3091.87 0.0866450
3092.66 0.0805647
3093.45 0.0751474
3094.24 0.0702871
3095.03 0.0659143
3096.61 0.0583900
3098.19 0.0521683
3099.77 0.0469612
3101.14 0.0431194
3102.50 0.0397759
3103.87 0.0368315
3105.24 0.0342316
3106.60 0.0319218
3107.97 0.0298624
3110.70 0.0263529
3113.86 0.0230808
3117.02 0.0204428
3120.19 0.0182791
3123.35 0.0164800
3126.22 0.0150978
3129.10 0.0139005
3131.97 0.0128565
3134.85 0.0119415
3140.60 0.0104172
3146.35 0.00920304
3152.67 0.00812914
3159.00 0.00725871
3165.32 0.00654161
3171.64 0.00594284
3177.68 0.00546030
3183.72 0.00504307
3195.79 0.00436782
3207.87 0.00384861
3219.94 0.00344164
3232.59 0.00310690
3245.24 0.00284458
3257.89 0.00264175
3270.54 0.00249265
3282.04 0.00240480
3293.54 0.00236933
3308.49 0.00244169
3315.96 0.00256448
3323.44 0.00279508
3330.34 0.00317983
3333.79 0.00348158
3337.24 0.00390258
3339.82 0.00433481
3342.41 0.00491530
3345.00 0.00571608
3347.59 0.00686091
3349.17 0.00782304
3350.75 0.00908154
3352.33 0.0107712
3353.91 0.0131135
3354.99 0.0152728
3356.07 0.0181011
3357.14 0.0219186
3358.22 0.0272612
3359.01 0.0326731
3359.80 0.0400264
3360.20 0.0447594
3360.59 0.0504326
3360.99 0.0573400
3361.38 0.0658861
3361.85 0.0789760
3362.09 0.0871830
3362.32 0.0968512
3362.55 0.108536
3362.79 0.122875
3363.02 0.141254
3363.25 0.165775
3363.44 0.193012
3363.63 0.230904
3363.73 0.255845
3363.82 0.285803
3363.91 0.322390
3364.01 0.367315
3364.10 0.423332
3364.20 0.491843
3364.29 0.577451
3364.39 0.682037
3364.48 0.812190
3364.53 0.887199
3364.58 0.970128
3364.62 1.06169
3364.67 1.16264
3364.72 1.27377
3364.76 1.39591
3364.81 1.53887
3364.86 1.69302
3364.91 1.86572
3364.96 2.05111
3365.01 2.25786
3365.06 2.47876
3365.11 2.71881
3365.16 2.97901
3365.21 3.26629
3365.26 3.57010
3365.31 3.90370
3365.36 4.25452
3365.41 4.63754
