Er-166(n,g) ENDFB-8.0
Energy(eV) XS(b)
638.234 0.0572617
638.897 0.0587436
639.561 0.0606777
640.224 0.0631392
640.887 0.0662030
641.343 0.0687142
641.799 0.0716040
642.255 0.0749259
642.711 0.0787444
643.167 0.0831381
643.623 0.0882032
644.079 0.0940590
644.535 0.100854
644.846 0.106120
645.157 0.111977
645.468 0.118507
645.779 0.125810
646.090 0.134011
646.401 0.143264
646.712 0.153751
647.023 0.165687
647.251 0.175514
647.479 0.186392
647.707 0.198473
647.935 0.211938
648.163 0.227004
648.391 0.243932
648.505 0.253191
648.619 0.263040
648.733 0.273530
648.846 0.284708
649.023 0.303517
649.199 0.324412
649.375 0.347710
649.463 0.360378
649.551 0.373797
649.639 0.388029
649.727 0.403142
649.816 0.419211
649.904 0.436320
649.992 0.454563
650.080 0.474043
650.168 0.494877
650.256 0.517196
650.370 0.548519
650.484 0.582938
650.598 0.620884
650.712 0.662862
650.826 0.709479
650.940 0.761459
650.997 0.789728
651.054 0.819681
651.111 0.851459
651.168 0.885158
651.222 0.919446
651.277 0.955804
651.331 0.994482
651.386 1.03569
651.440 1.07966
651.494 1.12667
651.549 1.17701
651.603 1.23103
651.658 1.28923
651.712 1.35186
651.767 1.41954
651.821 1.49290
651.875 1.57266
651.930 1.65971
651.984 1.75511
652.039 1.86016
652.096 1.98237
652.153 2.11933
652.181 2.19425
652.210 2.27408
652.238 2.35933
652.267 2.45061
652.295 2.54861
652.324 2.65413
652.352 2.76808
652.381 2.89153
652.409 3.02567
652.438 3.17191
652.466 3.33185
652.494 3.50667
652.523 3.70042
652.552 3.91356
652.580 4.14949
652.609 4.41131
652.637 4.70256
652.666 5.02725
652.694 5.38988
652.708 5.58770
652.723 5.79551
652.737 6.01699
652.751 6.24979
652.765 6.49801
652.780 6.75901
652.794 7.03737
652.808 7.33013
652.822 7.64240
652.837 7.97084
652.851 8.32116
652.865 8.68957
652.879 9.08244
652.894 9.49548
652.908 9.93580
652.922 10.3986
652.936 10.8916
652.951 11.4095
652.970 12.1692
652.989 12.9843
652.999 13.4197
653.009 13.8671
653.028 14.8127
653.048 15.8352
653.067 16.9283
653.087 18.1016
653.106 19.3594
653.126 20.7136
653.145 22.1548
653.164 23.6942
653.184 25.3363
653.203 27.0949
653.223 28.9563
653.242 30.9333
653.261 33.0300
653.278 34.9568
653.295 36.9673
653.312 39.0874
653.329 41.2940
653.346 43.6149
653.363 46.0240
653.379 48.5358
653.396 51.1510
653.417 54.5329
653.438 58.0565
653.466 63.1641
653.495 68.5635
653.523 74.2454
653.552 80.1755
653.580 86.3782
653.609 92.8114
653.637 99.4488
653.666 106.260
653.702 115.131
653.738 124.120
653.795 138.363
653.852 152.304
653.909 165.513
653.938 171.723
653.966 177.587
653.995 183.071
654.023 188.083
654.052 192.596
654.080 196.550
654.109 199.935
654.137 202.701
654.169 205.057
654.202 206.544
654.240 207.156
654.251 207.101
654.287 206.215
654.322 204.269
654.354 201.631
654.386 198.204
654.418 193.981
654.450 189.045
654.483 183.478
654.515 177.334
654.544 171.285
654.573 164.898
654.632 151.267
654.696 135.483
654.760 119.455
654.836 100.945
654.874 92.0892
654.912 83.6016
654.944 76.7415
654.977 70.2359
655.009 64.0652
655.041 58.2820
655.073 52.8585
655.105 47.8310
655.121 45.4513
655.137 43.1656
655.153 40.9729
655.169 38.8847
655.186 36.8734
655.202 34.9508
655.218 33.1150
655.234 31.3747
655.250 29.7060
655.266 28.1180
655.282 26.6081
655.298 25.1828
655.314 23.8217
655.330 22.5314
655.346 21.3094
655.362 20.1602
655.378 19.0667
655.395 18.0337
655.411 17.0587
655.427 16.1447
655.441 15.3932
655.454 14.6795
655.468 14.0021
655.482 13.3594
655.496 12.7499
655.510 12.1721
655.524 11.6247
655.538 11.1097
655.552 10.6185
655.566 10.1535
655.579 9.71338
655.593 9.29989
655.607 8.90581
655.621 8.53309
655.635 8.18060
655.649 7.84961
655.663 7.53432
655.677 7.23619
655.690 6.95431
655.704 6.68776
655.718 6.43570
655.732 6.19730
655.746 5.97179
655.760 5.75993
655.788 5.36673
655.815 5.01538
655.843 4.69870
655.871 4.41482
655.887 4.26287
655.903 4.11970
655.935 3.85725
655.967 3.62309
656.000 3.41401
656.032 3.22545
656.064 3.05578
656.096 2.90152
656.128 2.76159
656.160 2.63335
656.192 2.51610
656.225 2.40781
656.257 2.30807
656.289 2.21531
656.321 2.12930
656.353 2.04883
656.385 1.97378
656.426 1.88465
656.467 1.80243
656.508 1.72612
656.549 1.65508
656.590 1.58863
656.631 1.52662
656.672 1.46847
656.713 1.41384
656.754 1.36230
656.795 1.31384
656.876 1.22481
656.958 1.14501
657.040 1.07314
657.104 1.02150
657.169 0.973669
657.233 0.929256
657.297 0.887933
657.362 0.849411
657.426 0.813435
657.490 0.779778
657.554 0.748240
657.619 0.718643
657.683 0.690826
657.747 0.664647
657.812 0.639977
657.876 0.616700
657.940 0.594710
658.069 0.554225
658.198 0.517834
658.326 0.485045
658.455 0.455368
658.583 0.428419
658.712 0.403868
658.841 0.381438
658.969 0.360888
659.098 0.342011
659.221 0.325382
659.343 0.309979
659.466 0.295680
659.589 0.282392
659.712 0.270001
659.834 0.258445
659.957 0.247632
660.080 0.237517
660.203 0.228025
660.325 0.219121
660.571 0.202863
660.816 0.188424
661.062 0.175540
661.319 0.163470
661.576 0.152668
661.834 0.142957
662.091 0.134194
662.348 0.126258
662.605 0.119049
662.862 0.112479
663.120 0.106475
663.517 0.0981662
663.915 0.0908690
664.312 0.0844222
664.710 0.0786899
665.107 0.0735680
665.505 0.0689752
665.902 0.0648418
666.299 0.0611094
666.814 0.0567897
667.328 0.0529664
667.843 0.0495651
668.357 0.0465253
668.872 0.0437965
669.386 0.0413385
669.900 0.0391157
670.415 0.0370989
671.210 0.0343306
672.005 0.0319240
672.800 0.0298211
673.595 0.0279611
674.390 0.0263127
675.185 0.0248464
675.980 0.0235369
676.775 0.0223627
677.804 0.0210159
678.833 0.0198355
679.861 0.0187964
680.890 0.0178782
681.919 0.0170642
682.948 0.0163409
683.977 0.0156970
685.005 0.0151232
686.970 0.0142003
688.934 0.0134540
690.898 0.0128623
692.862 0.0123999
694.826 0.0120519
696.790 0.0118080
698.754 0.0116589
700.718 0.0116009
702.683 0.0116345
704.647 0.0117599
706.611 0.0119815
708.575 0.0123095
710.539 0.0127546
712.503 0.0133321
714.467 0.0140675
716.431 0.0149820
717.460 0.0155520
718.489 0.0161921
719.518 0.0169106
720.547 0.0177181
721.576 0.0186268
722.604 0.0196514
723.633 0.0208094
724.662 0.0221223
725.551 0.0234006
726.439 0.0248337
727.328 0.0264457
728.216 0.0282660
729.105 0.0303301
729.993 0.0326798
730.882 0.0353599
731.770 0.0384516
732.285 0.0404628
732.799 0.0426579
733.314 0.0450598
733.828 0.0476948
734.342 0.0505943
734.857 0.0537933
735.371 0.0573347
735.886 0.0612686
736.400 0.0656558
736.915 0.0705663
737.429 0.0760873
737.943 0.0823240
738.458 0.0894054
738.972 0.0974898
739.229 0.101967
739.487 0.106770
739.744 0.111931
740.001 0.117488
740.258 0.123487
740.515 0.129976
740.773 0.137011
741.030 0.144656
741.287 0.152981
741.544 0.162067
741.801 0.172011
742.059 0.182924
742.316 0.194937
742.573 0.208203
742.830 0.222903
743.087 0.239252
743.345 0.257510
743.473 0.267449
743.602 0.277985
743.730 0.289169
743.859 0.301055
743.988 0.313702
744.116 0.327166
744.303 0.348402
744.490 0.371809
744.677 0.397697
744.864 0.426416
744.958 0.441994
745.052 0.458439
745.145 0.475837
745.239 0.494265
745.332 0.513829
745.426 0.534580
745.519 0.556640
745.613 0.580126
745.741 0.615018
745.870 0.653197
745.999 0.695129
746.127 0.741331
746.256 0.792412
746.384 0.849099
746.513 0.912263
746.577 0.946593
746.642 0.982954
746.706 1.02157
746.770 1.06252
746.835 1.10605
746.899 1.15241
746.963 1.20184
747.027 1.25464
747.092 1.31113
747.156 1.37168
747.220 1.43670
747.285 1.50668
747.349 1.58216
747.413 1.66377
747.478 1.75224
747.542 1.84843
747.606 1.95334
747.670 2.06820
747.735 2.19444
747.799 2.33386
747.863 2.48865
747.928 2.66157
747.960 2.75604
747.992 2.85613
748.024 2.96306
748.056 3.07685
748.088 3.19899
748.121 3.32960
748.153 3.47053
748.185 3.62207
748.211 3.75537
748.237 3.89781
748.264 4.05032
748.290 4.21393
748.316 4.38982
748.343 4.57930
748.369 4.78381
748.395 5.00498
748.422 5.24462
748.448 5.50475
748.461 5.64371
748.474 5.78758
748.487 5.93886
748.500 6.09559
748.514 6.26052
748.527 6.43150
748.540 6.61155
748.553 6.79832
748.566 6.99511
748.579 7.19935
748.593 7.41465
748.606 7.63821
748.620 7.88677
748.633 8.14761
748.647 8.42139
748.661 8.70879
748.675 9.01052
748.689 9.32732
748.703 9.65995
748.717 10.0067
748.731 10.3733
748.745 10.7582
748.758 11.1624
748.772 11.5867
748.786 12.0320
748.800 12.4995
748.814 12.9901
748.828 13.5011
748.838 13.8986
748.848 14.3063
748.859 14.7327
748.869 15.1699
748.881 15.7268
748.894 16.3029
748.906 16.9034
748.919 17.5292
748.931 18.1811
748.943 18.8602
748.956 19.5672
748.968 20.3031
748.980 21.0247
748.992 21.7737
749.003 22.5507
749.015 23.3566
749.027 24.1922
749.038 25.0581
749.050 25.9553
749.062 26.8845
749.073 27.8464
749.085 28.8419
749.109 30.9362
749.132 33.1734
749.155 35.5484
749.171 37.2781
749.187 39.0821
749.204 40.9618
749.220 42.9061
749.236 44.9407
749.252 47.0412
749.268 49.2348
749.284 51.4950
749.300 53.8506
749.316 56.2879
749.332 58.8072
749.348 61.3918
749.380 66.8366
749.412 72.5825
749.445 78.6546
749.477 85.0003
749.509 91.6386
749.541 98.5031
749.573 105.606
749.605 112.867
749.670 127.783
749.798 157.667
749.845 167.980
749.892 177.684
749.924 183.903
749.956 189.662
749.988 194.920
750.020 199.624
750.052 203.733
750.085 207.189
750.127 210.644
750.168 212.861
750.194 213.591
750.220 213.831
750.235 213.745
750.283 212.358
750.331 209.312
750.365 206.184
750.399 202.297
750.432 197.785
750.465 192.657
750.517 183.623
750.568 173.463
750.602 166.392
750.635 159.050
750.702 143.750
750.835 112.653
750.899 98.4398
750.931 91.6454
750.963 85.0925
750.994 78.7864
751.026 72.7862
751.058 67.0865
751.090 61.6976
751.123 56.3786
751.157 51.4257
751.190 46.8072
751.223 42.5450
751.240 40.5336
751.257 38.6047
751.273 36.7567
751.290 34.9983
751.307 33.3065
751.323 31.6998
751.340 30.1568
751.357 28.6940
751.378 26.9171
751.399 25.2562
751.420 23.6982
751.441 22.2383
751.463 20.8659
751.484 19.5890
751.505 18.3964
751.526 17.2837
751.548 16.2416
751.569 15.2756
751.590 14.3764
751.611 13.5399
751.632 12.7622
751.654 12.0395
751.675 11.3681
751.696 10.7446
751.713 10.2850
751.729 9.85155
751.746 9.44275
751.763 9.05944
751.779 8.69567
751.796 8.35252
751.813 8.02878
751.829 7.72507
751.846 7.43664
751.863 7.16431
751.880 6.90711
751.896 6.66552
751.930 6.21846
751.963 5.81938
751.996 5.46020
752.030 5.13805
752.063 4.84656
752.096 4.58363
752.130 4.34429
752.163 4.12703
752.196 3.92856
752.230 3.74665
752.263 3.57890
752.296 3.42466
752.330 3.28152
752.363 3.14911
752.396 3.02553
752.430 2.91057
752.463 2.80271
752.496 2.70189
752.530 2.60687
752.563 2.51766
752.630 2.35371
752.696 2.20680
752.763 2.07456
752.824 1.96490
752.884 1.86445
752.945 1.77197
753.006 1.68658
753.066 1.60739
753.127 1.53403
753.187 1.46579
753.248 1.40218
753.309 1.34268
753.369 1.28711
753.430 1.23503
753.491 1.18614
753.551 1.14018
753.612 1.09692
753.672 1.05614
753.733 1.01765
753.800 0.977723
753.866 0.940156
753.933 0.904762
754.000 0.871372
754.066 0.839834
754.133 0.810013
754.266 0.755069
754.400 0.705592
754.533 0.660903
754.667 0.620395
754.800 0.583583
754.885 0.561846
754.970 0.541320
755.139 0.503574
755.309 0.469680
755.479 0.439159
755.649 0.411543
755.818 0.386496
755.988 0.363678
756.158 0.342853
756.291 0.327723
756.425 0.313582
756.558 0.300346
756.691 0.287946
756.825 0.276298
756.958 0.265351
757.092 0.255048
757.225 0.245347
757.492 0.227540
757.758 0.211630
758.025 0.197349
758.292 0.184483
758.559 0.172846
758.825 0.162293
759.092 0.152685
759.359 0.143921
759.626 0.135897
759.892 0.128538
760.159 0.121772
760.426 0.115537
760.668 0.110284
760.911 0.105389
761.396 0.0965399
761.881 0.0887697
762.366 0.0819148
762.851 0.0758373
763.336 0.0704252
763.821 0.0655846
764.306 0.0612385
764.839 0.0569496
765.373 0.0531072
765.906 0.0496513
766.440 0.0465316
766.973 0.0437058
767.507 0.0411379
768.040 0.0387974
768.573 0.0366586
769.398 0.0336970
770.222 0.0310977
771.047 0.0288053
771.871 0.0267621
772.696 0.0249371
773.520 0.0233019
774.345 0.0218308
775.169 0.0205025
776.236 0.0189662
777.303 0.0176068
778.370 0.0163978
779.437 0.0153178
780.504 0.0143488
781.571 0.0134758
783.705 0.0119706
785.160 0.0110964
786.615 0.0103232
788.070 0.00963581
789.525 0.00902536
792.434 0.00797748
795.344 0.00712038
797.672 0.00658116
797.818 0.00665874
797.963 0.00700985
798.036 0.00743839
798.109 0.00820109
798.145 0.00877426
798.181 0.00952429
798.218 0.0104998
798.254 0.0117574
798.291 0.0133782
798.327 0.0154507
798.363 0.0180862
798.400 0.0214093
798.436 0.0256002
798.472 0.0308445
798.509 0.0373723
798.545 0.0454303
798.582 0.0553798
798.618 0.0675703
798.654 0.0824282
798.691 0.100389
798.727 0.122105
798.763 0.148084
798.800 0.179170
798.836 0.215970
798.872 0.259550
798.909 0.310759
798.945 0.370619
798.982 0.440022
799.018 0.520516
799.054 0.613148
799.091 0.719196
799.127 0.839618
799.163 0.976404
799.182 1.05123
799.200 1.13057
799.218 1.21458
799.236 1.30343
799.254 1.39726
799.273 1.49567
799.291 1.59989
799.309 1.70953
799.327 1.82473
799.345 1.94561
799.364 2.07227
799.382 2.20484
799.400 2.34339
799.418 2.48721
799.436 2.63794
799.454 2.79487
799.473 2.95805
799.491 3.12749
799.527 3.48520
799.564 3.86682
799.600 4.27407
799.636 4.70528
799.673 5.15946
799.709 5.63403
799.745 6.13006
799.782 6.64444
799.855 7.71811
799.927 8.83706
800.000 9.97927
800.000 19.9530
1000.00 16.2420
1500.00 12.0810
2000.00 9.76190
3000.00 7.21550
4000.00 5.82980
5000.00 4.95340
6000.00 4.34980
7000.00 3.90690
8000.00 3.56880
9000.00 3.30250
10000.0 3.08760
20000.0 2.10640
30000.0 1.78640
31000.0 1.75440
40000.0 1.60480
50000.0 1.49490
60000.0 1.41530
70000.0 1.35420
80000.0 1.30470
90000.0 1.26420
91952.3 1.24577
91952.3 1.24577
100000 1.16980
200000 0.722460
232080 0.685113
269610 0.641420
300000 0.606040
301313 0.605629
400000 0.574740
500000 0.576243
557000 0.577100
600000 0.582500
618180 0.585660
618181 0.585660
700000 0.599880
800000 0.623400
865604 0.623354
900000 0.623330
952173 0.614941
1.00000E+06 0.607250
1.03090E+06 0.605422
1.03091E+06 0.605422
1.06481E+06 0.603416
1.06481E+06 0.603416
1.20000E+06 0.595418
1.20487E+06 0.595130
1.25367E+06 0.592243
1.32269E+06 0.588160
1.36696E+06 0.585541
1.36696E+06 0.585541
1.39533E+06 0.583862
1.39533E+06 0.583862
1.40000E+06 0.583586
1.42532E+06 0.582088
1.44282E+06 0.581053
1.44282E+06 0.581053
1.47894E+06 0.578916
1.47895E+06 0.578916
1.49303E+06 0.578082
1.49303E+06 0.578082
1.50000E+06 0.577670
1.50923E+06 0.569524
1.50923E+06 0.569524
1.60000E+06 0.489418
1.80000E+06 0.312914
2.00000E+06 0.136410
2.50000E+06 0.0862750
3.00000E+06 0.0361400
4.00000E+06 0.0182700
4.65795E+06 0.0131512
5.00000E+06 0.0104900
6.00000E+06 0.00649000
6.82043E+06 0.00472608
6.89620E+06 0.00456317
7.00000E+06 0.00434000
8.00000E+06 0.00318000
8.90080E+06 0.00260349
8.90080E+06 0.00260349
8.97044E+06 0.00255892
9.00000E+06 0.00254000
1.00000E+07 0.00214000
1.10000E+07 0.00188000
1.20000E+07 0.00172000
1.30000E+07 0.00165000
1.40000E+07 0.00163000
1.50000E+07 0.00162000
1.58446E+07 0.00162000
1.58446E+07 0.00162000
1.59472E+07 0.00162000
1.60000E+07 0.00162000
1.70000E+07 0.00162000
1.80000E+07 0.00162000
1.90000E+07 0.00163000
2.00000E+07 0.00164000
