Br-79(n,tot) ENDFB-8.0
867.584 4.37988
867.630 4.39282
867.677 4.40776
867.723 4.42497
867.770 4.44470
867.816 4.46738
867.863 4.49327
867.910 4.52291
867.956 4.55661
868.007 4.59916
868.059 4.64791
868.110 4.70370
868.161 4.76735
868.212 4.83986
868.263 4.92187
868.315 5.01444
868.366 5.11855
868.417 5.23543
868.443 5.29877
868.468 5.36560
868.494 5.43605
868.520 5.51025
868.545 5.58829
868.571 5.67030
868.596 5.75637
868.622 5.84662
868.648 5.94114
868.673 6.04001
868.724 6.25113
868.776 6.48054
868.827 6.72910
868.878 6.99605
868.929 7.28181
868.980 7.58611
869.032 7.90906
869.083 8.24856
869.134 8.60410
869.185 8.97423
869.260 9.53514
869.334 10.1165
869.483 11.3074
869.586 12.1153
869.688 12.8804
869.758 13.3634
869.828 13.8032
869.879 14.0938
869.930 14.3537
869.986 14.5990
870.039 14.7904
870.091 14.9413
870.146 15.0527
870.200 15.1176
870.254 15.1355
870.309 15.1061
870.328 15.0839
870.387 14.9829
870.445 14.8307
870.505 14.6240
870.564 14.3701
870.624 14.0729
870.683 13.7372
870.781 13.1178
870.878 12.4339
870.998 11.5448
871.117 10.6395
871.174 10.2127
871.231 9.79430
871.288 9.38758
871.345 8.99516
871.401 8.61929
871.458 8.26173
871.515 7.92380
871.572 7.60642
871.616 7.37848
871.659 7.16288
871.702 6.95961
871.746 6.76896
871.789 6.58985
871.832 6.42281
871.876 6.26674
871.919 6.12194
871.962 5.98730
872.006 5.86296
872.049 5.74783
872.092 5.64194
872.136 5.54425
872.179 5.45469
872.223 5.37232
872.266 5.29699
872.304 5.23613
872.342 5.17997
872.380 5.12789
872.418 5.07988
872.456 5.03538
872.494 4.99436
872.531 4.95643
872.569 4.92134
872.645 4.85875
872.721 4.80501
872.797 4.75869
872.873 4.71860
872.949 4.68359
873.025 4.65287
873.101 4.62570
873.176 4.60153
873.252 4.57979
873.328 4.56012
873.480 4.52579
873.632 4.49653
873.783 4.47108
873.935 4.44854
874.087 4.42832
874.239 4.40995
874.390 4.39312
874.542 4.37757
874.694 4.36312
874.997 4.33690
875.301 4.31350
875.604 4.29228
875.908 4.27277
876.255 4.25212
876.601 4.23286
876.948 4.21470
877.295 4.19743
877.642 4.18087
877.989 4.16488
878.336 4.14934
878.683 4.13417
879.290 4.10824
879.897 4.08283
880.504 4.05765
881.111 4.03251
881.718 4.00719
882.325 3.98152
882.628 3.96850
882.932 3.95533
883.235 3.94200
883.538 3.92848
883.929 3.91078
884.319 3.89272
884.709 3.87426
885.099 3.85537
885.490 3.83607
885.685 3.82627
885.880 3.81638
886.075 3.80640
886.270 3.79635
886.465 3.78625
886.660 3.77613
886.899 3.76378
887.137 3.75154
887.376 3.73955
887.614 3.72800
887.733 3.72247
887.853 3.71716
887.972 3.71213
888.091 3.70744
888.210 3.70317
888.329 3.69943
888.449 3.69635
888.568 3.69408
888.709 3.69274
888.850 3.69332
888.920 3.69452
888.991 3.69648
889.061 3.69932
889.131 3.70322
889.202 3.70838
889.272 3.71505
889.343 3.72357
889.413 3.73432
889.484 3.74782
889.554 3.76467
889.625 3.78570
889.695 3.81185
889.749 3.83624
889.803 3.86507
889.858 3.89914
889.912 3.93937
889.966 3.98686
890.020 4.04287
890.074 4.10885
890.129 4.18651
890.156 4.23030
890.183 4.27776
890.210 4.32916
890.237 4.38481
890.264 4.44502
890.291 4.51014
890.318 4.58053
890.345 4.65656
890.373 4.73864
890.400 4.82719
890.427 4.92266
890.454 5.02550
890.481 5.13622
890.508 5.25531
890.535 5.38332
890.562 5.52078
890.592 5.68413
890.622 5.85988
890.652 6.04938
890.682 6.25349
890.711 6.47306
890.741 6.70901
890.771 6.96223
890.801 7.23366
890.831 7.52424
890.860 7.83493
890.890 8.16666
890.920 8.52040
890.950 8.89710
890.980 9.29768
891.009 9.72305
891.039 10.1741
891.069 10.6534
891.099 11.1584
891.129 11.6915
891.158 12.2535
891.188 12.8449
891.218 13.4664
891.248 14.1183
891.278 14.8012
891.307 15.5152
891.337 16.2606
891.397 17.8455
891.456 19.5549
891.516 21.3853
891.581 23.5160
891.646 25.7691
891.711 28.1325
891.776 30.5872
891.836 32.9022
891.895 35.2500
891.955 37.6152
892.015 39.9650
892.080 42.4832
892.145 44.9197
892.204 47.0539
892.264 49.0563
892.318 50.7428
892.372 52.2779
892.432 53.7782
892.492 55.0500
892.551 56.0815
892.619 56.9456
892.660 57.2897
892.700 57.5079
892.736 57.5953
892.790 57.5367
892.844 57.2528
892.902 56.6929
892.961 55.8814
893.019 54.8321
893.078 53.5642
893.137 52.0934
893.195 50.4470
893.246 48.8979
893.296 47.2534
893.397 43.7325
893.514 39.4218
893.631 35.0496
893.701 32.5086
893.770 30.0377
893.839 27.6627
893.908 25.4045
893.967 23.5956
894.025 21.8919
894.084 20.2925
894.113 19.5339
894.142 18.8055
894.172 18.1022
894.201 17.4265
894.230 16.7783
894.260 16.1593
894.289 15.5650
894.318 14.9972
894.347 14.4553
894.377 13.9405
894.406 13.4486
894.435 12.9809
894.465 12.5366
894.494 12.1164
894.523 11.7168
894.552 11.3383
894.582 10.9802
894.611 10.6428
894.640 10.3230
894.669 10.0212
894.699 9.73660
894.728 9.46927
894.757 9.21661
894.787 8.97878
894.816 8.75503
894.845 8.54531
894.873 8.35599
894.901 8.17821
894.929 8.01010
894.957 7.85229
894.985 7.70312
895.013 7.56312
895.041 7.43079
895.069 7.30658
895.097 7.18915
895.125 7.07890
895.153 6.97461
895.180 6.87665
895.208 6.78392
895.236 6.69674
895.264 6.61443
895.292 6.53668
895.348 6.39344
895.404 6.26514
895.460 6.14985
895.516 6.04591
895.572 5.95185
895.628 5.86639
895.683 5.78844
895.739 5.71717
895.814 5.63069
895.888 5.55292
895.963 5.48240
896.037 5.41805
896.112 5.35900
896.186 5.30451
896.261 5.25400
896.335 5.20697
896.410 5.16296
896.484 5.12175
896.559 5.08298
896.633 5.04643
896.782 4.97911
896.931 4.91845
897.049 4.87476
897.166 4.83411
897.283 4.79618
897.400 4.76067
897.517 4.72733
897.634 4.69595
897.751 4.66634
897.868 4.63834
898.102 4.58662
898.337 4.53983
898.571 4.49721
898.805 4.45814
898.986 4.43006
899.167 4.40362
899.348 4.37864
899.529 4.35499
899.891 4.31112
900.253 4.27119
900.615 4.23451
900.977 4.20057
901.339 4.16896
901.701 4.13933
902.041 4.11299
902.382 4.08797
902.723 4.06408
903.063 4.04121
903.404 4.01921
903.744 3.99800
904.085 3.97747
904.426 3.95754
905.107 3.91920
905.788 3.88251
906.470 3.84708
907.151 3.81265
907.832 3.77898
908.173 3.76237
908.513 3.74590
908.854 3.72955
909.195 3.71332
909.535 3.69721
909.876 3.68126
910.217 3.66549
910.557 3.65002
910.898 3.63502
911.068 3.62781
911.239 3.62091
911.409 3.61446
911.579 3.60873
911.750 3.60414
911.920 3.60143
912.005 3.60112
912.090 3.60179
912.176 3.60369
912.261 3.60714
912.346 3.61256
912.431 3.62041
912.516 3.63130
912.601 3.64585
912.670 3.66093
912.740 3.67940
912.809 3.70176
912.878 3.72853
912.947 3.76026
913.016 3.79750
913.086 3.84079
913.155 3.89068
913.224 3.94762
913.293 4.01203
913.362 4.08422
913.432 4.16438
913.501 4.25255
913.570 4.34860
913.639 4.45219
913.708 4.56277
913.767 4.66130
913.826 4.76351
913.943 4.97662
914.060 5.19494
914.177 5.40960
914.235 5.51279
914.294 5.61126
914.352 5.70407
914.411 5.78970
914.485 5.88673
914.560 5.96828
914.624 6.02446
914.688 6.06687
914.752 6.09480
914.800 6.10600
914.863 6.10754
914.926 6.09434
914.977 6.07293
915.055 6.02277
915.133 5.95266
915.184 5.89563
915.236 5.83128
915.288 5.76008
915.340 5.68307
915.436 5.52678
915.532 5.35831
915.724 5.00552
915.820 4.83082
915.916 4.66265
915.964 4.58192
916.012 4.50407
916.060 4.42904
916.108 4.35734
916.157 4.28883
916.205 4.22389
916.253 4.16234
916.301 4.10443
916.349 4.04993
916.397 3.99901
916.445 3.95149
916.493 3.90727
916.545 3.86312
916.596 3.82257
916.648 3.78531
916.700 3.75126
916.752 3.72011
916.803 3.69175
916.855 3.66588
916.907 3.64240
916.959 3.62102
917.010 3.60162
917.114 3.56794
917.217 3.54003
917.321 3.51677
917.402 3.50112
917.483 3.48739
917.565 3.47522
917.646 3.46435
917.809 3.44563
917.971 3.42994
918.134 3.41636
918.297 3.40436
918.459 3.39357
918.622 3.38376
918.947 3.36654
919.272 3.35204
919.598 3.34001
919.923 3.33043
920.248 3.32344
920.574 3.31929
920.899 3.31838
921.224 3.32123
921.549 3.32851
921.712 3.33408
921.875 3.34110
922.037 3.34972
922.200 3.36009
922.362 3.37241
922.525 3.38687
922.732 3.40876
922.939 3.43506
923.146 3.46642
923.353 3.50361
923.560 3.54755
923.767 3.59930
923.974 3.66018
924.181 3.73173
924.344 3.79669
924.506 3.87044
924.669 3.95437
924.832 4.04988
924.994 4.15886
925.157 4.28332
925.320 4.42586
925.482 4.58957
925.645 4.77833
925.726 4.88342
925.807 4.99655
925.889 5.11864
925.970 5.25025
926.051 5.39247
926.133 5.54639
926.214 5.71343
926.295 5.89458
926.377 6.09164
926.458 6.30642
926.539 6.54104
926.621 6.79794
926.702 7.07996
926.783 7.39042
926.839 7.62066
926.894 7.86690
926.950 8.13164
927.005 8.41567
927.061 8.72203
927.116 9.05185
927.171 9.40883
927.227 9.79452
927.282 10.2135
927.338 10.6678
927.393 11.1632
927.449 11.7023
927.504 12.2922
927.560 12.9364
927.615 13.6422
927.670 14.4167
927.711 15.0340
927.752 15.6960
927.792 16.4063
927.833 17.1669
927.874 17.9858
927.914 18.8633
927.955 19.8086
927.996 20.8222
928.036 21.9143
928.077 23.0854
928.118 24.3472
928.158 25.6997
928.199 27.1563
928.240 28.7166
928.280 30.3955
928.321 32.1919
928.356 33.8536
928.391 35.6122
928.426 37.4773
928.461 39.4538
928.497 41.5532
928.532 43.7684
928.567 46.1102
928.602 48.5838
928.637 51.2013
928.672 53.9527
928.707 56.8496
928.742 59.8962
928.778 63.1057
928.813 66.4634
928.848 69.9811
928.883 73.6617
928.924 78.1359
928.964 82.8222
929.005 87.7448
929.045 92.8791
929.086 98.2490
929.127 103.825
929.167 109.630
929.208 115.628
929.289 128.246
929.371 141.558
929.452 155.462
929.533 169.806
929.696 199.067
929.777 213.546
929.859 227.599
929.937 240.474
930.015 252.471
930.093 263.380
930.171 272.991
930.247 280.914
930.323 287.266
930.399 291.937
930.475 294.840
930.500 295.404
930.525 295.766
930.608 295.529
930.690 293.163
930.772 288.735
930.854 282.378
930.943 273.553
931.032 262.928
931.120 250.797
931.209 237.473
931.302 222.595
931.394 207.135
931.580 175.860
931.673 160.626
931.766 145.992
931.858 132.140
931.905 125.552
931.951 119.219
932.006 112.034
932.061 105.223
932.116 98.7793
932.170 92.7036
932.225 86.9837
932.280 81.6345
932.335 76.6368
932.390 71.9794
932.436 68.2924
932.482 64.8313
932.529 61.5868
932.575 58.5492
932.622 55.7082
932.668 53.0538
932.714 50.5755
932.761 48.2681
932.807 46.1115
932.854 44.1010
932.900 42.2272
932.946 40.4808
932.993 38.8531
933.039 37.3356
933.086 35.9204
933.132 34.6027
933.178 33.3698
933.225 32.2179
933.271 31.1410
933.317 30.1332
933.364 29.1892
933.410 28.3041
933.457 27.4731
933.503 26.6939
933.549 25.9591
933.596 25.2669
933.642 24.6139
933.689 23.9974
933.735 23.4144
933.781 22.8624
933.828 22.3392
933.874 21.8437
933.950 21.0830
934.026 20.3821
934.102 19.7335
934.178 19.1317
934.254 18.5717
934.330 18.0494
934.405 17.5610
934.481 17.1035
934.557 16.6734
934.633 16.2693
934.709 15.8885
934.785 15.5290
934.861 15.1892
934.937 14.8674
935.013 14.5623
935.089 14.2727
935.181 13.9378
935.274 13.6226
935.367 13.3253
935.460 13.0447
935.553 12.7790
935.645 12.5273
935.738 12.2886
935.831 12.0622
935.924 11.8466
936.016 11.6414
936.202 11.2596
936.388 10.9113
936.573 10.5928
936.691 10.4038
936.809 10.2246
936.927 10.0545
937.045 9.89269
937.164 9.73875
937.282 9.59209
937.518 9.31880
937.754 9.06915
937.990 8.84045
938.226 8.63005
938.462 8.43604
938.648 8.29379
938.834 8.15975
939.019 8.03325
939.205 7.91374
939.390 7.80056
939.576 7.69335
939.761 7.59154
939.947 7.49485
940.132 7.40282
940.318 7.31517
940.504 7.23159
940.689 7.15187
941.060 7.00280
941.431 6.86620
941.803 6.74055
942.174 6.62465
942.545 6.51738
942.916 6.41783
943.287 6.32518
943.658 6.23875
944.029 6.15794
944.400 6.08222
944.738 6.01740
945.075 5.95607
945.412 5.89794
945.750 5.84276
946.087 5.79028
946.425 5.74032
946.762 5.69269
947.099 5.64725
947.437 5.60383
947.774 5.56230
948.449 5.48443
949.124 5.41274
949.798 5.34650
950.541 5.27917
951.283 5.21695
952.025 5.15925
952.767 5.10554
953.510 5.05539
954.252 5.00842
954.994 4.96432
955.736 4.92280
956.411 4.88712
957.086 4.85322
957.761 4.82090
958.435 4.79003
959.110 4.76050
959.785 4.73223
960.460 4.70512
961.134 4.67909
962.484 4.62998
963.833 4.58434
965.183 4.54173
966.532 4.50178
968.287 4.45330
970.041 4.40818
971.795 4.36595
973.550 4.32622
975.304 4.28867
977.058 4.25311
978.813 4.21907
980.567 4.18645
982.187 4.15746
983.806 4.12942
985.425 4.10220
987.045 4.07571
988.664 4.04987
990.284 4.02456
991.903 3.99971
993.522 3.97523
995.142 3.95105
996.761 3.92706
998.381 3.90319
1000.00 3.87934
1000.97 3.86498
1001.94 3.85057
1002.92 3.83607
1003.89 3.82149
1004.86 3.80679
1005.35 3.79942
1005.83 3.79205
1006.32 3.78473
1006.80 3.77752
1007.29 3.77057
1007.53 3.76727
1007.77 3.76417
1008.08 3.76075
1008.38 3.75819
1008.53 3.75748
1008.68 3.75740
1008.83 3.75825
1008.98 3.76053
1009.13 3.76501
1009.28 3.77273
1009.35 3.77837
1009.43 3.78540
1009.50 3.79419
1009.58 3.80506
1009.66 3.81861
1009.73 3.83493
1009.81 3.85464
1009.88 3.87829
1009.96 3.90645
1010.03 3.93969
1010.11 3.97863
1010.18 4.02389
1010.23 4.06000
1010.29 4.09896
1010.34 4.14159
1010.39 4.18804
1010.44 4.23844
1010.49 4.29287
1010.55 4.35140
1010.60 4.41404
1010.65 4.48077
1010.70 4.55151
1010.75 4.62614
1010.81 4.70447
1010.86 4.78625
1010.91 4.87118
1011.01 5.04894
1011.22 5.42189
1011.33 5.60712
1011.43 5.78382
1011.49 5.88104
1011.55 5.97200
1011.61 6.05551
1011.67 6.12930
1011.74 6.19779
1011.80 6.25389
1011.81 6.26323
1011.84 6.28662
1011.88 6.30657
1011.94 6.33581
1012.00 6.34936
1012.06 6.35178
1012.12 6.34266
1012.17 6.32534
1012.24 6.28844
1012.31 6.23760
1012.36 6.19160
1012.40 6.13994
1012.45 6.08101
1012.50 6.01772
1012.59 5.89360
1012.68 5.75897
1012.76 5.61417
1012.85 5.46590
1013.02 5.16315
1013.11 5.01607
1013.20 4.87659
1013.24 4.80808
1013.28 4.74325
1013.33 4.67921
1013.37 4.61902
1013.41 4.55997
1013.46 4.50481
1013.50 4.45222
1013.54 4.40223
1013.59 4.34734
1013.64 4.29594
1013.69 4.24796
1013.74 4.20417
1013.79 4.16270
1013.84 4.12507
1013.89 4.08962
1013.94 4.05762
1013.99 4.02762
1014.04 4.00066
1014.09 3.97548
1014.14 3.95293
1014.24 3.91318
1014.34 3.88019
1014.44 3.85287
1014.53 3.83022
1014.63 3.81139
1014.73 3.79563
1014.83 3.78233
1014.93 3.77100
1015.03 3.76123
1015.13 3.75269
1015.35 3.73676
1015.57 3.72390
1015.80 3.71297
1016.02 3.70333
1016.24 3.69461
1016.47 3.68655
1016.91 3.67185
1017.38 3.65771
1017.85 3.64448
1018.33 3.63186
1018.80 3.61971
1019.03 3.61375
1019.27 3.60791
1019.50 3.60217
1019.74 3.59658
1019.97 3.59115
1020.21 3.58600
1020.44 3.58121
1020.68 3.57693
1020.90 3.57362
1021.12 3.57143
1021.24 3.57097
1021.35 3.57112
1021.46 3.57207
1021.57 3.57408
1021.68 3.57757
1021.79 3.58302
1021.91 3.59126
1022.02 3.60316
1022.13 3.62030
1022.18 3.63136
1022.24 3.64419
1022.30 3.65957
1022.35 3.67730
1022.41 3.69844
1022.46 3.72265
1022.52 3.75300
1022.58 3.78851
1022.64 3.82991
1022.70 3.87801
1022.76 3.93366
1022.82 3.99780
1022.87 4.07142
1022.93 4.15403
1022.99 4.24955
1023.05 4.35776
1023.11 4.47976
1023.14 4.54745
1023.17 4.61667
1023.20 4.69235
1023.23 4.76955
1023.26 4.85374
1023.29 4.93941
1023.32 5.03259
1023.35 5.12716
1023.37 5.22625
1023.40 5.32994
1023.44 5.45744
1023.47 5.59146
1023.51 5.73204
1023.54 5.87925
1023.57 6.03309
1023.61 6.19355
1023.68 6.53411
1023.74 6.90012
1023.81 7.29020
1023.88 7.70231
1023.95 8.13375
1024.10 9.12921
1024.24 10.1473
1024.36 10.9419
1024.42 11.3224
1024.48 11.6863
1024.55 12.0796
1024.62 12.4390
1024.67 12.7056
1024.73 12.9384
1024.79 13.1762
1024.86 13.3653
1024.92 13.4853
1024.97 13.5657
1025.00 13.5935
1025.05 13.6147
1025.10 13.6030
1025.16 13.5499
1025.22 13.4554
1025.28 13.3130
1025.34 13.1287
1025.40 12.9013
1025.46 12.6416
1025.56 12.1749
1025.65 11.6523
1025.77 10.9099
1025.90 10.1277
1026.01 9.37079
1026.13 8.63943
1026.19 8.28143
1026.25 7.94154
1026.30 7.61530
1026.36 7.30407
1026.41 7.05861
1026.46 6.82933
1026.50 6.61127
1026.55 6.40461
1026.60 6.20535
1026.65 6.02174
1026.69 5.84937
1026.74 5.68803
1026.79 5.53433
1026.84 5.39433
1026.88 5.26433
1026.93 5.14389
1026.98 5.03256
1027.02 4.92988
1027.07 4.83534
1027.12 4.74845
1027.16 4.67199
1027.21 4.60316
1027.25 4.53844
1027.30 4.48030
1027.34 4.42573
1027.38 4.37679
1027.43 4.33090
1027.47 4.28979
1027.52 4.25126
1027.56 4.21675
1027.61 4.18442
1027.65 4.15546
1027.74 4.10399
1027.83 4.06117
1027.92 4.02473
1028.01 3.99413
1028.10 3.96855
1028.18 3.94760
1028.27 3.93039
1028.36 3.91695
1028.45 3.90720
1028.54 3.90126
1028.63 3.89920
1028.72 3.90138
1028.79 3.90667
1028.86 3.91530
1028.93 3.92761
1029.00 3.94397
1029.08 3.96472
1029.15 3.99023
1029.22 4.02087
1029.29 4.05697
1029.37 4.09946
1029.44 4.14742
1029.51 4.20155
1029.58 4.26192
1029.65 4.32848
1029.73 4.40104
1029.80 4.47929
1029.87 4.56272
1029.94 4.64443
1030.00 4.72939
1030.14 4.90445
1030.27 5.08159
1030.34 5.16883
1030.40 5.25190
1030.46 5.32510
1030.52 5.39390
1030.59 5.45739
1030.65 5.51471
1030.72 5.57332
1030.79 5.62103
1030.81 5.63328
1030.88 5.66314
1030.94 5.68206
1031.00 5.68984
1031.06 5.68907
1031.12 5.67958
1031.18 5.66039
1031.24 5.63094
1031.30 5.59214
1031.36 5.54705
1031.42 5.49555
1031.48 5.43657
1031.54 5.37283
1031.65 5.24397
1031.76 5.10359
1031.97 4.80816
1032.10 4.63831
1032.16 4.55648
1032.23 4.47873
1032.29 4.40300
1032.35 4.33206
1032.41 4.26389
1032.48 4.20085
1032.54 4.14101
1032.60 4.08630
1032.66 4.03492
1032.73 3.98843
1032.79 3.94518
1032.85 3.90638
1032.91 3.87059
1032.98 3.83871
1033.04 3.80686
1033.11 3.77890
1033.18 3.75404
1033.25 3.73196
1033.32 3.71211
1033.39 3.69476
1033.45 3.67936
1033.52 3.66568
1033.66 3.64242
1033.79 3.62384
1033.93 3.60858
1034.07 3.59578
1034.21 3.58387
1034.36 3.57351
1034.51 3.56429
1034.66 3.55593
1034.95 3.54107
1035.25 3.52807
1035.55 3.51640
1035.84 3.50591
1036.14 3.49654
1036.43 3.48834
1036.68 3.48235
1036.93 3.47741
1037.18 3.47370
1037.43 3.47149
1037.56 3.47106
1037.68 3.47115
1037.81 3.47185
1037.93 3.47323
1038.06 3.47539
1038.18 3.47847
1038.31 3.48260
1038.43 3.48798
1038.58 3.49626
1038.73 3.50707
1038.88 3.52107
1038.95 3.52953
1039.03 3.53914
1039.10 3.55006
1039.17 3.56250
1039.25 3.57670
1039.32 3.59295
1039.40 3.61160
1039.47 3.63307
1039.54 3.65791
1039.62 3.68631
1039.68 3.71309
1039.74 3.74349
1039.80 3.77809
1039.86 3.81687
1039.92 3.86192
1039.98 3.91354
1040.04 3.97279
1040.09 4.03968
1040.15 4.11788
1040.21 4.20793
1040.24 4.25797
1040.27 4.31167
1040.30 4.36932
1040.33 4.42905
1040.36 4.49527
1040.39 4.56633
1040.42 4.64255
1040.45 4.72146
1040.48 4.80888
1040.51 4.90256
1040.54 5.00291
1040.57 5.10665
1040.60 5.22931
1040.63 5.35684
1040.67 5.49347
1040.70 5.63975
1040.73 5.80149
1040.76 5.96918
1040.79 6.14832
1040.82 6.33953
1040.85 6.55026
1040.88 6.76800
1040.92 6.99980
1040.95 7.24632
1040.98 7.51696
1041.01 7.79550
1041.04 8.09082
1041.07 8.40360
1041.10 8.74549
1041.13 9.09579
1041.17 9.47778
1041.20 9.86822
1041.23 10.2929
1041.26 10.7259
1041.29 11.1807
1041.32 11.6576
1041.35 12.1737
1041.39 12.6971
1041.42 13.2438
1041.45 13.8142
1041.51 15.0465
1041.57 16.3554
1041.62 17.3876
1041.66 18.4468
1041.71 19.5786
1041.75 20.7318
1041.80 21.9552
1041.85 23.1927
1041.94 25.8029
1042.00 27.6792
1042.06 29.5653
1042.12 31.5062
1042.19 33.4229
1042.25 35.5107
1042.37 38.9073
1042.43 40.5234
1042.48 42.0633
1042.55 43.6574
1042.61 45.0961
1042.67 46.4066
1042.73 47.5301
1042.78 48.3056
1042.83 48.9573
1042.90 49.6184
1042.96 50.0393
1043.00 50.1745
1043.05 50.2355
1043.13 50.0614
1043.20 49.5785
1043.27 48.9307
1043.33 48.0774
1043.39 47.0321
1043.46 45.8315
1043.54 44.0664
1043.62 42.0904
1043.68 40.4087
1043.75 38.6729
1043.87 35.0178
1044.00 31.2905
1044.13 27.6378
1044.18 26.1926
1044.23 24.7870
1044.28 23.4268
1044.33 22.1170
1044.39 20.8615
1044.44 19.6633
1044.49 18.5248
1044.54 17.4473
1044.57 16.8150
1044.61 16.2060
1044.64 15.6205
1044.67 15.0755
1044.70 14.5356
1044.73 14.0185
1044.77 13.5238
1044.80 13.0656
1044.83 12.6139
1044.86 12.1833
1044.89 11.7732
1044.92 11.3951
1044.96 11.0238
1044.99 10.6713
1045.02 10.3369
1045.05 10.0297
1045.09 9.70178
1045.12 9.39312
1045.16 9.10284
1045.19 8.83762
1045.22 8.58101
1045.26 8.34019
1045.29 8.11433
1045.33 7.90846
1045.36 7.70969
