Co-59(n,g) ENDFB-8.0
Energy(eV) XS(b)
1.82700E+06 0.00313279
1.82870E+06 0.00312954
1.83040E+06 0.00312628
1.83210E+06 0.00312302
1.83380E+06 0.00311976
1.83550E+06 0.00311651
1.83720E+06 0.00311325
1.83890E+06 0.00310999
1.84070E+06 0.00310654
1.84240E+06 0.00310328
1.84410E+06 0.00310003
1.84580E+06 0.00309677
1.84750E+06 0.00309351
1.84930E+06 0.00309006
1.85100E+06 0.00308680
1.85270E+06 0.00308354
1.85450E+06 0.00308009
1.85620E+06 0.00307684
1.85790E+06 0.00307358
1.85970E+06 0.00307013
1.86140E+06 0.00306687
1.86320E+06 0.00306342
1.86490E+06 0.00306016
1.86670E+06 0.00305672
1.86840E+06 0.00305346
1.87020E+06 0.00305001
1.87190E+06 0.00304675
1.87370E+06 0.00304330
1.87550E+06 0.00303985
1.87720E+06 0.00303659
1.87900E+06 0.00303314
1.88080E+06 0.00302969
1.88260E+06 0.00302625
1.88430E+06 0.00302299
1.88610E+06 0.00301954
1.88790E+06 0.00301609
1.88970E+06 0.00301264
1.89150E+06 0.00300919
1.89320E+06 0.00300593
1.89500E+06 0.00300248
1.89680E+06 0.00299903
1.89860E+06 0.00299558
1.90000E+06 0.00299290
1.90040E+06 0.00299238
1.90220E+06 0.00299004
1.90400E+06 0.00298769
1.90580E+06 0.00298535
1.90770E+06 0.00298287
1.90950E+06 0.00298053
1.91130E+06 0.00297818
1.91310E+06 0.00297584
1.91490E+06 0.00297349
1.91670E+06 0.00297115
1.91860E+06 0.00296868
1.92040E+06 0.00296633
1.92220E+06 0.00296399
1.92410E+06 0.00296151
1.92590E+06 0.00295917
1.92770E+06 0.00295682
1.92960E+06 0.00295435
1.93140E+06 0.00295201
1.93330E+06 0.00294953
1.93510E+06 0.00294719
1.93700E+06 0.00294471
1.93880E+06 0.00294237
1.94070E+06 0.00293989
1.94250E+06 0.00293755
1.94440E+06 0.00293507
1.94630E+06 0.00293260
1.94810E+06 0.00293026
1.95000E+06 0.00292778
1.95190E+06 0.00292531
1.95370E+06 0.00292296
1.95560E+06 0.00292049
1.95750E+06 0.00291801
1.95940E+06 0.00291554
1.96130E+06 0.00291306
1.96320E+06 0.00291059
1.96500E+06 0.00290824
1.96690E+06 0.00290577
1.96880E+06 0.00290330
1.97070E+06 0.00290082
1.97260E+06 0.00289835
1.97450E+06 0.00289587
1.97650E+06 0.00289327
1.97840E+06 0.00289079
1.98030E+06 0.00288832
1.98220E+06 0.00288584
1.98410E+06 0.00288337
1.98600E+06 0.00288089
1.98800E+06 0.00287829
1.98990E+06 0.00287581
1.99180E+06 0.00287334
1.99380E+06 0.00287074
1.99570E+06 0.00286826
1.99760E+06 0.00286579
1.99960E+06 0.00286318
2.00000E+06 0.00286266
2.00150E+06 0.00286112
2.00350E+06 0.00285907
2.00540E+06 0.00285712
2.00740E+06 0.00285506
2.00930E+06 0.00285311
2.01130E+06 0.00285106
2.01320E+06 0.00284911
2.01520E+06 0.00284705
2.01720E+06 0.00284500
2.01910E+06 0.00284305
2.02110E+06 0.00284099
2.02310E+06 0.00283894
2.02510E+06 0.00283689
2.02710E+06 0.00283483
2.02900E+06 0.00283288
2.03100E+06 0.00283083
2.03300E+06 0.00282878
2.03500E+06 0.00282672
2.03700E+06 0.00282467
2.03900E+06 0.00282261
2.04100E+06 0.00282056
2.04300E+06 0.00281851
2.04500E+06 0.00281645
2.04700E+06 0.00281440
2.04910E+06 0.00281224
2.05110E+06 0.00281019
2.05310E+06 0.00280814
2.05510E+06 0.00280608
2.05710E+06 0.00280403
2.05920E+06 0.00280187
2.06120E+06 0.00279982
2.06320E+06 0.00279777
2.06530E+06 0.00279561
2.06730E+06 0.00279356
2.06940E+06 0.00279140
2.07140E+06 0.00278935
2.07350E+06 0.00278719
2.07550E+06 0.00278514
2.07760E+06 0.00278298
2.07960E+06 0.00278093
2.08170E+06 0.00277877
2.08380E+06 0.00277661
2.08580E+06 0.00277456
2.08790E+06 0.00277240
2.09000E+06 0.00277025
2.09210E+06 0.00276809
2.09410E+06 0.00276604
2.09600E+06 0.00276409
2.09620E+06 0.00276388
2.09705E+06 0.00276301
2.09705E+06 0.00276301
2.09830E+06 0.00276173
2.10000E+06 0.00275998
2.10040E+06 0.00275925
2.10250E+06 0.00275539
2.10460E+06 0.00275153
2.10670E+06 0.00274768
2.10880E+06 0.00274382
2.11090E+06 0.00273997
2.11300E+06 0.00273611
2.11510E+06 0.00273226
2.11720E+06 0.00272840
2.11940E+06 0.00272436
2.12150E+06 0.00272051
2.12292E+06 0.00271789
2.12292E+06 0.00271789
2.12300E+06 0.00271775
2.12330E+06 0.00271720
2.12360E+06 0.00271665
2.12570E+06 0.00271279
2.12790E+06 0.00270876
2.13000E+06 0.00270490
2.13210E+06 0.00270104
2.13430E+06 0.00269701
2.13640E+06 0.00269315
2.13860E+06 0.00268911
2.14070E+06 0.00268526
2.14290E+06 0.00268122
2.14500E+06 0.00267736
2.14720E+06 0.00267332
2.14940E+06 0.00266928
2.15150E+06 0.00266543
2.15370E+06 0.00266139
2.15590E+06 0.00265735
2.15810E+06 0.00265331
2.16020E+06 0.00264945
2.16240E+06 0.00264541
2.16460E+06 0.00264138
2.16680E+06 0.00263734
2.16900E+06 0.00263330
2.17120E+06 0.00262926
2.17340E+06 0.00262522
2.17560E+06 0.00262118
2.17780E+06 0.00261714
2.18000E+06 0.00261310
2.18220E+06 0.00260906
2.18440E+06 0.00260502
2.18670E+06 0.00260080
2.18890E+06 0.00259676
2.18900E+06 0.00259658
2.18930E+06 0.00259603
2.19048E+06 0.00259386
2.19048E+06 0.00259386
2.19110E+06 0.00259272
2.19330E+06 0.00258868
2.19560E+06 0.00258446
2.19780E+06 0.00258042
2.20000E+06 0.00257638
2.20010E+06 0.00257618
2.20230E+06 0.00257183
2.20460E+06 0.00256727
2.20680E+06 0.00256292
2.20910E+06 0.00255836
2.21130E+06 0.00255401
2.21360E+06 0.00254945
2.21580E+06 0.00254510
2.21810E+06 0.00254054
2.21900E+06 0.00253876
2.21940E+06 0.00253797
2.22040E+06 0.00253599
2.22087E+06 0.00253505
2.22087E+06 0.00253505
2.22270E+06 0.00253143
2.22490E+06 0.00252708
2.22720E+06 0.00252252
2.22950E+06 0.00251797
2.23180E+06 0.00251341
2.23410E+06 0.00250886
2.23640E+06 0.00250430
2.23870E+06 0.00249975
2.24100E+06 0.00249520
2.24252E+06 0.00249219
2.24252E+06 0.00249219
2.24280E+06 0.00249163
2.24300E+06 0.00249124
2.24330E+06 0.00249064
2.24560E+06 0.00248609
2.24790E+06 0.00248153
2.25000E+06 0.00247738
2.25030E+06 0.00247678
2.25260E+06 0.00247223
2.25490E+06 0.00246767
2.25720E+06 0.00246312
2.25960E+06 0.00245837
2.26190E+06 0.00245381
2.26420E+06 0.00244926
2.26660E+06 0.00244450
2.26890E+06 0.00243995
2.27130E+06 0.00243520
2.27360E+06 0.00243064
2.27600E+06 0.00242589
2.27840E+06 0.00242114
2.28070E+06 0.00241659
2.28310E+06 0.00241183
2.28550E+06 0.00240708
2.28780E+06 0.00240253
2.29020E+06 0.00239777
2.29260E+06 0.00239302
2.29500E+06 0.00238827
2.29740E+06 0.00238352
2.29980E+06 0.00237876
2.30000E+06 0.00237837
2.30220E+06 0.00237555
2.30460E+06 0.00237248
2.30700E+06 0.00236941
2.30940E+06 0.00236634
2.31180E+06 0.00236327
2.31420E+06 0.00236019
2.31670E+06 0.00235699
2.31910E+06 0.00235392
2.32150E+06 0.00235085
2.32400E+06 0.00234765
2.32640E+06 0.00234458
2.32880E+06 0.00234151
2.33130E+06 0.00233831
2.33370E+06 0.00233524
2.33620E+06 0.00233204
2.33860E+06 0.00232896
2.34110E+06 0.00232576
2.34360E+06 0.00232256
2.34600E+06 0.00231949
2.34850E+06 0.00231629
2.35100E+06 0.00231309
2.35350E+06 0.00230989
2.35590E+06 0.00230682
2.35840E+06 0.00230362
2.36090E+06 0.00230042
2.36340E+06 0.00229722
2.36590E+06 0.00229402
2.36840E+06 0.00229082
2.37090E+06 0.00228762
2.37340E+06 0.00228442
2.37600E+06 0.00228110
2.37850E+06 0.00227790
2.38100E+06 0.00227470
2.38350E+06 0.00227150
2.38610E+06 0.00226817
2.38860E+06 0.00226497
2.39110E+06 0.00226177
2.39370E+06 0.00225844
2.39620E+06 0.00225524
2.39880E+06 0.00225191
2.40000E+06 0.00225038
2.40130E+06 0.00224807
2.40390E+06 0.00224345
2.40650E+06 0.00223884
2.40900E+06 0.00223440
2.41160E+06 0.00222978
2.41420E+06 0.00222517
2.41680E+06 0.00222055
2.41930E+06 0.00221611
2.42190E+06 0.00221149
2.42450E+06 0.00220688
2.42710E+06 0.00220226
2.42970E+06 0.00219764
2.43230E+06 0.00219303
2.43490E+06 0.00218841
2.43560E+06 0.00218717
2.43579E+06 0.00218683
2.43579E+06 0.00218683
2.43600E+06 0.00218646
2.43760E+06 0.00218362
2.44020E+06 0.00217900
2.44280E+06 0.00217438
2.44540E+06 0.00216977
2.44810E+06 0.00216497
2.45070E+06 0.00216036
2.45330E+06 0.00215574
2.45600E+06 0.00215095
2.45860E+06 0.00214633
2.46130E+06 0.00214153
2.46390E+06 0.00213692
2.46660E+06 0.00213212
2.46930E+06 0.00212733
2.47190E+06 0.00212271
2.47460E+06 0.00211792
2.47730E+06 0.00211313
2.48000E+06 0.00210833
2.48270E+06 0.00210354
2.48530E+06 0.00209892
2.48800E+06 0.00209413
2.49070E+06 0.00208933
2.49340E+06 0.00208454
2.49620E+06 0.00207957
2.49890E+06 0.00207477
2.50000E+06 0.00207282
2.50160E+06 0.00207093
2.50430E+06 0.00206773
2.50700E+06 0.00206453
2.50980E+06 0.00206122
2.51250E+06 0.00205802
2.51520E+06 0.00205482
2.51800E+06 0.00205151
2.52000E+06 0.00204914
2.52030E+06 0.00204879
2.52070E+06 0.00204831
2.52112E+06 0.00204781
2.52113E+06 0.00204781
2.52350E+06 0.00204500
2.52620E+06 0.00204180
2.52900E+06 0.00203849
2.53180E+06 0.00203517
2.53460E+06 0.00203186
2.53730E+06 0.00202866
2.54010E+06 0.00202534
2.54290E+06 0.00202203
2.54570E+06 0.00201871
2.54850E+06 0.00201540
2.55130E+06 0.00201208
2.55410E+06 0.00200877
2.55690E+06 0.00200545
2.55970E+06 0.00200214
2.56250E+06 0.00199882
2.56530E+06 0.00199551
2.56820E+06 0.00199208
2.57100E+06 0.00198876
2.57380E+06 0.00198545
2.57670E+06 0.00198201
2.57950E+06 0.00197870
2.58240E+06 0.00197526
2.58300E+06 0.00197455
2.58330E+06 0.00197420
2.58388E+06 0.00197351
2.58388E+06 0.00197351
2.58520E+06 0.00197195
2.58810E+06 0.00196852
2.59100E+06 0.00196508
2.59380E+06 0.00196177
2.59670E+06 0.00195833
2.59960E+06 0.00195490
2.60000E+06 0.00195443
2.60250E+06 0.00195145
2.60540E+06 0.00194799
2.60830E+06 0.00194454
2.61120E+06 0.00194108
2.61410E+06 0.00193763
2.61700E+06 0.00193417
2.61990E+06 0.00193072
2.62280E+06 0.00192726
2.62570E+06 0.00192381
2.62590E+06 0.00192357
2.62590E+06 0.00192357
2.62800E+06 0.00192107
2.62870E+06 0.00192023
2.63006E+06 0.00191862
2.63006E+06 0.00191861
2.63160E+06 0.00191678
2.63450E+06 0.00191332
2.63750E+06 0.00190975
2.64040E+06 0.00190629
2.64340E+06 0.00190272
2.64630E+06 0.00189926
2.64930E+06 0.00189569
2.65230E+06 0.00189211
2.65520E+06 0.00188866
2.65820E+06 0.00188509
2.66120E+06 0.00188151
2.66420E+06 0.00187794
2.66720E+06 0.00187436
2.67020E+06 0.00187079
2.67320E+06 0.00186721
2.67620E+06 0.00186364
2.67920E+06 0.00186007
2.68220E+06 0.00185649
2.68520E+06 0.00185292
2.68830E+06 0.00184922
2.69130E+06 0.00184565
2.69430E+06 0.00184207
2.69740E+06 0.00183838
2.70000E+06 0.00183528
2.70040E+06 0.00183485
2.70350E+06 0.00183153
2.70650E+06 0.00182831
2.70960E+06 0.00182498
2.71270E+06 0.00182165
2.71570E+06 0.00181843
2.71880E+06 0.00181511
2.72190E+06 0.00181178
2.72500E+06 0.00180845
2.72810E+06 0.00180513
2.73120E+06 0.00180180
2.73430E+06 0.00179847
2.73740E+06 0.00179514
2.74050E+06 0.00179182
2.74370E+06 0.00178838
2.74680E+06 0.00178506
2.74990E+06 0.00178173
2.75000E+06 0.00178162
2.75310E+06 0.00177829
2.75620E+06 0.00177497
2.75880E+06 0.00177218
2.75900E+06 0.00177196
2.75940E+06 0.00177153
2.75954E+06 0.00177139
2.75954E+06 0.00177139
2.76250E+06 0.00176821
2.76570E+06 0.00176477
2.76880E+06 0.00176144
2.76900E+06 0.00176124
2.76900E+06 0.00176123
2.77200E+06 0.00175801
2.77520E+06 0.00175458
2.77840E+06 0.00175114
2.78160E+06 0.00174771
2.78470E+06 0.00174438
2.78790E+06 0.00174095
2.79110E+06 0.00173751
2.79440E+06 0.00173397
2.79760E+06 0.00173054
2.80000E+06 0.00172796
2.80080E+06 0.00172670
2.80400E+06 0.00172166
2.80730E+06 0.00171647
2.81050E+06 0.00171143
2.81370E+06 0.00170640
2.81700E+06 0.00170121
2.81761E+06 0.00170024
2.81761E+06 0.00170024
2.82020E+06 0.00169617
2.82350E+06 0.00169098
2.82680E+06 0.00168578
2.82780E+06 0.00168421
2.82800E+06 0.00168389
2.82931E+06 0.00168183
2.82931E+06 0.00168183
2.83000E+06 0.00168075
2.83330E+06 0.00167555
2.83660E+06 0.00167036
2.83990E+06 0.00166517
2.84320E+06 0.00165997
2.84650E+06 0.00165478
2.84980E+06 0.00164958
2.85310E+06 0.00164439
2.85640E+06 0.00163920
2.85970E+06 0.00163400
2.86310E+06 0.00162865
2.86501E+06 0.00162565
2.86501E+06 0.00162564
2.86640E+06 0.00162346
2.86970E+06 0.00161827
2.87254E+06 0.00161380
2.87254E+06 0.00161380
2.87300E+06 0.00161307
2.87310E+06 0.00161292
2.87457E+06 0.00161060
2.87457E+06 0.00161060
2.87640E+06 0.00160772
2.87752E+06 0.00160596
2.87752E+06 0.00160596
2.87980E+06 0.00160237
2.88320E+06 0.00159702
2.88650E+06 0.00159183
2.88990E+06 0.00158648
2.89330E+06 0.00158112
2.89670E+06 0.00157577
2.90000E+06 0.00157058
2.90010E+06 0.00157044
2.90350E+06 0.00156579
2.90690E+06 0.00156114
2.91030E+06 0.00155649
2.91370E+06 0.00155184
2.91710E+06 0.00154719
2.92060E+06 0.00154240
2.92400E+06 0.00153775
2.92740E+06 0.00153310
2.93090E+06 0.00152832
2.93430E+06 0.00152367
2.93780E+06 0.00151888
2.94130E+06 0.00151409
2.94470E+06 0.00150944
2.94820E+06 0.00150465
2.95170E+06 0.00149987
2.95520E+06 0.00149508
2.95870E+06 0.00149029
2.96184E+06 0.00148600
2.96184E+06 0.00148600
2.96220E+06 0.00148550
2.96449E+06 0.00148238
2.96449E+06 0.00148238
2.96570E+06 0.00148072
2.96920E+06 0.00147593
2.97270E+06 0.00147114
2.97630E+06 0.00146622
2.97980E+06 0.00146143
2.98330E+06 0.00145664
2.98690E+06 0.00145172
2.99040E+06 0.00144693
2.99400E+06 0.00144201
2.99760E+06 0.00143709
3.00000E+06 0.00143380
3.00110E+06 0.00143198
3.00470E+06 0.00142600
3.00830E+06 0.00142002
3.00853E+06 0.00141965
3.00853E+06 0.00141965
3.01190E+06 0.00141405
3.01382E+06 0.00141087
3.01382E+06 0.00141087
3.01550E+06 0.00140807
3.01666E+06 0.00140614
3.01666E+06 0.00140614
3.01910E+06 0.00140209
3.02270E+06 0.00139612
3.02388E+06 0.00139415
3.02389E+06 0.00139415
3.02630E+06 0.00139014
3.02795E+06 0.00138739
3.02795E+06 0.00138739
3.03000E+06 0.00138400
3.03360E+06 0.00137802
3.03720E+06 0.00137204
3.04090E+06 0.00136590
3.04450E+06 0.00135992
3.04820E+06 0.00135378
3.05180E+06 0.00134780
3.05550E+06 0.00134166
3.05920E+06 0.00133552
3.06290E+06 0.00132938
3.06650E+06 0.00132340
3.06650E+06 0.00132340
3.06660E+06 0.00132323
3.06843E+06 0.00132019
3.06844E+06 0.00132019
3.07030E+06 0.00131709
3.07400E+06 0.00131095
3.07770E+06 0.00130480
3.08140E+06 0.00129866
3.08510E+06 0.00129252
3.08880E+06 0.00128638
3.09260E+06 0.00128007
3.09630E+06 0.00127392
3.10000E+06 0.00126778
3.10010E+06 0.00126767
3.10380E+06 0.00126360
3.10760E+06 0.00125941
3.11140E+06 0.00125523
3.11512E+06 0.00125113
3.11512E+06 0.00125113
3.11520E+06 0.00125104
3.11890E+06 0.00124696
3.12270E+06 0.00124278
3.12650E+06 0.00123859
3.13030E+06 0.00123441
3.13420E+06 0.00123011
3.13436E+06 0.00122993
3.13436E+06 0.00122993
3.13800E+06 0.00122593
3.14180E+06 0.00122174
3.14329E+06 0.00122010
3.14329E+06 0.00122010
3.14560E+06 0.00121756
3.14950E+06 0.00121326
3.15330E+06 0.00120907
3.15720E+06 0.00120478
3.16100E+06 0.00120059
3.16490E+06 0.00119630
3.16880E+06 0.00119200
3.17270E+06 0.00118771
3.17432E+06 0.00118593
3.17432E+06 0.00118593
3.17533E+06 0.00118481
3.17533E+06 0.00118481
3.17660E+06 0.00118341
3.18050E+06 0.00117912
3.18440E+06 0.00117482
3.18830E+06 0.00117052
3.19220E+06 0.00116623
3.19610E+06 0.00116193
3.20000E+06 0.00115764
3.20010E+06 0.00115752
3.20400E+06 0.00115308
3.20800E+06 0.00114851
3.21190E+06 0.00114407
3.21590E+06 0.00113950
3.21980E+06 0.00113506
3.22380E+06 0.00113049
3.22780E+06 0.00112593
3.23180E+06 0.00112137
3.23580E+06 0.00111681
3.23980E+06 0.00111225
3.24380E+06 0.00110768
3.24780E+06 0.00110312
3.25000E+06 0.00110061
3.25190E+06 0.00109845
3.25590E+06 0.00109388
3.26000E+06 0.00108921
3.26400E+06 0.00108465
3.26810E+06 0.00107997
3.27210E+06 0.00107541
3.27620E+06 0.00107073
3.28030E+06 0.00106606
3.28440E+06 0.00106138
3.28850E+06 0.00105670
3.29260E+06 0.00105203
3.29670E+06 0.00104735
3.30000E+06 0.00104359
3.30080E+06 0.00104288
3.30500E+06 0.00103915
3.30910E+06 0.00103551
3.31320E+06 0.00103187
3.31740E+06 0.00102814
3.32160E+06 0.00102441
3.32570E+06 0.00102077
3.32990E+06 0.00101704
3.33410E+06 0.00101331
3.33830E+06 0.00100958
3.34250E+06 0.00100585
3.34670E+06 0.00100212
3.35090E+06 0.000998388
3.35510E+06 0.000994658
3.35940E+06 0.000990840
3.36360E+06 0.000987110
3.36790E+06 0.000983292
3.37210E+06 0.000979562
3.37640E+06 0.000975744
3.38060E+06 0.000972014
3.38490E+06 0.000968196
3.38920E+06 0.000964377
3.39350E+06 0.000960559
3.39780E+06 0.000956740
3.40000E+06 0.000954787
3.40210E+06 0.000953184
3.40650E+06 0.000949826
3.41080E+06 0.000946544
3.41510E+06 0.000943263
3.41950E+06 0.000939905
3.42380E+06 0.000936623
3.42820E+06 0.000933265
3.43260E+06 0.000929907
3.43690E+06 0.000926625
3.44130E+06 0.000923267
3.44570E+06 0.000919909
3.45010E+06 0.000916551
3.45450E+06 0.000913193
3.45900E+06 0.000909759
3.46340E+06 0.000906401
3.46780E+06 0.000903043
3.47230E+06 0.000899609
3.47670E+06 0.000896251
3.48120E+06 0.000892817
3.48570E+06 0.000889382
3.49020E+06 0.000885948
3.49470E+06 0.000882514
3.49920E+06 0.000879079
3.50000E+06 0.000878469
3.50370E+06 0.000876510
3.50820E+06 0.000874127
3.51270E+06 0.000871745
3.51720E+06 0.000869362
3.52180E+06 0.000866926
3.52630E+06 0.000864544
3.53090E+06 0.000862108
3.53550E+06 0.000859673
3.54000E+06 0.000857290
3.54460E+06 0.000854854
3.54920E+06 0.000852419
3.55380E+06 0.000849983
3.55840E+06 0.000847548
3.56310E+06 0.000845059
3.56770E+06 0.000842624
3.57230E+06 0.000840188
3.57700E+06 0.000837700
3.58170E+06 0.000835211
3.58630E+06 0.000832776
3.59100E+06 0.000830287
3.59570E+06 0.000827799
3.60000E+06 0.000825522
3.60040E+06 0.000825357
3.60510E+06 0.000823426
3.60980E+06 0.000821495
3.61450E+06 0.000819563
3.61930E+06 0.000817591
3.62400E+06 0.000815659
3.62880E+06 0.000813687
3.63350E+06 0.000811755
3.63830E+06 0.000809783
3.64310E+06 0.000807810
3.64790E+06 0.000805838
3.65270E+06 0.000803865
3.65750E+06 0.000801893
3.66230E+06 0.000799920
3.66710E+06 0.000797948
3.67200E+06 0.000795934
3.67680E+06 0.000793961
3.68170E+06 0.000791948
3.68650E+06 0.000789975
3.69140E+06 0.000787962
3.69630E+06 0.000785948
3.70000E+06 0.000784428
3.70120E+06 0.000783934
3.70610E+06 0.000781921
3.71100E+06 0.000779907
3.71590E+06 0.000777893
3.72090E+06 0.000775839
3.72580E+06 0.000773825
3.73080E+06 0.000771770
3.73570E+06 0.000769757
3.74070E+06 0.000767702
3.74570E+06 0.000765647
3.75070E+06 0.000763593
3.75570E+06 0.000761538
3.76070E+06 0.000759483
3.76570E+06 0.000757429
3.77080E+06 0.000755333
3.77580E+06 0.000753278
3.78090E+06 0.000751182
3.78590E+06 0.000749127
3.79100E+06 0.000747032
3.79610E+06 0.000744936
3.80000E+06 0.000743333
3.80120E+06 0.000742985
3.80630E+06 0.000741508
3.81140E+06 0.000740030
3.81650E+06 0.000738553
3.82170E+06 0.000737046
3.82680E+06 0.000735569
3.83200E+06 0.000734062
3.83710E+06 0.000732585
3.84230E+06 0.000731078
3.84750E+06 0.000729572
3.85270E+06 0.000728065
3.85790E+06 0.000726559
3.86310E+06 0.000725053
3.86840E+06 0.000723517
3.87360E+06 0.000722011
3.87890E+06 0.000720475
3.88410E+06 0.000718969
3.88940E+06 0.000717433
3.89470E+06 0.000715898
3.90000E+06 0.000714362
3.90530E+06 0.000712827
3.91060E+06 0.000711291
3.91590E+06 0.000709756
3.92130E+06 0.000708191
3.92660E+06 0.000706656
3.93200E+06 0.000705092
3.93740E+06 0.000703527
3.94270E+06 0.000701992
3.94810E+06 0.000700427
3.95350E+06 0.000698863
3.95900E+06 0.000697269
3.96440E+06 0.000695705
3.96980E+06 0.000694141
3.97530E+06 0.000692547
3.98070E+06 0.000690983
3.98620E+06 0.000689389
3.99170E+06 0.000687796
3.99720E+06 0.000686203
4.00000E+06 0.000685391
4.00270E+06 0.000685018
4.00820E+06 0.000684256
4.01370E+06 0.000683495
4.01930E+06 0.000682720
4.02480E+06 0.000681959
4.03040E+06 0.000681184
4.03600E+06 0.000680409
4.04160E+06 0.000679634
4.04720E+06 0.000678859
4.05280E+06 0.000678084
4.05840E+06 0.000677309
4.06400E+06 0.000676534
4.06970E+06 0.000675745
4.07530E+06 0.000674970
4.08100E+06 0.000674181
4.08670E+06 0.000673392
4.09240E+06 0.000672604
4.09810E+06 0.000671815
4.10380E+06 0.000671026
4.10950E+06 0.000670237
4.11530E+06 0.000669434
4.12100E+06 0.000668645
4.12680E+06 0.000667843
4.13260E+06 0.000667040
4.13840E+06 0.000666237
4.14420E+06 0.000665435
4.15000E+06 0.000664632
4.15580E+06 0.000663829
4.16160E+06 0.000663026
4.16750E+06 0.000662210
4.17340E+06 0.000661393
4.17920E+06 0.000660591
4.18510E+06 0.000659774
4.19100E+06 0.000658958
4.19690E+06 0.000658141
4.20000E+06 0.000657712
4.20290E+06 0.000657311
4.20880E+06 0.000656494
4.21480E+06 0.000655664
4.22070E+06 0.000654847
4.22670E+06 0.000654017
4.23270E+06 0.000653187
4.23870E+06 0.000652356
4.24470E+06 0.000651526
4.25000E+06 0.000650792
4.25070E+06 0.000650695
4.25680E+06 0.000649851
4.26280E+06 0.000649021
4.26890E+06 0.000648177
4.27500E+06 0.000647332
4.28110E+06 0.000646488
4.28720E+06 0.000645644
4.29330E+06 0.000644800
4.29940E+06 0.000643955
4.30560E+06 0.000643097
4.31170E+06 0.000642253
4.31790E+06 0.000641395
4.32410E+06 0.000640537
4.33030E+06 0.000639679
4.33650E+06 0.000638821
4.34270E+06 0.000637963
4.34890E+06 0.000637105
4.35520E+06 0.000636233
4.36150E+06 0.000635361
4.36770E+06 0.000634503
4.37400E+06 0.000633631
4.38030E+06 0.000632759
4.38670E+06 0.000631873
4.39300E+06 0.000631002
4.39930E+06 0.000630130
4.40000E+06 0.000630033
4.40570E+06 0.000629244
4.41210E+06 0.000628358
4.41850E+06 0.000627472
4.42490E+06 0.000626587
4.43130E+06 0.000625701
4.43770E+06 0.000624815
4.44420E+06 0.000623916
4.45060E+06 0.000623030
4.45710E+06 0.000622130
4.46360E+06 0.000621231
4.47010E+06 0.000620331
4.47660E+06 0.000619432
4.48310E+06 0.000618532
4.48970E+06 0.000617619
4.49620E+06 0.000616719
4.50000E+06 0.000616193
4.50280E+06 0.000616046
4.50940E+06 0.000615698
4.51600E+06 0.000615351
4.52260E+06 0.000615003
4.52920E+06 0.000614656
4.53590E+06 0.000614303
4.54250E+06 0.000613955
4.54920E+06 0.000613602
4.55590E+06 0.000613250
4.56260E+06 0.000612897
4.56930E+06 0.000612544
