Sn-117(n,tot) ENDFB-8.0
73.6215 5.10809
73.6409 5.11277
73.6602 5.11798
73.6795 5.12382
73.6988 5.13040
73.7182 5.13785
73.7375 5.14635
73.7568 5.15609
73.7762 5.16730
73.7955 5.18027
73.8148 5.19533
73.8275 5.20650
73.8401 5.21886
73.8527 5.23254
73.8654 5.24769
73.8780 5.26448
73.8907 5.28308
73.9033 5.30369
73.9159 5.32649
73.9286 5.35171
73.9412 5.37955
73.9539 5.41026
73.9665 5.44406
73.9791 5.48119
73.9918 5.52187
74.0044 5.56634
74.0171 5.61477
74.0252 5.64837
74.0334 5.68378
74.0416 5.72104
74.0498 5.76014
74.0579 5.80122
74.0661 5.84426
74.0743 5.88927
74.0825 5.93621
74.0907 5.98519
74.0988 6.03616
74.1152 6.14387
74.1315 6.25920
74.1479 6.38152
74.1657 6.52228
74.1836 6.66934
74.2193 6.97610
74.2520 7.26074
74.2683 7.39949
74.2847 7.53308
74.2973 7.63155
74.3100 7.72476
74.3226 7.81178
74.3352 7.89162
74.3550 8.00028
74.3748 8.08652
74.3886 8.13226
74.4024 8.16522
74.4162 8.18498
74.4300 8.19126
74.4438 8.18397
74.4576 8.16322
74.4714 8.12930
74.4853 8.08270
74.5041 7.99991
74.5229 7.89684
74.5416 7.77704
74.5603 7.64258
74.5774 7.50894
74.5945 7.36797
74.6288 7.07329
74.6630 6.77635
74.6801 6.63189
74.6972 6.49224
74.7128 6.37048
74.7284 6.25451
74.7440 6.14493
74.7595 6.04219
74.7751 5.94643
74.7829 5.90126
74.7906 5.85787
74.7984 5.81621
74.8062 5.77637
74.8140 5.73827
74.8218 5.70189
74.8327 5.65374
74.8436 5.60885
74.8545 5.56700
74.8654 5.52816
74.8763 5.49211
74.8871 5.45878
74.8980 5.42796
74.9089 5.39956
74.9198 5.37337
74.9307 5.34931
74.9416 5.32717
74.9525 5.30687
74.9634 5.28823
74.9743 5.27115
74.9852 5.25548
74.9961 5.24113
75.0054 5.22978
75.0148 5.21924
75.0335 5.20038
75.0521 5.18408
75.0708 5.16998
75.0895 5.15772
75.1082 5.14702
75.1269 5.13765
75.1455 5.12940
75.1642 5.12209
75.1829 5.11558
75.2016 5.10975
75.2202 5.10451
75.2389 5.09977
75.2576 5.09547
75.2949 5.08794
75.3292 5.08205
75.3634 5.07695
75.3977 5.07248
75.4319 5.06853
75.4662 5.06500
75.5004 5.06185
75.5347 5.05901
75.5689 5.05643
75.6374 5.05194
75.7059 5.04816
75.7744 5.04493
75.8428 5.04214
75.9082 5.03981
75.9736 5.03773
76.0390 5.03587
76.1043 5.03420
76.1697 5.03267
76.2351 5.03128
76.3658 5.02880
76.4966 5.02666
76.6273 5.02478
76.7581 5.02309
76.8888 5.02156
77.0632 5.01972
77.2375 5.01803
77.4118 5.01647
77.5861 5.01502
77.7605 5.01364
77.9348 5.01233
78.2835 5.00987
78.6321 5.00755
78.9808 5.00534
79.3294 5.00320
79.6781 5.00112
80.0019 4.99923
80.3256 4.99737
80.9731 4.99371
81.6206 4.99012
82.2682 4.98657
82.9157 4.98305
83.5632 4.97955
84.2107 4.97606
84.8582 4.97257
85.7548 4.96773
86.6513 4.96288
87.5479 4.95800
88.4444 4.95308
89.3410 4.94811
90.2375 4.94307
91.1341 4.93797
92.0306 4.93277
93.0268 4.92688
94.0230 4.92085
95.0192 4.91466
96.0153 4.90828
97.0115 4.90168
98.0077 4.89484
98.5058 4.89132
99.0038 4.88771
100.000 4.88027
100.720 4.87466
101.440 4.86884
102.160 4.86277
102.881 4.85645
103.601 4.84983
103.961 4.84641
104.321 4.84289
104.681 4.83929
105.041 4.83559
105.401 4.83179
105.761 4.82789
106.241 4.82252
106.721 4.81691
107.161 4.81156
107.601 4.80601
108.041 4.80022
108.481 4.79418
108.921 4.78788
109.361 4.78128
109.802 4.77438
110.022 4.77080
110.242 4.76714
110.602 4.76095
110.962 4.75450
111.322 4.74778
111.682 4.74077
111.862 4.73716
112.042 4.73346
112.222 4.72969
112.402 4.72584
112.582 4.72191
112.762 4.71790
112.942 4.71380
113.122 4.70962
113.342 4.70439
113.562 4.69904
113.782 4.69357
114.002 4.68799
114.222 4.68231
114.442 4.67654
114.662 4.67070
114.882 4.66483
115.082 4.65949
115.282 4.65419
115.382 4.65158
115.482 4.64899
115.582 4.64645
115.682 4.64396
115.783 4.64153
115.883 4.63918
115.983 4.63692
116.083 4.63478
116.183 4.63277
116.283 4.63091
116.383 4.62925
116.483 4.62780
116.593 4.62652
116.703 4.62561
116.813 4.62516
116.923 4.62524
117.033 4.62596
117.143 4.62745
117.253 4.62985
117.363 4.63335
117.473 4.63817
117.583 4.64458
117.638 4.64848
117.693 4.65291
117.748 4.65793
117.803 4.66359
117.858 4.66997
117.913 4.67713
117.968 4.68517
118.023 4.69419
118.078 4.70429
118.133 4.71561
118.188 4.72827
118.243 4.74245
118.308 4.76145
118.373 4.78316
118.438 4.80803
118.503 4.83659
118.568 4.86943
118.633 4.90730
118.698 4.95108
118.730 4.97552
118.763 5.00186
118.818 5.05128
118.873 5.10766
118.928 5.17220
118.955 5.20798
118.983 5.24637
119.010 5.28763
119.038 5.33200
119.065 5.37980
119.093 5.43136
119.120 5.48705
119.148 5.54731
119.175 5.61263
119.203 5.68356
119.224 5.74277
119.246 5.80607
119.267 5.87385
119.288 5.94618
119.309 6.02424
119.331 6.10785
119.352 6.19843
119.373 6.29587
119.394 6.40196
119.416 6.51669
119.437 6.64235
119.458 6.77914
119.479 6.93003
119.501 7.09562
119.522 7.27989
119.543 7.48402
119.557 7.62966
119.571 7.78550
119.584 7.95511
119.598 8.13745
119.612 8.33687
119.626 8.55231
119.639 8.78906
119.653 9.04608
119.667 9.32983
119.681 9.63925
119.694 9.98232
119.708 10.3579
119.722 10.7759
119.736 11.2351
119.749 11.7476
119.763 12.3120
119.777 12.9432
119.791 13.6395
119.804 14.4190
119.818 15.2794
119.832 16.2429
119.846 17.3059
119.859 18.4954
119.873 19.8062
119.880 20.5194
119.887 21.2704
119.901 22.8804
119.907 23.7548
119.914 24.6743
119.928 26.6412
119.942 28.8255
119.956 31.2118
119.969 33.8513
119.983 36.7224
119.991 38.4060
119.998 40.1720
120.006 42.0231
120.013 43.9619
120.021 45.9909
120.028 48.1126
120.043 52.6433
120.058 57.5715
120.073 62.9126
120.088 68.6791
120.103 74.8805
120.117 80.9746
120.131 87.3943
120.144 94.2308
120.158 101.379
120.172 108.933
120.186 116.768
120.199 124.981
120.213 133.427
120.226 141.365
120.238 149.498
120.251 157.798
120.263 166.233
120.291 185.092
120.318 204.020
120.341 219.231
120.363 233.900
120.391 250.677
120.404 258.468
120.418 265.704
120.432 272.432
120.446 278.498
120.459 283.939
120.473 288.629
120.489 293.081
120.504 296.498
120.522 299.074
120.540 300.234
120.551 300.239
120.573 298.644
120.594 294.971
120.612 290.494
120.630 284.762
120.647 277.987
120.665 270.179
120.688 258.080
120.712 244.570
120.729 233.938
120.747 222.849
120.782 199.809
120.816 176.434
120.851 153.657
120.880 135.845
120.894 127.319
120.908 119.165
120.922 111.291
120.937 103.826
120.951 96.7277
120.965 90.0039
120.982 82.2820
120.991 78.6349
121.000 75.1296
121.009 71.7650
121.017 68.5393
121.026 65.4507
121.035 62.4969
121.043 59.6752
121.052 56.9829
121.061 54.4166
121.069 51.9731
121.078 49.6490
121.087 47.4405
121.096 45.3438
121.104 43.3551
121.114 41.3022
121.123 39.3683
121.133 37.5480
121.142 35.8362
121.152 34.2277
121.161 32.7174
121.171 31.3003
121.180 29.9850
121.190 28.7388
121.199 27.5713
121.209 26.4782
121.218 25.4549
121.228 24.4974
121.237 23.6015
121.247 22.7634
121.256 21.9874
121.265 21.3133
121.273 20.6792
121.282 20.0825
121.291 19.5209
121.300 18.9922
121.308 18.4943
121.317 18.0252
121.326 17.5831
121.334 17.1662
121.343 16.7729
121.352 16.4016
121.360 16.0508
121.369 15.7193
121.378 15.4056
121.395 14.8273
121.413 14.3073
121.430 13.8382
121.447 13.4133
121.465 13.0272
121.482 12.6750
121.500 12.3524
121.517 12.0560
121.534 11.7827
121.552 11.5298
121.569 11.2950
121.587 11.0765
121.604 10.8724
121.621 10.6815
121.639 10.5023
121.656 10.3339
121.674 10.1752
121.708 9.88375
121.743 9.62251
121.778 9.38704
121.813 9.17443
121.844 8.99716
121.876 8.83475
121.908 8.68468
121.939 8.54662
121.971 8.41863
122.003 8.30057
122.034 8.19123
122.066 8.08993
122.098 7.99576
122.129 7.90882
122.161 7.82833
122.192 7.75393
122.224 7.68507
122.256 7.62191
122.287 7.56400
122.319 7.51115
122.357 7.45411
122.395 7.40415
122.433 7.36093
122.471 7.32472
122.521 7.28724
122.572 7.26295
122.597 7.25603
122.623 7.25282
122.648 7.25354
122.673 7.25848
122.698 7.26796
122.724 7.28239
122.749 7.30228
122.774 7.32823
122.800 7.36100
122.825 7.40151
122.850 7.45093
122.876 7.51069
122.893 7.55871
122.910 7.61317
122.928 7.67491
122.945 7.74488
122.963 7.82423
122.980 7.91427
122.997 8.01654
123.015 8.13283
123.032 8.26523
123.050 8.41613
123.067 8.58832
123.084 8.78497
123.102 9.00974
123.110 9.13394
123.119 9.26676
123.128 9.40881
123.137 9.56072
123.145 9.72319
123.154 9.89691
123.166 10.1542
123.178 10.4360
123.190 10.7445
123.201 11.0793
123.213 11.4483
123.225 11.8480
123.237 12.2880
123.249 12.7637
123.261 13.2862
123.273 13.8549
123.285 14.4730
123.296 15.1380
123.308 15.8645
123.320 16.6439
123.332 17.4928
123.344 18.4002
123.352 19.1132
123.361 19.8649
123.370 20.6567
123.379 21.4897
123.387 22.3652
123.396 23.2843
123.405 24.2480
123.413 25.2574
123.422 26.3133
123.431 27.4166
123.448 29.7675
123.466 32.3141
123.483 35.0412
123.494 36.8931
123.505 38.8236
123.527 42.8947
123.549 47.2723
123.571 51.8880
123.589 55.6778
123.606 59.5796
123.641 67.6058
123.676 75.7056
123.711 83.5497
123.741 89.9086
123.756 92.8689
123.771 95.6215
123.788 98.5459
123.805 101.132
123.823 103.423
123.841 105.307
123.863 107.016
123.884 108.042
123.900 108.353
123.912 108.343
123.924 108.122
123.936 107.695
123.959 106.231
123.982 104.070
124.005 101.232
124.028 97.7528
124.051 93.7548
124.074 89.3145
124.097 84.5274
124.139 75.2341
124.181 65.6829
124.204 60.4933
124.227 55.4720
124.250 50.6552
124.273 46.0901
124.287 43.5056
124.300 41.0466
124.314 38.6979
124.327 36.4625
124.341 34.3420
124.355 32.3370
124.368 30.4472
124.382 28.6713
124.393 27.2450
124.405 25.9097
124.416 24.6508
124.428 23.4660
124.439 22.3531
124.451 21.3092
124.462 20.3318
124.474 19.4179
124.486 18.5575
124.497 17.7623
124.509 17.0218
124.520 16.3328
124.532 15.6926
124.543 15.0981
124.555 14.5466
124.566 14.0353
124.578 13.5575
124.589 13.1189
124.601 12.7129
124.612 12.3370
124.624 11.9861
124.635 11.6642
124.647 11.3662
124.658 11.0901
124.670 10.8322
124.681 10.5952
124.693 10.3753
124.704 10.1711
124.716 9.98137
124.727 9.80483
124.739 9.64040
124.750 9.48706
124.761 9.34991
124.772 9.22131
124.783 9.10056
124.794 8.98704
124.805 8.88017
124.816 8.77941
124.838 8.59515
124.860 8.42918
124.882 8.27958
124.904 8.14399
124.926 8.02100
124.948 7.90787
124.970 7.80382
124.992 7.70772
125.014 7.61903
125.036 7.53612
125.058 7.45875
125.080 7.38633
125.102 7.31867
125.125 7.25162
125.148 7.18887
125.171 7.12948
125.194 7.07366
125.217 7.02063
125.240 6.97061
125.286 6.87802
125.332 6.79399
125.378 6.71767
125.424 6.64774
125.470 6.58368
125.510 6.53232
125.550 6.48434
125.590 6.43941
125.630 6.39734
125.669 6.35767
125.709 6.32029
125.749 6.28498
125.789 6.25167
125.828 6.22004
125.868 6.19001
125.908 6.16148
125.948 6.13440
126.027 6.08390
126.107 6.03783
126.153 6.01290
126.199 5.98917
126.291 5.94501
126.383 5.90467
126.475 5.86766
126.567 5.83354
126.660 5.80203
126.752 5.77280
126.844 5.74560
126.923 5.72356
127.003 5.70278
127.082 5.68311
127.162 5.66448
127.242 5.64678
127.321 5.62996
127.401 5.61393
127.480 5.59866
127.560 5.58406
127.639 5.57013
127.798 5.54399
127.957 5.51994
128.117 5.49774
128.301 5.47404
128.485 5.45224
128.669 5.43212
128.853 5.41346
129.038 5.39610
129.222 5.37991
129.406 5.36477
129.590 5.35058
129.758 5.33842
129.925 5.32691
130.093 5.31598
130.260 5.30559
130.428 5.29569
130.595 5.28625
130.763 5.27723
130.930 5.26862
131.098 5.26038
131.265 5.25248
131.433 5.24490
131.600 5.23763
131.935 5.22391
132.270 5.21119
132.571 5.20050
132.873 5.19046
133.174 5.18099
133.476 5.17206
133.777 5.16361
134.079 5.15559
134.380 5.14798
134.682 5.14074
134.950 5.13459
135.218 5.12869
135.486 5.12302
135.753 5.11759
136.122 5.11044
136.490 5.10362
136.859 5.09712
137.227 5.09092
137.596 5.08499
137.964 5.07931
138.333 5.07386
138.701 5.06863
139.070 5.06359
139.438 5.05875
139.806 5.05407
140.175 5.04956
140.912 5.04097
141.649 5.03291
142.252 5.02666
142.854 5.02070
143.457 5.01498
144.060 5.00950
144.663 5.00422
145.266 4.99914
145.869 4.99423
146.472 4.98949
147.544 4.98140
148.616 4.97370
149.687 4.96633
150.759 4.95926
151.831 4.95243
152.903 4.94582
153.975 4.93940
155.047 4.93315
156.118 4.92705
157.190 4.92108
157.760 4.91798
158.330 4.91499
158.644 4.91329
159.165 4.91051
159.687 4.90783
160.208 4.90524
160.730 4.90275
161.251 4.90041
161.512 4.89931
161.773 4.89828
162.034 4.89733
162.294 4.89649
162.555 4.89579
162.816 4.89528
163.031 4.89504
163.246 4.89502
163.460 4.89528
163.675 4.89594
163.782 4.89646
163.890 4.89715
163.997 4.89803
164.105 4.89915
164.212 4.90057
164.319 4.90235
164.427 4.90459
164.534 4.90742
164.626 4.91045
164.718 4.91421
164.810 4.91893
164.856 4.92175
164.902 4.92494
164.948 4.92859
164.994 4.93277
165.040 4.93762
165.086 4.94330
165.132 4.95004
165.178 4.95816
165.224 4.96812
165.270 4.98055
165.293 4.98800
165.316 4.99640
165.339 5.00597
165.362 5.01689
165.385 5.02941
165.408 5.04380
165.431 5.06038
165.454 5.07950
165.478 5.10169
165.501 5.12722
165.524 5.15670
165.547 5.19070
165.570 5.22985
165.581 5.25156
165.593 5.27481
165.604 5.29970
165.616 5.32631
165.627 5.35475
165.639 5.38510
165.653 5.42595
165.667 5.47015
165.682 5.51788
165.696 5.56932
165.711 5.62465
165.725 5.68405
165.739 5.74766
165.754 5.81515
165.768 5.88759
165.782 5.96461
165.797 6.04631
165.811 6.13212
165.826 6.22327
165.840 6.31916
165.854 6.41974
165.869 6.52419
165.887 6.66428
165.905 6.81043
165.923 6.96289
165.942 7.12105
165.978 7.45147
166.014 7.79435
166.057 8.19527
166.099 8.58376
166.129 8.84804
166.160 9.08800
166.181 9.23685
166.202 9.36838
166.223 9.48143
166.244 9.57389
166.272 9.66169
166.285 9.69140
166.299 9.71138
166.320 9.72282
166.334 9.71722
166.348 9.70143
166.362 9.67555
166.375 9.63975
166.396 9.56722
166.417 9.47361
166.437 9.36501
166.457 9.24035
166.484 9.04722
166.512 8.83108
166.532 8.66032
166.552 8.48176
166.592 8.11019
166.650 7.55909
166.679 7.28996
166.708 7.03205
166.728 6.86194
166.748 6.69919
166.768 6.54446
166.788 6.39900
166.808 6.26166
166.828 6.13339
166.848 6.01425
166.858 5.95808
166.868 5.90468
166.887 5.80777
166.896 5.76204
166.906 5.71871
166.915 5.67681
166.925 5.63719
166.944 5.56325
166.963 5.49570
166.982 5.43456
167.001 5.37939
167.020 5.32999
167.039 5.28542
167.058 5.24552
167.077 5.20988
167.096 5.17824
167.116 5.14992
167.135 5.12484
167.154 5.10242
167.173 5.08259
167.190 5.06645
167.207 5.05202
167.224 5.03896
167.242 5.02726
167.259 5.01664
167.276 5.00711
167.311 4.99060
167.345 4.97696
167.380 4.96559
167.414 4.95600
167.449 4.94781
167.483 4.94076
167.518 4.93460
167.552 4.92919
167.587 4.92437
167.656 4.91617
167.725 4.90942
167.794 4.90373
167.863 4.89888
167.932 4.89468
168.001 4.89100
168.070 4.88775
168.139 4.88484
168.208 4.88223
168.277 4.87987
168.415 4.87573
168.553 4.87223
168.691 4.86919
168.829 4.86651
168.996 4.86365
169.163 4.86110
169.330 4.85878
169.497 4.85666
169.664 4.85468
169.831 4.85282
170.165 4.84938
170.499 4.84619
170.834 4.84319
171.168 4.84030
171.502 4.83750
171.850 4.83462
172.199 4.83178
172.548 4.82895
172.896 4.82613
173.361 4.82236
173.826 4.81855
174.291 4.81470
174.756 4.81078
175.221 4.80679
175.686 4.80271
176.151 4.79854
176.615 4.79426
177.255 4.78818
177.894 4.78185
178.533 4.77524
179.172 4.76832
179.811 4.76104
180.451 4.75337
181.090 4.74526
181.409 4.74102
181.729 4.73666
182.194 4.73006
182.659 4.72315
183.124 4.71589
183.588 4.70825
184.053 4.70021
184.518 4.69172
184.751 4.68729
184.983 4.68273
185.216 4.67803
185.448 4.67319
185.768 4.66628
186.087 4.65907
186.407 4.65153
186.726 4.64365
187.046 4.63539
187.366 4.62674
187.685 4.61766
187.845 4.61296
188.005 4.60813
188.281 4.59951
188.557 4.59051
188.833 4.58110
188.971 4.57625
189.109 4.57128
189.247 4.56621
189.385 4.56102
189.523 4.55573
189.661 4.55032
189.799 4.54480
189.937 4.53916
190.075 4.53341
190.213 4.52754
190.373 4.52061
190.533 4.51354
190.692 4.50632
190.852 4.49899
191.012 4.49155
191.172 4.48402
191.332 4.47645
191.491 4.46886
191.651 4.46131
191.811 4.45388
191.891 4.45023
191.971 4.44665
192.051 4.44314
192.131 4.43973
192.210 4.43645
192.290 4.43330
192.370 4.43032
192.450 4.42755
192.530 4.42500
192.610 4.42274
192.690 4.42080
192.770 4.41924
192.864 4.41796
192.959 4.41744
193.053 4.41780
193.148 4.41924
193.242 4.42198
193.336 4.42626
193.431 4.43242
193.525 4.44085
193.605 4.45011
193.685 4.46171
193.765 4.47608
193.845 4.49374
193.885 4.50402
193.925 4.51536
193.965 4.52791
194.005 4.54173
194.045 4.55703
194.085 4.57387
194.124 4.59245
194.164 4.61296
194.199 4.63248
194.233 4.65370
194.268 4.67685
194.302 4.70212
194.337 4.72972
194.371 4.75991
194.406 4.79297
194.440 4.82919
194.475 4.86896
194.509 4.91269
194.544 4.96086
194.578 5.01402
194.613 5.07286
194.647 5.13813
194.682 5.21080
194.716 5.29199
194.756 5.39866
194.796 5.52111
194.816 5.58961
194.836 5.66357
194.856 5.74363
194.876 5.83008
194.896 5.92463
194.916 6.02787
194.936 6.14095
194.956 6.26458
194.976 6.40158
194.996 6.55240
195.016 6.72071
195.036 6.90729
195.056 7.11695
195.076 7.35218
195.096 7.61693
195.116 7.91577
195.136 8.25394
195.156 8.63751
195.166 8.84845
195.176 9.07340
195.186 9.31340
195.196 9.56687
195.206 9.84010
195.216 10.1318
195.226 10.4434
195.236 10.7761
195.246 11.1315
195.256 11.5111
195.266 11.9165
195.276 12.3450
195.286 12.8071
195.296 13.3005
195.306 13.8271
195.316 14.3892
195.326 14.9888
195.336 15.6283
195.346 16.3101
195.356 17.0291
195.367 17.9469
195.379 18.9350
195.391 19.9980
195.403 21.1406
195.415 22.3677
195.426 23.6843
195.438 25.0957
195.450 26.6071
195.462 28.2238
195.474 29.9514
195.485 31.7952
195.497 33.7609
195.509 35.8537
195.521 38.0792
195.533 40.4427
195.544 42.9494
195.554 45.1895
195.564 47.5390
195.574 50.0007
195.584 52.5772
195.594 55.2710
195.604 58.0843
195.614 61.0193
195.624 64.0465
195.634 67.2285
195.644 70.5368
195.654 73.9722
195.664 77.5352
195.674 81.2262
195.684 85.0449
195.704 93.0214
195.719 99.1882
195.733 105.570
195.748 112.198
195.762 119.064
195.786 130.710
195.810 142.879
195.833 155.483
195.857 168.418
195.893 188.740
195.929 209.004
195.969 230.603
195.989 240.922
196.009 250.719
196.029 259.990
196.049 268.588
196.069 276.419
196.089 283.362
196.109 289.410
196.129 294.456
196.152 298.847
196.174 301.835
196.200 303.527
196.208 303.645
196.232 302.892
196.256 300.429
196.277 297.130
196.297 292.759
196.317 287.359
196.337 280.996
196.357 273.747
196.377 265.740
196.397 256.986
196.417 247.620
196.437 237.743
196.457 227.458
196.498 206.069
196.538 184.236
196.563 170.431
196.589 156.950
196.615 143.828
196.640 131.286
196.660 121.834
196.680 112.807
196.700 104.232
196.720 96.1297
196.741 88.5128
196.761 81.3871
196.781 74.7522
196.801 68.6313
196.811 65.7193
196.821 62.9524
196.831 60.2731
196.841 57.7323
196.851 55.2768
196.861 52.9526
196.871 50.7107
196.881 48.5925
196.891 46.5528
196.901 44.6289
196.911 42.7793
196.921 41.0376
196.931 39.3656
196.941 37.7933
196.951 36.3007
196.961 34.8846
196.971 33.6467
196.980 32.4810
196.989 31.3595
196.998 30.3044
197.007 29.2901
197.016 28.3366
197.025 27.4304
197.035 26.5694
197.044 25.7428
197.053 24.9666
197.062 24.2296
197.071 23.5300
197.080 22.8589
197.089 22.2291
197.098 21.6314
197.108 21.0642
197.117 20.5202
197.126 20.0097
197.135 19.5200
197.144 19.0604
197.153 18.6194
197.162 18.2053
197.172 17.8120
197.181 17.4384
197.199 16.7423
197.217 16.1164
197.235 15.5465
197.254 15.0323
197.274 14.5183
197.294 14.0540
197.314 13.6335
197.334 13.2512
197.354 12.9026
197.374 12.5836
197.394 12.2907
197.414 12.0220
197.434 11.7723
197.455 11.5406
197.475 11.3250
197.495 11.1238
197.515 10.9354
197.535 10.7585
197.555 10.5921
197.575 10.4360
197.602 10.2357
197.630 10.0495
197.657 9.87589
197.685 9.71353
197.712 9.56128
197.739 9.41819
197.767 9.28340
197.794 9.15619
197.822 9.03593
197.849 8.92204
197.876 8.81403
197.904 8.71146
197.959 8.52106
198.013 8.34841
198.054 8.23130
198.094 8.12161
198.134 8.01868
198.174 7.92217
198.214 7.83108
198.254 7.74519
198.295 7.66412
198.335 7.58766
198.375 7.51513
198.415 7.44641
198.455 7.38124
198.495 7.31955
198.536 7.26079
198.576 7.20493
198.656 7.10137
198.737 7.00738
198.817 6.92218
198.897 6.84477
198.978 6.77471
199.058 6.71133
199.138 6.65450
199.219 6.60395
199.259 6.58108
199.299 6.55992
199.357 6.53214
199.416 6.50840
199.474 6.48923
199.503 6.48163
199.533 6.47556
199.560 6.47142
199.587 6.46901
199.615 6.46858
199.642 6.47043
199.670 6.47495
199.697 6.48259
199.724 6.49389
199.752 6.50945
199.779 6.53014
199.793 6.54268
199.807 6.55684
199.820 6.57277
199.834 6.59061
199.848 6.61051
199.861 6.63266
199.875 6.65723
199.889 6.68441
199.902 6.71440
199.916 6.74742
199.930 6.78369
199.944 6.82346
199.957 6.86695
199.971 6.91408
199.985 6.96934
200.000 7.02976
200.015 7.09898
200.031 7.17464
200.046 7.25713
200.061 7.34686
200.077 7.44424
200.092 7.54965
200.107 7.66349
200.122 7.78611
200.138 7.91788
200.153 8.05912
200.168 8.21010
200.184 8.37108
200.199 8.54227
200.214 8.72382
200.230 8.91581
200.245 9.11827
200.262 9.35116
200.278 9.59630
200.295 9.85342
200.312 10.1221
200.328 10.4018
200.345 10.6918
200.378 11.2974
200.409 11.8801
200.440 12.4793
200.501 13.6881
200.534 14.3273
200.567 14.9296
200.598 15.4382
200.629 15.8911
200.659 16.2766
200.690 16.5847
200.720 16.8051
200.735 16.8816
200.750 16.9350
200.765 16.9648
200.780 16.9717
200.793 16.9593
200.820 16.8750
200.848 16.7136
200.878 16.4579
200.905 16.1531
200.932 15.7895
200.959 15.3732
200.987 14.9124
201.021 14.2755
201.056 13.5991
201.165 11.4113
201.194 10.8407
201.224 10.2961
201.254 9.78285
201.269 9.53842
201.283 9.30477
201.297 9.09833
201.311 8.89995
201.324 8.70974
201.338 8.52774
201.351 8.35396
201.365 8.18835
201.379 8.03084
201.392 7.88131
201.406 7.73961
201.419 7.60557
201.433 7.47899
201.447 7.35965
201.460 7.24731
201.474 7.14172
201.487 7.04261
201.501 6.95038
201.511 6.88207
201.522 6.81784
201.532 6.75688
201.543 6.69907
201.553 6.64427
201.564 6.59237
201.574 6.54323
201.585 6.49673
201.596 6.45234
201.606 6.41078
201.617 6.37149
201.627 6.33437
201.638 6.29929
201.648 6.26617
201.669 6.20534
201.690 6.15085
201.711 6.10249
201.732 6.05932
201.753 6.02074
201.774 5.98620
201.795 5.95522
201.816 5.92736
201.837 5.90223
201.859 5.87815
201.882 5.85650
201.904 5.83678
201.926 5.81889
201.948 5.80244
201.971 5.78738
201.993 5.77341
202.015 5.76050
202.060 5.73715
202.104 5.71655
202.149 5.69811
202.193 5.68140
202.248 5.66287
202.302 5.64604
202.356 5.63060
202.411 5.61632
202.465 5.60302
202.520 5.59056
202.574 5.57884
202.628 5.56777
202.683 5.55728
202.737 5.54729
202.846 5.52866
202.955 5.51155
