Mo-96(n,g) ENDFB-8.0
Energy(eV) XS(b)
18570.8 1.46687
18571.0 1.35821
18571.2 1.25581
18571.3 1.15959
18571.5 1.06944
18571.7 0.985210
18571.9 0.906718
18572.0 0.833765
18572.2 0.766128
18572.4 0.703573
18572.5 0.645850
18572.7 0.592706
18572.9 0.541137
18573.1 0.496599
18573.2 0.455844
18573.4 0.418616
18573.6 0.384666
18573.7 0.353753
18573.9 0.325641
18574.1 0.300110
18574.4 0.255947
18574.8 0.219705
18575.1 0.190016
18575.4 0.165697
18575.8 0.145749
18576.1 0.129333
18576.5 0.115759
18576.8 0.104463
18577.5 0.0869787
18578.2 0.0742420
18578.8 0.0646023
18579.5 0.0570407
18580.2 0.0509269
18580.9 0.0458636
18582.2 0.0379379
18583.6 0.0320170
18585.0 0.0274428
18586.3 0.0238205
18587.7 0.0208947
18589.0 0.0184925
18590.7 0.0160709
18592.4 0.0141072
18594.1 0.0124924
18595.7 0.0111563
18599.1 0.00907208
18602.4 0.00753992
18605.8 0.00637365
18609.1 0.00546644
18612.5 0.00474836
18615.8 0.00417040
18619.2 0.00369838
18622.6 0.00330771
18625.9 0.00298460
18630.9 0.00258944
18636.0 0.00227244
18641.0 0.00201639
18646.0 0.00180796
18652.7 0.00158483
18659.4 0.00140875
18666.1 0.00126767
18672.8 0.00115457
18686.2 0.000983712
18699.6 0.000863948
18719.7 0.000747950
18739.8 0.000679251
18759.9 0.000644261
18780.0 0.000634231
18806.8 0.000656660
18833.7 0.000723928
18847.1 0.000780492
18860.5 0.000859825
18873.9 0.000970394
18887.3 0.00112754
18900.7 0.00135517
18907.4 0.00150923
18914.1 0.00170588
18920.8 0.00195848
18927.5 0.00229049
18934.2 0.00273909
18940.9 0.00335696
18944.9 0.00384621
18948.8 0.00447543
18952.8 0.00529660
18956.8 0.00639569
18960.8 0.00791504
18962.8 0.00890136
18964.8 0.0100938
18966.7 0.0115554
18968.7 0.0133819
18970.7 0.0157159
18972.7 0.0187706
18974.2 0.0216789
18975.6 0.0253409
18977.1 0.0301353
18978.6 0.0365442
18979.3 0.0407155
18980.0 0.0457073
18980.8 0.0519128
18981.5 0.0598918
18982.2 0.0707599
18983.0 0.0858514
18983.3 0.0959674
18983.7 0.108002
18984.1 0.123246
18984.4 0.141627
18984.7 0.158921
18985.0 0.178597
18985.3 0.202675
18985.5 0.230049
18985.8 0.263468
18986.1 0.301311
18986.4 0.347260
18986.6 0.398942
18986.9 0.461198
18987.2 0.530590
18987.5 0.613343
18987.7 0.704577
18987.9 0.756632
18988.0 0.812101
18988.3 0.929166
18988.6 1.06531
18988.8 1.21147
18989.1 1.38526
18989.4 1.57670
18989.7 1.78567
18990.0 2.00355
18990.3 2.24488
18990.6 2.50063
18990.9 2.76869
18991.1 3.03669
18991.8 3.65704
18992.1 3.97123
18992.4 4.26757
18992.8 4.62873
18993.0 4.79675
18993.2 4.94671
18993.5 5.15453
18993.8 5.33315
18994.0 5.43252
18994.1 5.51275
18994.4 5.60908
18994.6 5.65572
18994.8 5.68331
18995.0 5.69158
18995.0 5.69143
18995.1 5.68981
18995.1 5.68713
18995.2 5.67695
18995.5 5.64135
18995.6 5.59114
18995.8 5.52434
18996.0 5.44156
18996.2 5.34357
18996.5 5.19303
18996.7 5.02744
18996.9 4.87537
18997.1 4.72048
18997.5 4.38556
18997.8 4.08409
18998.1 3.78161
18998.7 3.15869
18999.1 2.84895
18999.4 2.55000
18999.7 2.26566
19000.0 0.150119
20000.0 0.144543
21250.0 0.138147
22500.0 0.132376
23750.0 0.127139
25000.0 0.122362
26250.0 0.117874
27500.0 0.113748
28750.0 0.109941
30000.0 0.106415
31250.0 0.103137
32500.0 0.100083
35000.0 0.0945557
37500.0 0.0897175
40000.0 0.0854160
42500.0 0.0816411
45000.0 0.0782350
47500.0 0.0751439
50000.0 0.0723244
52500.0 0.0699555
55000.0 0.0677691
57500.0 0.0657438
60000.0 0.0638614
65000.0 0.0606041
70000.0 0.0577367
75000.0 0.0553843
80000.0 0.0532706
85000.0 0.0515926
90000.0 0.0500590
94999.9 0.0486502
99999.9 0.0473505
100000 0.0476839
111166 0.0460968
122333 0.0447073
133499 0.0434758
144665 0.0423733
150000 0.0418854
200000 0.0408667
206067 0.0409515
206246 0.0409540
206247 0.0409540
206269 0.0409543
206270 0.0409543
226973 0.0412271
250000 0.0415045
300000 0.0427093
346477 0.0440643
392953 0.0452837
420000 0.0459421
420000 0.0459421
439430 0.0463949
485906 0.0474175
485910 0.0474176
485956 0.0474185
485957 0.0474186
490000 0.0475038
500000 0.0477124
510252 0.0479982
520504 0.0482799
530755 0.0485577
531250 0.0485710
541007 0.0488318
541010 0.0488319
541231 0.0488377
541232 0.0488378
555848 0.0492221
562500 0.0493947
570463 0.0495994
585079 0.0499699
593750 0.0501867
599694 0.0503340
600000 0.0503415
600000 0.0503415
616012 0.0507331
625000 0.0509497
628196 0.0510263
640380 0.0513154
652564 0.0516008
656250 0.0516864
664748 0.0518824
664817 0.0518840
675744 0.0521334
686670 0.0523800
686674 0.0523801
687500 0.0523986
700000 0.0526771
701411 0.0527142
701701 0.0527218
714194 0.0530481
718750 0.0531662
726686 0.0533707
726690 0.0533708
726762 0.0533726
726763 0.0533727
726989 0.0533785
728303 0.0534122
728606 0.0534200
742370 0.0537706
742471 0.0537732
742526 0.0537746
750000 0.0539632
760838 0.0542346
760917 0.0542365
773939 0.0545593
781250 0.0547389
786380 0.0548643
786384 0.0548644
786385 0.0548644
786486 0.0548669
788504 0.0530734
790521 0.0513428
794556 0.0480613
795510 0.0473190
795512 0.0473174
800000 0.0439871
803275 0.0434294
809763 0.0423519
812500 0.0419080
816252 0.0413093
829228 0.0393238
829321 0.0393100
839487 0.0378423
843750 0.0372484
849653 0.0364462
864956 0.0344699
875000 0.0332492
880259 0.0326327
880260 0.0326326
880356 0.0326215
880457 0.0326098
880460 0.0326095
888902 0.0316520
897344 0.0307313
897445 0.0307205
900000 0.0304489
906250 0.0303241
914416 0.0301630
928832 0.0298841
937500 0.0297198
943248 0.0296121
957664 0.0293466
957665 0.0293466
957770 0.0293447
957772 0.0293447
957873 0.0293428
968405 0.0291529
968750 0.0291468
978937 0.0289663
989468 0.0287829
999999 0.0286025
1.00000E+06 0.0286025
1.00334E+06 0.0286190
1.01925E+06 0.0286969
1.03516E+06 0.0287738
1.03520E+06 0.0287740
1.03527E+06 0.0287743
1.03528E+06 0.0287743
1.05014E+06 0.0288453
1.05024E+06 0.0288457
1.06250E+06 0.0289036
1.06781E+06 0.0289285
1.06790E+06 0.0289290
1.06793E+06 0.0289291
1.07026E+06 0.0289400
1.07444E+06 0.0289595
1.08510E+06 0.0290089
1.08511E+06 0.0290090
1.08552E+06 0.0290108
1.10397E+06 0.0290954
1.10417E+06 0.0290963
1.11625E+06 0.0291511
1.12500E+06 0.0291904
1.12832E+06 0.0292053
1.12840E+06 0.0292057
1.12842E+06 0.0292057
1.12854E+06 0.0292063
1.12855E+06 0.0292063
1.12863E+06 0.0292067
1.12874E+06 0.0292072
1.14747E+06 0.0292903
1.14757E+06 0.0292908
1.15997E+06 0.0293452
1.15997E+06 0.0293452
1.16056E+06 0.0293462
1.16240E+06 0.0293492
1.16710E+06 0.0293570
1.17180E+06 0.0293647
1.18120E+06 0.0293801
1.18750E+06 0.0293903
1.19060E+06 0.0293953
1.20000E+06 0.0294105
1.21775E+06 0.0294388
1.23549E+06 0.0294667
1.25000E+06 0.0294892
1.26315E+06 0.0296769
1.27630E+06 0.0298638
1.28180E+06 0.0299418
1.28625E+06 0.0300048
1.29736E+06 0.0301616
1.29797E+06 0.0301702
1.31250E+06 0.0303746
1.31599E+06 0.0304235
1.31614E+06 0.0304256
1.32392E+06 0.0305345
1.33901E+06 0.0307450
1.35409E+06 0.0309545
1.36918E+06 0.0311631
1.37500E+06 0.0312434
1.38426E+06 0.0313708
1.39062E+06 0.0314582
1.40000E+06 0.0315866
1.41209E+06 0.0317517
1.42417E+06 0.0319161
1.43750E+06 0.0320969
1.44069E+06 0.0321401
1.44085E+06 0.0321422
1.44706E+06 0.0322262
1.44823E+06 0.0322420
1.45226E+06 0.0322963
1.46206E+06 0.0324283
1.47807E+06 0.0326431
1.50000E+06 0.0329359
1.50000E+06 0.0329359
1.51345E+06 0.0331792
1.51345E+06 0.0331793
1.51355E+06 0.0331810
1.51956E+06 0.0330169
1.52556E+06 0.0328542
1.52566E+06 0.0328515
1.52607E+06 0.0328404
1.52610E+06 0.0328396
1.53138E+06 0.0326979
1.54419E+06 0.0323586
1.55700E+06 0.0320255
1.55718E+06 0.0320209
1.55738E+06 0.0320157
1.56128E+06 0.0319156
1.56250E+06 0.0318844
1.56819E+06 0.0317396
1.56930E+06 0.0317114
1.58139E+06 0.0314081
1.59060E+06 0.0311805
1.59645E+06 0.0310375
1.61685E+06 0.0305480
1.62500E+06 0.0303561
1.63724E+06 0.0300722
1.63742E+06 0.0300680
1.64300E+06 0.0299402
1.64300E+06 0.0299402
1.64310E+06 0.0299379
1.64512E+06 0.0296736
1.64522E+06 0.0296667
1.64522E+06 0.0296664
1.64954E+06 0.0293702
1.65385E+06 0.0290777
1.66248E+06 0.0285034
1.66258E+06 0.0284969
1.67517E+06 0.0276850
1.68750E+06 0.0269174
1.68775E+06 0.0269021
1.70000E+06 0.0261666
1.70089E+06 0.0261142
1.71302E+06 0.0254128
1.72514E+06 0.0247350
1.73757E+06 0.0240636
1.75000E+06 0.0234151
1.76071E+06 0.0233269
1.76082E+06 0.0233260
1.76122E+06 0.0233227
1.77662E+06 0.0231975
1.78140E+06 0.0231589
1.78353E+06 0.0231418
1.78827E+06 0.0231039
1.80160E+06 0.0229980
1.81250E+06 0.0229123
1.81775E+06 0.0228714
1.83390E+06 0.0227466
1.85005E+06 0.0226236
1.86620E+06 0.0225023
1.87500E+06 0.0224369
1.88390E+06 0.0223713
1.88422E+06 0.0223689
1.88433E+06 0.0223681
1.88916E+06 0.0223327
1.88916E+06 0.0223327
1.89472E+06 0.0222600
1.90028E+06 0.0221877
1.91382E+06 0.0220136
1.92736E+06 0.0218421
1.92740E+06 0.0218416
1.93750E+06 0.0217153
1.94300E+06 0.0216471
1.95860E+06 0.0214558
1.98040E+06 0.0211939
1.98524E+06 0.0211366
1.98566E+06 0.0211316
1.99911E+06 0.0209739
1.99921E+06 0.0209651
2.00000E+06 0.0208953
2.00596E+06 0.0208554
2.01000E+06 0.0208286
2.01000E+06 0.0208285
2.02126E+06 0.0207540
2.03829E+06 0.0206426
2.03830E+06 0.0206425
2.03839E+06 0.0206419
2.05320E+06 0.0205463
2.05353E+06 0.0205442
2.05371E+06 0.0205430
2.05859E+06 0.0205118
2.05902E+06 0.0205090
2.06060E+06 0.0204989
2.08961E+06 0.0203159
2.09184E+06 0.0203020
2.09403E+06 0.0202883
2.09450E+06 0.0202854
2.10743E+06 0.0202055
2.11764E+06 0.0201429
2.11764E+06 0.0201429
2.12262E+06 0.0201247
2.12648E+06 0.0201107
2.12659E+06 0.0201103
2.13940E+06 0.0200639
2.15220E+06 0.0200180
2.16114E+06 0.0199861
2.17781E+06 0.0199271
2.20342E+06 0.0198378
2.21486E+06 0.0197983
2.22903E+06 0.0197499
2.22950E+06 0.0197483
2.22964E+06 0.0197478
2.24264E+06 0.0197037
2.24264E+06 0.0197037
2.24671E+06 0.0196304
2.24691E+06 0.0196268
2.25000E+06 0.0195714
2.25800E+06 0.0194291
2.25800E+06 0.0194291
2.26533E+06 0.0193246
2.26857E+06 0.0192787
2.26860E+06 0.0192783
2.28760E+06 0.0190125
2.30660E+06 0.0187526
2.30765E+06 0.0187384
2.31864E+06 0.0185908
2.31985E+06 0.0185747
2.32229E+06 0.0185422
2.33863E+06 0.0183271
2.35740E+06 0.0180849
2.35744E+06 0.0180843
2.36362E+06 0.0180057
2.36774E+06 0.0179536
2.36785E+06 0.0179522
2.36815E+06 0.0179484
2.37601E+06 0.0178497
2.39520E+06 0.0176124
2.41836E+06 0.0173325
2.41870E+06 0.0173285
2.41891E+06 0.0173260
2.42150E+06 0.0172951
2.42972E+06 0.0171979
2.43999E+06 0.0170776
2.44473E+06 0.0170225
2.44903E+06 0.0169728
2.44953E+06 0.0169670
2.45162E+06 0.0169430
2.45172E+06 0.0169418
2.45280E+06 0.0169352
2.46405E+06 0.0168668
2.46627E+06 0.0168204
2.47524E+06 0.0167610
2.48509E+06 0.0166962
2.49494E+06 0.0166319
2.50000E+06 0.0165991
2.50679E+06 0.0165552
2.50709E+06 0.0165528
2.50710E+06 0.0165527
2.51101E+06 0.0165213
2.51973E+06 0.0164516
2.52000E+06 0.0164494
2.52000E+06 0.0164494
2.52050E+06 0.0164455
2.52629E+06 0.0163995
2.52781E+06 0.0163924
2.53212E+06 0.0163723
2.54735E+06 0.0163016
2.55473E+06 0.0162676
2.55483E+06 0.0162671
2.55607E+06 0.0162614
2.55790E+06 0.0162530
2.56054E+06 0.0162410
2.56055E+06 0.0162409
2.56092E+06 0.0162392
2.56110E+06 0.0162384
2.56112E+06 0.0162383
2.56712E+06 0.0162109
2.57261E+06 0.0161859
2.57810E+06 0.0161611
2.58908E+06 0.0161116
2.59437E+06 0.0160879
2.59457E+06 0.0160870
2.60973E+06 0.0160195
2.61615E+06 0.0159912
2.62128E+06 0.0159686
2.62128E+06 0.0159686
2.62159E+06 0.0159672
2.62981E+06 0.0159312
2.63803E+06 0.0158954
2.63955E+06 0.0158888
2.64107E+06 0.0158822
2.64168E+06 0.0158795
2.64645E+06 0.0158589
2.66172E+06 0.0157932
2.67699E+06 0.0157281
2.69973E+06 0.0156324
2.70753E+06 0.0155999
2.73807E+06 0.0154742
2.76861E+06 0.0153509
2.76923E+06 0.0153484
2.76943E+06 0.0153476
2.78973E+06 0.0152669
2.79029E+06 0.0152647
2.79069E+06 0.0152632
2.79301E+06 0.0152540
2.79783E+06 0.0152351
2.83530E+06 0.0150895
2.83594E+06 0.0150871
2.85081E+06 0.0150303
2.86636E+06 0.0149714
2.87936E+06 0.0149226
2.88098E+06 0.0149165
2.88100E+06 0.0149165
2.89650E+06 0.0148588
2.90038E+06 0.0148445
2.90103E+06 0.0148421
2.90325E+06 0.0148339
2.92416E+06 0.0147573
2.94507E+06 0.0146817
2.96597E+06 0.0146069
2.98688E+06 0.0145331
2.98755E+06 0.0145307
2.99000E+06 0.0145221
2.99000E+06 0.0145221
2.99685E+06 0.0144982
2.99690E+06 0.0144980
2.99695E+06 0.0144978
3.00000E+06 0.0144872
3.00189E+06 0.0144782
3.00379E+06 0.0144691
3.00568E+06 0.0144601
3.00758E+06 0.0144511
3.00781E+06 0.0144500
3.00947E+06 0.0144421
3.01136E+06 0.0144331
3.01326E+06 0.0144241
3.01515E+06 0.0144152
3.01563E+06 0.0144129
3.01704E+06 0.0144062
3.01894E+06 0.0143973
3.02083E+06 0.0143883
3.02273E+06 0.0143794
3.02344E+06 0.0143760
3.02462E+06 0.0143705
3.02651E+06 0.0143616
3.02841E+06 0.0143527
3.03030E+06 0.0143438
3.03120E+06 0.0143396
3.03125E+06 0.0143394
3.03160E+06 0.0143377
3.03190E+06 0.0143363
3.03292E+06 0.0143316
3.03646E+06 0.0143150
3.03906E+06 0.0143029
3.04000E+06 0.0142985
3.04281E+06 0.0142854
3.04563E+06 0.0142724
3.04688E+06 0.0142666
3.04844E+06 0.0142593
3.05125E+06 0.0142463
3.05406E+06 0.0142334
3.05469E+06 0.0142305
3.05688E+06 0.0142204
3.05969E+06 0.0142075
3.06250E+06 0.0141945
3.06445E+06 0.0141856
3.06641E+06 0.0141766
3.06836E+06 0.0141677
3.07031E+06 0.0141588
3.07031E+06 0.0141588
3.07227E+06 0.0141499
3.07422E+06 0.0141410
3.07617E+06 0.0141321
3.07813E+06 0.0141232
3.07813E+06 0.0141232
3.08008E+06 0.0141144
3.08203E+06 0.0141055
3.08399E+06 0.0140967
3.08594E+06 0.0140878
3.08594E+06 0.0140878
3.08789E+06 0.0140790
3.08984E+06 0.0140702
3.09180E+06 0.0140614
3.09375E+06 0.0140526
3.09632E+06 0.0140411
3.09773E+06 0.0140347
3.10114E+06 0.0140195
3.10156E+06 0.0140176
3.10455E+06 0.0140042
3.10796E+06 0.0139890
3.10938E+06 0.0139827
3.11137E+06 0.0139739
3.11477E+06 0.0139587
3.11719E+06 0.0139480
3.11818E+06 0.0139436
3.12159E+06 0.0139286
3.12500E+06 0.0139135
3.12520E+06 0.0139126
3.12523E+06 0.0139125
3.12718E+06 0.0139039
3.12912E+06 0.0138954
3.13107E+06 0.0138868
3.13281E+06 0.0138792
3.13301E+06 0.0138783
3.13496E+06 0.0138698
3.13691E+06 0.0138613
3.13885E+06 0.0138527
3.14063E+06 0.0138450
3.14080E+06 0.0138443
3.14274E+06 0.0138358
3.14469E+06 0.0138273
3.14664E+06 0.0138188
3.14844E+06 0.0138110
3.14858E+06 0.0138104
3.15053E+06 0.0138019
3.15247E+06 0.0137935
3.15442E+06 0.0137851
3.15625E+06 0.0137772
3.15637E+06 0.0137767
3.15831E+06 0.0137683
3.16026E+06 0.0137599
3.16220E+06 0.0137515
3.16406E+06 0.0137435
3.16415E+06 0.0137431
3.16610E+06 0.0137348
3.16804E+06 0.0137264
3.16999E+06 0.0137181
3.17188E+06 0.0137100
3.17193E+06 0.0137097
3.17388E+06 0.0137014
3.17583E+06 0.0136931
3.17777E+06 0.0136848
3.17969E+06 0.0136766
3.17972E+06 0.0136765
3.18166E+06 0.0136682
3.18361E+06 0.0136600
3.18556E+06 0.0136517
3.18750E+06 0.0136435
3.19017E+06 0.0136322
3.19284E+06 0.0136209
3.19531E+06 0.0136105
3.19550E+06 0.0136096
3.19817E+06 0.0135984
3.20042E+06 0.0135889
3.20268E+06 0.0135795
3.20313E+06 0.0135776
3.20493E+06 0.0135700
3.20718E+06 0.0135606
3.20943E+06 0.0135512
3.21094E+06 0.0135449
3.21169E+06 0.0135418
3.21394E+06 0.0135324
3.21619E+06 0.0135230
3.21807E+06 0.0135152
3.21875E+06 0.0135124
3.21995E+06 0.0135074
3.22183E+06 0.0134996
3.22371E+06 0.0134918
3.22656E+06 0.0134800
3.22700E+06 0.0134782
3.23028E+06 0.0134646
3.23357E+06 0.0134511
3.23438E+06 0.0134477
3.23686E+06 0.0134375
3.24014E+06 0.0134241
3.24219E+06 0.0134157
3.24343E+06 0.0134106
3.24671E+06 0.0133972
3.25000E+06 0.0133838
3.25353E+06 0.0133694
3.25706E+06 0.0133550
3.25781E+06 0.0133520
3.26059E+06 0.0133407
3.26412E+06 0.0133265
3.26563E+06 0.0133203
3.26764E+06 0.0133122
3.27117E+06 0.0132980
3.27344E+06 0.0132889
3.27470E+06 0.0132838
3.27823E+06 0.0132697
3.28125E+06 0.0132576
3.28176E+06 0.0132555
3.28529E+06 0.0132415
3.28882E+06 0.0132274
3.28906E+06 0.0132264
3.29235E+06 0.0132134
3.29587E+06 0.0131994
3.29688E+06 0.0131954
3.29940E+06 0.0131854
3.30293E+06 0.0131714
3.30469E+06 0.0131645
3.30646E+06 0.0131575
3.30712E+06 0.0131549
3.31016E+06 0.0131430
3.31250E+06 0.0131338
3.31321E+06 0.0131310
3.31625E+06 0.0131191
3.31930E+06 0.0131072
3.32031E+06 0.0131032
3.32234E+06 0.0130953
3.32538E+06 0.0130834
3.32813E+06 0.0130727
3.32843E+06 0.0130716
3.33147E+06 0.0130598
3.33451E+06 0.0130480
3.33594E+06 0.0130424
3.33756E+06 0.0130362
3.34060E+06 0.0130244
3.34365E+06 0.0130127
3.34375E+06 0.0130123
3.34669E+06 0.0130010
3.34973E+06 0.0129893
3.35156E+06 0.0129823
3.35278E+06 0.0129776
3.35582E+06 0.0129660
3.35886E+06 0.0129543
3.35938E+06 0.0129524
3.36191E+06 0.0129427
3.36495E+06 0.0129311
3.36719E+06 0.0129226
3.36800E+06 0.0129196
3.37104E+06 0.0129080
3.37408E+06 0.0128965
3.37500E+06 0.0128930
3.37713E+06 0.0128850
3.38017E+06 0.0128735
3.38281E+06 0.0128636
3.38321E+06 0.0128620
3.38626E+06 0.0128506
3.38930E+06 0.0128392
3.39063E+06 0.0128342
3.39235E+06 0.0128278
3.39539E+06 0.0128164
3.39843E+06 0.0128050
3.39844E+06 0.0128050
3.40148E+06 0.0127937
3.40452E+06 0.0127824
3.40608E+06 0.0127766
3.40625E+06 0.0127759
3.40797E+06 0.0127696
3.40985E+06 0.0127626
3.41174E+06 0.0127556
3.41362E+06 0.0127486
3.41406E+06 0.0127470
3.41678E+06 0.0127370
3.41993E+06 0.0127254
3.42188E+06 0.0127182
3.42309E+06 0.0127138
3.42624E+06 0.0127022
3.42940E+06 0.0126906
3.42969E+06 0.0126895
3.43255E+06 0.0126791
3.43571E+06 0.0126675
3.43750E+06 0.0126610
3.43886E+06 0.0126560
3.44202E+06 0.0126445
3.44517E+06 0.0126331
3.44531E+06 0.0126326
3.44833E+06 0.0126216
3.45148E+06 0.0126102
3.45313E+06 0.0126043
3.45464E+06 0.0125988
3.45779E+06 0.0125875
3.46094E+06 0.0125761
3.46095E+06 0.0125761
3.46410E+06 0.0125648
3.46634E+06 0.0125567
3.46859E+06 0.0125487
3.46875E+06 0.0125481
3.47083E+06 0.0125406
3.47308E+06 0.0125326
3.47532E+06 0.0125246
3.47656E+06 0.0125202
3.47756E+06 0.0125166
3.47981E+06 0.0125086
3.48205E+06 0.0125006
3.48429E+06 0.0124927
3.48438E+06 0.0124924
3.48654E+06 0.0124847
3.48878E+06 0.0124768
3.49103E+06 0.0124688
3.49219E+06 0.0124647
3.49327E+06 0.0124609
3.49551E+06 0.0124530
3.49776E+06 0.0124451
3.50000E+06 0.0124372
3.50000E+06 0.0124372
3.50221E+06 0.0124294
3.50441E+06 0.0124217
3.50662E+06 0.0124140
3.50781E+06 0.0124098
3.50883E+06 0.0124062
3.51103E+06 0.0123985
3.51324E+06 0.0123908
3.51544E+06 0.0123831
3.51563E+06 0.0123825
3.51765E+06 0.0123754
3.51986E+06 0.0123677
3.52206E+06 0.0123601
3.52344E+06 0.0123553
3.52427E+06 0.0123524
3.52648E+06 0.0123448
3.52868E+06 0.0123371
3.53089E+06 0.0123295
3.53125E+06 0.0123282
3.53309E+06 0.0123219
3.53530E+06 0.0123143
3.53610E+06 0.0123115
3.53680E+06 0.0123091
3.53760E+06 0.0123063
3.53906E+06 0.0123013
3.54020E+06 0.0122974
3.54281E+06 0.0122884
3.54541E+06 0.0122795
3.54688E+06 0.0122745
3.54801E+06 0.0122706
3.55061E+06 0.0122617
3.55322E+06 0.0122528
3.55469E+06 0.0122478
3.55582E+06 0.0122439
3.55842E+06 0.0122351
3.56102E+06 0.0122262
3.56250E+06 0.0122212
3.56363E+06 0.0122174
3.56623E+06 0.0122086
3.56883E+06 0.0121997
3.57031E+06 0.0121947
3.57143E+06 0.0121909
3.57404E+06 0.0121822
3.57664E+06 0.0121734
3.57813E+06 0.0121684
3.57924E+06 0.0121646
3.58087E+06 0.0121591
3.58329E+06 0.0121510
3.58571E+06 0.0121429
3.58594E+06 0.0121421
3.58813E+06 0.0121348
3.59055E+06 0.0121267
3.59297E+06 0.0121186
3.59375E+06 0.0121160
3.59539E+06 0.0121105
3.59781E+06 0.0121025
3.60023E+06 0.0120944
3.60156E+06 0.0120900
3.60265E+06 0.0120864
3.60507E+06 0.0120784
3.60749E+06 0.0120703
3.60938E+06 0.0120641
3.60991E+06 0.0120623
3.61233E+06 0.0120543
3.61475E+06 0.0120463
3.61717E+06 0.0120384
3.61719E+06 0.0120383
3.61959E+06 0.0120304
3.62153E+06 0.0120240
3.62389E+06 0.0120163
3.62500E+06 0.0120126
3.62625E+06 0.0120085
3.62861E+06 0.0120008
3.63097E+06 0.0119931
3.63281E+06 0.0119871
3.63332E+06 0.0119854
3.63568E+06 0.0119777
3.63804E+06 0.0119700
3.64040E+06 0.0119623
3.64063E+06 0.0119616
3.64276E+06 0.0119547
3.64512E+06 0.0119470
3.64748E+06 0.0119394
3.64844E+06 0.0119362
3.64984E+06 0.0119317
3.65219E+06 0.0119241
3.65455E+06 0.0119165
3.65625E+06 0.0119110
3.65691E+06 0.0119089
3.65927E+06 0.0119013
3.66094E+06 0.0118959
3.66406E+06 0.0118859
3.66458E+06 0.0118842
3.66658E+06 0.0118778
3.66857E+06 0.0118714
3.67057E+06 0.0118650
3.67188E+06 0.0118608
3.67257E+06 0.0118586
3.67457E+06 0.0118522
3.67656E+06 0.0118459
3.67856E+06 0.0118395
3.67969E+06 0.0118359
3.68056E+06 0.0118331
3.68255E+06 0.0118268
3.68455E+06 0.0118205
3.68655E+06 0.0118141
3.68750E+06 0.0118111
3.68854E+06 0.0118078
3.69054E+06 0.0118015
3.69254E+06 0.0117951
3.69453E+06 0.0117888
3.69531E+06 0.0117864
3.69653E+06 0.0117825
3.69853E+06 0.0117762
3.70052E+06 0.0117699
3.70252E+06 0.0117637
3.70313E+06 0.0117617
3.70452E+06 0.0117574
3.70652E+06 0.0117511
3.70851E+06 0.0117448
3.71051E+06 0.0117386
3.71094E+06 0.0117372
3.71251E+06 0.0117323
3.71450E+06 0.0117261
3.71650E+06 0.0117199
3.71850E+06 0.0117136
3.71875E+06 0.0117128
3.72049E+06 0.0117074
3.72249E+06 0.0117012
3.72449E+06 0.0116950
3.72648E+06 0.0116888
3.72656E+06 0.0116885
3.72848E+06 0.0116826
3.72850E+06 0.0116825
3.73119E+06 0.0116742
3.73388E+06 0.0116659
3.73438E+06 0.0116643
3.73656E+06 0.0116576
3.73925E+06 0.0116493
3.74194E+06 0.0116410
3.74219E+06 0.0116402
3.74463E+06 0.0116327
3.74731E+06 0.0116245
3.75000E+06 0.0116162
3.75288E+06 0.0116074
3.75576E+06 0.0115986
3.75781E+06 0.0115923
3.75864E+06 0.0115898
3.76151E+06 0.0115810
3.76439E+06 0.0115723
3.76563E+06 0.0115685
3.76727E+06 0.0115635
3.77015E+06 0.0115548
3.77303E+06 0.0115461
3.77344E+06 0.0115448
3.77591E+06 0.0115373
3.77879E+06 0.0115286
3.78125E+06 0.0115212
3.78166E+06 0.0115200
3.78454E+06 0.0115113
3.78742E+06 0.0115026
3.78906E+06 0.0114977
3.79030E+06 0.0114940
3.79318E+06 0.0114854
3.79606E+06 0.0114767
3.79688E+06 0.0114743
3.79893E+06 0.0114681
3.80181E+06 0.0114595
3.80469E+06 0.0114510
3.80469E+06 0.0114509
3.80757E+06 0.0114424
3.81045E+06 0.0114338
3.81250E+06 0.0114277
3.81333E+06 0.0114253
3.81621E+06 0.0114168
3.81908E+06 0.0114082
3.82031E+06 0.0114046
3.82196E+06 0.0113997
3.82484E+06 0.0113912
3.82772E+06 0.0113828
3.82813E+06 0.0113816
3.83060E+06 0.0113743
3.83348E+06 0.0113658
