Ca-42(n,g) ENDFB-8.0
Energy(eV) XS(b)
2.29592E+06 0.00191648
2.29796E+06 0.00191667
2.30000E+06 0.00191687
2.30282E+06 0.00191714
2.30564E+06 0.00191741
2.30846E+06 0.00191769
2.31128E+06 0.00191796
2.31410E+06 0.00191823
2.31692E+06 0.00191850
2.31975E+06 0.00191877
2.32257E+06 0.00191904
2.32539E+06 0.00191931
2.32821E+06 0.00191958
2.33103E+06 0.00191984
2.33385E+06 0.00192011
2.33667E+06 0.00192038
2.33949E+06 0.00192065
2.34231E+06 0.00192092
2.34513E+06 0.00192118
2.34685E+06 0.00192135
2.34856E+06 0.00192151
2.35028E+06 0.00192167
2.35199E+06 0.00192183
2.35370E+06 0.00192200
2.35542E+06 0.00192216
2.35713E+06 0.00192232
2.35885E+06 0.00192248
2.36056E+06 0.00192264
2.36228E+06 0.00192280
2.36399E+06 0.00192297
2.36571E+06 0.00192313
2.36742E+06 0.00192329
2.36914E+06 0.00192345
2.37085E+06 0.00192361
2.37257E+06 0.00192377
2.37428E+06 0.00192393
2.37600E+06 0.00192409
2.37771E+06 0.00192425
2.37942E+06 0.00192441
2.38114E+06 0.00192457
2.38285E+06 0.00192473
2.38457E+06 0.00192489
2.38628E+06 0.00192505
2.38800E+06 0.00192521
2.38971E+06 0.00192537
2.39143E+06 0.00192553
2.39314E+06 0.00192569
2.39486E+06 0.00192585
2.39657E+06 0.00192601
2.39829E+06 0.00192617
2.40000E+06 0.00192633
2.40258E+06 0.00192378
2.40515E+06 0.00192123
2.40773E+06 0.00191869
2.41031E+06 0.00191615
2.41288E+06 0.00191362
2.41546E+06 0.00191110
2.41804E+06 0.00190858
2.42061E+06 0.00190607
2.42319E+06 0.00190356
2.42577E+06 0.00190106
2.42834E+06 0.00189857
2.43092E+06 0.00189608
2.43350E+06 0.00189360
2.43607E+06 0.00189112
2.43865E+06 0.00188865
2.44123E+06 0.00188619
2.44380E+06 0.00188373
2.44638E+06 0.00188128
2.44896E+06 0.00187883
2.45153E+06 0.00187639
2.45411E+06 0.00187395
2.45669E+06 0.00187152
2.45926E+06 0.00186910
2.46184E+06 0.00186668
2.46442E+06 0.00186427
2.46699E+06 0.00186186
2.46957E+06 0.00185946
2.47214E+06 0.00185706
2.47472E+06 0.00185467
2.47730E+06 0.00185229
2.47987E+06 0.00184991
2.48245E+06 0.00184753
2.48684E+06 0.00184350
2.49123E+06 0.00183949
2.49561E+06 0.00183549
2.50000E+06 0.00183151
2.50313E+06 0.00182868
2.50625E+06 0.00182587
2.50938E+06 0.00182305
2.51250E+06 0.00182025
2.51563E+06 0.00181746
2.51875E+06 0.00181467
2.52188E+06 0.00181189
2.52500E+06 0.00180912
2.52813E+06 0.00180635
2.53125E+06 0.00180359
2.53438E+06 0.00180084
2.53750E+06 0.00179810
2.54063E+06 0.00179537
2.54375E+06 0.00179264
2.54688E+06 0.00178992
2.55000E+06 0.00178721
2.55313E+06 0.00178451
2.55625E+06 0.00178181
2.55938E+06 0.00177912
2.56250E+06 0.00177644
2.56563E+06 0.00177376
2.56875E+06 0.00177109
2.57188E+06 0.00176843
2.57500E+06 0.00176578
2.57813E+06 0.00176313
2.58125E+06 0.00176050
2.58438E+06 0.00175786
2.58750E+06 0.00175524
2.59063E+06 0.00175262
2.59375E+06 0.00175001
2.59688E+06 0.00174741
2.60000E+06 0.00174481
2.60313E+06 0.00174356
2.60625E+06 0.00174231
2.60938E+06 0.00174107
2.61250E+06 0.00173982
2.61563E+06 0.00173858
2.61875E+06 0.00173734
2.62188E+06 0.00173611
2.62500E+06 0.00173487
2.62813E+06 0.00173364
2.63125E+06 0.00173241
2.63438E+06 0.00173118
2.63750E+06 0.00172996
2.64063E+06 0.00172874
2.64375E+06 0.00172752
2.64688E+06 0.00172630
2.65000E+06 0.00172508
2.65313E+06 0.00172387
2.65625E+06 0.00172266
2.65938E+06 0.00172145
2.66250E+06 0.00172025
2.66563E+06 0.00171904
2.66875E+06 0.00171784
2.67188E+06 0.00171664
2.67500E+06 0.00171544
2.67813E+06 0.00171425
2.68125E+06 0.00171305
2.68438E+06 0.00171186
2.68750E+06 0.00171068
2.69063E+06 0.00170949
2.69375E+06 0.00170831
2.69688E+06 0.00170712
2.70000E+06 0.00170594
2.70313E+06 0.00170477
2.70625E+06 0.00170359
2.70938E+06 0.00170242
2.71250E+06 0.00170125
2.71563E+06 0.00170008
2.71875E+06 0.00169891
2.72188E+06 0.00169775
2.72500E+06 0.00169658
2.72813E+06 0.00169542
2.73125E+06 0.00169427
2.73438E+06 0.00169311
2.73750E+06 0.00169196
2.74063E+06 0.00169080
2.74375E+06 0.00168965
2.74688E+06 0.00168851
2.75000E+06 0.00168736
2.75313E+06 0.00168622
2.75625E+06 0.00168508
2.75938E+06 0.00168394
2.76250E+06 0.00168280
2.76563E+06 0.00168166
2.76875E+06 0.00168053
2.77188E+06 0.00167940
2.77500E+06 0.00167827
2.77813E+06 0.00167714
2.78125E+06 0.00167602
2.78438E+06 0.00167490
2.78750E+06 0.00167377
2.79063E+06 0.00167266
2.79375E+06 0.00167154
2.79688E+06 0.00167042
2.80000E+06 0.00166931
2.80226E+06 0.00166602
2.80452E+06 0.00166273
2.80678E+06 0.00165946
2.80904E+06 0.00165619
2.81143E+06 0.00165275
2.81381E+06 0.00164933
2.81620E+06 0.00164591
2.81858E+06 0.00164250
2.82113E+06 0.00163888
2.82367E+06 0.00163527
2.82621E+06 0.00163166
2.82876E+06 0.00162807
2.83130E+06 0.00162449
2.83385E+06 0.00162093
2.83639E+06 0.00161737
2.83894E+06 0.00161382
2.84148E+06 0.00161029
2.84402E+06 0.00160677
2.84657E+06 0.00160325
2.84911E+06 0.00159975
2.85166E+06 0.00159626
2.85420E+06 0.00159278
2.85675E+06 0.00158931
2.85929E+06 0.00158585
2.86184E+06 0.00158240
2.86438E+06 0.00157896
2.86692E+06 0.00157553
2.86947E+06 0.00157211
2.87201E+06 0.00156871
2.87456E+06 0.00156531
2.87710E+06 0.00156192
2.87965E+06 0.00155855
2.88219E+06 0.00155518
2.88473E+06 0.00155183
2.88728E+06 0.00154848
2.88982E+06 0.00154514
2.89237E+06 0.00154182
2.89491E+06 0.00153850
2.89746E+06 0.00153520
2.90000E+06 0.00153191
2.90230E+06 0.00152893
2.90461E+06 0.00152596
2.90691E+06 0.00152300
2.90922E+06 0.00152005
2.91152E+06 0.00151711
2.91382E+06 0.00151418
2.91613E+06 0.00151125
2.91843E+06 0.00150833
2.92098E+06 0.00150511
2.92353E+06 0.00150190
2.92608E+06 0.00149870
2.92863E+06 0.00149551
2.93118E+06 0.00149233
2.93373E+06 0.00148916
2.93627E+06 0.00148599
2.93882E+06 0.00148284
2.94137E+06 0.00147970
2.94392E+06 0.00147656
2.94647E+06 0.00147344
2.94902E+06 0.00147032
2.95157E+06 0.00146722
2.95412E+06 0.00146412
2.95667E+06 0.00146103
2.95922E+06 0.00145795
2.96177E+06 0.00145488
2.96431E+06 0.00145182
2.96686E+06 0.00144877
2.96941E+06 0.00144573
2.97196E+06 0.00144269
2.97451E+06 0.00143967
2.97706E+06 0.00143665
2.97961E+06 0.00143365
2.98216E+06 0.00143065
2.98471E+06 0.00142766
2.98726E+06 0.00142468
2.98980E+06 0.00142171
2.99235E+06 0.00141875
2.99490E+06 0.00141579
2.99745E+06 0.00141285
3.00000E+06 0.00140991
3.00230E+06 0.00140982
3.00460E+06 0.00140973
3.00689E+06 0.00140964
3.00919E+06 0.00140956
3.01149E+06 0.00140947
3.01378E+06 0.00140938
3.01608E+06 0.00140929
3.01838E+06 0.00140920
3.02068E+06 0.00140911
3.02297E+06 0.00140902
3.02527E+06 0.00140894
3.02757E+06 0.00140885
3.02986E+06 0.00140876
3.03216E+06 0.00140867
3.03446E+06 0.00140858
3.03676E+06 0.00140850
3.03905E+06 0.00140841
3.04135E+06 0.00140832
3.04365E+06 0.00140823
3.04594E+06 0.00140815
3.04824E+06 0.00140806
3.05054E+06 0.00140797
3.05284E+06 0.00140788
3.05513E+06 0.00140780
3.05743E+06 0.00140771
3.05973E+06 0.00140762
3.06203E+06 0.00140753
3.06432E+06 0.00140745
3.06662E+06 0.00140736
3.06892E+06 0.00140727
3.07121E+06 0.00140719
3.07351E+06 0.00140710
3.07517E+06 0.00140704
3.07682E+06 0.00140698
3.07848E+06 0.00140691
3.08013E+06 0.00140685
3.08179E+06 0.00140679
3.08344E+06 0.00140673
3.08510E+06 0.00140666
3.08676E+06 0.00140660
3.08841E+06 0.00140654
3.09007E+06 0.00140648
3.09172E+06 0.00140642
3.09338E+06 0.00140635
3.09503E+06 0.00140629
3.09669E+06 0.00140623
3.09835E+06 0.00140617
3.10000E+06 0.00140611
3.10156E+06 0.00140605
3.10313E+06 0.00140599
3.10469E+06 0.00140593
3.10625E+06 0.00140587
3.10781E+06 0.00140581
3.10938E+06 0.00140576
3.11094E+06 0.00140570
3.11250E+06 0.00140564
3.11406E+06 0.00140558
3.11563E+06 0.00140552
3.11719E+06 0.00140546
3.11875E+06 0.00140541
3.12031E+06 0.00140535
3.12188E+06 0.00140529
3.12344E+06 0.00140523
3.12500E+06 0.00140517
3.12656E+06 0.00140512
3.12813E+06 0.00140506
3.13125E+06 0.00140494
3.13438E+06 0.00140483
3.13750E+06 0.00140471
3.14063E+06 0.00140460
3.14375E+06 0.00140448
3.14688E+06 0.00140437
3.15000E+06 0.00140425
3.15313E+06 0.00140414
3.15625E+06 0.00140402
3.15938E+06 0.00140391
3.16250E+06 0.00140379
3.16563E+06 0.00140368
3.16875E+06 0.00140357
3.17188E+06 0.00140345
3.17500E+06 0.00140334
3.17813E+06 0.00140322
3.18125E+06 0.00140311
3.18438E+06 0.00140300
3.18750E+06 0.00140288
3.19063E+06 0.00140277
3.19375E+06 0.00140266
3.19688E+06 0.00140254
3.20000E+06 0.00140243
3.20206E+06 0.00140227
3.20413E+06 0.00140212
3.20619E+06 0.00140196
3.20825E+06 0.00140180
3.21031E+06 0.00140164
3.21238E+06 0.00140149
3.21444E+06 0.00140133
3.21650E+06 0.00140117
3.21856E+06 0.00140102
3.22063E+06 0.00140086
3.22269E+06 0.00140070
3.22475E+06 0.00140055
3.22681E+06 0.00140039
3.22888E+06 0.00140023
3.23094E+06 0.00140008
3.23300E+06 0.00139992
3.23506E+06 0.00139977
3.23713E+06 0.00139961
3.23919E+06 0.00139945
3.24125E+06 0.00139930
3.24331E+06 0.00139914
3.24538E+06 0.00139899
3.24744E+06 0.00139883
3.24950E+06 0.00139868
3.25156E+06 0.00139852
3.25363E+06 0.00139837
3.25569E+06 0.00139821
3.25775E+06 0.00139806
3.25981E+06 0.00139791
3.26188E+06 0.00139775
3.26394E+06 0.00139760
3.26600E+06 0.00139744
3.26600E+06 0.00139744
3.26813E+06 0.00139728
3.27025E+06 0.00139713
3.27238E+06 0.00139697
3.27450E+06 0.00139681
3.27663E+06 0.00139665
3.27875E+06 0.00139649
3.28088E+06 0.00139633
3.28300E+06 0.00139618
3.28513E+06 0.00139602
3.28725E+06 0.00139586
3.28938E+06 0.00139570
3.29150E+06 0.00139555
3.29363E+06 0.00139539
3.29575E+06 0.00139523
3.29788E+06 0.00139508
3.30000E+06 0.00139492
3.30201E+06 0.00139477
3.30402E+06 0.00139462
3.30602E+06 0.00139448
3.30803E+06 0.00139433
3.31004E+06 0.00139418
3.31205E+06 0.00139403
3.31405E+06 0.00139389
3.31606E+06 0.00139374
3.31807E+06 0.00139359
3.32008E+06 0.00139344
3.32208E+06 0.00139330
3.32409E+06 0.00139315
3.32610E+06 0.00139300
3.32811E+06 0.00139286
3.33011E+06 0.00139271
3.33212E+06 0.00139256
3.33212E+06 0.00139256
3.33507E+06 0.00139235
3.33802E+06 0.00139213
3.34098E+06 0.00139192
3.34393E+06 0.00139170
3.34688E+06 0.00139149
3.34983E+06 0.00139128
3.35278E+06 0.00139106
3.35573E+06 0.00139085
3.35868E+06 0.00139064
3.36163E+06 0.00139042
3.36458E+06 0.00139021
3.36753E+06 0.00139000
3.37048E+06 0.00138978
3.37343E+06 0.00138957
3.37638E+06 0.00138936
3.37933E+06 0.00138915
3.37933E+06 0.00138915
3.38192E+06 0.00138896
3.38450E+06 0.00138878
3.38708E+06 0.00138859
3.38967E+06 0.00138841
3.39225E+06 0.00138822
3.39483E+06 0.00138804
3.39742E+06 0.00138785
3.40000E+06 0.00138767
3.40197E+06 0.00138620
3.40395E+06 0.00138473
3.40592E+06 0.00138326
3.40789E+06 0.00138179
3.40986E+06 0.00138033
3.41184E+06 0.00137887
3.41381E+06 0.00137741
3.41578E+06 0.00137595
3.41775E+06 0.00137450
3.41973E+06 0.00137305
3.42170E+06 0.00137160
3.42367E+06 0.00137015
3.42564E+06 0.00136871
3.42762E+06 0.00136726
3.42959E+06 0.00136582
3.43156E+06 0.00136439
3.43353E+06 0.00136295
3.43551E+06 0.00136152
3.43748E+06 0.00136009
3.43945E+06 0.00135866
3.44142E+06 0.00135723
3.44340E+06 0.00135581
3.44537E+06 0.00135439
3.44734E+06 0.00135297
3.44931E+06 0.00135155
3.45129E+06 0.00135014
3.45326E+06 0.00134873
3.45523E+06 0.00134732
3.45720E+06 0.00134591
3.45918E+06 0.00134450
3.46115E+06 0.00134310
3.46312E+06 0.00134170
3.46573E+06 0.00133985
3.46833E+06 0.00133801
3.47094E+06 0.00133617
3.47354E+06 0.00133434
3.47354E+06 0.00133434
3.47685E+06 0.00133201
3.48016E+06 0.00132970
3.48347E+06 0.00132738
3.48677E+06 0.00132508
3.49008E+06 0.00132278
3.49339E+06 0.00132049
3.49669E+06 0.00131820
3.50000E+06 0.00131592
3.50369E+06 0.00131339
3.50737E+06 0.00131086
3.50956E+06 0.00130936
3.51176E+06 0.00130786
3.51395E+06 0.00130637
3.51615E+06 0.00130488
3.51834E+06 0.00130339
3.52053E+06 0.00130190
3.52273E+06 0.00130041
3.52492E+06 0.00129893
3.52737E+06 0.00129728
3.52982E+06 0.00129563
3.52982E+06 0.00129563
3.53202E+06 0.00129416
3.53421E+06 0.00129269
3.53640E+06 0.00129122
3.53860E+06 0.00128975
3.54079E+06 0.00128829
3.54298E+06 0.00128683
3.54518E+06 0.00128537
3.54737E+06 0.00128392
3.54956E+06 0.00128247
3.55175E+06 0.00128102
3.55395E+06 0.00127957
3.55614E+06 0.00127812
3.55833E+06 0.00127668
3.56053E+06 0.00127524
3.56272E+06 0.00127381
3.56491E+06 0.00127237
3.56711E+06 0.00127094
3.56930E+06 0.00126951
3.57149E+06 0.00126808
3.57368E+06 0.00126666
3.57588E+06 0.00126523
3.57807E+06 0.00126381
3.58026E+06 0.00126240
3.58246E+06 0.00126098
3.58465E+06 0.00125957
3.58684E+06 0.00125816
3.58904E+06 0.00125675
3.59123E+06 0.00125535
3.59342E+06 0.00125394
3.59561E+06 0.00125254
3.59781E+06 0.00125115
3.60000E+06 0.00124975
3.60294E+06 0.00124864
3.60588E+06 0.00124753
3.60881E+06 0.00124642
3.61175E+06 0.00124531
3.61547E+06 0.00124391
3.61918E+06 0.00124252
3.62290E+06 0.00124113
3.62662E+06 0.00123974
3.63034E+06 0.00123835
3.63405E+06 0.00123697
3.63777E+06 0.00123559
3.64149E+06 0.00123421
3.64520E+06 0.00123283
3.64892E+06 0.00123146
3.65264E+06 0.00123009
3.65635E+06 0.00122873
3.66007E+06 0.00122737
3.66379E+06 0.00122601
3.66750E+06 0.00122465
3.67122E+06 0.00122330
3.67482E+06 0.00122199
3.67842E+06 0.00122068
3.68201E+06 0.00121938
3.68561E+06 0.00121808
3.68921E+06 0.00121678
3.69281E+06 0.00121549
3.69640E+06 0.00121420
3.70000E+06 0.00121291
3.70262E+06 0.00121197
3.70523E+06 0.00121104
3.70785E+06 0.00121011
3.71046E+06 0.00120917
3.71308E+06 0.00120824
3.71569E+06 0.00120732
3.71831E+06 0.00120639
3.72092E+06 0.00120546
3.72354E+06 0.00120454
3.72615E+06 0.00120361
3.72877E+06 0.00120269
3.73138E+06 0.00120177
3.73400E+06 0.00120085
3.73661E+06 0.00119993
3.73923E+06 0.00119902
3.74184E+06 0.00119810
3.74184E+06 0.00119810
3.74548E+06 0.00119683
3.74911E+06 0.00119557
3.75275E+06 0.00119430
3.75638E+06 0.00119304
3.76002E+06 0.00119178
3.76365E+06 0.00119052
3.76729E+06 0.00118927
3.77092E+06 0.00118802
3.77456E+06 0.00118677
3.77819E+06 0.00118552
3.78183E+06 0.00118427
3.78546E+06 0.00118303
3.78910E+06 0.00118179
3.79273E+06 0.00118056
3.79637E+06 0.00117932
3.80000E+06 0.00117809
3.80313E+06 0.00117735
3.80625E+06 0.00117660
3.80938E+06 0.00117586
3.81250E+06 0.00117512
3.81563E+06 0.00117438
3.81875E+06 0.00117364
3.82188E+06 0.00117290
3.82500E+06 0.00117217
3.82813E+06 0.00117143
3.83125E+06 0.00117070
3.83438E+06 0.00116996
3.83750E+06 0.00116923
3.84063E+06 0.00116850
3.84375E+06 0.00116777
3.84688E+06 0.00116704
3.85000E+06 0.00116631
3.85313E+06 0.00116559
3.85625E+06 0.00116486
3.85938E+06 0.00116414
3.86250E+06 0.00116341
3.86563E+06 0.00116269
3.86875E+06 0.00116197
3.87188E+06 0.00116125
3.87500E+06 0.00116053
3.87813E+06 0.00115981
3.88125E+06 0.00115909
3.88438E+06 0.00115837
3.88750E+06 0.00115766
3.89063E+06 0.00115694
3.89375E+06 0.00115623
3.89688E+06 0.00115552
3.90000E+06 0.00115480
3.90581E+06 0.00115348
3.91162E+06 0.00115217
3.91743E+06 0.00115085
3.92325E+06 0.00114954
3.92906E+06 0.00114823
3.93487E+06 0.00114693
3.94068E+06 0.00114563
3.94649E+06 0.00114433
3.95048E+06 0.00114345
3.95447E+06 0.00114256
3.95845E+06 0.00114168
3.96244E+06 0.00114079
3.96643E+06 0.00113991
3.97042E+06 0.00113903
3.97440E+06 0.00113815
3.97839E+06 0.00113728
3.97840E+06 0.00113727
3.98012E+06 0.00113690
3.98509E+06 0.00113581
3.99006E+06 0.00113472
3.99503E+06 0.00113363
4.00000E+06 0.00113255
4.00447E+06 0.00113055
4.00893E+06 0.00112855
4.01340E+06 0.00112655
4.01787E+06 0.00112456
4.02233E+06 0.00112258
4.02680E+06 0.00112061
4.03126E+06 0.00111864
4.03573E+06 0.00111667
4.04260E+06 0.00111366
4.04947E+06 0.00111066
4.04947E+06 0.00111066
4.05527E+06 0.00110814
4.06106E+06 0.00110563
4.06685E+06 0.00110313
4.07265E+06 0.00110064
4.07844E+06 0.00109816
4.08423E+06 0.00109569
4.09003E+06 0.00109322
4.09582E+06 0.00109077
4.09582E+06 0.00109077
4.10188E+06 0.00108821
4.10794E+06 0.00108566
4.11400E+06 0.00108313
4.12006E+06 0.00108060
4.12612E+06 0.00107808
4.13217E+06 0.00107557
4.13823E+06 0.00107307
4.14429E+06 0.00107058
4.15104E+06 0.00106782
4.15778E+06 0.00106507
4.16453E+06 0.00106233
4.17127E+06 0.00105961
4.17802E+06 0.00105689
4.18476E+06 0.00105419
4.19151E+06 0.00105150
4.19825E+06 0.00104881
4.19826E+06 0.00104881
4.20000E+06 0.00104812
4.20799E+06 0.00104530
4.21597E+06 0.00104250
4.21597E+06 0.00104250
4.22333E+06 0.00103993
4.23069E+06 0.00103736
4.23805E+06 0.00103481
4.24541E+06 0.00103227
4.25278E+06 0.00102974
4.26014E+06 0.00102722
4.26750E+06 0.00102471
4.27486E+06 0.00102221
4.28222E+06 0.00101972
4.28958E+06 0.00101724
4.29694E+06 0.00101478
4.30430E+06 0.00101232
4.31166E+06 0.00100987
4.31902E+06 0.00100743
4.32638E+06 0.00100500
4.33374E+06 0.00100259
4.34202E+06 0.000999877
4.35031E+06 0.000997181
4.35859E+06 0.000994497
4.36687E+06 0.000991826
4.37515E+06 0.000989166
4.38344E+06 0.000986519
4.39172E+06 0.000983884
4.40000E+06 0.000981261
4.40733E+06 0.000980482
4.41467E+06 0.000979706
4.42200E+06 0.000978931
4.42934E+06 0.000978158
4.43667E+06 0.000977387
4.44400E+06 0.000976618
4.45134E+06 0.000975851
4.45867E+06 0.000975085
4.46686E+06 0.000974232
4.47506E+06 0.000973382
4.48325E+06 0.000972534
4.49144E+06 0.000971688
4.49963E+06 0.000970844
4.50783E+06 0.000970003
4.51602E+06 0.000969163
4.52421E+06 0.000968327
4.53061E+06 0.000967674
4.53701E+06 0.000967024
4.54341E+06 0.000966374
4.54981E+06 0.000965726
4.55608E+06 0.000965092
4.56236E+06 0.000964459
4.56863E+06 0.000963827
4.57491E+06 0.000963197
4.58118E+06 0.000962568
4.58745E+06 0.000961941
4.59373E+06 0.000961314
4.60000E+06 0.000960689
4.60625E+06 0.000959314
4.61250E+06 0.000957942
4.61875E+06 0.000956575
4.62500E+06 0.000955211
4.63125E+06 0.000953851
4.63750E+06 0.000952494
4.64375E+06 0.000951142
4.65000E+06 0.000949793
4.65625E+06 0.000948448
4.66250E+06 0.000947106
4.66875E+06 0.000945769
4.67500E+06 0.000944435
4.68125E+06 0.000943104
4.68750E+06 0.000941777
4.69375E+06 0.000940454
4.70000E+06 0.000939135
4.70625E+06 0.000937819
4.71250E+06 0.000936507
4.71875E+06 0.000935198
4.72500E+06 0.000933893
4.73125E+06 0.000932591
4.73750E+06 0.000931293
4.74375E+06 0.000929998
4.75000E+06 0.000928707
4.75625E+06 0.000927420
4.76250E+06 0.000926136
4.76875E+06 0.000924855
4.77500E+06 0.000923578
4.78125E+06 0.000922304
4.78750E+06 0.000921034
4.79375E+06 0.000919767
4.80000E+06 0.000918503
4.80625E+06 0.000917348
4.81250E+06 0.000916195
4.81875E+06 0.000915046
4.82500E+06 0.000913899
4.83125E+06 0.000912755
4.83750E+06 0.000911615
4.84375E+06 0.000910477
4.85000E+06 0.000909342
4.85625E+06 0.000908210
4.86250E+06 0.000907081
4.86875E+06 0.000905954
4.87500E+06 0.000904831
4.88125E+06 0.000903710
4.88750E+06 0.000902592
4.89375E+06 0.000901477
4.90000E+06 0.000900365
4.90625E+06 0.000899255
4.91250E+06 0.000898148
4.91875E+06 0.000897044
4.92500E+06 0.000895943
4.93125E+06 0.000894845
4.93750E+06 0.000893749
4.94375E+06 0.000892656
4.95000E+06 0.000891566
4.95625E+06 0.000890478
4.96250E+06 0.000889393
4.96875E+06 0.000888311
4.97500E+06 0.000887232
4.98750E+06 0.000885081
5.00000E+06 0.000882940
5.01250E+06 0.000880758
5.02500E+06 0.000878586
5.03750E+06 0.000876426
5.05000E+06 0.000874276
5.06250E+06 0.000872136
5.07500E+06 0.000870007
5.08750E+06 0.000867889
5.10000E+06 0.000865781
5.11250E+06 0.000863683
5.12500E+06 0.000861595
5.13750E+06 0.000859517
5.15000E+06 0.000857450
5.16250E+06 0.000855392
5.17500E+06 0.000853344
5.18750E+06 0.000851306
5.20000E+06 0.000849278
5.21250E+06 0.000847483
5.22500E+06 0.000845696
5.23750E+06 0.000843918
5.25000E+06 0.000842147
5.26250E+06 0.000840384
5.27500E+06 0.000838629
5.28750E+06 0.000836882
5.30000E+06 0.000835142
5.31250E+06 0.000833410
5.32500E+06 0.000831686
5.33750E+06 0.000829970
5.35000E+06 0.000828261
5.36250E+06 0.000826559
5.37500E+06 0.000824865
5.38750E+06 0.000823178
5.40000E+06 0.000821499
5.41250E+06 0.000819823
5.42500E+06 0.000818155
5.43750E+06 0.000816493
5.45000E+06 0.000814839
5.46250E+06 0.000813192
5.47500E+06 0.000811552
5.48750E+06 0.000809919
5.50000E+06 0.000808293
5.51250E+06 0.000806674
5.52500E+06 0.000805062
5.53750E+06 0.000803456
5.55000E+06 0.000801858
5.56250E+06 0.000800266
5.57500E+06 0.000798681
5.58750E+06 0.000797103
5.60000E+06 0.000795531
5.61250E+06 0.000794156
5.62500E+06 0.000792787
5.63750E+06 0.000791423
5.65000E+06 0.000790065
5.66250E+06 0.000788712
5.67500E+06 0.000787364
5.68750E+06 0.000786022
5.70000E+06 0.000784684
5.71250E+06 0.000783352
5.72500E+06 0.000782025
5.73750E+06 0.000780703
5.75000E+06 0.000779387
5.76250E+06 0.000778075
5.77500E+06 0.000776768
5.78750E+06 0.000775467
5.80000E+06 0.000774170
5.81250E+06 0.000773036
5.82500E+06 0.000771907
5.83750E+06 0.000770781
5.85000E+06 0.000769659
5.86250E+06 0.000768542
5.87500E+06 0.000767428
5.88750E+06 0.000766318
5.90000E+06 0.000765213
5.91250E+06 0.000764111
5.92500E+06 0.000763013
5.93750E+06 0.000761919
5.95000E+06 0.000760829
5.96250E+06 0.000759743
5.97500E+06 0.000758661
5.98750E+06 0.000757582
6.00000E+06 0.000756507
6.01250E+06 0.000755315
6.02500E+06 0.000754127
6.03750E+06 0.000752944
6.05000E+06 0.000751765
6.06250E+06 0.000750590
6.07500E+06 0.000749419
6.08750E+06 0.000748253
6.10000E+06 0.000747091
6.11250E+06 0.000745933
6.12500E+06 0.000744779
6.13750E+06 0.000743629
6.15000E+06 0.000742484
6.16250E+06 0.000741342
6.17500E+06 0.000740205
6.18750E+06 0.000739071
6.20000E+06 0.000737942
6.22500E+06 0.000735658
6.25000E+06 0.000733391
6.27500E+06 0.000731139
6.30000E+06 0.000728903
6.32500E+06 0.000726683
6.35000E+06 0.000724479
6.37500E+06 0.000722289
6.40000E+06 0.000720115
6.40733E+06 0.000719640
6.43141E+06 0.000718085
6.45550E+06 0.000716540
6.47958E+06 0.000715003
6.50367E+06 0.000713476
6.52775E+06 0.000711957
6.55183E+06 0.000710448
6.57592E+06 0.000708946
6.60000E+06 0.000707454
6.61733E+06 0.000706277
6.63465E+06 0.000705106
6.65532E+06 0.000703714
6.67599E+06 0.000702330
6.69666E+06 0.000700953
6.71733E+06 0.000699582
6.73799E+06 0.000698219
6.75866E+06 0.000696862
6.77933E+06 0.000695512
6.80000E+06 0.000694169
6.82500E+06 0.000692686
6.85000E+06 0.000691211
6.87500E+06 0.000689745
6.90000E+06 0.000688287
6.92500E+06 0.000686838
6.95000E+06 0.000685397
6.97500E+06 0.000683964
7.00000E+06 0.000682539
7.02500E+06 0.000680613
7.05000E+06 0.000678699
7.07500E+06 0.000676798
7.10000E+06 0.000674908
7.12500E+06 0.000673030
7.15000E+06 0.000671164
7.17500E+06 0.000669310
7.20000E+06 0.000667467
7.22500E+06 0.000666088
7.25000E+06 0.000664716
7.27500E+06 0.000663352
7.30000E+06 0.000661995
7.32500E+06 0.000660645
7.35000E+06 0.000659303
7.37500E+06 0.000657969
7.40000E+06 0.000656641
7.42500E+06 0.000656112
7.45000E+06 0.000655586
7.47500E+06 0.000655062
7.50000E+06 0.000654540
7.52500E+06 0.000654020
7.55000E+06 0.000653502
7.57500E+06 0.000652987
7.60000E+06 0.000652473
7.65000E+06 0.000649888
7.70000E+06 0.000647330
7.75000E+06 0.000644798
7.80000E+06 0.000642293
7.85000E+06 0.000640702
7.90000E+06 0.000639124
7.95000E+06 0.000637561
8.00000E+06 0.000636011
8.06147E+06 0.000634688
8.12293E+06 0.000633377
8.18440E+06 0.000632079
8.24586E+06 0.000630793
8.30940E+06 0.000629477
8.37293E+06 0.000628173
8.43647E+06 0.000626882
8.50000E+06 0.000625603
8.56250E+06 0.000625791
8.62500E+06 0.000625978
8.68750E+06 0.000626163
8.75000E+06 0.000626348
8.81250E+06 0.000626531
8.87500E+06 0.000626712
8.93750E+06 0.000626893
9.00000E+06 0.000627072
9.12496E+06 0.000629317
9.24991E+06 0.000631539
9.24991E+06 0.000631539
9.37496E+06 0.000633740
9.50000E+06 0.000635920
9.57057E+06 0.000639232
9.57057E+06 0.000639232
9.70692E+06 0.000645610
9.84326E+06 0.000651962
9.86589E+06 0.000653013
9.87727E+06 0.000653542
1.00000E+07 0.000659231
1.01250E+07 0.000663432
1.02500E+07 0.000667608
1.03750E+07 0.000671759
