Tm-169(n,g) ENDFB-8.0
209.804 2.83312
209.819 2.68849
209.834 2.56006
209.847 2.46672
209.859 2.38135
209.871 2.30323
209.884 2.23169
209.896 2.16614
209.908 2.10601
209.921 2.05080
209.933 2.00006
209.957 1.91033
209.982 1.83396
210.007 1.76858
210.031 1.71251
210.056 1.66377
210.080 1.62136
210.105 1.58429
210.130 1.55175
210.154 1.52310
210.179 1.49782
210.228 1.45585
210.261 1.43313
210.293 1.41401
210.326 1.39808
210.359 1.38504
210.425 1.36642
210.490 1.35666
210.535 1.35449
210.580 1.35576
210.625 1.36029
210.670 1.36792
210.715 1.37862
210.761 1.39233
210.806 1.40903
210.851 1.42870
210.896 1.45148
210.941 1.47740
210.986 1.50657
211.031 1.53906
211.076 1.57518
211.121 1.61497
211.166 1.65885
211.211 1.70689
211.281 1.79050
211.351 1.88657
211.420 1.99689
211.455 2.05800
211.490 2.12354
211.525 2.19410
211.560 2.26970
211.594 2.35099
211.629 2.43851
211.664 2.53315
211.699 2.63504
211.734 2.74524
211.768 2.86464
211.814 3.03478
211.859 3.22484
211.904 3.43813
211.926 3.55448
211.949 3.67824
211.971 3.81071
211.994 3.95151
212.016 4.10214
212.039 4.26363
212.061 4.43801
212.084 4.62519
212.106 4.82759
212.129 5.04722
212.149 5.26432
212.170 5.49982
212.190 5.75625
212.211 6.03659
212.231 6.34438
212.252 6.68383
212.272 7.05994
212.293 7.47648
212.313 7.94453
212.334 8.47049
212.344 8.75963
212.354 9.06417
212.365 9.39157
212.375 9.73711
212.385 10.1093
212.395 10.5028
212.406 10.9275
212.416 11.3771
212.426 11.8630
212.436 12.3783
212.447 12.9301
212.457 13.5213
212.469 14.2911
212.481 15.1285
212.494 16.0397
212.506 17.0314
212.518 18.1107
212.531 19.2853
212.543 20.5633
212.555 21.9533
212.566 23.3367
212.578 24.8297
212.589 26.4400
212.600 28.1597
212.612 30.0277
212.623 32.0194
212.634 34.1791
212.645 36.4773
212.657 38.9643
212.668 41.6294
212.679 44.4819
212.690 47.5033
212.702 50.7566
212.713 54.1931
212.724 57.8829
212.735 61.7691
212.749 66.7292
212.762 71.9983
212.775 77.6233
212.789 83.6137
212.802 90.0266
212.815 96.7721
212.829 103.900
212.842 111.412
212.853 118.095
212.865 125.051
212.876 132.276
212.887 139.696
212.898 147.436
212.910 155.350
212.932 171.930
212.955 189.398
212.977 207.451
213.000 225.988
213.022 244.798
213.071 285.709
213.094 303.722
213.116 320.902
213.139 337.029
213.161 351.676
213.184 364.703
213.207 375.749
213.229 384.489
213.250 390.999
213.272 395.117
213.293 396.976
213.300 397.087
213.304 397.048
213.315 396.475
213.327 395.237
213.350 390.794
213.374 383.234
213.399 372.950
213.425 359.504
213.451 343.670
213.476 325.834
213.502 306.492
213.537 278.315
213.572 249.083
213.624 206.364
213.650 185.779
213.675 166.178
213.701 147.616
213.714 138.804
213.727 130.390
213.740 122.253
213.753 114.467
213.765 107.039
213.778 100.024
213.789 94.1759
213.801 88.6465
213.812 83.3797
213.823 78.3719
213.834 73.6185
213.845 69.1143
213.856 64.8532
213.867 60.8284
213.878 56.9996
213.889 53.4274
213.901 50.0685
213.912 46.9144
213.923 43.9567
213.934 41.1867
213.945 38.5956
213.956 36.1747
213.969 33.5634
213.982 31.1567
213.995 28.9413
214.008 26.9044
214.021 25.0336
214.033 23.3168
214.046 21.7426
214.059 20.3109
214.072 18.9889
214.085 17.7786
214.098 16.6707
214.111 15.6643
214.124 14.7355
214.136 13.8851
214.149 13.1062
214.162 12.3977
214.171 11.9447
214.180 11.5176
214.189 11.1146
214.197 10.7342
214.215 10.0356
214.232 9.41440
214.250 8.85426
214.268 8.35345
214.285 7.89914
214.303 7.49035
214.320 7.11705
214.338 6.77883
214.355 6.46782
214.373 6.18409
214.390 5.92138
214.408 5.68011
214.426 5.45527
214.443 5.24750
214.469 4.96646
214.495 4.71255
214.520 4.48019
214.546 4.26820
214.572 4.07250
214.598 3.89258
214.623 3.72532
214.649 3.57059
214.675 3.42595
214.701 3.29148
214.726 3.16522
214.752 3.04734
214.778 2.93625
214.804 2.83218
214.829 2.73378
214.855 2.64132
214.883 2.54608
214.911 2.45646
214.939 2.37201
214.967 2.29232
215.024 2.14581
215.080 2.01464
215.136 1.89628
215.192 1.78928
215.248 1.69218
215.304 1.60393
215.356 1.52967
215.407 1.46117
215.459 1.39784
215.510 1.33918
215.562 1.28472
215.613 1.23408
215.665 1.18690
215.716 1.14287
215.768 1.10173
215.819 1.06323
215.871 1.02715
215.922 0.993288
216.025 0.931553
216.128 0.876811
216.189 0.847323
216.250 0.819755
216.311 0.793951
216.372 0.769808
216.494 0.725819
216.615 0.686995
216.737 0.652559
216.859 0.621972
216.981 0.594709
217.102 0.570357
217.205 0.551770
217.308 0.534854
217.411 0.519462
217.514 0.505465
217.617 0.492753
217.720 0.481227
217.823 0.470801
217.926 0.461402
218.029 0.452967
218.132 0.445441
218.338 0.432944
218.544 0.423638
218.750 0.417367
218.900 0.414673
219.050 0.413571
219.228 0.414399
219.406 0.417693
219.584 0.423691
219.762 0.432741
219.851 0.438559
219.939 0.445328
220.028 0.453155
220.117 0.462133
220.206 0.472413
220.295 0.484131
220.384 0.497502
220.473 0.512723
220.576 0.533045
220.679 0.556747
220.782 0.584476
220.834 0.600100
220.885 0.617057
220.937 0.635490
220.988 0.655560
221.040 0.677457
221.091 0.701396
221.143 0.727632
221.194 0.756460
221.246 0.788229
221.297 0.823352
221.349 0.862322
221.400 0.905731
221.452 0.954300
221.503 1.00892
221.555 1.07070
221.580 1.10476
221.606 1.14104
221.632 1.18006
221.658 1.22179
221.683 1.26690
221.709 1.31541
221.733 1.36329
221.756 1.41472
221.779 1.47038
221.803 1.53084
221.826 1.59678
221.850 1.66904
221.873 1.74861
221.896 1.83669
221.920 1.93519
221.943 2.04507
221.967 2.16887
221.978 2.23680
221.990 2.30923
222.002 2.38659
222.014 2.46933
222.025 2.55795
222.037 2.65301
222.049 2.75509
222.060 2.86486
222.072 2.98303
222.084 3.11039
222.097 3.26249
222.110 3.42803
222.122 3.60837
222.135 3.80340
222.148 4.01778
222.161 4.25177
222.174 4.50728
222.187 4.78406
222.200 5.08861
222.213 5.42120
222.225 5.78432
222.238 6.17740
222.251 6.60937
222.264 7.08024
222.277 7.59311
222.290 8.14671
222.303 8.75303
222.316 9.41140
222.328 10.1254
222.341 10.8925
222.354 11.7282
222.367 12.6307
222.380 13.6035
222.393 14.6421
222.406 15.7662
222.419 16.9716
222.431 18.2614
222.444 19.6280
222.457 21.0954
222.470 22.6434
222.483 24.2984
222.496 26.0366
222.509 27.8862
222.521 29.8350
222.534 31.8830
222.547 34.0297
222.560 36.2741
222.573 38.6141
222.586 41.0471
222.599 43.5495
222.612 46.1562
222.625 48.8426
222.650 54.4067
222.676 60.2019
222.702 66.1546
222.739 74.9404
222.777 83.5407
222.802 89.2003
222.828 94.5027
222.854 99.3142
222.880 103.547
222.905 107.113
222.931 109.899
222.947 111.194
222.962 112.160
222.981 112.889
223.000 113.125
223.007 113.089
223.029 112.517
223.052 111.267
223.072 109.512
223.093 107.216
223.114 104.389
223.135 101.112
223.156 97.4249
223.177 93.3847
223.194 89.8370
223.211 86.1249
223.246 78.3697
223.288 68.5884
223.329 58.9131
223.352 53.7864
223.375 48.8702
223.398 44.1628
223.421 39.7374
223.442 35.9127
223.463 32.3580
223.473 30.6693
223.484 29.0460
223.494 27.4883
223.505 26.0099
223.515 24.5820
223.526 23.2183
223.536 21.9179
223.546 20.6913
223.557 19.5137
223.567 18.3957
223.578 17.3357
223.588 16.3414
223.599 15.3920
223.609 14.4953
223.620 13.6496
223.630 12.8603
223.641 12.1101
223.651 11.4050
223.662 10.7428
223.672 10.1274
223.683 9.54497
223.693 8.99960
223.704 8.48938
223.714 8.01683
223.725 7.57101
223.735 7.15484
223.746 6.76659
223.756 6.40791
223.766 6.09831
223.775 5.81105
223.785 5.54171
223.794 5.28921
223.804 5.05015
223.813 4.82852
223.823 4.62083
223.832 4.42621
223.842 4.24196
223.851 4.07114
223.861 3.91101
223.870 3.76087
223.880 3.62006
223.889 3.48794
223.899 3.36394
223.908 3.24750
223.918 3.13699
223.927 3.03422
223.946 2.84656
223.965 2.67923
223.984 2.53113
224.004 2.39822
224.023 2.27975
224.042 2.17316
224.061 2.07689
224.082 1.98090
224.102 1.89473
224.123 1.81630
224.144 1.74527
224.165 1.68006
224.186 1.62052
224.207 1.56546
224.228 1.51484
224.249 1.46774
224.270 1.42419
224.312 1.34563
224.354 1.27699
224.396 1.21664
224.438 1.16331
224.480 1.11601
224.521 1.07396
224.563 1.03650
224.605 1.00312
224.647 0.973368
224.689 0.946892
224.731 0.923439
224.773 0.902644
224.815 0.884355
224.857 0.868395
224.898 0.854619
224.940 0.842911
224.982 0.833176
225.024 0.825345
225.066 0.819379
225.127 0.813928
225.188 0.812332
225.264 0.815875
225.302 0.820057
225.340 0.825936
225.378 0.833605
225.416 0.843182
225.455 0.854808
225.493 0.868624
225.531 0.884917
225.569 0.903920
225.607 0.925964
225.645 0.951463
225.683 0.980944
225.721 1.01509
225.759 1.05479
225.797 1.10111
225.818 1.13016
225.839 1.16193
225.860 1.19714
225.881 1.23594
225.902 1.27929
225.923 1.32749
225.944 1.38186
225.965 1.44290
225.986 1.51241
226.007 1.59121
226.028 1.68178
226.038 1.73199
226.049 1.78533
226.059 1.84315
226.070 1.90530
226.080 1.97215
226.091 2.04340
226.101 2.12085
226.111 2.20349
226.122 2.29341
226.132 2.38942
226.147 2.53380
226.161 2.69393
226.175 2.87157
226.190 3.06860
226.204 3.28708
226.218 3.52921
226.232 3.79738
226.247 4.09195
226.261 4.41976
226.275 4.78168
226.290 5.18072
226.304 5.62003
226.318 6.10287
226.332 6.63260
226.347 7.21266
226.361 7.84192
226.371 8.34337
226.382 8.87710
226.392 9.44449
226.403 10.0410
226.413 10.6793
226.424 11.3552
226.434 12.0699
226.445 12.8172
226.455 13.6124
226.466 14.4495
226.476 15.3294
226.487 16.2439
226.497 17.2111
226.508 18.2130
226.518 19.2692
226.528 20.3597
226.544 22.0441
226.559 23.8108
226.574 25.6687
226.589 27.6148
226.605 29.6585
226.620 31.7679
226.650 36.1960
226.671 39.3896
226.692 42.6471
226.713 45.9687
226.734 49.2887
226.772 55.2528
226.810 60.8933
226.841 65.0034
226.862 67.5387
226.883 69.8002
226.901 71.5099
226.919 72.9668
226.940 74.3112
226.961 75.2724
226.976 75.7301
226.992 75.9602
227.000 75.9904
227.014 75.8901
227.031 75.5242
227.048 74.8988
227.063 74.1428
227.077 73.2057
227.092 72.0824
227.107 70.7970
227.127 68.7809
227.146 66.5084
227.176 62.7475
227.205 58.5918
227.234 54.1573
227.264 49.5598
227.314 41.5552
227.340 37.6522
227.365 33.9007
227.379 31.7919
227.394 29.7642
227.409 27.7955
227.423 25.9174
227.438 24.1079
227.453 22.3944
227.467 20.7555
227.482 19.2144
227.492 18.2089
227.502 17.2439
227.512 16.3194
227.522 15.4347
227.532 14.5896
227.542 13.7833
227.552 13.0150
227.562 12.2913
227.572 11.5964
227.582 10.9371
227.592 10.3122
227.602 9.72641
227.612 9.16685
227.622 8.63844
227.632 8.14002
227.642 7.67495
227.656 7.03398
227.671 6.45270
227.678 6.17795
227.686 5.91940
227.693 5.67279
227.700 5.43769
227.708 5.21066
227.715 4.99739
227.722 4.79433
227.730 4.60105
227.737 4.41470
227.744 4.23991
227.752 4.07372
227.759 3.91574
227.766 3.76361
227.774 3.62108
227.788 3.35714
227.803 3.11765
227.817 2.90340
227.832 2.70916
227.847 2.53547
227.861 2.37903
227.876 2.23806
227.887 2.13770
227.899 2.04588
227.910 1.96104
227.921 1.88260
227.933 1.80939
227.944 1.74221
227.955 1.67992
227.967 1.62210
227.978 1.56791
227.989 1.51795
228.001 1.47140
228.012 1.42797
228.034 1.34940
228.057 1.28038
228.080 1.21912
228.102 1.16487
228.125 1.11630
228.148 1.07255
228.170 1.03275
228.193 0.996672
228.215 0.963648
228.238 0.933284
228.270 0.894212
228.302 0.859175
228.334 0.827363
228.366 0.798509
228.398 0.772055
228.430 0.747858
228.462 0.725512
228.494 0.704943
228.526 0.685841
228.558 0.668170
228.621 0.636373
228.685 0.608667
228.749 0.584406
228.813 0.562973
228.877 0.543979
228.941 0.527073
229.005 0.511969
229.069 0.498431
229.133 0.486262
229.196 0.475298
229.260 0.465399
229.388 0.448339
229.516 0.434315
229.644 0.422750
229.771 0.413208
229.899 0.405333
230.027 0.398872
230.155 0.393623
230.283 0.389426
230.410 0.386151
230.538 0.383693
230.794 0.380900
231.092 0.380684
231.390 0.383288
231.688 0.388383
231.987 0.395750
232.285 0.405364
232.583 0.417323
232.881 0.431911
233.179 0.449491
233.403 0.464932
233.627 0.482609
233.850 0.502930
234.074 0.526389
234.298 0.553689
234.409 0.569041
234.521 0.585711
234.633 0.603864
234.745 0.623697
234.857 0.645448
234.968 0.669408
235.086 0.697279
235.203 0.728424
235.320 0.763491
235.437 0.803161
235.554 0.848434
235.613 0.873522
235.671 0.900428
235.730 0.929451
235.788 0.960726
235.847 0.994632
235.905 1.03137
235.980 1.08299
236.055 1.14075
236.129 1.20591
236.204 1.27974
236.241 1.32052
236.278 1.36420
236.316 1.41109
236.353 1.46139
236.390 1.51577
236.427 1.57456
236.465 1.63832
236.502 1.70749
236.530 1.76367
236.558 1.82359
236.586 1.88809
236.614 1.95724
236.642 2.03212
236.670 2.11290
236.698 2.20102
236.725 2.29688
236.753 2.40243
236.781 2.51848
236.809 2.64782
236.837 2.79195
236.865 2.95498
236.879 3.04459
236.893 3.13962
236.907 3.24210
236.921 3.35209
236.935 3.47041
236.949 3.59703
236.970 3.81108
236.992 4.05311
237.002 4.18678
237.013 4.32808
237.024 4.48044
237.034 4.64182
237.045 4.81617
237.056 5.00118
237.066 5.20138
237.077 5.41415
237.088 5.64471
237.098 5.89003
237.109 6.15614
237.119 6.43952
237.134 6.86803
237.149 7.33851
237.163 7.86227
237.178 8.43742
237.193 9.07752
237.207 9.77993
237.222 10.5608
237.237 11.4164
237.251 12.3659
237.266 13.4040
237.281 14.5531
237.295 15.8059
237.310 17.1884
237.325 18.6905
237.339 20.3303
237.354 22.1168
237.364 23.4298
237.374 24.8187
237.384 26.2863
237.394 27.8355
237.404 29.4689
237.414 31.1891
237.424 32.9985
237.434 34.8799
237.444 36.8736
237.454 38.9629
237.464 41.1496
237.474 43.4351
237.484 45.8206
237.494 48.3071
237.504 50.8952
237.514 53.5578
237.528 57.6951
237.543 62.0201
237.558 66.5880
237.572 71.3309
237.587 76.3058
237.601 81.4344
237.616 86.7375
237.631 92.1999
237.656 101.990
237.681 112.098
237.732 132.732
237.761 144.543
237.790 155.920
237.820 166.579
237.849 176.239
237.868 181.729
237.886 186.643
237.901 190.080
237.916 193.094
237.930 195.647
237.945 197.727
237.963 199.682
237.981 200.865
238.000 201.264
238.003 201.249
238.013 201.042
238.024 200.595
238.044 198.980
238.058 197.331
238.072 195.255
238.098 190.187
238.122 184.394
238.146 177.622
238.172 169.137
238.199 159.822
238.225 149.812
238.251 139.388
238.304 117.941
238.330 107.327
238.357 96.9845
238.383 87.0107
238.409 77.5536
238.423 73.0459
238.436 68.6966
238.449 64.5122
238.462 60.5276
238.483 54.6637
238.493 51.8895
238.503 49.2467
238.513 46.6828
238.523 44.2238
238.533 41.8689
238.544 39.6385
238.554 37.4869
238.564 35.4350
238.574 33.4806
238.584 31.6394
238.594 29.8726
238.605 28.2122
238.615 26.6227
238.625 25.1325
238.638 23.3057
238.651 21.6100
238.664 20.0386
238.678 18.5955
238.691 17.2521
238.704 16.0132
238.717 14.8724
238.730 13.8309
238.743 12.8666
238.757 11.9820
238.770 11.1712
238.783 10.4342
238.796 9.75446
238.809 9.13295
238.823 8.56497
238.836 8.04988
238.846 7.67971
238.856 7.33463
238.866 7.01294
238.876 6.71586
238.887 6.43602
238.897 6.17504
238.907 5.93158
238.917 5.70653
238.927 5.49428
238.937 5.29602
238.948 5.11074
238.958 4.93911
238.968 4.77686
238.978 4.62491
238.998 4.35016
239.019 4.10668
239.039 3.89219
239.060 3.70056
239.080 3.53029
239.100 3.37680
239.121 3.23917
239.141 3.11397
239.161 3.00071
239.188 2.86791
239.214 2.74953
239.240 2.64255
239.267 2.54606
239.293 2.45793
239.319 2.37770
239.346 2.30383
239.372 2.23609
239.398 2.17331
239.425 2.11543
239.477 2.01164
239.530 1.92168
239.583 1.84342
239.635 1.77475
239.688 1.71444
239.741 1.66132
239.794 1.61446
239.846 1.57310
239.899 1.53658
239.952 1.50437
240.004 1.47606
240.057 1.45117
240.110 1.42943
240.215 1.39433
240.320 1.36894
240.426 1.35204
240.502 1.34453
240.579 1.34079
240.684 1.34150
240.790 1.34882
240.895 1.36282
241.000 1.38380
241.106 1.41244
241.211 1.44976
241.317 1.49747
241.369 1.52595
241.422 1.55798
241.499 1.61229
241.575 1.67759
241.613 1.71538
241.652 1.75733
241.690 1.80419
241.728 1.85694
241.755 1.89738
241.781 1.94160
241.807 1.99060
241.834 2.04485
241.860 2.10580
241.886 2.17429
241.913 2.25249
241.939 2.34182
241.966 2.44552
241.992 2.56594
242.005 2.63400
242.018 2.70789
242.031 2.78823
242.045 2.87503
242.058 2.97037
242.071 3.07445
242.084 3.18818
242.097 3.31158
242.110 3.44761
242.124 3.59539
242.137 3.75844
242.150 3.93566
242.165 4.16876
242.181 4.42836
242.197 4.71735
242.212 5.03667
242.228 5.39375
242.243 5.79016
242.259 6.22967
242.274 6.71293
242.290 7.25028
242.306 7.84300
242.321 8.49548
242.337 9.20738
242.352 9.99234
242.368 10.8447
242.383 11.7799
242.399 12.7901
242.410 13.5869
242.422 14.4310
242.433 15.3239
242.444 16.2582
242.456 17.2517
242.467 18.2972
242.479 19.3957
242.490 20.5372
242.501 21.7426
242.513 23.0019
242.524 24.3152
242.535 25.6699
242.558 28.5476
242.581 31.6263
242.607 35.4408
242.634 39.4614
242.660 43.6772
242.686 48.0050
242.732 55.6112
242.777 63.0447
242.804 67.1151
242.830 70.8895
242.856 74.3019
242.883 77.2754
242.898 78.8030
242.914 80.1388
242.940 81.9254
242.956 82.7024
242.972 83.2454
242.997 83.6296
243.000 83.6333
243.009 83.5913
243.019 83.4665
243.037 82.9700
243.055 82.1867
243.073 81.1131
243.092 79.6866
243.111 77.9814
243.129 76.0116
243.148 73.8010
243.175 70.1956
243.202 66.2351
243.240 60.3404
243.277 54.1594
243.325 46.2396
243.349 42.3816
243.373 38.6438
243.392 35.8000
243.410 33.0823
243.429 30.4733
243.448 28.0101
243.467 25.6729
243.485 23.4909
243.504 21.4536
243.523 19.5610
243.537 18.1923
243.552 16.9083
243.566 15.7073
243.581 14.5945
243.595 13.5517
243.610 12.5841
243.624 11.6886
243.638 10.8672
243.653 10.1051
243.667 9.40478
243.682 8.76256
243.696 8.17874
243.711 7.64170
243.725 7.15217
243.740 6.70676
243.754 6.30482
243.768 5.95697
243.782 5.64240
243.795 5.35607
243.809 5.09572
243.822 4.85758
243.836 4.64308
243.850 4.44853
243.863 4.27217
243.877 4.11126
243.891 3.96662
243.904 3.83562
243.918 3.71700
243.931 3.60880
243.945 3.51154
243.959 3.42340
243.972 3.34348
243.986 3.27047
244.000 3.20469
244.027 3.09057
244.054 2.99569
244.081 2.91705
244.109 2.85111
244.136 2.79599
244.163 2.74939
244.190 2.71017
244.245 2.64871
244.299 2.60475
244.354 2.57386
244.408 2.55314
244.480 2.53815
244.551 2.53430
244.623 2.53954
244.694 2.55242
244.766 2.57196
244.837 2.59733
244.909 2.62800
244.980 2.66356
245.052 2.70375
245.124 2.74824
245.195 2.79694
245.267 2.84975
245.338 2.90671
245.410 2.96765
245.481 3.03267
245.553 3.10184
245.668 3.22289
245.726 3.28775
245.784 3.35560
245.842 3.42655
245.900 3.50069
245.958 3.57814
246.016 3.65905
246.074 3.74355
246.132 3.83181
246.190 3.92399
246.247 4.02030
246.305 4.12093
246.363 4.22612
246.421 4.33609
246.479 4.45111
246.554 4.60807
246.629 4.77441
246.704 4.95106
246.779 5.13883
246.854 5.33889
246.929 5.55170
247.004 5.77866
247.078 6.02098
247.153 6.28044
247.228 6.55791
247.303 6.85547
247.378 7.17512
247.453 7.51959
247.528 7.89052
247.603 8.29126
247.678 8.72516
247.753 9.19673
247.828 9.70914
247.903 10.2682
247.940 10.5674
247.978 10.8799
248.015 11.2081
248.053 11.5522
248.090 11.9135
248.127 12.2920
248.165 12.6910
248.202 13.1099
248.240 13.5525
248.277 14.0182
248.313 14.4884
248.349 14.9844
248.385 15.5083
248.420 16.0609
248.456 16.6477
248.492 17.2702
248.528 17.9316
248.563 18.6336
248.599 19.3844
248.635 20.1869
248.671 21.0468
248.707 21.9680
248.742 22.9636
248.778 24.0372
248.814 25.2063
248.850 26.4782
248.887 27.9471
248.924 29.5723
248.962 31.3942
248.999 33.4438
249.018 34.5777
249.037 35.7845
249.056 37.0789
249.074 38.4709
249.093 39.9801
249.112 41.6034
249.130 43.3629
249.149 45.2745
249.168 47.3678
249.187 49.6407
249.205 52.1400
249.224 54.8635
249.243 57.8675
249.262 61.1495
249.280 64.7567
249.299 68.7233
249.318 73.1105
249.337 77.9111
249.355 83.2180
249.374 89.0181
249.393 95.4187
249.412 102.398
249.430 110.034
249.449 118.373
249.461 124.115
249.473 130.126
249.485 136.462
249.497 143.135
249.509 150.213
249.521 157.589
249.532 165.329
249.544 173.440
249.556 182.000
249.568 190.874
249.592 209.783
249.616 230.249
