Se-78(n,tot) ENDFB-8.0
Energy(eV) XS(b)
9.87973E+06 4.45434
9.88775E+06 4.45376
9.89576E+06 4.45318
9.90378E+06 4.45260
9.91180E+06 4.45202
9.91982E+06 4.45144
9.92784E+06 4.45086
9.93585E+06 4.45028
9.94387E+06 4.44970
9.95189E+06 4.44912
9.95991E+06 4.44854
9.96793E+06 4.44797
9.97595E+06 4.44739
9.98396E+06 4.44682
9.99198E+06 4.44624
1.00000E+07 4.44567
1.00076E+07 4.44436
1.00153E+07 4.44306
1.00229E+07 4.44176
1.00305E+07 4.44046
1.00381E+07 4.43916
1.00458E+07 4.43786
1.00534E+07 4.43657
1.00610E+07 4.43528
1.00687E+07 4.43398
1.00763E+07 4.43269
1.00839E+07 4.43141
1.00915E+07 4.43012
1.00992E+07 4.42884
1.01068E+07 4.42756
1.01144E+07 4.42628
1.01220E+07 4.42500
1.01297E+07 4.42372
1.01373E+07 4.42245
1.01449E+07 4.42117
1.01525E+07 4.41990
1.01602E+07 4.41863
1.01678E+07 4.41737
1.01754E+07 4.41610
1.01830E+07 4.41484
1.01907E+07 4.41357
1.01983E+07 4.41231
1.02059E+07 4.41105
1.02136E+07 4.40980
1.02212E+07 4.40854
1.02288E+07 4.40729
1.02364E+07 4.40603
1.02441E+07 4.40479
1.02517E+07 4.40354
1.02593E+07 4.40229
1.02669E+07 4.40104
1.02746E+07 4.39980
1.02822E+07 4.39856
1.02898E+07 4.39732
1.02975E+07 4.39608
1.03051E+07 4.39484
1.03127E+07 4.39361
1.03203E+07 4.39237
1.03280E+07 4.39114
1.03356E+07 4.38991
1.03432E+07 4.38869
1.03508E+07 4.38746
1.03585E+07 4.38624
1.03661E+07 4.38501
1.03737E+07 4.38379
1.03813E+07 4.38257
1.03890E+07 4.38136
1.03966E+07 4.38014
1.04042E+07 4.37892
1.04118E+07 4.37771
1.04195E+07 4.37650
1.04271E+07 4.37529
1.04347E+07 4.37408
1.04424E+07 4.37288
1.04500E+07 4.37167
1.04576E+07 4.37047
1.04652E+07 4.36927
1.04729E+07 4.36807
1.04805E+07 4.36687
1.04881E+07 4.36568
1.04951E+07 4.36457
1.05021E+07 4.36345
1.05091E+07 4.36234
1.05162E+07 4.36124
1.05232E+07 4.36013
1.05302E+07 4.35902
1.05372E+07 4.35792
1.05442E+07 4.35682
1.05559E+07 4.35498
1.05675E+07 4.35315
1.05792E+07 4.35132
1.05908E+07 4.34949
1.06025E+07 4.34767
1.06141E+07 4.34586
1.06258E+07 4.34404
1.06374E+07 4.34223
1.06375E+07 4.34222
1.06484E+07 4.34052
1.06593E+07 4.33882
1.06702E+07 4.33713
1.06811E+07 4.33543
1.06920E+07 4.33375
1.07029E+07 4.33206
1.07138E+07 4.33038
1.07247E+07 4.32870
1.07356E+07 4.32703
1.07466E+07 4.32535
1.07575E+07 4.32368
1.07684E+07 4.32202
1.07793E+07 4.32035
1.07902E+07 4.31869
1.08011E+07 4.31703
1.08120E+07 4.31538
1.08238E+07 4.31357
1.08355E+07 4.31177
1.08473E+07 4.30998
1.08590E+07 4.30819
1.08708E+07 4.30640
1.08825E+07 4.30463
1.08943E+07 4.30285
1.09060E+07 4.30108
1.09178E+07 4.29932
1.09295E+07 4.29756
1.09413E+07 4.29581
1.09530E+07 4.29407
1.09648E+07 4.29232
1.09765E+07 4.29059
1.09883E+07 4.28886
1.10000E+07 4.28713
1.10239E+07 4.28298
1.10479E+07 4.27887
1.10718E+07 4.27482
1.10957E+07 4.27082
1.11197E+07 4.26687
1.11436E+07 4.26297
1.11675E+07 4.25912
1.11914E+07 4.25533
1.12154E+07 4.25158
1.12393E+07 4.24788
1.12632E+07 4.24423
1.12871E+07 4.24064
1.13111E+07 4.23709
1.13350E+07 4.23359
1.13589E+07 4.23013
1.13829E+07 4.22673
1.14068E+07 4.22338
1.14307E+07 4.22007
1.14546E+07 4.21681
1.14786E+07 4.21359
1.15025E+07 4.21042
1.15264E+07 4.20730
1.15504E+07 4.20423
1.15743E+07 4.20120
1.15982E+07 4.19822
1.16221E+07 4.19528
1.16461E+07 4.19239
1.16700E+07 4.18955
1.16939E+07 4.18675
1.17179E+07 4.18399
1.17418E+07 4.18128
1.17657E+07 4.17861
1.17730E+07 4.17758
1.17804E+07 4.17654
1.17877E+07 4.17552
1.17950E+07 4.17449
1.18023E+07 4.17347
1.18096E+07 4.17245
1.18170E+07 4.17144
1.18243E+07 4.17043
1.18316E+07 4.16942
1.18389E+07 4.16842
1.18463E+07 4.16742
1.18536E+07 4.16643
1.18609E+07 4.16544
1.18682E+07 4.16445
1.18755E+07 4.16347
1.18829E+07 4.16249
1.18902E+07 4.16152
1.18975E+07 4.16055
1.19048E+07 4.15958
1.19121E+07 4.15862
1.19195E+07 4.15766
1.19268E+07 4.15670
1.19341E+07 4.15575
1.19414E+07 4.15480
1.19488E+07 4.15385
1.19561E+07 4.15291
1.19634E+07 4.15197
1.19707E+07 4.15104
1.19780E+07 4.15011
1.19854E+07 4.14918
1.19927E+07 4.14826
1.20000E+07 4.14734
1.20076E+07 4.14594
1.20153E+07 4.14455
1.20229E+07 4.14316
1.20305E+07 4.14178
1.20381E+07 4.14040
1.20458E+07 4.13902
1.20534E+07 4.13765
1.20610E+07 4.13628
1.20686E+07 4.13491
1.20763E+07 4.13355
1.20839E+07 4.13219
1.20915E+07 4.13084
1.20991E+07 4.12949
1.21068E+07 4.12815
1.21144E+07 4.12681
1.21220E+07 4.12547
1.21296E+07 4.12414
1.21373E+07 4.12281
1.21449E+07 4.12149
1.21525E+07 4.12017
1.21601E+07 4.11885
1.21678E+07 4.11754
1.21754E+07 4.11623
1.21830E+07 4.11492
1.21906E+07 4.11362
1.21983E+07 4.11233
1.22059E+07 4.11103
1.22135E+07 4.10974
1.22211E+07 4.10846
1.22288E+07 4.10718
1.22364E+07 4.10590
1.22440E+07 4.10463
1.22516E+07 4.10336
1.22593E+07 4.10209
1.22669E+07 4.10083
1.22745E+07 4.09957
1.22821E+07 4.09832
1.22898E+07 4.09707
1.22974E+07 4.09582
1.23050E+07 4.09458
1.23126E+07 4.09334
1.23203E+07 4.09210
1.23279E+07 4.09087
1.23355E+07 4.08965
1.23431E+07 4.08842
1.23508E+07 4.08720
1.23584E+07 4.08599
1.23660E+07 4.08477
1.23736E+07 4.08357
1.23813E+07 4.08236
1.23889E+07 4.08116
1.23965E+07 4.07996
1.24041E+07 4.07877
1.24118E+07 4.07758
1.24194E+07 4.07640
1.24270E+07 4.07522
1.24346E+07 4.07404
1.24423E+07 4.07286
1.24499E+07 4.07169
1.24575E+07 4.07052
1.24651E+07 4.06936
1.24728E+07 4.06820
1.24804E+07 4.06705
1.24880E+07 4.06590
1.25040E+07 4.06319
1.25200E+07 4.06050
1.25360E+07 4.05782
1.25520E+07 4.05516
1.25680E+07 4.05251
1.25840E+07 4.04987
1.26000E+07 4.04724
1.26160E+07 4.04462
1.26320E+07 4.04202
1.26480E+07 4.03943
1.26640E+07 4.03684
1.26800E+07 4.03428
1.26960E+07 4.03172
1.27120E+07 4.02918
1.27280E+07 4.02665
1.27440E+07 4.02413
1.27600E+07 4.02162
1.27760E+07 4.01912
1.27920E+07 4.01664
1.28080E+07 4.01417
1.28240E+07 4.01171
1.28400E+07 4.00926
1.28560E+07 4.00682
1.28720E+07 4.00440
1.28880E+07 4.00198
1.29040E+07 3.99958
1.29200E+07 3.99719
1.29360E+07 3.99481
1.29520E+07 3.99245
1.29680E+07 3.99009
1.29840E+07 3.98775
1.30000E+07 3.98542
1.30078E+07 3.98418
1.30156E+07 3.98295
1.30234E+07 3.98173
1.30313E+07 3.98050
1.30391E+07 3.97927
1.30469E+07 3.97805
1.30547E+07 3.97683
1.30625E+07 3.97561
1.30703E+07 3.97439
1.30781E+07 3.97317
1.30859E+07 3.97196
1.30938E+07 3.97074
1.31016E+07 3.96953
1.31094E+07 3.96832
1.31172E+07 3.96711
1.31250E+07 3.96591
1.31328E+07 3.96470
1.31406E+07 3.96350
1.31484E+07 3.96230
1.31563E+07 3.96110
1.31641E+07 3.95990
1.31719E+07 3.95870
1.31797E+07 3.95751
1.31875E+07 3.95631
1.31953E+07 3.95512
1.32031E+07 3.95393
1.32109E+07 3.95274
1.32188E+07 3.95155
1.32266E+07 3.95037
1.32344E+07 3.94918
1.32422E+07 3.94800
1.32500E+07 3.94682
1.32578E+07 3.94564
1.32656E+07 3.94447
1.32734E+07 3.94329
1.32813E+07 3.94212
1.32891E+07 3.94095
1.32969E+07 3.93978
1.33047E+07 3.93861
1.33125E+07 3.93744
1.33203E+07 3.93628
1.33281E+07 3.93511
1.33359E+07 3.93395
1.33438E+07 3.93279
1.33516E+07 3.93163
1.33594E+07 3.93047
1.33672E+07 3.92932
1.33750E+07 3.92817
1.33828E+07 3.92701
1.33906E+07 3.92586
1.33984E+07 3.92471
1.34063E+07 3.92357
1.34141E+07 3.92242
1.34219E+07 3.92128
1.34297E+07 3.92013
1.34375E+07 3.91899
1.34453E+07 3.91785
1.34531E+07 3.91672
1.34609E+07 3.91558
1.34688E+07 3.91445
1.34766E+07 3.91331
1.34844E+07 3.91218
1.34922E+07 3.91106
1.35000E+07 3.90993
1.35078E+07 3.90880
1.35156E+07 3.90768
1.35234E+07 3.90655
1.35313E+07 3.90543
1.35391E+07 3.90431
1.35469E+07 3.90320
1.35547E+07 3.90208
1.35625E+07 3.90097
1.35703E+07 3.89985
1.35781E+07 3.89874
1.35859E+07 3.89763
1.35938E+07 3.89652
1.36016E+07 3.89542
1.36094E+07 3.89431
1.36172E+07 3.89321
1.36250E+07 3.89211
1.36328E+07 3.89101
1.36406E+07 3.88991
1.36484E+07 3.88881
1.36563E+07 3.88772
1.36641E+07 3.88662
1.36719E+07 3.88553
1.36797E+07 3.88444
1.36875E+07 3.88335
1.36953E+07 3.88226
1.37031E+07 3.88118
1.37109E+07 3.88010
1.37188E+07 3.87901
1.37266E+07 3.87793
1.37344E+07 3.87685
1.37422E+07 3.87578
1.37500E+07 3.87470
1.37578E+07 3.87363
1.37656E+07 3.87255
1.37734E+07 3.87148
1.37813E+07 3.87041
1.37891E+07 3.86935
1.37969E+07 3.86828
1.38047E+07 3.86722
1.38125E+07 3.86615
1.38203E+07 3.86509
1.38281E+07 3.86403
1.38359E+07 3.86297
1.38438E+07 3.86192
1.38516E+07 3.86086
1.38594E+07 3.85981
1.38672E+07 3.85876
1.38750E+07 3.85771
1.38828E+07 3.85666
1.38906E+07 3.85562
1.38984E+07 3.85457
1.39063E+07 3.85353
1.39141E+07 3.85249
1.39219E+07 3.85145
1.39297E+07 3.85041
1.39375E+07 3.84937
1.39453E+07 3.84834
1.39531E+07 3.84730
1.39609E+07 3.84627
1.39688E+07 3.84524
1.39766E+07 3.84421
1.39844E+07 3.84319
1.39922E+07 3.84216
1.40000E+07 3.84114
1.40078E+07 3.84009
1.40156E+07 3.83905
1.40234E+07 3.83801
1.40313E+07 3.83697
1.40391E+07 3.83594
1.40469E+07 3.83490
1.40547E+07 3.83387
1.40625E+07 3.83284
1.40703E+07 3.83181
1.40781E+07 3.83078
1.40859E+07 3.82976
1.40938E+07 3.82873
1.41016E+07 3.82771
1.41094E+07 3.82669
1.41172E+07 3.82568
1.41250E+07 3.82466
1.41328E+07 3.82364
1.41406E+07 3.82263
1.41484E+07 3.82162
1.41563E+07 3.82061
1.41641E+07 3.81960
1.41719E+07 3.81860
1.41797E+07 3.81759
1.41875E+07 3.81659
1.41953E+07 3.81559
1.42031E+07 3.81459
1.42109E+07 3.81360
1.42188E+07 3.81260
1.42266E+07 3.81161
1.42344E+07 3.81062
1.42422E+07 3.80963
1.42500E+07 3.80864
1.42578E+07 3.80766
1.42656E+07 3.80667
1.42734E+07 3.80569
1.42813E+07 3.80471
1.42891E+07 3.80373
1.42969E+07 3.80275
1.43047E+07 3.80178
1.43125E+07 3.80081
1.43203E+07 3.79983
1.43281E+07 3.79887
1.43359E+07 3.79790
1.43438E+07 3.79693
1.43516E+07 3.79597
1.43594E+07 3.79501
1.43672E+07 3.79405
1.43750E+07 3.79309
1.43828E+07 3.79213
1.43906E+07 3.79117
1.43984E+07 3.79022
1.44063E+07 3.78927
1.44141E+07 3.78832
1.44219E+07 3.78737
1.44297E+07 3.78642
1.44375E+07 3.78548
1.44453E+07 3.78454
1.44531E+07 3.78360
1.44609E+07 3.78266
1.44688E+07 3.78172
1.44766E+07 3.78078
1.44844E+07 3.77985
1.44922E+07 3.77892
1.45000E+07 3.77799
1.45156E+07 3.77602
1.45313E+07 3.77405
1.45469E+07 3.77209
1.45625E+07 3.77014
1.45781E+07 3.76820
1.45938E+07 3.76626
1.46094E+07 3.76432
1.46250E+07 3.76239
1.46406E+07 3.76047
1.46563E+07 3.75856
1.46719E+07 3.75665
1.46875E+07 3.75474
1.47031E+07 3.75285
1.47188E+07 3.75096
1.47344E+07 3.74907
1.47500E+07 3.74719
1.47656E+07 3.74532
1.47813E+07 3.74345
1.47969E+07 3.74159
1.48125E+07 3.73974
1.48281E+07 3.73789
1.48438E+07 3.73605
1.48594E+07 3.73421
1.48750E+07 3.73238
1.48906E+07 3.73056
1.49063E+07 3.72874
1.49219E+07 3.72693
1.49375E+07 3.72513
1.49531E+07 3.72333
1.49688E+07 3.72154
1.49844E+07 3.71975
1.50000E+07 3.71797
1.50156E+07 3.71613
1.50313E+07 3.71430
1.50469E+07 3.71247
1.50625E+07 3.71065
1.50781E+07 3.70883
1.50938E+07 3.70702
1.51094E+07 3.70521
1.51250E+07 3.70341
1.51406E+07 3.70162
1.51563E+07 3.69983
1.51719E+07 3.69805
1.51875E+07 3.69627
1.52031E+07 3.69450
1.52188E+07 3.69273
1.52344E+07 3.69097
1.52500E+07 3.68922
1.52656E+07 3.68747
1.52813E+07 3.68573
1.52969E+07 3.68399
1.53125E+07 3.68226
1.53281E+07 3.68053
1.53438E+07 3.67881
1.53594E+07 3.67709
1.53750E+07 3.67538
1.53906E+07 3.67368
1.54063E+07 3.67198
1.54219E+07 3.67029
1.54375E+07 3.66860
1.54531E+07 3.66692
1.54688E+07 3.66524
1.54844E+07 3.66357
1.55000E+07 3.66191
1.55156E+07 3.66025
1.55313E+07 3.65860
1.55469E+07 3.65695
1.55625E+07 3.65531
1.55781E+07 3.65367
1.55938E+07 3.65204
1.56094E+07 3.65041
1.56250E+07 3.64880
1.56406E+07 3.64718
1.56563E+07 3.64557
1.56719E+07 3.64397
1.56875E+07 3.64237
1.57031E+07 3.64078
1.57188E+07 3.63920
1.57344E+07 3.63762
1.57500E+07 3.63604
1.57656E+07 3.63448
1.57813E+07 3.63291
1.57969E+07 3.63136
1.58125E+07 3.62981
1.58281E+07 3.62826
1.58438E+07 3.62672
1.58594E+07 3.62519
1.58750E+07 3.62366
1.58906E+07 3.62214
1.59063E+07 3.62062
1.59219E+07 3.61911
1.59375E+07 3.61761
1.59531E+07 3.61611
1.59688E+07 3.61462
1.59844E+07 3.61313
1.60000E+07 3.61165
1.60313E+07 3.60775
1.60625E+07 3.60388
1.60938E+07 3.60002
1.61250E+07 3.59619
1.61563E+07 3.59237
1.61875E+07 3.58858
1.62188E+07 3.58481
1.62500E+07 3.58105
1.62813E+07 3.57732
1.63125E+07 3.57361
1.63438E+07 3.56992
1.63750E+07 3.56624
1.64063E+07 3.56259
1.64375E+07 3.55896
1.64688E+07 3.55535
1.65000E+07 3.55176
1.65313E+07 3.54819
1.65625E+07 3.54463
1.65938E+07 3.54110
1.66250E+07 3.53759
1.66563E+07 3.53410
1.66875E+07 3.53063
1.67188E+07 3.52718
1.67500E+07 3.52375
1.67813E+07 3.52034
1.68125E+07 3.51695
1.68438E+07 3.51358
1.68750E+07 3.51023
1.69063E+07 3.50690
1.69375E+07 3.50359
1.69688E+07 3.50031
1.70000E+07 3.49704
1.70625E+07 3.49001
1.71250E+07 3.48304
1.71875E+07 3.47614
1.72500E+07 3.46930
1.73125E+07 3.46253
1.73750E+07 3.45583
1.74375E+07 3.44918
1.75000E+07 3.44260
1.75625E+07 3.43609
1.76250E+07 3.42964
1.76875E+07 3.42326
1.77500E+07 3.41694
1.78125E+07 3.41068
1.78750E+07 3.40449
1.79375E+07 3.39836
1.80000E+07 3.39230
1.80310E+07 3.38794
1.80938E+07 3.37913
1.81565E+07 3.37041
1.81566E+07 3.37040
1.82620E+07 3.35572
1.83674E+07 3.34121
1.84729E+07 3.32689
1.85783E+07 3.31274
1.86837E+07 3.29876
1.87891E+07 3.28496
1.88946E+07 3.27134
1.90000E+07 3.25788
1.90968E+07 3.24552
1.91935E+07 3.23329
1.92943E+07 3.22054
1.93951E+07 3.20794
1.94959E+07 3.19548
1.95968E+07 3.18316
1.96976E+07 3.17098
1.97984E+07 3.15895
1.98992E+07 3.14705
2.00000E+07 3.13529
